year,pgisced97,quintil_oecd,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Lower Secondary Level,1st Quintile,Agree,0.10951,50,444,0.08043,0.13859
1992,Lower Secondary Level,1st Quintile,Disagree,0.36513,174,444,0.32030,0.40997
1992,Lower Secondary Level,1st Quintile,Disagree completely,0.45984,220,444,0.41343,0.50625
1992,Lower Secondary Level,2nd Quintile,Agree,0.11933,58,400,0.08752,0.15114
1992,Lower Secondary Level,2nd Quintile,Disagree,0.37306,155,400,0.32560,0.42051
1992,Lower Secondary Level,2nd Quintile,Disagree completely,0.47634,187,400,0.42733,0.52535
1992,Lower Secondary Level,3rd Quintile,Agree,0.08972,37,336,0.05912,0.12032
1992,Lower Secondary Level,3rd Quintile,Disagree,0.33642,123,336,0.28582,0.38701
1992,Lower Secondary Level,3rd Quintile,Disagree completely,0.52593,176,336,0.47246,0.57940
1992,Lower Secondary Level,4th Quintile,Agree,0.14453,53,348,0.10753,0.18153
1992,Lower Secondary Level,4th Quintile,Disagree,0.29526,110,348,0.24726,0.34326
1992,Lower Secondary Level,4th Quintile,Disagree completely,0.51936,185,348,0.46679,0.57193
1992,Lower Secondary Level,5th Quintile,Disagree,0.38607,83,194,0.31738,0.45476
1992,Lower Secondary Level,5th Quintile,Disagree completely,0.44610,111,194,0.37597,0.51623
1992,Upper Secondary Level,1st Quintile,Agree completely,0.06679,66,1137,0.05228,0.08131
1992,Upper Secondary Level,1st Quintile,Agree,0.12473,141,1137,0.10552,0.14395
1992,Upper Secondary Level,1st Quintile,Disagree,0.31587,378,1137,0.28884,0.34290
1992,Upper Secondary Level,1st Quintile,Disagree completely,0.49260,552,1137,0.46353,0.52168
1992,Upper Secondary Level,2nd Quintile,Agree completely,0.04468,65,1247,0.03321,0.05615
1992,Upper Secondary Level,2nd Quintile,Agree,0.12498,141,1247,0.10662,0.14335
1992,Upper Secondary Level,2nd Quintile,Disagree,0.32932,402,1247,0.30323,0.35542
1992,Upper Secondary Level,2nd Quintile,Disagree completely,0.50101,639,1247,0.47325,0.52878
1992,Upper Secondary Level,3rd Quintile,Agree completely,0.06039,61,1098,0.04629,0.07448
1992,Upper Secondary Level,3rd Quintile,Agree,0.10952,123,1098,0.09104,0.12800
1992,Upper Secondary Level,3rd Quintile,Disagree,0.34820,381,1098,0.32001,0.37640
1992,Upper Secondary Level,3rd Quintile,Disagree completely,0.48189,533,1098,0.45232,0.51146
1992,Upper Secondary Level,4th Quintile,Agree completely,0.04990,52,1176,0.03745,0.06235
1992,Upper Secondary Level,4th Quintile,Agree,0.13123,148,1176,0.11192,0.15053
1992,Upper Secondary Level,4th Quintile,Disagree,0.33327,378,1176,0.30632,0.36022
1992,Upper Secondary Level,4th Quintile,Disagree completely,0.48560,598,1176,0.45703,0.51418
1992,Upper Secondary Level,5th Quintile,Agree completely,0.03138,36,1090,0.02103,0.04174
