year,regtyp,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No answer / don't know,Disagree completely,0.58642,65,65,0.46577,0.70708
1992,Urban regions,Agree completely,0.04552,278,6343,0.04039,0.05065
1992,Urban regions,Agree,0.10696,673,6343,0.09936,0.11457
1992,Urban regions,Disagree,0.33377,2108,6343,0.32216,0.34537
1992,Urban regions,Disagree completely,0.51375,3284,6343,0.50145,0.52605
1992,Rural regions,Agree completely,0.05845,225,3998,0.05118,0.06573
1992,Rural regions,Agree,0.10766,428,3998,0.09805,0.11727
1992,Rural regions,Disagree,0.34915,1364,3998,0.33437,0.36393
1992,Rural regions,Disagree completely,0.48474,1981,3998,0.46924,0.50023
1993,Urban regions,Agree completely,0.06153,455,8027,0.05627,0.06679
1993,Urban regions,Agree,0.11667,973,8027,0.10965,0.12369
1993,Urban regions,Disagree,0.35916,2916,8027,0.34867,0.36966
1993,Urban regions,Disagree completely,0.46264,3683,8027,0.45173,0.47355
1993,Rural regions,Agree completely,0.07719,275,4109,0.06903,0.08535
1993,Rural regions,Agree,0.12354,502,4109,0.11348,0.13360
1993,Rural regions,Disagree,0.39046,1637,4109,0.37554,0.40538
1993,Rural regions,Disagree completely,0.40881,1695,4109,0.39378,0.42384
1995,Urban regions,Agree completely,0.05026,401,8118,0.04551,0.05502
1995,Urban regions,Agree,0.11249,933,8118,0.10562,0.11937
1995,Urban regions,Disagree,0.37470,3004,8118,0.36417,0.38523
1995,Urban regions,Disagree completely,0.46254,3780,8118,0.45169,0.47339
1995,Rural regions,Agree completely,0.04745,180,4221,0.04103,0.05386
1995,Rural regions,Agree,0.10002,417,4221,0.09097,0.10908
1995,Rural regions,Disagree,0.39252,1726,4221,0.37778,0.40725
1995,Rural regions,Disagree completely,0.46001,1898,4221,0.44497,0.47505
1996,Urban regions,Agree completely,0.04778,356,7980,0.04310,0.05246
1996,Urban regions,Agree,0.11298,896,7980,0.10603,0.11992
1996,Urban regions,Disagree,0.39499,3122,7980,0.38426,0.40572
1996,Urban regions,Disagree completely,0.44425,3606,7980,0.43335,0.45516
1996,Rural regions,Agree completely,0.04603,167,4178,0.03967,0.05238
1996,Rural regions,Agree,0.11736,485,4178,0.10760,0.12712
1996,Rural regions,Disagree,0.41910,1802,4178,0.40414,0.43406
1996,Rural regions,Disagree completely,0.41751,1724,4178,0.40256,0.43247
1997,Urban regions,Agree completely,0.04808,349,7702,0.04330,0.05286
1997,Urban regions,Agree,0.10818,835,7702,0.10125,0.11512
1997,Urban regions,Disagree,0.39868,3069,7702,0.38775,0.40962
1997,Urban regions,Disagree completely,0.44506,3449,7702,0.43396,0.45616
1997,Rural regions,Agree completely,0.05309,188,3984,0.04613,0.06005
1997,Rural regions,Agree,0.11999,435,3984,0.10990,0.13008
1997,Rural regions,Disagree,0.41697,1746,3984,0.40165,0.43228
1997,Rural regions,Disagree completely,0.40995,1615,3984,0.39468,0.42523
2008,Urban regions,Agree completely,0.04889,494,11680,0.04498,0.05280
2008,Urban regions,Agree,0.12356,1322,11680,0.11759,0.12953
2008,Urban regions,Disagree,0.39528,4500,11680,0.38641,0.40414
2008,Urban regions,Disagree completely,0.43227,5364,11680,0.42329,0.44126
2008,Rural regions,Agree completely,0.04733,224,5960,0.04193,0.05272
2008,Rural regions,Agree,0.11611,667,5960,0.10798,0.12425
2008,Rural regions,Disagree,0.42275,2581,5960,0.41021,0.43529
2008,Rural regions,Disagree completely,0.41381,2488,5960,0.40131,0.42632
2013,Urban regions,Agree completely,0.04965,504,10870,0.04556,0.05373
2013,Urban regions,Agree,0.10131,1072,10870,0.09564,0.10699
2013,Urban regions,Disagree,0.36710,3881,10870,0.35804,0.37616
2013,Urban regions,Disagree completely,0.48194,5413,10870,0.47255,0.49134
2013,Rural regions,Agree completely,0.06606,332,6054,0.05981,0.07232
2013,Rural regions,Agree,0.10028,576,6054,0.09271,0.10785
2013,Rural regions,Disagree,0.38284,2303,6054,0.37059,0.39508
2013,Rural regions,Disagree completely,0.45082,2843,6054,0.43829,0.46336
2018,Urban regions,Agree completely,0.05493,792,14812,0.05126,0.05860
2018,Urban regions,Agree,0.12072,1671,14812,0.11547,0.12597
2018,Urban regions,Disagree,0.38208,5560,14812,0.37425,0.38990
2018,Urban regions,Disagree completely,0.44227,6789,14812,0.43427,0.45027
2018,Rural regions,Agree completely,0.05507,397,7825,0.05001,0.06012
2018,Rural regions,Agree,0.13022,889,7825,0.12276,0.13768
2018,Rural regions,Disagree,0.36613,2956,7825,0.35545,0.37680
2018,Rural regions,Disagree completely,0.44858,3583,7825,0.43756,0.45960
