year,bula_h,quintil_oecd,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Lower Saxony,1st Quintile,Disagree completely,0.55780,39,39,0.39989,0.71571
1992,Lower Saxony,2nd Quintile,Disagree,0.37528,41,99,0.27941,0.47115
1992,Lower Saxony,2nd Quintile,Disagree completely,0.51008,58,99,0.41110,0.60905
1992,Lower Saxony,3rd Quintile,Disagree,0.29455,50,144,0.21984,0.36926
1992,Lower Saxony,3rd Quintile,Disagree completely,0.53349,94,144,0.45172,0.61525
1992,Lower Saxony,4th Quintile,Disagree,0.39250,91,197,0.32414,0.46087
1992,Lower Saxony,4th Quintile,Disagree completely,0.42828,106,197,0.35901,0.49756
1992,Lower Saxony,5th Quintile,Disagree,0.38983,78,192,0.32066,0.45899
1992,Lower Saxony,5th Quintile,Disagree completely,0.50345,114,192,0.43255,0.57436
1992,North Rhine-Westphalia,1st Quintile,Disagree,0.37828,65,149,0.30015,0.45641
1992,North Rhine-Westphalia,1st Quintile,Disagree completely,0.39579,84,149,0.31700,0.47458
1992,North Rhine-Westphalia,2nd Quintile,Agree,0.14549,43,309,0.10611,0.18486
1992,North Rhine-Westphalia,2nd Quintile,Disagree,0.32542,109,309,0.27309,0.37774
1992,North Rhine-Westphalia,2nd Quintile,Disagree completely,0.50715,157,309,0.45131,0.56298
1992,North Rhine-Westphalia,3rd Quintile,Agree completely,0.10135,34,372,0.07064,0.13206
1992,North Rhine-Westphalia,3rd Quintile,Agree,0.09657,40,372,0.06651,0.12662
1992,North Rhine-Westphalia,3rd Quintile,Disagree,0.29269,109,372,0.24639,0.33899
1992,North Rhine-Westphalia,3rd Quintile,Disagree completely,0.50939,189,372,0.45852,0.56026
1992,North Rhine-Westphalia,4th Quintile,Agree,0.10332,46,403,0.07357,0.13308
1992,North Rhine-Westphalia,4th Quintile,Disagree,0.31452,128,403,0.26913,0.35991
1992,North Rhine-Westphalia,4th Quintile,Disagree completely,0.53278,229,403,0.48400,0.58155
1992,North Rhine-Westphalia,5th Quintile,Agree,0.10546,59,520,0.07904,0.13189
1992,North Rhine-Westphalia,5th Quintile,Disagree,0.31514,172,520,0.27517,0.35511
1992,North Rhine-Westphalia,5th Quintile,Disagree completely,0.54952,289,520,0.50671,0.59232
1992,Hesse,1st Quintile,Disagree completely,0.52219,32,32,0.34635,0.69803
1992,Hesse,2nd Quintile,Disagree completely,0.51966,45,45,0.37203,0.66729
1992,Hesse,3rd Quintile,Disagree,0.42735,46,98,0.32890,0.52579
1992,Hesse,3rd Quintile,Disagree completely,0.48985,52,98,0.39036,0.58933
1992,Hesse,4th Quintile,Disagree,0.22592,37,134,0.15485,0.29700
1992,Hesse,4th Quintile,Disagree completely,0.61454,97,134,0.53182,0.69725
1992,Hesse,5th Quintile,Disagree,0.32737,73,203,0.26265,0.39208
1992,Hesse,5th Quintile,Disagree completely,0.58087,130,203,0.51282,0.64891
1992,"Rhineland-Palatinate, Saarland",1st Quintile,Disagree completely,0.47783,35,35,0.30993,0.64574
1992,"Rhineland-Palatinate, Saarland",2nd Quintile,Disagree completely,0.43370,33,33,0.26199,0.60541
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,Disagree,0.39365,51,113,0.30317,0.48414
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,Disagree completely,0.45372,62,113,0.36151,0.54592
1992,"Rhineland-Palatinate, Saarland",4th Quintile,Disagree,0.36037,43,111,0.27065,0.45010
1992,"Rhineland-Palatinate, Saarland",4th Quintile,Disagree completely,0.47217,68,111,0.37887,0.56546
1992,"Rhineland-Palatinate, Saarland",5th Quintile,Disagree,0.32993,41,114,0.24324,0.41663
1992,"Rhineland-Palatinate, Saarland",5th Quintile,Disagree completely,0.57040,73,114,0.47913,0.66167
1992,Baden-Wuerttemberg,1st Quintile,Disagree,0.45605,40,40,0.29973,0.61237
1992,Baden-Wuerttemberg,2nd Quintile,Disagree,0.36264,59,138,0.28213,0.44315
1992,Baden-Wuerttemberg,2nd Quintile,Disagree completely,0.46880,79,138,0.38524,0.55236
1992,Baden-Wuerttemberg,3rd Quintile,Disagree,0.37189,75,174,0.29987,0.44391
1992,Baden-Wuerttemberg,3rd Quintile,Disagree completely,0.45558,99,174,0.38136,0.52979
1992,Baden-Wuerttemberg,4th Quintile,Agree,0.13054,35,260,0.08951,0.17157
1992,Baden-Wuerttemberg,4th Quintile,Disagree,0.28621,76,260,0.23116,0.34125
1992,Baden-Wuerttemberg,4th Quintile,Disagree completely,0.54389,149,260,0.48323,0.60455
1992,Baden-Wuerttemberg,5th Quintile,Disagree,0.36255,122,319,0.30972,0.41539
1992,Baden-Wuerttemberg,5th Quintile,Disagree completely,0.51379,197,319,0.45885,0.56872
1992,Bavaria,1st Quintile,Disagree,0.37145,48,103,0.27768,0.46523
1992,Bavaria,1st Quintile,Disagree completely,0.49765,55,103,0.40062,0.59469
1992,Bavaria,2nd Quintile,Disagree,0.36089,59,141,0.28134,0.44045
1992,Bavaria,2nd Quintile,Disagree completely,0.47589,82,141,0.39316,0.55862
1992,Bavaria,3rd Quintile,Disagree,0.39751,103,212,0.33147,0.46354
1992,Bavaria,3rd Quintile,Disagree completely,0.47473,109,212,0.40735,0.54211
1992,Bavaria,4th Quintile,Agree,0.13476,51,367,0.09978,0.16974
1992,Bavaria,4th Quintile,Disagree,0.33065,132,367,0.28245,0.37885
1992,Bavaria,4th Quintile,Disagree completely,0.49295,184,367,0.44173,0.54417
1992,Bavaria,5th Quintile,Disagree,0.37485,143,331,0.32262,0.42708
1992,Bavaria,5th Quintile,Disagree completely,0.48438,188,331,0.43046,0.53830
1992,Berlin,1st Quintile,Disagree completely,0.50536,39,39,0.34639,0.66433
1992,Berlin,2nd Quintile,Disagree completely,0.49623,42,42,0.34318,0.64927
1992,Berlin,3rd Quintile,Disagree,0.41777,43,85,0.31230,0.52324
1992,Berlin,3rd Quintile,Disagree completely,0.42068,42,85,0.31511,0.52626
1992,Berlin,4th Quintile,Disagree,0.37419,34,76,0.26467,0.48371
1992,Berlin,4th Quintile,Disagree completely,0.40672,42,76,0.29555,0.51790
1992,Berlin,5th Quintile,Disagree,0.33203,31,83,0.23009,0.43396
1992,Berlin,5th Quintile,Disagree completely,0.50975,52,83,0.40155,0.61795
1992,Brandenburg,1st Quintile,Disagree,0.30516,75,197,0.24069,0.36962
1992,Brandenburg,1st Quintile,Disagree completely,0.53100,122,197,0.46114,0.60087
1992,Brandenburg,2nd Quintile,Disagree,0.32737,54,148,0.25151,0.40323
1992,Brandenburg,2nd Quintile,Disagree completely,0.51767,94,148,0.43689,0.59845
1992,Brandenburg,3rd Quintile,Disagree,0.36358,35,91,0.26420,0.46296
1992,Brandenburg,3rd Quintile,Disagree completely,0.51451,56,91,0.41126,0.61777
1992,Brandenburg,4th Quintile,Disagree completely,0.71757,36,36,0.56843,0.86672
1992,Mecklenburg-Western Pomerania,1st Quintile,Disagree,0.36535,51,99,0.27001,0.46069
1992,Mecklenburg-Western Pomerania,1st Quintile,Disagree completely,0.40164,48,99,0.30458,0.49870
1992,Mecklenburg-Western Pomerania,2nd Quintile,Disagree,0.42715,39,82,0.31943,0.53488
1992,Mecklenburg-Western Pomerania,2nd Quintile,Disagree completely,0.45368,43,82,0.34526,0.56210
1992,Mecklenburg-Western Pomerania,3rd Quintile,Disagree completely,0.59318,45,45,0.44802,0.73833
1992,Saxony,1st Quintile,Agree,0.09676,50,435,0.06894,0.12457
1992,Saxony,1st Quintile,Disagree,0.31995,156,435,0.27606,0.36383
1992,Saxony,1st Quintile,Disagree completely,0.51292,229,435,0.46590,0.55995
1992,Saxony,2nd Quintile,Agree,0.10826,32,302,0.07316,0.14336
1992,Saxony,2nd Quintile,Disagree,0.29175,100,302,0.24040,0.34311
1992,Saxony,2nd Quintile,Disagree completely,0.53015,170,302,0.47377,0.58654
1992,Saxony,3rd Quintile,Disagree,0.33249,61,147,0.25607,0.40891
1992,Saxony,3rd Quintile,Disagree completely,0.49369,86,147,0.41259,0.57479
1992,Saxony,4th Quintile,Disagree completely,0.59104,41,41,0.43867,0.74340
1992,Saxony-Anhalt,1st Quintile,Agree,0.11158,32,228,0.07062,0.15254
1992,Saxony-Anhalt,1st Quintile,Disagree,0.33280,75,228,0.27150,0.39410
1992,Saxony-Anhalt,1st Quintile,Disagree completely,0.47564,121,228,0.41068,0.54061
1992,Saxony-Anhalt,2nd Quintile,Disagree,0.25377,73,225,0.19678,0.31076
1992,Saxony-Anhalt,2nd Quintile,Disagree completely,0.57524,152,225,0.51050,0.63997
1992,Saxony-Anhalt,3rd Quintile,Disagree,0.31134,47,125,0.22984,0.39284
1992,Saxony-Anhalt,3rd Quintile,Disagree completely,0.62476,78,125,0.53953,0.70998
1992,Thuringa,1st Quintile,Disagree,0.36251,94,215,0.29810,0.42692
1992,Thuringa,1st Quintile,Disagree completely,0.46560,121,215,0.39876,0.53243
1992,Thuringa,2nd Quintile,Disagree,0.36323,86,195,0.29555,0.43090
1992,Thuringa,2nd Quintile,Disagree completely,0.48567,109,195,0.41534,0.55600
1992,Thuringa,3rd Quintile,Disagree completely,0.54100,55,55,0.40809,0.67392
1993,Lower Saxony,1st Quintile,Disagree,0.23962,38,97,0.15423,0.32501
1993,Lower Saxony,1st Quintile,Disagree completely,0.40470,59,97,0.30651,0.50289
1993,Lower Saxony,2nd Quintile,Disagree,0.35260,59,145,0.27456,0.43064
1993,Lower Saxony,2nd Quintile,Disagree completely,0.50031,86,145,0.41864,0.58198
1993,Lower Saxony,3rd Quintile,Disagree,0.37301,72,164,0.29876,0.44725
1993,Lower Saxony,3rd Quintile,Disagree completely,0.42911,92,164,0.35312,0.50509
1993,Lower Saxony,4th Quintile,Disagree,0.41084,75,161,0.33461,0.48708
1993,Lower Saxony,4th Quintile,Disagree completely,0.40121,86,161,0.32526,0.47715
1993,Lower Saxony,5th Quintile,Disagree,0.35494,78,183,0.28542,0.42445
1993,Lower Saxony,5th Quintile,Disagree completely,0.44097,105,183,0.36884,0.51311
1993,North Rhine-Westphalia,1st Quintile,Agree,0.15233,57,350,0.11463,0.19003
1993,North Rhine-Westphalia,1st Quintile,Disagree,0.36284,154,350,0.31239,0.41329
1993,North Rhine-Westphalia,1st Quintile,Disagree completely,0.41023,139,350,0.35862,0.46183
1993,North Rhine-Westphalia,2nd Quintile,Agree,0.12730,54,452,0.09654,0.15806
1993,North Rhine-Westphalia,2nd Quintile,Disagree,0.35698,173,452,0.31276,0.40119
1993,North Rhine-Westphalia,2nd Quintile,Disagree completely,0.47342,225,452,0.42734,0.51950
1993,North Rhine-Westphalia,3rd Quintile,Agree,0.11463,60,425,0.08431,0.14496
1993,North Rhine-Westphalia,3rd Quintile,Disagree,0.31554,144,425,0.27131,0.35978
1993,North Rhine-Westphalia,3rd Quintile,Disagree completely,0.52180,221,425,0.47425,0.56935
1993,North Rhine-Westphalia,4th Quintile,Agree,0.11965,65,492,0.09094,0.14836
1993,North Rhine-Westphalia,4th Quintile,Disagree,0.37764,187,492,0.33475,0.42052
1993,North Rhine-Westphalia,4th Quintile,Disagree completely,0.45618,240,492,0.41212,0.50023
1993,North Rhine-Westphalia,5th Quintile,Agree completely,0.06228,33,570,0.04242,0.08214
1993,North Rhine-Westphalia,5th Quintile,Agree,0.10392,66,570,0.07885,0.12900
1993,North Rhine-Westphalia,5th Quintile,Disagree,0.30139,179,570,0.26368,0.33909
1993,North Rhine-Westphalia,5th Quintile,Disagree completely,0.53241,292,570,0.49142,0.57341
1993,Hesse,1st Quintile,Disagree,0.39043,43,89,0.28850,0.49236
1993,Hesse,1st Quintile,Disagree completely,0.37027,46,89,0.26938,0.47116
1993,Hesse,2nd Quintile,Disagree,0.42581,45,105,0.33078,0.52084
1993,Hesse,2nd Quintile,Disagree completely,0.39026,60,105,0.29651,0.48402
1993,Hesse,3rd Quintile,Disagree,0.31593,50,140,0.23864,0.39321
1993,Hesse,3rd Quintile,Disagree completely,0.50194,90,140,0.41882,0.58506
1993,Hesse,4th Quintile,Disagree,0.31527,53,136,0.23689,0.39364
1993,Hesse,4th Quintile,Disagree completely,0.49461,83,136,0.41027,0.57895
1993,Hesse,5th Quintile,Agree,0.09800,33,268,0.06234,0.13366
1993,Hesse,5th Quintile,Disagree,0.33456,93,268,0.27797,0.39116
1993,Hesse,5th Quintile,Disagree completely,0.48854,142,268,0.42858,0.54850
1993,"Rhineland-Palatinate, Saarland",1st Quintile,Disagree,0.38862,31,77,0.27903,0.49821
1993,"Rhineland-Palatinate, Saarland",1st Quintile,Disagree completely,0.44973,46,77,0.33789,0.56158
1993,"Rhineland-Palatinate, Saarland",2nd Quintile,Disagree,0.45681,50,50,0.31733,0.59629
1993,"Rhineland-Palatinate, Saarland",3rd Quintile,Disagree,0.39363,57,124,0.30729,0.47997
1993,"Rhineland-Palatinate, Saarland",3rd Quintile,Disagree completely,0.47061,67,124,0.38240,0.55882
1993,"Rhineland-Palatinate, Saarland",4th Quintile,Disagree,0.28812,42,123,0.20775,0.36848
1993,"Rhineland-Palatinate, Saarland",4th Quintile,Disagree completely,0.53571,81,123,0.44721,0.62420
1993,"Rhineland-Palatinate, Saarland",5th Quintile,Disagree,0.33965,42,108,0.24991,0.42938
1993,"Rhineland-Palatinate, Saarland",5th Quintile,Disagree completely,0.54703,66,108,0.45271,0.64135
1993,Baden-Wuerttemberg,1st Quintile,Agree,0.14013,36,229,0.09507,0.18519
1993,Baden-Wuerttemberg,1st Quintile,Disagree,0.34009,84,229,0.27860,0.40159
1993,Baden-Wuerttemberg,1st Quintile,Disagree completely,0.42566,109,229,0.36148,0.48984
1993,Baden-Wuerttemberg,2nd Quintile,Agree,0.13111,34,246,0.08885,0.17338
1993,Baden-Wuerttemberg,2nd Quintile,Disagree,0.34459,97,246,0.28508,0.40410
1993,Baden-Wuerttemberg,2nd Quintile,Disagree completely,0.47934,115,246,0.41679,0.54190
1993,Baden-Wuerttemberg,3rd Quintile,Agree,0.10275,43,351,0.07094,0.13456
1993,Baden-Wuerttemberg,3rd Quintile,Disagree,0.36966,147,351,0.31909,0.42023
1993,Baden-Wuerttemberg,3rd Quintile,Disagree completely,0.45005,161,351,0.39793,0.50217
1993,Baden-Wuerttemberg,4th Quintile,Agree,0.09939,51,403,0.07014,0.12864
1993,Baden-Wuerttemberg,4th Quintile,Disagree,0.36296,161,403,0.31595,0.40996
1993,Baden-Wuerttemberg,4th Quintile,Disagree completely,0.49235,191,403,0.44348,0.54122
1993,Baden-Wuerttemberg,5th Quintile,Agree,0.07909,34,359,0.05113,0.10705
1993,Baden-Wuerttemberg,5th Quintile,Disagree,0.37649,133,359,0.32630,0.42668
1993,Baden-Wuerttemberg,5th Quintile,Disagree completely,0.49603,192,359,0.44423,0.54782
1993,Bavaria,1st Quintile,Disagree,0.42466,81,125,0.33766,0.51167
1993,Bavaria,1st Quintile,Disagree completely,0.29356,44,125,0.21340,0.37371
1993,Bavaria,2nd Quintile,Agree,0.14037,35,251,0.09731,0.18343
1993,Bavaria,2nd Quintile,Disagree,0.39152,108,251,0.33101,0.45202
1993,Bavaria,2nd Quintile,Disagree completely,0.39667,108,251,0.33603,0.45732
1993,Bavaria,3rd Quintile,Agree,0.13228,40,281,0.09260,0.17196
1993,Bavaria,3rd Quintile,Disagree,0.38720,123,281,0.33014,0.44425
1993,Bavaria,3rd Quintile,Disagree completely,0.41006,118,281,0.35245,0.46767
1993,Bavaria,4th Quintile,Agree,0.10616,50,402,0.07601,0.13631
1993,Bavaria,4th Quintile,Disagree,0.42534,179,402,0.37695,0.47373
1993,Bavaria,4th Quintile,Disagree completely,0.39959,173,402,0.35165,0.44753
1993,Bavaria,5th Quintile,Agree,0.07888,32,378,0.05167,0.10609
1993,Bavaria,5th Quintile,Disagree,0.45704,182,378,0.40676,0.50733
1993,Bavaria,5th Quintile,Disagree completely,0.40155,164,378,0.35207,0.45104
1993,Berlin,1st Quintile,Disagree completely,0.45522,46,46,0.30971,0.60072
1993,Berlin,3rd Quintile,Disagree,0.34484,46,87,0.24439,0.44530
1993,Berlin,3rd Quintile,Disagree completely,0.35969,41,87,0.25826,0.46112
1993,Berlin,4th Quintile,Disagree,0.41100,50,98,0.31308,0.50891
1993,Berlin,4th Quintile,Disagree completely,0.39115,48,98,0.29403,0.48826
1993,Berlin,5th Quintile,Disagree completely,0.47709,48,48,0.33429,0.61988
1993,Brandenburg,1st Quintile,Disagree,0.47416,73,136,0.38992,0.55839
1993,Brandenburg,1st Quintile,Disagree completely,0.35518,63,136,0.27445,0.43591
1993,Brandenburg,2nd Quintile,Disagree,0.38039,64,133,0.29757,0.46321
1993,Brandenburg,2nd Quintile,Disagree completely,0.44536,69,133,0.36057,0.53014
1993,Brandenburg,3rd Quintile,Disagree,0.35826,41,85,0.25572,0.46080
1993,Brandenburg,3rd Quintile,Disagree completely,0.39490,44,85,0.29037,0.49944
1993,Brandenburg,4th Quintile,Disagree,0.39558,40,78,0.28636,0.50480
1993,Brandenburg,4th Quintile,Disagree completely,0.43431,38,78,0.32360,0.54502
1993,Mecklenburg-Western Pomerania,1st Quintile,Disagree,0.47627,35,35,0.30839,0.64415
1993,Mecklenburg-Western Pomerania,2nd Quintile,Disagree,0.37887,44,93,0.27974,0.47800
1993,Mecklenburg-Western Pomerania,2nd Quintile,Disagree completely,0.41928,49,93,0.31844,0.52011
1993,Mecklenburg-Western Pomerania,3rd Quintile,Disagree,0.35918,33,72,0.24759,0.47078
1993,Mecklenburg-Western Pomerania,3rd Quintile,Disagree completely,0.49976,39,72,0.38346,0.61607
1993,Saxony,1st Quintile,Agree,0.16912,52,279,0.12505,0.21318
1993,Saxony,1st Quintile,Disagree,0.38399,119,279,0.32681,0.44116
1993,Saxony,1st Quintile,Disagree completely,0.37768,108,279,0.32069,0.43468
1993,Saxony,2nd Quintile,Agree,0.14009,45,312,0.10152,0.17867
1993,Saxony,2nd Quintile,Disagree,0.37861,122,312,0.32470,0.43252
1993,Saxony,2nd Quintile,Disagree completely,0.45271,145,312,0.39739,0.50804
1993,Saxony,3rd Quintile,Disagree,0.41640,83,168,0.34163,0.49117
1993,Saxony,3rd Quintile,Disagree completely,0.41797,85,168,0.34316,0.49278
1993,Saxony,4th Quintile,Disagree,0.34201,40,90,0.24345,0.44056
