year,regtyp,sampreg,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No answer / don't know,East,Disagree completely,0.53626,55,55,0.40325,0.66927
1992,Urban regions,West,Agree completely,0.04357,208,5156,0.03800,0.04914
1992,Urban regions,West,Agree,0.10721,547,5156,0.09876,0.11566
1992,Urban regions,West,Disagree,0.33829,1736,5156,0.32538,0.35121
1992,Urban regions,West,Disagree completely,0.51093,2665,5156,0.49728,0.52457
1992,Urban regions,East,Agree completely,0.06203,70,1187,0.04830,0.07575
1992,Urban regions,East,Agree,0.10486,126,1187,0.08743,0.12230
1992,Urban regions,East,Disagree,0.29540,372,1187,0.26944,0.32137
1992,Urban regions,East,Disagree completely,0.53771,619,1187,0.50933,0.56609
1992,Rural regions,West,Agree completely,0.05572,82,1645,0.04464,0.06681
1992,Rural regions,West,Agree,0.11383,191,1645,0.09848,0.12918
1992,Rural regions,West,Disagree,0.36452,585,1645,0.34125,0.38778
1992,Rural regions,West,Disagree completely,0.46593,787,1645,0.44182,0.49004
1992,Rural regions,East,Agree completely,0.06263,143,2353,0.05284,0.07243
1992,Rural regions,East,Agree,0.09821,237,2353,0.08619,0.11024
1992,Rural regions,East,Disagree,0.32560,779,2353,0.30666,0.34454
1992,Rural regions,East,Disagree completely,0.51355,1194,2353,0.49335,0.53375
1993,Urban regions,West,Agree completely,0.06095,384,6885,0.05530,0.06660
1993,Urban regions,West,Agree,0.11558,835,6885,0.10803,0.12313
1993,Urban regions,West,Disagree,0.35805,2495,6885,0.34672,0.36937
1993,Urban regions,West,Disagree completely,0.46542,3171,6885,0.45364,0.47721
1993,Urban regions,East,Agree completely,0.06711,71,1142,0.05259,0.08163
1993,Urban regions,East,Agree,0.12715,138,1142,0.10782,0.14648
1993,Urban regions,East,Disagree,0.36989,421,1142,0.34188,0.39791
1993,Urban regions,East,Disagree completely,0.43584,512,1142,0.40707,0.46462
1993,Rural regions,West,Agree completely,0.08493,142,1891,0.07236,0.09750
1993,Rural regions,West,Agree,0.12232,230,1891,0.10755,0.13710
1993,Rural regions,West,Disagree,0.38212,728,1891,0.36022,0.40403
1993,Rural regions,West,Disagree completely,0.41062,791,1891,0.38844,0.43280
1993,Rural regions,East,Agree completely,0.06471,133,2218,0.05447,0.07496
1993,Rural regions,East,Agree,0.12549,272,2218,0.11170,0.13928
1993,Rural regions,East,Disagree,0.40389,909,2218,0.38347,0.42432
1993,Rural regions,East,Disagree completely,0.40590,904,2218,0.38546,0.42634
1995,Urban regions,West,Agree completely,0.04921,341,7055,0.04416,0.05425
1995,Urban regions,West,Agree,0.10949,785,7055,0.10221,0.11678
1995,Urban regions,West,Disagree,0.37299,2597,7055,0.36171,0.38428
1995,Urban regions,West,Disagree completely,0.46831,3332,7055,0.45666,0.47995
1995,Urban regions,East,Agree completely,0.06111,60,1063,0.04670,0.07552
1995,Urban regions,East,Agree,0.14323,148,1063,0.12216,0.16429
1995,Urban regions,East,Disagree,0.39220,407,1063,0.36283,0.42156
1995,Urban regions,East,Disagree completely,0.40347,448,1063,0.37396,0.43297
1995,Rural regions,West,Agree completely,0.04975,76,1966,0.04014,0.05937
1995,Rural regions,West,Agree,0.09791,191,1966,0.08476,0.11105
1995,Rural regions,West,Disagree,0.37499,748,1966,0.35358,0.39640
1995,Rural regions,West,Disagree completely,0.47735,951,1966,0.45527,0.49944
