year,quintil_oecd,regtyp,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,Urban regions,Strongly agree,0.13265,296,2168,0.11837,0.14693
2003,1st Quintile,Urban regions,Agree,0.35064,753,2168,0.33055,0.37073
2003,1st Quintile,Urban regions,Disagree,0.41485,900,2168,0.39410,0.43559
2003,1st Quintile,Urban regions,Strongly disagree,0.10187,219,2168,0.08913,0.11460
2003,1st Quintile,Rural regions,Strongly agree,0.12877,155,1205,0.10985,0.14769
2003,1st Quintile,Rural regions,Agree,0.40204,506,1205,0.37434,0.42974
2003,1st Quintile,Rural regions,Disagree,0.40277,477,1205,0.37507,0.43047
2003,1st Quintile,Rural regions,Strongly disagree,0.06642,67,1205,0.05235,0.08049
2003,2nd Quintile,Urban regions,Strongly agree,0.10581,238,2283,0.09319,0.11843
2003,2nd Quintile,Urban regions,Agree,0.36417,838,2283,0.34442,0.38391
2003,2nd Quintile,Urban regions,Disagree,0.45418,1023,2283,0.43375,0.47461
2003,2nd Quintile,Urban regions,Strongly disagree,0.07584,184,2283,0.06498,0.08671
2003,2nd Quintile,Rural regions,Strongly agree,0.11260,169,1551,0.09686,0.12834
2003,2nd Quintile,Rural regions,Agree,0.38078,590,1551,0.35661,0.40495
2003,2nd Quintile,Rural regions,Disagree,0.43605,706,1551,0.41136,0.46074
2003,2nd Quintile,Rural regions,Strongly disagree,0.07057,86,1551,0.05782,0.08332
2003,3rd Quintile,Urban regions,Strongly agree,0.09504,235,2559,0.08368,0.10641
2003,3rd Quintile,Urban regions,Agree,0.34014,871,2559,0.32178,0.35850
2003,3rd Quintile,Urban regions,Disagree,0.47068,1211,2559,0.45134,0.49002
2003,3rd Quintile,Urban regions,Strongly disagree,0.09413,242,2559,0.08282,0.10545
2003,3rd Quintile,Rural regions,Strongly agree,0.08873,126,1488,0.07428,0.10319
2003,3rd Quintile,Rural regions,Agree,0.35772,539,1488,0.33336,0.38209
2003,3rd Quintile,Rural regions,Disagree,0.48207,727,1488,0.45667,0.50747
2003,3rd Quintile,Rural regions,Strongly disagree,0.07147,96,1488,0.05838,0.08457
2003,4th Quintile,Urban regions,Strongly agree,0.07736,220,2896,0.06762,0.08709
2003,4th Quintile,Urban regions,Agree,0.31445,909,2896,0.29754,0.33137
2003,4th Quintile,Urban regions,Disagree,0.48303,1420,2896,0.46483,0.50123
2003,4th Quintile,Urban regions,Strongly disagree,0.12516,347,2896,0.11311,0.13721
2003,4th Quintile,Rural regions,Strongly agree,0.07417,92,1549,0.06111,0.08722
2003,4th Quintile,Rural regions,Agree,0.36321,565,1549,0.33925,0.38717
2003,4th Quintile,Rural regions,Disagree,0.47730,770,1549,0.45242,0.50218
2003,4th Quintile,Rural regions,Strongly disagree,0.08533,122,1549,0.07141,0.09925
2003,5th Quintile,Urban regions,Strongly agree,0.05077,217,4758,0.04453,0.05701
2003,5th Quintile,Urban regions,Agree,0.29569,1264,4758,0.28272,0.30866
2003,5th Quintile,Urban regions,Disagree,0.53549,2660,4758,0.52132,0.54967
2003,5th Quintile,Urban regions,Strongly disagree,0.11804,617,4758,0.10888,0.12721
2003,5th Quintile,Rural regions,Strongly agree,0.04270,74,1560,0.03266,0.05273
2003,5th Quintile,Rural regions,Agree,0.30896,497,1560,0.28603,0.33190
2003,5th Quintile,Rural regions,Disagree,0.54909,842,1560,0.52439,0.57379
2003,5th Quintile,Rural regions,Strongly disagree,0.09925,147,1560,0.08440,0.11409
2008,1st Quintile,Urban regions,Strongly agree,0.11904,220,1859,0.10432,0.13377
2008,1st Quintile,Urban regions,Agree,0.36068,664,1859,0.33885,0.38252
2008,1st Quintile,Urban regions,Disagree,0.43343,803,1859,0.41090,0.45597
2008,1st Quintile,Urban regions,Strongly disagree,0.08684,172,1859,0.07404,0.09965
2008,1st Quintile,Rural regions,Strongly agree,0.11961,123,1090,0.10033,0.13888
2008,1st Quintile,Rural regions,Agree,0.41937,464,1090,0.39006,0.44868
2008,1st Quintile,Rural regions,Disagree,0.40658,444,1090,0.37740,0.43575
2008,1st Quintile,Rural regions,Strongly disagree,0.05445,59,1090,0.04097,0.06792
2008,2nd Quintile,Urban regions,Strongly agree,0.10218,224,2053,0.08907,0.11528
2008,2nd Quintile,Urban regions,Agree,0.34654,715,2053,0.32595,0.36713
2008,2nd Quintile,Urban regions,Disagree,0.45114,914,2053,0.42961,0.47267
2008,2nd Quintile,Urban regions,Strongly disagree,0.10015,200,2053,0.08716,0.11314
2008,2nd Quintile,Rural regions,Strongly agree,0.12188,137,1313,0.10417,0.13958
2008,2nd Quintile,Rural regions,Agree,0.36595,478,1313,0.33989,0.39202
2008,2nd Quintile,Rural regions,Disagree,0.45210,618,1313,0.42517,0.47904
2008,2nd Quintile,Rural regions,Strongly disagree,0.06007,80,1313,0.04721,0.07293
2008,3rd Quintile,Urban regions,Strongly agree,0.08352,172,2275,0.07215,0.09489
2008,3rd Quintile,Urban regions,Agree,0.35669,761,2275,0.33701,0.37638
2008,3rd Quintile,Urban regions,Disagree,0.45661,1085,2275,0.43614,0.47709
2008,3rd Quintile,Urban regions,Strongly disagree,0.10317,257,2275,0.09067,0.11568
2008,3rd Quintile,Rural regions,Strongly agree,0.06638,98,1531,0.05390,0.07885
2008,3rd Quintile,Rural regions,Agree,0.38072,570,1531,0.35639,0.40505
2008,3rd Quintile,Rural regions,Disagree,0.48267,762,1531,0.45763,0.50771
2008,3rd Quintile,Rural regions,Strongly disagree,0.07023,101,1531,0.05743,0.08303
2008,4th Quintile,Urban regions,Strongly agree,0.06631,147,2553,0.05665,0.07596
2008,4th Quintile,Urban regions,Agree,0.35904,856,2553,0.34043,0.37765
2008,4th Quintile,Urban regions,Disagree,0.47039,1243,2553,0.45102,0.48976
2008,4th Quintile,Urban regions,Strongly disagree,0.10426,307,2553,0.09240,0.11612
2008,4th Quintile,Rural regions,Strongly agree,0.05554,73,1309,0.04312,0.06795
2008,4th Quintile,Rural regions,Agree,0.36463,457,1309,0.33854,0.39071
2008,4th Quintile,Rural regions,Disagree,0.50004,672,1309,0.47294,0.52713
2008,4th Quintile,Rural regions,Strongly disagree,0.07980,107,1309,0.06512,0.09449
2008,5th Quintile,Urban regions,Strongly agree,0.03975,135,3906,0.03362,0.04588
2008,5th Quintile,Urban regions,Agree,0.26282,976,3906,0.24902,0.27663
2008,5th Quintile,Urban regions,Disagree,0.55281,2195,3906,0.53721,0.56840
