year,age_gr,migback,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,No migration background,Strongly agree,0.06450,189,3112,0.05587,0.07313
2003,17-29 y.,No migration background,Agree,0.30751,976,3112,0.29129,0.32373
2003,17-29 y.,No migration background,Disagree,0.52029,1613,3112,0.50274,0.53785
2003,17-29 y.,No migration background,Strongly disagree,0.10770,334,3112,0.09680,0.11859
2003,17-29 y.,Direct migration background,Strongly agree,0.08837,37,376,0.05965,0.11710
2003,17-29 y.,Direct migration background,Agree,0.32852,116,376,0.28098,0.37606
2003,17-29 y.,Direct migration background,Disagree,0.46498,172,376,0.41450,0.51547
2003,17-29 y.,Direct migration background,Strongly disagree,0.11812,51,376,0.08546,0.15079
2003,17-29 y.,Indirect migration background,Strongly agree,0.11098,52,502,0.08347,0.13848
2003,17-29 y.,Indirect migration background,Agree,0.36407,168,502,0.32194,0.40621
2003,17-29 y.,Indirect migration background,Disagree,0.44158,233,502,0.39810,0.48506
2003,17-29 y.,Indirect migration background,Strongly disagree,0.08337,49,502,0.05916,0.10758
2003,30-45 y.,No migration background,Strongly agree,0.06806,384,5809,0.06158,0.07453
2003,30-45 y.,No migration background,Agree,0.35264,1956,5809,0.34035,0.36493
2003,30-45 y.,No migration background,Disagree,0.49762,2975,5809,0.48476,0.51048
2003,30-45 y.,No migration background,Strongly disagree,0.08168,494,5809,0.07464,0.08872
2003,30-45 y.,Direct migration background,Strongly agree,0.10194,109,881,0.08194,0.12193
2003,30-45 y.,Direct migration background,Agree,0.34860,307,881,0.31712,0.38009
2003,30-45 y.,Direct migration background,Disagree,0.42500,359,881,0.39233,0.45766
2003,30-45 y.,Direct migration background,Strongly disagree,0.12447,106,881,0.10266,0.14628
2003,30-45 y.,Indirect migration background,Agree,0.46336,89,165,0.38704,0.53967
2003,30-45 y.,Indirect migration background,Disagree,0.31760,76,165,0.24634,0.38885
2003,46-65 y.,No migration background,Strongly agree,0.09399,505,6493,0.08689,0.10109
2003,46-65 y.,No migration background,Agree,0.34769,2177,6493,0.33611,0.35928
2003,46-65 y.,No migration background,Disagree,0.46691,3221,6493,0.45477,0.47905
2003,46-65 y.,No migration background,Strongly disagree,0.09141,590,6493,0.08440,0.09842
2003,46-65 y.,Direct migration background,Strongly agree,0.14207,131,975,0.12015,0.16400
2003,46-65 y.,Direct migration background,Agree,0.34783,327,975,0.31791,0.37774
2003,46-65 y.,Direct migration background,Disagree,0.40504,413,975,0.37421,0.43587
2003,46-65 y.,Direct migration background,Strongly disagree,0.10506,104,975,0.08580,0.12432
2003,66 and older,No migration background,Strongly agree,0.10550,333,3254,0.09495,0.11606
2003,66 and older,No migration background,Agree,0.32966,1077,3254,0.31350,0.34581
2003,66 and older,No migration background,Disagree,0.46500,1515,3254,0.44786,0.48214
2003,66 and older,No migration background,Strongly disagree,0.09984,329,3254,0.08954,0.11014
2003,66 and older,Direct migration background,Strongly agree,0.15687,52,350,0.11871,0.19502
2003,66 and older,Direct migration background,Agree,0.34361,122,350,0.29378,0.39344
2003,66 and older,Direct migration background,Disagree,0.37216,134,350,0.32144,0.42287
2003,66 and older,Direct migration background,Strongly disagree,0.12737,42,350,0.09239,0.16234
2008,17-29 y.,No migration background,Strongly agree,0.04713,112,2490,0.03880,0.05545
