year,pgisced97,sex,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No answer / don't know,male,Agree,0.24102,33,86,0.15010,0.33195
2003,No answer / don't know,male,Disagree,0.49109,53,86,0.38481,0.59737
2003,No answer / don't know,female,Agree,0.34934,41,102,0.25635,0.44232
2003,No answer / don't know,female,Disagree,0.50796,61,102,0.41046,0.60546
2003,Pre-primary Level,male,Agree,0.23884,74,289,0.18960,0.28809
2003,Pre-primary Level,male,Disagree,0.57130,166,289,0.51414,0.62846
2003,Pre-primary Level,male,Strongly disagree,0.15526,49,289,0.11343,0.19709
2003,Pre-primary Level,female,Agree,0.22611,72,300,0.17869,0.27352
2003,Pre-primary Level,female,Disagree,0.56520,173,300,0.50901,0.62139
2003,Pre-primary Level,female,Strongly disagree,0.14372,55,300,0.10395,0.18348
2003,Primary Level,male,Agree,0.44803,40,78,0.33695,0.55911
2003,Primary Level,male,Disagree,0.29085,38,78,0.18941,0.39229
2003,Primary Level,female,Agree,0.35163,56,116,0.26436,0.43890
2003,Primary Level,female,Disagree,0.39478,60,116,0.30544,0.48412
2003,Lower Secondary Level,male,Strongly agree,0.14002,124,900,0.11733,0.16270
2003,Lower Secondary Level,male,Agree,0.36208,326,900,0.33066,0.39350
2003,Lower Secondary Level,male,Disagree,0.40472,376,900,0.37263,0.43680
2003,Lower Secondary Level,male,Strongly disagree,0.09318,74,900,0.07418,0.11219
2003,Lower Secondary Level,female,Strongly agree,0.13596,239,1807,0.12015,0.15177
2003,Lower Secondary Level,female,Agree,0.35475,651,1807,0.33268,0.37682
2003,Lower Secondary Level,female,Disagree,0.42667,761,1807,0.40386,0.44948
2003,Lower Secondary Level,female,Strongly disagree,0.08262,156,1807,0.06993,0.09532
2003,Upper Secondary Level,male,Strongly agree,0.10232,540,5291,0.09415,0.11049
2003,Upper Secondary Level,male,Agree,0.36321,1906,5291,0.35025,0.37617
2003,Upper Secondary Level,male,Disagree,0.45473,2437,5291,0.44131,0.46815
2003,Upper Secondary Level,male,Strongly disagree,0.07973,408,5291,0.07243,0.08703
2003,Upper Secondary Level,female,Strongly agree,0.09304,489,5748,0.08553,0.10055
2003,Upper Secondary Level,female,Agree,0.36306,2084,5748,0.35063,0.37549
2003,Upper Secondary Level,female,Disagree,0.45881,2705,5748,0.44593,0.47169
2003,Upper Secondary Level,female,Strongly disagree,0.08509,470,5748,0.07787,0.09230
2003,Post-secondary Non-tertiary Level,male,Agree,0.31947,158,449,0.27629,0.36265
2003,Post-secondary Non-tertiary Level,male,Disagree,0.52881,242,449,0.48259,0.57504
2003,Post-secondary Non-tertiary Level,male,Strongly disagree,0.09562,49,449,0.06839,0.12285
2003,Post-secondary Non-tertiary Level,female,Agree,0.30040,200,643,0.26494,0.33586
2003,Post-secondary Non-tertiary Level,female,Disagree,0.54222,373,643,0.50368,0.58075
2003,Post-secondary Non-tertiary Level,female,Strongly disagree,0.12820,70,643,0.10234,0.15406
2003,First Stage of Tertiary Education,male,Strongly agree,0.06787,64,974,0.05207,0.08368
2003,First Stage of Tertiary Education,male,Agree,0.36201,361,974,0.33181,0.39221
2003,First Stage of Tertiary Education,male,Disagree,0.48281,463,974,0.45141,0.51420
2003,First Stage of Tertiary Education,male,Strongly disagree,0.08731,86,974,0.06957,0.10505
2003,First Stage of Tertiary Education,female,Strongly agree,0.08084,55,706,0.06072,0.10096
2003,First Stage of Tertiary Education,female,Agree,0.32092,226,706,0.28646,0.35538
2003,First Stage of Tertiary Education,female,Disagree,0.50565,365,706,0.46875,0.54256
2003,First Stage of Tertiary Education,female,Strongly disagree,0.09259,60,706,0.07119,0.11399
2003,Second Stage of Tertiary Education,male,Strongly agree,0.05333,100,2449,0.04443,0.06223
2003,Second Stage of Tertiary Education,male,Agree,0.27219,605,2449,0.25456,0.28983
2003,Second Stage of Tertiary Education,male,Disagree,0.53646,1389,2449,0.51670,0.55621
2003,Second Stage of Tertiary Education,male,Strongly disagree,0.13802,355,2449,0.12436,0.15168
2003,Second Stage of Tertiary Education,female,Strongly agree,0.04080,64,1882,0.03186,0.04974
2003,Second Stage of Tertiary Education,female,Agree,0.27981,500,1882,0.25953,0.30010
2003,Second Stage of Tertiary Education,female,Disagree,0.54087,1077,1882,0.51835,0.56339
2003,Second Stage of Tertiary Education,female,Strongly disagree,0.13852,241,1882,0.12290,0.15413
2008,No answer / don't know,male,Agree,0.36274,52,132,0.28040,0.44507
2008,No answer / don't know,male,Disagree,0.45659,80,132,0.37129,0.54189
2008,No answer / don't know,female,Agree,0.38600,61,128,0.30133,0.47067
2008,No answer / don't know,female,Disagree,0.42750,67,128,0.34145,0.51354
2008,Pre-primary Level,male,Agree,0.24279,41,167,0.17756,0.30801
2008,Pre-primary Level,male,Disagree,0.53515,90,167,0.45928,0.61103
2008,Pre-primary Level,male,Strongly disagree,0.21450,36,167,0.15206,0.27695
2008,Pre-primary Level,female,Agree,0.26033,38,155,0.19103,0.32964
2008,Pre-primary Level,female,Disagree,0.63747,117,155,0.56154,0.71340
2008,Primary Level,female,Agree,0.29228,33,82,0.19323,0.39132
2008,Primary Level,female,Disagree,0.46396,49,82,0.35536,0.57257
2008,Lower Secondary Level,male,Strongly agree,0.14308,70,626,0.11563,0.17054
2008,Lower Secondary Level,male,Agree,0.37780,228,626,0.33979,0.41581
2008,Lower Secondary Level,male,Disagree,0.39288,272,626,0.35459,0.43117
2008,Lower Secondary Level,male,Strongly disagree,0.08624,56,626,0.06423,0.10824
2008,Lower Secondary Level,female,Strongly agree,0.12913,160,1372,0.11138,0.14688
2008,Lower Secondary Level,female,Agree,0.36980,489,1372,0.34425,0.39535
2008,Lower Secondary Level,female,Disagree,0.42908,610,1372,0.40288,0.45527
2008,Lower Secondary Level,female,Strongly disagree,0.07199,113,1372,0.05831,0.08568
2008,Upper Secondary Level,male,Strongly agree,0.09946,431,4592,0.09081,0.10812
2008,Upper Secondary Level,male,Agree,0.38302,1724,4592,0.36896,0.39708
2008,Upper Secondary Level,male,Disagree,0.43270,2054,4592,0.41837,0.44703
2008,Upper Secondary Level,male,Strongly disagree,0.08482,383,4592,0.07676,0.09287
2008,Upper Secondary Level,female,Strongly agree,0.08076,385,5100,0.07328,0.08824
2008,Upper Secondary Level,female,Agree,0.37073,1845,5100,0.35747,0.38399
2008,Upper Secondary Level,female,Disagree,0.46630,2413,5100,0.45260,0.47999
2008,Upper Secondary Level,female,Strongly disagree,0.08221,457,5100,0.07467,0.08975
2008,Post-secondary Non-tertiary Level,male,Agree,0.32515,138,413,0.27991,0.37038
2008,Post-secondary Non-tertiary Level,male,Disagree,0.53739,235,413,0.48925,0.58554
2008,Post-secondary Non-tertiary Level,male,Strongly disagree,0.09221,40,413,0.06427,0.12015
2008,Post-secondary Non-tertiary Level,female,Agree,0.30127,194,632,0.26547,0.33707
2008,Post-secondary Non-tertiary Level,female,Disagree,0.54323,358,632,0.50437,0.58210
2008,Post-secondary Non-tertiary Level,female,Strongly disagree,0.12552,80,632,0.09966,0.15137
2008,First Stage of Tertiary Education,male,Strongly agree,0.06813,54,828,0.05096,0.08530
2008,First Stage of Tertiary Education,male,Agree,0.34944,292,828,0.31694,0.38194
2008,First Stage of Tertiary Education,male,Disagree,0.49084,404,828,0.45677,0.52492
2008,First Stage of Tertiary Education,male,Strongly disagree,0.09159,78,828,0.07193,0.11124
2008,First Stage of Tertiary Education,female,Strongly agree,0.05783,31,583,0.03886,0.07679
2008,First Stage of Tertiary Education,female,Agree,0.35115,188,583,0.31237,0.38993
2008,First Stage of Tertiary Education,female,Disagree,0.50384,314,583,0.46322,0.54446
2008,First Stage of Tertiary Education,female,Strongly disagree,0.08719,50,583,0.06427,0.11011
2008,Second Stage of Tertiary Education,male,Strongly agree,0.04925,91,2285,0.04038,0.05813
2008,Second Stage of Tertiary Education,male,Agree,0.24355,541,2285,0.22594,0.26115
2008,Second Stage of Tertiary Education,male,Disagree,0.54561,1271,2285,0.52519,0.56603
2008,Second Stage of Tertiary Education,male,Strongly disagree,0.16159,382,2285,0.14649,0.17668
2008,Second Stage of Tertiary Education,female,Strongly agree,0.02635,54,1892,0.01913,0.03357
2008,Second Stage of Tertiary Education,female,Agree,0.25837,439,1892,0.23864,0.27810
2008,Second Stage of Tertiary Education,female,Disagree,0.56008,1105,1892,0.53771,0.58245
2008,Second Stage of Tertiary Education,female,Strongly disagree,0.15520,294,1892,0.13888,0.17152
2013,No answer / don't know,male,Agree,0.34830,69,198,0.28177,0.41483
2013,No answer / don't know,male,Disagree,0.49374,129,198,0.42393,0.56356
2013,No answer / don't know,female,Agree,0.30624,71,179,0.23852,0.37395
2013,No answer / don't know,female,Disagree,0.58436,108,179,0.51196,0.65676
2013,Pre-primary Level,male,Agree,0.19764,42,207,0.14326,0.25202
