"plh0193","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimme voll zu","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","38","0.125033322811154","0.0862223407159611","0.163844304906347"
"Stimme voll zu","2003","(noch) kein Abschluss","2","9","","",""
"Stimme voll zu","2003","(noch) kein Abschluss","3","10","","",""
"Stimme voll zu","2003","(noch) kein Abschluss","4","10","","",""
"Stimme voll zu","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Stimme voll zu","2003","Hauptschule","1 Einkommensschwächstes Quintil","310","0.140474868199231","0.125641444766659","0.155308291631804"
"Stimme voll zu","2003","Hauptschule","2","320","0.131506273442455","0.118205440798635","0.144807106086274"
"Stimme voll zu","2003","Hauptschule","3","229","0.131439891151719","0.115676876792622","0.147202905510817"
"Stimme voll zu","2003","Hauptschule","4","148","0.0953146599865674","0.0798440059655132","0.110785314007622"
"Stimme voll zu","2003","Hauptschule","5 Einkommensstärkstes Quintil","47","0.0829165632941889","0.0615525334708043","0.104280593117574"
"Stimme voll zu","2003","Realschule","1 Einkommensschwächstes Quintil","118","0.112783082700505","0.0939435229279145","0.131622642473096"
"Stimme voll zu","2003","Realschule","2","94","0.0712601894236358","0.0576624329439358","0.0848579459033358"
"Stimme voll zu","2003","Realschule","3","95","0.0862524127546916","0.0706268381669053","0.101877987342478"
"Stimme voll zu","2003","Realschule","4","61","0.0411791988875245","0.0298369582036755","0.0525214395713735"
"Stimme voll zu","2003","Realschule","5 Einkommensstärkstes Quintil","34","0.0546565010436884","0.0397059451118882","0.0696070569754886"
"Stimme voll zu","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","33","0.078128752100667","0.0527330617094168","0.103524442491917"
"Stimme voll zu","2003","(Fach-)Abitur","2","20","","",""
"Stimme voll zu","2003","(Fach-)Abitur","3","19","","",""
"Stimme voll zu","2003","(Fach-)Abitur","4","19","","",""
"Stimme voll zu","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","15","","",""
"Stimme voll zu","2003","AkademikerIn","1 Einkommensschwächstes Quintil","28","","",""
"Stimme voll zu","2003","AkademikerIn","2","24","","",""
"Stimme voll zu","2003","AkademikerIn","3","30","0.0543259728568533","0.0369413214309973","0.0717106242827092"
"Stimme voll zu","2003","AkademikerIn","4","35","0.0438666509159584","0.0315840897058788","0.056149212126038"
"Stimme voll zu","2003","AkademikerIn","5 Einkommensstärkstes Quintil","47","0.029853183143372","0.0221066518381764","0.0375997144485675"
"Stimme eher zu","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","96","0.340056525860905","0.284469310895763","0.395643740826047"
"Stimme eher zu","2003","(noch) kein Abschluss","2","60","0.316634072832018","0.254885726931067","0.378382418732969"
"Stimme eher zu","2003","(noch) kein Abschluss","3","42","0.316778898855398","0.240529077556055","0.393028720154741"
"Stimme eher zu","2003","(noch) kein Abschluss","4","28","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","22","","",""
"Stimme eher zu","2003","Hauptschule","1 Einkommensschwächstes Quintil","881","0.416258387649255","0.395215535040015","0.437301240258496"
"Stimme eher zu","2003","Hauptschule","2","934","0.366216024264053","0.34725501066877","0.385177037859337"
"Stimme eher zu","2003","Hauptschule","3","625","0.338587092480296","0.316509725937153","0.360664459023439"
"Stimme eher zu","2003","Hauptschule","4","453","0.333179632351011","0.308346946378648","0.358012318323373"
"Stimme eher zu","2003","Hauptschule","5 Einkommensstärkstes Quintil","207","0.322233783774373","0.286027529412891","0.358440038135854"
"Stimme eher zu","2003","Realschule","1 Einkommensschwächstes Quintil","437","0.397673582772654","0.368525285553007","0.426821879992301"
"Stimme eher zu","2003","Realschule","2","526","0.395761266476642","0.369913818718689","0.421608714234595"
"Stimme eher zu","2003","Realschule","3","440","0.355964653879133","0.329314756683968","0.382614551074298"
"Stimme eher zu","2003","Realschule","4","423","0.347320653114354","0.320143345623648","0.374497960605061"
"Stimme eher zu","2003","Realschule","5 Einkommensstärkstes Quintil","282","0.293904040373639","0.263941664382984","0.323866416364294"
"Stimme eher zu","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","126","0.280465191712764","0.237955805570755","0.322974577854773"
"Stimme eher zu","2003","(Fach-)Abitur","2","146","0.324586469955885","0.281983567747025","0.367189372164744"
"Stimme eher zu","2003","(Fach-)Abitur","3","144","0.321278025381349","0.279719159456749","0.362836891305948"
"Stimme eher zu","2003","(Fach-)Abitur","4","148","0.274821858795183","0.236414680558258","0.313229037032107"
"Stimme eher zu","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","129","0.255287786082104","0.217296666740252","0.293278905423956"
"Stimme eher zu","2003","AkademikerIn","1 Einkommensschwächstes Quintil","101","0.34837264532369","0.294186090042765","0.402559200604614"
"Stimme eher zu","2003","AkademikerIn","2","161","0.329111784741969","0.286124645249712","0.372098924234227"
"Stimme eher zu","2003","AkademikerIn","3","185","0.284989734393417","0.250366929593549","0.319612539193285"
"Stimme eher zu","2003","AkademikerIn","4","288","0.286147400606825","0.259041637412464","0.313253163801186"
"Stimme eher zu","2003","AkademikerIn","5 Einkommensstärkstes Quintil","370","0.218413074748809","0.199606002828998","0.237220146668621"
"Lehne eher ab","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","124","0.45502741388926","0.396595232631822","0.513459595146698"
"Lehne eher ab","2003","(noch) kein Abschluss","2","113","0.466791635013118","0.400565432375193","0.533017837651044"
"Lehne eher ab","2003","(noch) kein Abschluss","3","75","0.477882578425419","0.396012583449902","0.559752573400936"
"Lehne eher ab","2003","(noch) kein Abschluss","4","61","0.456772485485759","0.370812945425434","0.542732025546084"
"Lehne eher ab","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","65","0.573295259579354","0.483674613729906","0.662915905428802"
"Lehne eher ab","2003","Hauptschule","1 Einkommensschwächstes Quintil","763","0.362995610788204","0.342468175721664","0.383523045854744"
"Lehne eher ab","2003","Hauptschule","2","1053","0.431761163693874","0.412266780681506","0.451255546706242"
"Lehne eher ab","2003","Hauptschule","3","779","0.458200429736595","0.434955790491427","0.481445068981764"
"Lehne eher ab","2003","Hauptschule","4","655","0.471425601296006","0.445126573747328","0.497724628844685"
"Lehne eher ab","2003","Hauptschule","5 Einkommensstärkstes Quintil","318","0.482103515574375","0.443391147823916","0.520815883324835"
"Lehne eher ab","2003","Realschule","1 Einkommensschwächstes Quintil","468","0.428367567827191","0.398896180210475","0.457838955443907"
"Lehne eher ab","2003","Realschule","2","670","0.464922584580045","0.438559551537194","0.491285617622897"
"Lehne eher ab","2003","Realschule","3","612","0.47121928036062","0.443435804326487","0.499002756394753"
"Lehne eher ab","2003","Realschule","4","614","0.540052113421318","0.511603353696891","0.568500873145745"
"Lehne eher ab","2003","Realschule","5 Einkommensstärkstes Quintil","475","0.515761748457122","0.482892050050442","0.548631446863802"
"Lehne eher ab","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","223","0.536517774227777","0.489330157423391","0.583705391032163"
"Lehne eher ab","2003","(Fach-)Abitur","2","244","0.519854461463544","0.474395821596578","0.565313101330511"
"Lehne eher ab","2003","(Fach-)Abitur","3","258","0.531110356677435","0.486697886691684","0.575522826663186"
"Lehne eher ab","2003","(Fach-)Abitur","4","278","0.54824526875431","0.505429552546252","0.591060984962368"
"Lehne eher ab","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","302","0.600367840928548","0.557689084375223","0.643046597481872"
"Lehne eher ab","2003","AkademikerIn","1 Einkommensschwächstes Quintil","148","0.511170856968435","0.454320728017511","0.568020985919358"
"Lehne eher ab","2003","AkademikerIn","2","236","0.493349012300452","0.447611417084818","0.539086607516087"
"Lehne eher ab","2003","AkademikerIn","3","357","0.512540605551875","0.474203010872148","0.550878200231602"
"Lehne eher ab","2003","AkademikerIn","4","594","0.529219813345537","0.499284100746256","0.559155525944819"
"Lehne eher ab","2003","AkademikerIn","5 Einkommensstärkstes Quintil","1131","0.586221203712636","0.563802623572253","0.60863978385302"
"Lehne voll ab","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","21","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","2","36","0.156084398784172","0.107906361878001","0.204262435690343"
"Lehne voll ab","2003","(noch) kein Abschluss","3","16","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","4","30","0.243179983171486","0.169149010938063","0.317210955404909"
"Lehne voll ab","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","25","","",""
"Lehne voll ab","2003","Hauptschule","1 Einkommensschwächstes Quintil","154","0.0802711333633092","0.0686720840739536","0.0918701826526648"
"Lehne voll ab","2003","Hauptschule","2","173","0.0705165385996179","0.0604405288968963","0.0805925483023396"
"Lehne voll ab","2003","Hauptschule","3","132","0.0717725866313894","0.0597310411489574","0.0838141321138213"
