year,bula_h,pgisced97,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,Lower Secondary Level,Disagree,0.46251,39,39,0.30398,0.62104
2003,Schleswig-Holstein,Upper Secondary Level,Agree,0.33566,114,326,0.28432,0.38700
2003,Schleswig-Holstein,Upper Secondary Level,Disagree,0.47269,173,326,0.41841,0.52697
2003,Schleswig-Holstein,Upper Secondary Level,Strongly disagree,0.12260,39,326,0.08694,0.15826
2003,Schleswig-Holstein,Second Stage of Tertiary Education,Agree,0.37284,31,86,0.27004,0.47564
2003,Schleswig-Holstein,Second Stage of Tertiary Education,Disagree,0.45354,55,86,0.34771,0.55938
2003,Hamburg,Upper Secondary Level,Agree,0.27110,36,107,0.18648,0.35573
2003,Hamburg,Upper Secondary Level,Disagree,0.51760,71,107,0.42247,0.61273
2003,Hamburg,Second Stage of Tertiary Education,Disagree,0.47137,36,36,0.30599,0.63675
2003,Lower Saxony,Pre-primary Level,Disagree,0.63712,38,38,0.48218,0.79205
2003,Lower Saxony,Lower Secondary Level,Strongly agree,0.13332,35,236,0.08986,0.17678
2003,Lower Saxony,Lower Secondary Level,Agree,0.35807,94,236,0.29677,0.41937
2003,Lower Saxony,Lower Secondary Level,Disagree,0.38660,107,236,0.32434,0.44887
2003,Lower Saxony,Upper Secondary Level,Strongly agree,0.07526,75,989,0.05881,0.09171
2003,Lower Saxony,Upper Secondary Level,Agree,0.32980,321,989,0.30049,0.35912
2003,Lower Saxony,Upper Secondary Level,Disagree,0.49082,491,989,0.45965,0.52199
2003,Lower Saxony,Upper Secondary Level,Strongly disagree,0.10412,102,989,0.08507,0.12316
2003,Lower Saxony,Post-secondary Non-tertiary Level,Agree,0.25639,31,102,0.17124,0.34155
2003,Lower Saxony,Post-secondary Non-tertiary Level,Disagree,0.57006,71,102,0.47351,0.66661
2003,Lower Saxony,First Stage of Tertiary Education,Agree,0.41495,47,108,0.32159,0.50831
2003,Lower Saxony,First Stage of Tertiary Education,Disagree,0.47256,61,108,0.37796,0.56715
2003,Lower Saxony,Second Stage of Tertiary Education,Agree,0.23244,64,288,0.18358,0.28131
2003,Lower Saxony,Second Stage of Tertiary Education,Disagree,0.52250,165,288,0.46472,0.58029
2003,Lower Saxony,Second Stage of Tertiary Education,Strongly disagree,0.19578,59,288,0.14987,0.24169
2003,Bremen,Upper Secondary Level,Agree,0.39637,31,31,0.22133,0.57140
2003,North Rhine-Westphalia,Pre-primary Level,Agree,0.25689,37,107,0.17371,0.34007
2003,North Rhine-Westphalia,Pre-primary Level,Disagree,0.51743,70,107,0.42231,0.61256
2003,North Rhine-Westphalia,Primary Level,Agree,0.35235,37,75,0.24351,0.46119
2003,North Rhine-Westphalia,Primary Level,Disagree,0.38902,38,75,0.27794,0.50010
2003,North Rhine-Westphalia,Lower Secondary Level,Strongly agree,0.12248,74,584,0.09587,0.14910
2003,North Rhine-Westphalia,Lower Secondary Level,Agree,0.31118,196,584,0.27360,0.34876
2003,North Rhine-Westphalia,Lower Secondary Level,Disagree,0.45517,252,584,0.41474,0.49559
2003,North Rhine-Westphalia,Lower Secondary Level,Strongly disagree,0.11117,62,584,0.08565,0.13668
2003,North Rhine-Westphalia,Upper Secondary Level,Strongly agree,0.10398,215,2246,0.09135,0.11660
2003,North Rhine-Westphalia,Upper Secondary Level,Agree,0.33934,768,2246,0.31975,0.35893
2003,North Rhine-Westphalia,Upper Secondary Level,Disagree,0.46545,1054,2246,0.44482,0.48609
2003,North Rhine-Westphalia,Upper Secondary Level,Strongly disagree,0.09123,209,2246,0.07932,0.10314
2003,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Agree,0.31663,109,287,0.26272,0.37054
2003,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree,0.53331,178,287,0.47549,0.59113
2003,North Rhine-Westphalia,First Stage of Tertiary Education,Agree,0.30278,109,311,0.25163,0.35393
2003,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree,0.50790,168,311,0.45225,0.56355
2003,North Rhine-Westphalia,First Stage of Tertiary Education,Strongly disagree,0.10349,34,311,0.06958,0.13740
2003,North Rhine-Westphalia,Second Stage of Tertiary Education,Strongly agree,0.03563,32,844,0.02312,0.04814
2003,North Rhine-Westphalia,Second Stage of Tertiary Education,Agree,0.25750,196,844,0.22798,0.28702
2003,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree,0.56428,499,844,0.53080,0.59775
2003,North Rhine-Westphalia,Second Stage of Tertiary Education,Strongly disagree,0.14259,117,844,0.11899,0.16620
2003,Hesse,Lower Secondary Level,Strongly agree,0.16963,31,185,0.11540,0.22386
2003,Hesse,Lower Secondary Level,Agree,0.37878,71,185,0.30869,0.44887
2003,Hesse,Lower Secondary Level,Disagree,0.36257,83,185,0.29310,0.43203
2003,Hesse,Upper Secondary Level,Strongly agree,0.12269,84,692,0.09822,0.14715
2003,Hesse,Upper Secondary Level,Agree,0.38071,263,692,0.34451,0.41692
2003,Hesse,Upper Secondary Level,Disagree,0.40402,289,692,0.36743,0.44060
2003,Hesse,Upper Secondary Level,Strongly disagree,0.09259,56,692,0.07097,0.11420
2003,Hesse,Post-secondary Non-tertiary Level,Agree,0.27978,36,100,0.19135,0.36820
2003,Hesse,Post-secondary Non-tertiary Level,Disagree,0.61677,64,100,0.52100,0.71254
2003,Hesse,First Stage of Tertiary Education,Disagree,0.53174,50,50,0.39202,0.67146
2003,Hesse,Second Stage of Tertiary Education,Agree,0.30276,74,304,0.25103,0.35450
2003,Hesse,Second Stage of Tertiary Education,Disagree,0.47264,179,304,0.41643,0.52886
2003,Hesse,Second Stage of Tertiary Education,Strongly disagree,0.15413,51,304,0.11348,0.19479
2003,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Agree,0.34466,79,176,0.27425,0.41508
2003,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree,0.40690,97,176,0.33411,0.47968
2003,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Strongly agree,0.08536,62,688,0.06446,0.10625
