year,bula_h,sampreg,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,West,Strongly agree,0.06025,45,653,0.04199,0.07852
2003,Schleswig-Holstein,West,Agree,0.27976,206,653,0.24530,0.31422
2003,Schleswig-Holstein,West,Disagree,0.37160,319,653,0.33451,0.40870
2003,Schleswig-Holstein,West,Strongly disagree,0.10053,83,653,0.07745,0.12361
2003,Hamburg,West,Agree,0.21544,64,273,0.16658,0.26430
2003,Hamburg,West,Disagree,0.41310,151,273,0.35458,0.47162
2003,Hamburg,West,Strongly disagree,0.16258,58,273,0.11873,0.20643
2003,Lower Saxony,West,Strongly agree,0.06128,132,1896,0.05048,0.07207
2003,Lower Saxony,West,Agree,0.26015,578,1896,0.24040,0.27990
2003,Lower Saxony,West,Disagree,0.39861,958,1896,0.37656,0.42065
2003,Lower Saxony,West,Strongly disagree,0.09930,228,1896,0.08584,0.11277
2003,Bremen,West,Agree,0.26036,48,162,0.19257,0.32814
2003,Bremen,West,Disagree,0.35425,69,162,0.28037,0.42813
2003,Bremen,West,Strongly disagree,0.19993,45,162,0.13815,0.26171
2003,North Rhine-Westphalia,West,Strongly agree,0.07488,389,4629,0.06730,0.08247
2003,North Rhine-Westphalia,West,Agree,0.26148,1469,4629,0.24882,0.27414
2003,North Rhine-Westphalia,West,Disagree,0.40035,2278,4629,0.38623,0.41446
2003,North Rhine-Westphalia,West,Strongly disagree,0.08663,493,4629,0.07852,0.09473
2003,Hesse,West,Strongly agree,0.09095,154,1490,0.07635,0.10556
2003,Hesse,West,Agree,0.28350,485,1490,0.26061,0.30639
2003,Hesse,West,Disagree,0.35545,696,1490,0.33114,0.37976
2003,Hesse,West,Strongly disagree,0.07873,155,1490,0.06505,0.09241
2003,"Rhineland-Palatinate, Saarland",West,Strongly agree,0.08173,126,1338,0.06705,0.09642
2003,"Rhineland-Palatinate, Saarland",West,Agree,0.26168,413,1338,0.23812,0.28525
2003,"Rhineland-Palatinate, Saarland",West,Disagree,0.38794,659,1338,0.36182,0.41406
2003,"Rhineland-Palatinate, Saarland",West,Strongly disagree,0.07107,140,1338,0.05730,0.08484
2003,Baden-Wuerttemberg,West,Strongly agree,0.06931,240,2676,0.05969,0.07894
2003,Baden-Wuerttemberg,West,Agree,0.27979,864,2676,0.26278,0.29680
2003,Baden-Wuerttemberg,West,Disagree,0.37492,1271,2676,0.35657,0.39326
2003,Baden-Wuerttemberg,West,Strongly disagree,0.07713,301,2676,0.06702,0.08724
2003,Bavaria,West,Strongly agree,0.05819,184,3104,0.04995,0.06643
2003,Bavaria,West,Agree,0.28367,1024,3104,0.26781,0.29953
2003,Bavaria,West,Disagree,0.41607,1614,3104,0.39873,0.43341
2003,Bavaria,West,Strongly disagree,0.07162,282,3104,0.06255,0.08070
2003,Berlin,West,Strongly agree,0.06981,31,448,0.04619,0.09344
2003,Berlin,West,Agree,0.25732,135,448,0.21679,0.29785
2003,Berlin,West,Disagree,0.38444,221,448,0.33934,0.42953
2003,Berlin,West,Strongly disagree,0.11046,61,448,0.08140,0.13951
2003,Berlin,East,Agree,0.27705,119,346,0.22983,0.32428
2003,Berlin,East,Disagree,0.43030,191,346,0.37805,0.48255
2003,Berlin,East,Strongly disagree,0.07255,36,346,0.04518,0.09993
2003,Brandenburg,East,Strongly agree,0.09232,85,938,0.07379,0.11086
2003,Brandenburg,East,Agree,0.33644,366,938,0.30619,0.36670
2003,Brandenburg,East,Disagree,0.39626,449,938,0.36495,0.42758
2003,Brandenburg,East,Strongly disagree,0.03960,38,938,0.02711,0.05208
2003,Mecklenburg-Western Pomerania,East,Strongly agree,0.11073,51,495,0.08306,0.13840
2003,Mecklenburg-Western Pomerania,East,Agree,0.31636,188,495,0.27534,0.35737
2003,Mecklenburg-Western Pomerania,East,Disagree,0.38409,256,495,0.34120,0.42699
2003,Saxony,East,Strongly agree,0.05441,99,1604,0.04331,0.06552
2003,Saxony,East,Agree,0.36877,653,1604,0.34515,0.39239
2003,Saxony,East,Disagree,0.38464,771,1604,0.36083,0.40846
2003,Saxony,East,Strongly disagree,0.04990,81,1604,0.03924,0.06056
2003,Saxony-Anhalt,East,Strongly agree,0.13526,121,929,0.11326,0.15726
2003,Saxony-Anhalt,East,Agree,0.34458,371,929,0.31400,0.37515
2003,Saxony-Anhalt,East,Disagree,0.34865,390,929,0.31799,0.37931
2003,Saxony-Anhalt,East,Strongly disagree,0.04005,47,929,0.02743,0.05267
2003,Thuringa,East,Strongly agree,0.13327,109,955,0.11171,0.15484
2003,Thuringa,East,Agree,0.30274,350,955,0.27358,0.33189
2003,Thuringa,East,Disagree,0.38936,446,955,0.35842,0.42030
2003,Thuringa,East,Strongly disagree,0.04314,50,955,0.03025,0.05603
2008,Schleswig-Holstein,West,Agree,0.22180,136,516,0.18591,0.25768
2008,Schleswig-Holstein,West,Disagree,0.42011,264,516,0.37748,0.46274
2008,Schleswig-Holstein,West,Strongly disagree,0.13746,116,516,0.10772,0.16720
2008,Hamburg,West,Agree,0.21184,58,260,0.16208,0.26161
2008,Hamburg,West,Disagree,0.40283,127,260,0.34310,0.46257
2008,Hamburg,West,Strongly disagree,0.20509,75,260,0.15591,0.25426
2008,Lower Saxony,West,Strongly agree,0.07061,126,1732,0.05854,0.08267
2008,Lower Saxony,West,Agree,0.28035,541,1732,0.25919,0.30151
2008,Lower Saxony,West,Disagree,0.37524,823,1732,0.35243,0.39805
2008,Lower Saxony,West,Strongly disagree,0.10612,242,1732,0.09161,0.12063
2008,Bremen,West,Agree,0.39291,48,107,0.29993,0.48589
2008,Bremen,West,Disagree,0.36031,59,107,0.26891,0.45170
2008,North Rhine-Westphalia,West,Strongly agree,0.07155,290,3913,0.06347,0.07962
