year,pgisced97,sampreg,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No answer / don't know,West,Agree,0.30217,60,139,0.22555,0.37878
2003,No answer / don't know,West,Disagree,0.48521,79,139,0.40183,0.56860
2003,No answer / don't know,East,Disagree,0.57209,35,35,0.40578,0.73840
2003,Pre-primary Level,West,Agree,0.22361,104,435,0.18441,0.26282
2003,Pre-primary Level,West,Disagree,0.56531,247,435,0.51868,0.61195
2003,Pre-primary Level,West,Strongly disagree,0.15837,84,435,0.12402,0.19271
2003,Pre-primary Level,East,Agree,0.26727,42,134,0.19206,0.34249
2003,Pre-primary Level,East,Disagree,0.58004,92,134,0.49616,0.66392
2003,Primary Level,West,Strongly agree,0.14826,38,223,0.10152,0.19501
2003,Primary Level,West,Agree,0.39897,90,223,0.33455,0.46338
2003,Primary Level,West,Disagree,0.35929,95,223,0.29618,0.42241
2003,Lower Secondary Level,West,Strongly agree,0.13482,305,2298,0.12086,0.14879
2003,Lower Secondary Level,West,Agree,0.34616,800,2298,0.32670,0.36562
2003,Lower Secondary Level,West,Disagree,0.42483,975,2298,0.40462,0.44505
2003,Lower Secondary Level,West,Strongly disagree,0.09418,218,2298,0.08224,0.10613
2003,Lower Secondary Level,East,Strongly agree,0.15556,58,397,0.11986,0.19126
2003,Lower Secondary Level,East,Agree,0.43972,177,397,0.39083,0.48861
2003,Lower Secondary Level,East,Disagree,0.38118,162,397,0.33335,0.42902
2003,Upper Secondary Level,West,Strongly agree,0.08954,716,8239,0.08337,0.09570
2003,Upper Secondary Level,West,Agree,0.35298,2848,8239,0.34266,0.36330
2003,Upper Secondary Level,West,Disagree,0.46641,3921,8239,0.45564,0.47718
2003,Upper Secondary Level,West,Strongly disagree,0.09107,754,8239,0.08485,0.09728
2003,Upper Secondary Level,East,Strongly agree,0.12984,313,2800,0.11739,0.14229
2003,Upper Secondary Level,East,Agree,0.40359,1142,2800,0.38541,0.42176
2003,Upper Secondary Level,East,Disagree,0.41849,1221,2800,0.40022,0.43677
2003,Upper Secondary Level,East,Strongly disagree,0.04808,124,2800,0.04015,0.05601
2003,Post-secondary Non-tertiary Level,West,Strongly agree,0.03999,47,1007,0.02788,0.05209
2003,Post-secondary Non-tertiary Level,West,Agree,0.31070,313,1007,0.28210,0.33930
2003,Post-secondary Non-tertiary Level,West,Disagree,0.53421,540,1007,0.50339,0.56504
2003,Post-secondary Non-tertiary Level,West,Strongly disagree,0.11510,107,1007,0.09538,0.13482
2003,Post-secondary Non-tertiary Level,East,Agree,0.28648,45,120,0.20525,0.36772
2003,Post-secondary Non-tertiary Level,East,Disagree,0.56064,75,120,0.47146,0.64981
2003,First Stage of Tertiary Education,West,Strongly agree,0.06071,74,1230,0.04736,0.07407
2003,First Stage of Tertiary Education,West,Agree,0.33589,407,1230,0.30949,0.36230
2003,First Stage of Tertiary Education,West,Disagree,0.49915,617,1230,0.47120,0.52710
2003,First Stage of Tertiary Education,West,Strongly disagree,0.10424,132,1230,0.08716,0.12133
2003,First Stage of Tertiary Education,East,Strongly agree,0.11891,45,436,0.08850,0.14933
2003,First Stage of Tertiary Education,East,Agree,0.37969,180,436,0.33409,0.42530
2003,First Stage of Tertiary Education,East,Disagree,0.46627,211,436,0.41939,0.51315
2003,Second Stage of Tertiary Education,West,Strongly agree,0.04786,114,3044,0.04027,0.05544
2003,Second Stage of Tertiary Education,West,Agree,0.24730,664,3044,0.23197,0.26263
2003,Second Stage of Tertiary Education,West,Disagree,0.54739,1762,3044,0.52971,0.56508
2003,Second Stage of Tertiary Education,West,Strongly disagree,0.15745,504,3044,0.14451,0.17039
2003,Second Stage of Tertiary Education,East,Strongly agree,0.04850,50,1287,0.03676,0.06024
2003,Second Stage of Tertiary Education,East,Agree,0.35875,441,1287,0.33254,0.38497
2003,Second Stage of Tertiary Education,East,Disagree,0.51147,704,1287,0.48415,0.53879
2003,Second Stage of Tertiary Education,East,Strongly disagree,0.08128,92,1287,0.06634,0.09621
2008,No answer / don't know,West,Agree,0.35875,81,224,0.29579,0.42170
2008,No answer / don't know,West,Disagree,0.45853,109,224,0.39313,0.52393
2008,No answer / don't know,West,Strongly disagree,0.08779,34,224,0.05065,0.12493
2008,No answer / don't know,East,Agree,0.44133,32,70,0.32417,0.55850
2008,No answer / don't know,East,Disagree,0.37225,38,70,0.25819,0.48631
2008,Pre-primary Level,West,Agree,0.22684,55,267,0.17651,0.27717
2008,Pre-primary Level,West,Disagree,0.58633,158,267,0.52715,0.64552
2008,Pre-primary Level,West,Strongly disagree,0.17897,54,267,0.13291,0.22504
2008,Pre-primary Level,East,Disagree,0.59079,49,49,0.45169,0.72989
2008,Primary Level,West,Agree,0.35554,57,128,0.27229,0.43880
2008,Primary Level,West,Disagree,0.45950,71,128,0.37282,0.54617
2008,Lower Secondary Level,West,Strongly agree,0.13479,195,1695,0.11852,0.15105
2008,Lower Secondary Level,West,Agree,0.36266,596,1695,0.33977,0.38556
2008,Lower Secondary Level,West,Disagree,0.42421,755,1695,0.40068,0.44775
2008,Lower Secondary Level,West,Strongly disagree,0.07833,149,1695,0.06554,0.09113
2008,Lower Secondary Level,East,Strongly agree,0.12399,35,283,0.08552,0.16246
2008,Lower Secondary Level,East,Agree,0.44867,121,283,0.39062,0.50672
2008,Lower Secondary Level,East,Disagree,0.36508,127,283,0.30889,0.42127
2008,Upper Secondary Level,West,Strongly agree,0.08479,560,7194,0.07835,0.09122
2008,Upper Secondary Level,West,Agree,0.36750,2553,7194,0.35636,0.37864
2008,Upper Secondary Level,West,Disagree,0.45622,3359,7194,0.44471,0.46774
2008,Upper Secondary Level,West,Strongly disagree,0.09149,722,7194,0.08483,0.09815
2008,Upper Secondary Level,East,Strongly agree,0.11089,256,2498,0.09857,0.12320
2008,Upper Secondary Level,East,Agree,0.41432,1016,2498,0.39500,0.43364
2008,Upper Secondary Level,East,Disagree,0.42369,1108,2498,0.40431,0.44307
2008,Upper Secondary Level,East,Strongly disagree,0.05110,118,2498,0.04246,0.05974
2008,Post-secondary Non-tertiary Level,West,Strongly agree,0.03945,41,923,0.02688,0.05201
2008,Post-secondary Non-tertiary Level,West,Agree,0.29936,268,923,0.26980,0.32893
2008,Post-secondary Non-tertiary Level,West,Disagree,0.54504,505,923,0.51290,0.57719
2008,Post-secondary Non-tertiary Level,West,Strongly disagree,0.11615,109,923,0.09546,0.13683
2008,Post-secondary Non-tertiary Level,East,Agree,0.41250,64,152,0.33398,0.49102
2008,Post-secondary Non-tertiary Level,East,Disagree,0.50491,88,152,0.42516,0.58465
2008,First Stage of Tertiary Education,West,Strongly agree,0.05953,60,1036,0.04511,0.07394
2008,First Stage of Tertiary Education,West,Agree,0.33674,327,1036,0.30795,0.36553
