"plh0193","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimme voll zu","2003","(noch) kein Abschluss","Städtischer Raum","56","0.112270065205473","0.0875985860415611","0.136941544369385"
"Stimme voll zu","2003","(noch) kein Abschluss","Ländlicher Raum","16","","",""
"Stimme voll zu","2003","Hauptschule","Städtischer Raum","714","0.130324041013002","0.121397488853441","0.139250593172564"
"Stimme voll zu","2003","Hauptschule","Ländlicher Raum","340","0.115134617553144","0.103543657407035","0.126725577699253"
"Stimme voll zu","2003","Realschule","Städtischer Raum","230","0.071040670058151","0.0624498109751226","0.0796315291411794"
"Stimme voll zu","2003","Realschule","Ländlicher Raum","172","0.0822955906687575","0.0711369877590919","0.0934541935784232"
"Stimme voll zu","2003","(Fach-)Abitur","Städtischer Raum","79","0.0384086492973874","0.0296131962030278","0.0472041023917469"
"Stimme voll zu","2003","(Fach-)Abitur","Ländlicher Raum","27","","",""
"Stimme voll zu","2003","AkademikerIn","Städtischer Raum","107","0.0447149947426059","0.0373933357336001","0.0520366537516117"
"Stimme voll zu","2003","AkademikerIn","Ländlicher Raum","57","0.0569993394255393","0.0442485480410276","0.069750130810051"
"Stimme eher zu","2003","(noch) kein Abschluss","Städtischer Raum","180","0.30527474051778","0.269285328736576","0.341264152298985"
"Stimme eher zu","2003","(noch) kein Abschluss","Ländlicher Raum","68","0.311718966904068","0.25508903434504","0.368348899463096"
"Stimme eher zu","2003","Hauptschule","Städtischer Raum","1975","0.365988519835389","0.353216045520161","0.378760994150617"
"Stimme eher zu","2003","Hauptschule","Ländlicher Raum","1125","0.366549824293792","0.349051333755891","0.384048314831693"
"Stimme eher zu","2003","Realschule","Städtischer Raum","1190","0.348285721976597","0.332353322990997","0.364218120962197"
"Stimme eher zu","2003","Realschule","Ländlicher Raum","918","0.394607198156508","0.374761277145332","0.414453119167685"
"Stimme eher zu","2003","(Fach-)Abitur","Städtischer Raum","514","0.294933187192386","0.274063046157252","0.315803328227521"
"Stimme eher zu","2003","(Fach-)Abitur","Ländlicher Raum","179","0.29031441812625","0.253018676165563","0.327610160086937"
"Stimme eher zu","2003","AkademikerIn","Städtischer Raum","694","0.248057235663143","0.232757470376835","0.263357000949451"
"Stimme eher zu","2003","AkademikerIn","Ländlicher Raum","411","0.349350594500496","0.323129519513467","0.375571669487526"
"Lehne eher ab","2003","(noch) kein Abschluss","Städtischer Raum","302","0.458664469898073","0.419723785140875","0.49760515465527"
"Lehne eher ab","2003","(noch) kein Abschluss","Ländlicher Raum","136","0.50429580065694","0.443168459717179","0.5654231415967"
"Lehne eher ab","2003","Hauptschule","Städtischer Raum","2309","0.419623833325901","0.406538716515408","0.432708950136393"
"Lehne eher ab","2003","Hauptschule","Ländlicher Raum","1259","0.444353701693956","0.426309342542151","0.462398060845762"
"Lehne eher ab","2003","Realschule","Städtischer Raum","1718","0.490800414753112","0.474082534833703","0.507518294672521"
"Lehne eher ab","2003","Realschule","Ländlicher Raum","1121","0.46140930062377","0.441167799010068","0.481650802237471"
"Lehne eher ab","2003","(Fach-)Abitur","Städtischer Raum","998","0.543650747019557","0.520854828715057","0.566446665324056"
"Lehne eher ab","2003","(Fach-)Abitur","Ländlicher Raum","307","0.541913441793153","0.500975057944349","0.582851825641957"
"Lehne eher ab","2003","AkademikerIn","Städtischer Raum","1785","0.553920886578916","0.536311418349757","0.571530354808075"
"Lehne eher ab","2003","AkademikerIn","Ländlicher Raum","681","0.496058894635722","0.468560791072787","0.523556998198657"
"Lehne voll ab","2003","(noch) kein Abschluss","Städtischer Raum","91","0.123790724378674","0.098052964570356","0.149528484186992"
"Lehne voll ab","2003","(noch) kein Abschluss","Ländlicher Raum","37","0.132186182596122","0.0907778407382317","0.173594524454012"
"Lehne voll ab","2003","Hauptschule","Städtischer Raum","466","0.0840636058257078","0.0767061203925182","0.0914210912588973"
"Lehne voll ab","2003","Hauptschule","Ländlicher Raum","189","0.0739618564591077","0.0644580805319812","0.0834656323862343"
"Lehne voll ab","2003","Realschule","Städtischer Raum","297","0.0898731932121398","0.0803089467339349","0.0994374396903448"
"Lehne voll ab","2003","Realschule","Ländlicher Raum","119","0.0616879105509644","0.0519190521031716","0.0714567689987572"
"Lehne voll ab","2003","(Fach-)Abitur","Städtischer Raum","243","0.12300741649067","0.107975580304436","0.138039252676904"
"Lehne voll ab","2003","(Fach-)Abitur","Ländlicher Raum","56","0.119753298617474","0.0930762424343311","0.146430354800616"
"Lehne voll ab","2003","AkademikerIn","Städtischer Raum","475","0.153306883015335","0.14054366264759","0.16607010338308"
