year,quintil_oecd,sex,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,male,Strongly agree,0.13376,202,1432,0.11612,0.15140
2003,1st Quintile,male,Agree,0.37315,527,1432,0.34809,0.39820
2003,1st Quintile,male,Disagree,0.40126,578,1432,0.37587,0.42666
2003,1st Quintile,male,Strongly disagree,0.09183,125,1432,0.07687,0.10679
2003,1st Quintile,female,Strongly agree,0.12959,249,1941,0.11464,0.14453
2003,1st Quintile,female,Agree,0.36335,732,1941,0.34194,0.38475
2003,1st Quintile,female,Disagree,0.41806,799,1941,0.39611,0.44001
2003,1st Quintile,female,Strongly disagree,0.08901,161,1941,0.07633,0.10168
2003,2nd Quintile,male,Strongly agree,0.10734,194,1752,0.09284,0.12183
2003,2nd Quintile,male,Agree,0.38408,660,1752,0.36130,0.40686
2003,2nd Quintile,male,Disagree,0.44080,776,1752,0.41754,0.46405
2003,2nd Quintile,male,Strongly disagree,0.06779,122,1752,0.05601,0.07956
2003,2nd Quintile,female,Strongly agree,0.10908,213,2082,0.09569,0.12248
2003,2nd Quintile,female,Agree,0.35846,768,2082,0.33786,0.37906
2003,2nd Quintile,female,Disagree,0.45333,953,2082,0.43194,0.47472
2003,2nd Quintile,female,Strongly disagree,0.07912,148,2082,0.06753,0.09072
2003,3rd Quintile,male,Strongly agree,0.09177,181,1995,0.07910,0.10444
2003,3rd Quintile,male,Agree,0.35876,710,1995,0.33771,0.37981
2003,3rd Quintile,male,Disagree,0.46284,943,1995,0.44095,0.48472
2003,3rd Quintile,male,Strongly disagree,0.08664,161,1995,0.07429,0.09898
2003,3rd Quintile,female,Strongly agree,0.09408,180,2052,0.08144,0.10671
2003,3rd Quintile,female,Agree,0.33317,700,2052,0.31277,0.35357
2003,3rd Quintile,female,Disagree,0.48642,995,2052,0.46479,0.50805
2003,3rd Quintile,female,Strongly disagree,0.08632,177,2052,0.07417,0.09848
2003,4th Quintile,male,Strongly agree,0.08663,176,2211,0.07490,0.09835
2003,4th Quintile,male,Agree,0.31298,712,2211,0.29365,0.33231
2003,4th Quintile,male,Disagree,0.48815,1087,2211,0.46731,0.50899
2003,4th Quintile,male,Strongly disagree,0.11225,236,2211,0.09909,0.12541
2003,4th Quintile,female,Strongly agree,0.06575,136,2234,0.05547,0.07602
2003,4th Quintile,female,Agree,0.34679,762,2234,0.32705,0.36653
2003,4th Quintile,female,Disagree,0.47411,1103,2234,0.45340,0.49482
2003,4th Quintile,female,Strongly disagree,0.11335,233,2234,0.10020,0.12650
2003,5th Quintile,male,Strongly agree,0.04767,146,3228,0.04031,0.05502
2003,5th Quintile,male,Agree,0.29402,893,3228,0.27830,0.30974
2003,5th Quintile,male,Disagree,0.54192,1779,3228,0.52473,0.55911
2003,5th Quintile,male,Strongly disagree,0.11639,410,3228,0.10533,0.12746
2003,5th Quintile,female,Strongly agree,0.05000,145,3090,0.04231,0.05768
2003,5th Quintile,female,Agree,0.30447,868,3090,0.28824,0.32070
2003,5th Quintile,female,Disagree,0.53546,1723,3090,0.51787,0.55305
2003,5th Quintile,female,Strongly disagree,0.11007,354,3090,0.09903,0.12110
2008,1st Quintile,male,Strongly agree,0.13654,165,1227,0.11732,0.15576
2008,1st Quintile,male,Agree,0.38878,483,1227,0.36149,0.41606
2008,1st Quintile,male,Disagree,0.39422,489,1227,0.36687,0.42158
2008,1st Quintile,male,Strongly disagree,0.08046,90,1227,0.06523,0.09569
2008,1st Quintile,female,Strongly agree,0.10632,178,1722,0.09176,0.12089
2008,1st Quintile,female,Agree,0.37446,645,1722,0.35159,0.39732
2008,1st Quintile,female,Disagree,0.44679,758,1722,0.42330,0.47028
2008,1st Quintile,female,Strongly disagree,0.07243,141,1722,0.06018,0.08467
2008,2nd Quintile,male,Strongly agree,0.11334,163,1531,0.09746,0.12923
2008,2nd Quintile,male,Agree,0.35946,558,1531,0.33541,0.38350
2008,2nd Quintile,male,Disagree,0.43619,681,1531,0.41134,0.46103
2008,2nd Quintile,male,Strongly disagree,0.09102,129,1531,0.07660,0.10543
2008,2nd Quintile,female,Strongly agree,0.10538,198,1835,0.09133,0.11944
2008,2nd Quintile,female,Agree,0.34812,635,1835,0.32631,0.36992
2008,2nd Quintile,female,Disagree,0.46409,851,1835,0.44126,0.48691
2008,2nd Quintile,female,Strongly disagree,0.08242,151,1835,0.06983,0.09500
2008,3rd Quintile,male,Strongly agree,0.07717,128,1835,0.06495,0.08938
2008,3rd Quintile,male,Agree,0.36641,656,1835,0.34435,0.38846
2008,3rd Quintile,male,Disagree,0.46215,877,1835,0.43934,0.48497
2008,3rd Quintile,male,Strongly disagree,0.09427,174,1835,0.08090,0.10765
2008,3rd Quintile,female,Strongly agree,0.07775,142,1971,0.06592,0.08957
2008,3rd Quintile,female,Agree,0.36398,675,1971,0.34273,0.38523
2008,3rd Quintile,female,Disagree,0.46948,970,1971,0.44744,0.49152
2008,3rd Quintile,female,Strongly disagree,0.08879,184,1971,0.07623,0.10135
2008,4th Quintile,male,Strongly agree,0.07188,124,1927,0.06034,0.08341
2008,4th Quintile,male,Agree,0.36924,668,1927,0.34768,0.39079
2008,4th Quintile,male,Disagree,0.46854,942,1927,0.44625,0.49082
2008,4th Quintile,male,Strongly disagree,0.09035,193,1927,0.07754,0.10315
2008,4th Quintile,female,Strongly agree,0.05365,96,1935,0.04360,0.06369
2008,4th Quintile,female,Agree,0.35186,645,1935,0.33057,0.37314
2008,4th Quintile,female,Disagree,0.49107,973,1935,0.46879,0.51335
2008,4th Quintile,female,Strongly disagree,0.10342,221,1935,0.08985,0.11699
2008,5th Quintile,male,Strongly agree,0.04906,112,2646,0.04083,0.05730
2008,5th Quintile,male,Agree,0.26499,680,2646,0.24817,0.28181
2008,5th Quintile,male,Disagree,0.53722,1444,2646,0.51822,0.55623
2008,5th Quintile,male,Strongly disagree,0.14872,410,2646,0.13516,0.16228
2008,5th Quintile,female,Strongly agree,0.03665,83,2601,0.02943,0.04387
2008,5th Quintile,female,Agree,0.28705,687,2601,0.26966,0.30444
2008,5th Quintile,female,Disagree,0.54855,1479,2601,0.52943,0.56768
2008,5th Quintile,female,Strongly disagree,0.12774,352,2601,0.11491,0.14057
2013,1st Quintile,male,Strongly agree,0.10613,239,1960,0.09249,0.11977
2013,1st Quintile,male,Agree,0.36712,713,1960,0.34577,0.38846
2013,1st Quintile,male,Disagree,0.42498,828,1960,0.40309,0.44687
2013,1st Quintile,male,Strongly disagree,0.10177,180,1960,0.08838,0.11516
2013,1st Quintile,female,Strongly agree,0.13428,391,3121,0.12232,0.14625
2013,1st Quintile,female,Agree,0.36566,1168,3121,0.34876,0.38256
2013,1st Quintile,female,Disagree,0.41422,1295,3121,0.39693,0.43150
2013,1st Quintile,female,Strongly disagree,0.08584,267,3121,0.07601,0.09567
2013,2nd Quintile,male,Strongly agree,0.09579,187,2245,0.08361,0.10797
2013,2nd Quintile,male,Agree,0.35736,776,2245,0.33753,0.37719
2013,2nd Quintile,male,Disagree,0.47918,1092,2245,0.45851,0.49985
2013,2nd Quintile,male,Strongly disagree,0.06767,190,2245,0.05728,0.07806
2013,2nd Quintile,female,Strongly agree,0.08655,216,2933,0.07638,0.09673
2013,2nd Quintile,female,Agree,0.35181,932,2933,0.33452,0.36909
2013,2nd Quintile,female,Disagree,0.47298,1510,2933,0.45491,0.49105
2013,2nd Quintile,female,Strongly disagree,0.08865,275,2933,0.07837,0.09894
2013,3rd Quintile,male,Strongly agree,0.06411,149,2249,0.05399,0.07424
2013,3rd Quintile,male,Agree,0.34709,726,2249,0.32741,0.36677
2013,3rd Quintile,male,Disagree,0.48936,1148,2249,0.46869,0.51002
2013,3rd Quintile,male,Strongly disagree,0.09944,226,2249,0.08707,0.11181
2013,3rd Quintile,female,Strongly agree,0.06169,139,2595,0.05243,0.07094
2013,3rd Quintile,female,Agree,0.31475,742,2595,0.29687,0.33262
2013,3rd Quintile,female,Disagree,0.53981,1441,2595,0.52063,0.55899
2013,3rd Quintile,female,Strongly disagree,0.08375,273,2595,0.07309,0.09441
2013,4th Quintile,male,Strongly agree,0.04765,110,2307,0.03896,0.05635
2013,4th Quintile,male,Agree,0.32225,687,2307,0.30317,0.34132
2013,4th Quintile,male,Disagree,0.52489,1268,2307,0.50451,0.54527
2013,4th Quintile,male,Strongly disagree,0.10521,242,2307,0.09269,0.11773
2013,4th Quintile,female,Strongly agree,0.04781,106,2515,0.03947,0.05615
2013,4th Quintile,female,Agree,0.29994,670,2515,0.28203,0.31785
2013,4th Quintile,female,Disagree,0.54879,1440,2515,0.52934,0.56824
2013,4th Quintile,female,Strongly disagree,0.10346,299,2515,0.09155,0.11537
2013,5th Quintile,male,Strongly agree,0.03856,82,2727,0.03133,0.04578
2013,5th Quintile,male,Agree,0.24646,616,2727,0.23028,0.26264
2013,5th Quintile,male,Disagree,0.58508,1601,2727,0.56658,0.60358
2013,5th Quintile,male,Strongly disagree,0.12991,428,2727,0.11728,0.14253
2013,5th Quintile,female,Strongly agree,0.02567,62,2738,0.01974,0.03159
2013,5th Quintile,female,Agree,0.23676,588,2738,0.22084,0.25269
2013,5th Quintile,female,Disagree,0.57862,1627,2738,0.56012,0.59712
2013,5th Quintile,female,Strongly disagree,0.15895,461,2738,0.14525,0.17265
2018,1st Quintile,male,Strongly agree,0.12265,584,3384,0.11159,0.13370
2018,1st Quintile,male,Agree,0.33773,1226,3384,0.32179,0.35366
2018,1st Quintile,male,Disagree,0.43079,1173,3384,0.41410,0.44747
2018,1st Quintile,male,Strongly disagree,0.10884,401,3384,0.09835,0.11934
2018,1st Quintile,female,Strongly agree,0.10996,560,3687,0.09986,0.12005
2018,1st Quintile,female,Agree,0.33275,1300,3687,0.31753,0.34796
2018,1st Quintile,female,Disagree,0.44802,1431,3687,0.43197,0.46408
2018,1st Quintile,female,Strongly disagree,0.10928,396,3687,0.09920,0.11935
2018,2nd Quintile,male,Strongly agree,0.06527,177,2353,0.05529,0.07525
2018,2nd Quintile,male,Agree,0.34509,795,2353,0.32588,0.36431
2018,2nd Quintile,male,Disagree,0.49098,1160,2353,0.47078,0.51118
2018,2nd Quintile,male,Strongly disagree,0.09866,221,2353,0.08660,0.11071
2018,2nd Quintile,female,Strongly agree,0.09397,239,2923,0.08339,0.10456
2018,2nd Quintile,female,Agree,0.32122,945,2923,0.30429,0.33815
2018,2nd Quintile,female,Disagree,0.49258,1453,2923,0.47445,0.51071
2018,2nd Quintile,female,Strongly disagree,0.09222,286,2923,0.08173,0.10271
2018,3rd Quintile,male,Strongly agree,0.05334,112,2206,0.04396,0.06272
2018,3rd Quintile,male,Agree,0.30722,654,2206,0.28797,0.32648
2018,3rd Quintile,male,Disagree,0.52726,1156,2206,0.50642,0.54809
2018,3rd Quintile,male,Strongly disagree,0.11218,284,2206,0.09901,0.12535
2018,3rd Quintile,female,Strongly agree,0.04896,122,2598,0.04066,0.05726
2018,3rd Quintile,female,Agree,0.32274,761,2598,0.30476,0.34072
2018,3rd Quintile,female,Disagree,0.51353,1403,2598,0.49430,0.53275
2018,3rd Quintile,female,Strongly disagree,0.11477,312,2598,0.10251,0.12703
2018,4th Quintile,male,Strongly agree,0.04029,78,2273,0.03221,0.04838
2018,4th Quintile,male,Agree,0.27282,605,2273,0.25450,0.29113
2018,4th Quintile,male,Disagree,0.55589,1282,2273,0.53546,0.57633
2018,4th Quintile,male,Strongly disagree,0.13100,308,2273,0.11712,0.14487
2018,4th Quintile,female,Strongly agree,0.03634,79,2450,0.02892,0.04375
2018,4th Quintile,female,Agree,0.24551,576,2450,0.22846,0.26255
2018,4th Quintile,female,Disagree,0.58138,1437,2450,0.56184,0.60091
2018,4th Quintile,female,Strongly disagree,0.13678,358,2450,0.12317,0.15039
2018,5th Quintile,male,Strongly agree,0.03560,69,2547,0.02840,0.04280
2018,5th Quintile,male,Agree,0.22918,539,2547,0.21285,0.24551
2018,5th Quintile,male,Disagree,0.56794,1443,2547,0.54869,0.58718
2018,5th Quintile,male,Strongly disagree,0.16729,496,2547,0.15279,0.18178
2018,5th Quintile,female,Strongly agree,0.03979,58,2509,0.03214,0.04744
2018,5th Quintile,female,Agree,0.25721,515,2509,0.24010,0.27432
2018,5th Quintile,female,Disagree,0.55254,1501,2509,0.53308,0.57200
2018,5th Quintile,female,Strongly disagree,0.15046,435,2509,0.13647,0.16445
