year,age_gr,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Strongly agree,0.07318,278,3990,0.06510,0.08126
2003,17-29 y.,Agree,0.31702,1260,3990,0.30258,0.33146
2003,17-29 y.,Disagree,0.50366,2018,3990,0.48814,0.51917
2003,17-29 y.,Strongly disagree,0.10615,434,3990,0.09659,0.11570
2003,30-45 y.,Strongly agree,0.07320,517,6902,0.06705,0.07934
2003,30-45 y.,Agree,0.35499,2352,6902,0.34370,0.36628
2003,30-45 y.,Disagree,0.48292,3410,6902,0.47113,0.49471
2003,30-45 y.,Strongly disagree,0.08890,623,6902,0.08218,0.09561
2003,46-65 y.,Strongly agree,0.10097,640,7512,0.09416,0.10779
2003,46-65 y.,Agree,0.34702,2516,7512,0.33625,0.35779
2003,46-65 y.,Disagree,0.45868,3657,7512,0.44741,0.46995
2003,46-65 y.,Strongly disagree,0.09332,699,7512,0.08675,0.09990
2003,66 and older,Strongly agree,0.11023,387,3617,0.10003,0.12044
2003,66 and older,Agree,0.33213,1205,3617,0.31678,0.34748
2003,66 and older,Disagree,0.45562,1654,3617,0.43939,0.47185
2003,66 and older,Strongly disagree,0.10202,371,3617,0.09215,0.11188
2008,17-29 y.,Strongly agree,0.06339,172,3146,0.05487,0.07191
2008,17-29 y.,Agree,0.31124,937,3146,0.29506,0.32742
2008,17-29 y.,Disagree,0.51413,1651,3146,0.49666,0.53160
2008,17-29 y.,Strongly disagree,0.11124,386,3146,0.10025,0.12223
2008,30-45 y.,Strongly agree,0.07165,343,5153,0.06460,0.07869
2008,30-45 y.,Agree,0.35266,1708,5153,0.33961,0.36571
2008,30-45 y.,Disagree,0.48119,2591,5153,0.46755,0.49483
2008,30-45 y.,Strongly disagree,0.09450,511,5153,0.08652,0.10249
2008,46-65 y.,Strongly agree,0.08826,476,6669,0.08145,0.09507
2008,46-65 y.,Agree,0.36020,2297,6669,0.34868,0.37173
2008,46-65 y.,Disagree,0.46434,3234,6669,0.45237,0.47631
2008,46-65 y.,Strongly disagree,0.08719,662,6669,0.08042,0.09397
2008,66 and older,Strongly agree,0.09555,398,4264,0.08672,0.10437
2008,66 and older,Agree,0.34190,1390,4264,0.32766,0.35614
2008,66 and older,Disagree,0.45193,1990,4264,0.43699,0.46687
2008,66 and older,Strongly disagree,0.11062,486,4264,0.10120,0.12004
2013,17-29 y.,Strongly agree,0.05129,192,3555,0.04404,0.05854
2013,17-29 y.,Agree,0.27930,987,3555,0.26455,0.29405
2013,17-29 y.,Disagree,0.53779,1918,3555,0.52139,0.55418
2013,17-29 y.,Strongly disagree,0.13163,458,3555,0.12051,0.14274
2013,30-45 y.,Strongly agree,0.05515,505,7968,0.05014,0.06016
2013,30-45 y.,Agree,0.28663,2242,7968,0.27670,0.29656
2013,30-45 y.,Disagree,0.54963,4335,7968,0.53870,0.56055
2013,30-45 y.,Strongly disagree,0.10859,886,7968,0.10176,0.11542
2013,46-65 y.,Strongly agree,0.06834,608,8954,0.06312,0.07357
2013,46-65 y.,Agree,0.34248,2812,8954,0.33265,0.35231
2013,46-65 y.,Disagree,0.49970,4582,8954,0.48934,0.51005
2013,46-65 y.,Strongly disagree,0.08948,952,8954,0.08356,0.09539
2013,66 and older,Strongly agree,0.08899,376,4917,0.08103,0.09695
2013,66 and older,Agree,0.32898,1578,4917,0.31585,0.34211
2013,66 and older,Disagree,0.47740,2417,4917,0.46344,0.49136
2013,66 and older,Strongly disagree,0.10463,546,4917,0.09607,0.11318
2018,17-29 y.,Strongly agree,0.05923,494,5245,0.05284,0.06562
2018,17-29 y.,Agree,0.29564,1561,5245,0.28328,0.30799
2018,17-29 y.,Disagree,0.51409,2435,5245,0.50056,0.52762
2018,17-29 y.,Strongly disagree,0.13105,755,5245,0.12192,0.14018
2018,30-45 y.,Strongly agree,0.06162,805,8245,0.05643,0.06681
2018,30-45 y.,Agree,0.27560,2486,8245,0.26596,0.28525
2018,30-45 y.,Disagree,0.52737,3865,8245,0.51659,0.53814
2018,30-45 y.,Strongly disagree,0.13541,1089,8245,0.12803,0.14280
2018,46-65 y.,Strongly agree,0.06560,719,10137,0.06078,0.07042
2018,46-65 y.,Agree,0.30443,2933,10137,0.29547,0.31339
2018,46-65 y.,Disagree,0.51493,5199,10137,0.50520,0.52466
2018,46-65 y.,Strongly disagree,0.11505,1286,10137,0.10883,0.12126
2018,66 and older,Strongly agree,0.06784,294,4986,0.06086,0.07482
2018,66 and older,Agree,0.29861,1477,4986,0.28590,0.31131
2018,66 and older,Disagree,0.51373,2621,4986,0.49985,0.52760
2018,66 and older,Strongly disagree,0.11983,594,4986,0.11081,0.12884
