year,age_gr,sex,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,male,Strongly agree,0.07141,131,1925,0.05990,0.08292
2003,17-29 y.,male,Agree,0.30551,604,1925,0.28493,0.32609
2003,17-29 y.,male,Disagree,0.51221,974,1925,0.48987,0.53454
2003,17-29 y.,male,Strongly disagree,0.11087,216,1925,0.09684,0.12490
2003,17-29 y.,female,Strongly agree,0.07501,147,2065,0.06365,0.08638
2003,17-29 y.,female,Agree,0.32897,656,2065,0.30870,0.34924
2003,17-29 y.,female,Disagree,0.49478,1044,2065,0.47321,0.51635
2003,17-29 y.,female,Strongly disagree,0.10124,218,2065,0.08822,0.11425
2003,30-45 y.,male,Strongly agree,0.07697,274,3316,0.06789,0.08604
2003,30-45 y.,male,Agree,0.35661,1128,3316,0.34030,0.37291
2003,30-45 y.,male,Disagree,0.47741,1610,3316,0.46041,0.49442
2003,30-45 y.,male,Strongly disagree,0.08901,304,3316,0.07932,0.09871
2003,30-45 y.,female,Strongly agree,0.06923,243,3586,0.06092,0.07754
2003,30-45 y.,female,Agree,0.35329,1224,3586,0.33764,0.36893
2003,30-45 y.,female,Disagree,0.48871,1800,3586,0.47234,0.50507
2003,30-45 y.,female,Strongly disagree,0.08877,319,3586,0.07946,0.09808
2003,46-65 y.,male,Strongly agree,0.10472,325,3723,0.09488,0.11456
2003,46-65 y.,male,Agree,0.34555,1219,3723,0.33027,0.36082
2003,46-65 y.,male,Disagree,0.45131,1810,3723,0.43532,0.46729
2003,46-65 y.,male,Strongly disagree,0.09843,369,3723,0.08886,0.10800
2003,46-65 y.,female,Strongly agree,0.09727,315,3789,0.08784,0.10671
2003,46-65 y.,female,Agree,0.34848,1297,3789,0.33330,0.36365
2003,46-65 y.,female,Disagree,0.46597,1847,3789,0.45008,0.48185
2003,46-65 y.,female,Strongly disagree,0.08828,330,3789,0.07925,0.09732
2003,66 and older,male,Strongly agree,0.10366,169,1656,0.08897,0.11835
2003,66 and older,male,Agree,0.33926,552,1656,0.31645,0.36207
2003,66 and older,male,Disagree,0.46491,770,1656,0.44088,0.48894
2003,66 and older,male,Strongly disagree,0.09218,165,1656,0.07824,0.10611
2003,66 and older,female,Strongly agree,0.11497,218,1961,0.10085,0.12909
2003,66 and older,female,Agree,0.32700,653,1961,0.30623,0.34777
2003,66 and older,female,Disagree,0.44893,884,1961,0.42691,0.47095
2003,66 and older,female,Strongly disagree,0.10910,206,1961,0.09530,0.12290
2008,17-29 y.,male,Strongly agree,0.05993,78,1506,0.04794,0.07192
2008,17-29 y.,male,Agree,0.30085,449,1506,0.27768,0.32403
2008,17-29 y.,male,Disagree,0.50563,778,1506,0.48037,0.53089
2008,17-29 y.,male,Strongly disagree,0.13359,201,1506,0.11640,0.15078
2008,17-29 y.,female,Strongly agree,0.06696,94,1640,0.05486,0.07906
2008,17-29 y.,female,Agree,0.32195,488,1640,0.29933,0.34457
2008,17-29 y.,female,Disagree,0.52290,873,1640,0.49872,0.54709
2008,17-29 y.,female,Strongly disagree,0.08818,185,1640,0.07445,0.10191
2008,30-45 y.,male,Strongly agree,0.08087,177,2455,0.07008,0.09166
2008,30-45 y.,male,Agree,0.36241,840,2455,0.34339,0.38143
2008,30-45 y.,male,Disagree,0.46762,1206,2455,0.44788,0.48736
2008,30-45 y.,male,Strongly disagree,0.08910,232,2455,0.07782,0.10037
2008,30-45 y.,female,Strongly agree,0.06210,166,2698,0.05300,0.07121
2008,30-45 y.,female,Agree,0.34257,868,2698,0.32466,0.36048
2008,30-45 y.,female,Disagree,0.49523,1385,2698,0.47636,0.51410
2008,30-45 y.,female,Strongly disagree,0.10010,279,2698,0.08877,0.11143
2008,46-65 y.,male,Strongly agree,0.09958,254,3184,0.08918,0.10998
2008,46-65 y.,male,Agree,0.35918,1097,3184,0.34251,0.37584
2008,46-65 y.,male,Disagree,0.45004,1509,3184,0.43276,0.46732
2008,46-65 y.,male,Strongly disagree,0.09121,324,3184,0.08120,0.10121
2008,46-65 y.,female,Strongly agree,0.07711,222,3485,0.06825,0.08597
2008,46-65 y.,female,Agree,0.36122,1200,3485,0.34527,0.37717
2008,46-65 y.,female,Disagree,0.47842,1725,3485,0.46184,0.49501
2008,46-65 y.,female,Strongly disagree,0.08325,338,3485,0.07407,0.09242
2008,66 and older,male,Strongly agree,0.09294,183,2021,0.08028,0.10560
2008,66 and older,male,Agree,0.33919,659,2021,0.31854,0.35983
2008,66 and older,male,Disagree,0.45133,940,2021,0.42963,0.47303
2008,66 and older,male,Strongly disagree,0.11654,239,2021,0.10255,0.13053
2008,66 and older,female,Strongly agree,0.09752,215,2243,0.08524,0.10980
2008,66 and older,female,Agree,0.34395,731,2243,0.32429,0.36362
2008,66 and older,female,Disagree,0.45239,1050,2243,0.43179,0.47299
2008,66 and older,female,Strongly disagree,0.10613,247,2243,0.09338,0.11888
2013,17-29 y.,male,Strongly agree,0.04129,76,1653,0.03169,0.05088
2013,17-29 y.,male,Agree,0.26755,438,1653,0.24620,0.28889
2013,17-29 y.,male,Disagree,0.54362,912,1653,0.51960,0.56764
2013,17-29 y.,male,Strongly disagree,0.14755,227,1653,0.13044,0.16465
2013,17-29 y.,female,Strongly agree,0.06173,116,1902,0.05092,0.07255
2013,17-29 y.,female,Agree,0.29157,549,1902,0.27114,0.31201
2013,17-29 y.,female,Disagree,0.53169,1006,1902,0.50926,0.55412
2013,17-29 y.,female,Strongly disagree,0.11500,231,1902,0.10066,0.12934
2013,30-45 y.,male,Strongly agree,0.05105,213,3285,0.04352,0.05858
2013,30-45 y.,male,Agree,0.31141,977,3285,0.29558,0.32725
2013,30-45 y.,male,Disagree,0.53213,1751,3285,0.51506,0.54919
2013,30-45 y.,male,Strongly disagree,0.10541,344,3285,0.09490,0.11591
