year,migback,sex,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No migration background,male,Strongly agree,0.08359,692,9011,0.07788,0.08931
2003,No migration background,male,Agree,0.33682,2935,9011,0.32706,0.34658
2003,No migration background,male,Disagree,0.48765,4515,9011,0.47733,0.49797
2003,No migration background,male,Strongly disagree,0.09194,869,9011,0.08598,0.09791
2003,No migration background,female,Strongly agree,0.08555,719,9657,0.07997,0.09113
2003,No migration background,female,Agree,0.34112,3251,9657,0.33166,0.35058
2003,No migration background,female,Disagree,0.47951,4809,9657,0.46955,0.48947
2003,No migration background,female,Strongly disagree,0.09382,878,9657,0.08800,0.09964
2003,Direct migration background,male,Strongly agree,0.13070,165,1245,0.11197,0.14943
2003,Direct migration background,male,Agree,0.34893,427,1245,0.32244,0.37542
2003,Direct migration background,male,Disagree,0.39449,499,1245,0.36733,0.42165
2003,Direct migration background,male,Strongly disagree,0.12588,154,1245,0.10744,0.14431
2003,Direct migration background,female,Strongly agree,0.11447,164,1337,0.09739,0.13154
2003,Direct migration background,female,Agree,0.33956,445,1337,0.31417,0.36496
2003,Direct migration background,female,Disagree,0.43752,579,1337,0.41092,0.46413
2003,Direct migration background,female,Strongly disagree,0.10845,149,1337,0.09177,0.12512
2003,Indirect migration background,male,Strongly agree,0.09795,42,364,0.06737,0.12853
2003,Indirect migration background,male,Agree,0.41817,141,364,0.36742,0.46891
2003,Indirect migration background,male,Disagree,0.38349,150,364,0.33347,0.43351
2003,Indirect migration background,male,Strongly disagree,0.10039,31,364,0.06948,0.13131
2003,Indirect migration background,female,Strongly agree,0.11323,40,407,0.08241,0.14405
2003,Indirect migration background,female,Agree,0.36067,134,407,0.31396,0.40738
2003,Indirect migration background,female,Disagree,0.43765,187,407,0.38939,0.48591
2003,Indirect migration background,female,Strongly disagree,0.08846,46,407,0.06084,0.11608
2008,No migration background,male,Strongly agree,0.07682,553,7925,0.07095,0.08268
2008,No migration background,male,Agree,0.34293,2613,7925,0.33248,0.35338
2008,No migration background,male,Disagree,0.47086,3872,7925,0.45987,0.48185
2008,No migration background,male,Strongly disagree,0.10940,887,7925,0.10253,0.11627
2008,No migration background,female,Strongly agree,0.06774,548,8652,0.06244,0.07304
2008,No migration background,female,Agree,0.34247,2817,8652,0.33247,0.35247
2008,No migration background,female,Disagree,0.49176,4376,8652,0.48123,0.50230
2008,No migration background,female,Strongly disagree,0.09803,911,8652,0.09176,0.10429
2008,Direct migration background,male,Strongly agree,0.15795,113,874,0.13375,0.18214
2008,Direct migration background,male,Agree,0.36592,311,874,0.33397,0.39788
2008,Direct migration background,male,Disagree,0.41121,381,874,0.37857,0.44385
2008,Direct migration background,male,Strongly disagree,0.06492,69,874,0.04858,0.08126
2008,Direct migration background,female,Strongly agree,0.11947,112,1016,0.09952,0.13943
2008,Direct migration background,female,Agree,0.35077,331,1016,0.32142,0.38013
2008,Direct migration background,female,Disagree,0.45294,474,1016,0.42231,0.48356
2008,Direct migration background,female,Strongly disagree,0.07682,99,1016,0.06043,0.09320
2008,Indirect migration background,male,Agree,0.33947,121,341,0.28913,0.38980
