year,pgisced97,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No answer / don't know,Agree,0.29371,74,219,0.23325,0.35417
2003,No answer / don't know,Disagree,0.49929,114,219,0.43292,0.56567
2003,No answer / don't know,Strongly disagree,0.12986,31,219,0.08523,0.17448
2003,Pre-primary Level,Agree,0.23284,146,589,0.19867,0.26700
2003,Pre-primary Level,Disagree,0.56842,339,589,0.52839,0.60846
2003,Pre-primary Level,Strongly disagree,0.14981,104,589,0.12097,0.17866
2003,Primary Level,Strongly agree,0.16188,43,237,0.11489,0.20888
2003,Primary Level,Agree,0.39571,96,237,0.33332,0.45809
2003,Primary Level,Disagree,0.34726,98,237,0.28652,0.40800
2003,Lower Secondary Level,Strongly agree,0.13724,363,2707,0.12427,0.15020
2003,Lower Secondary Level,Agree,0.35706,977,2707,0.33901,0.37511
2003,Lower Secondary Level,Disagree,0.41975,1137,2707,0.40115,0.43834
2003,Lower Secondary Level,Strongly disagree,0.08595,230,2707,0.07539,0.09651
2003,Upper Secondary Level,Strongly agree,0.09763,1029,11039,0.09209,0.10316
2003,Upper Secondary Level,Agree,0.36314,3990,11039,0.35417,0.37211
2003,Upper Secondary Level,Disagree,0.45679,5142,11039,0.44750,0.46609
2003,Upper Secondary Level,Strongly disagree,0.08244,878,11039,0.07731,0.08757
2003,Post-secondary Non-tertiary Level,Strongly agree,0.04096,57,1149,0.02949,0.05242
2003,Post-secondary Non-tertiary Level,Agree,0.30874,358,1149,0.28202,0.33546
2003,Post-secondary Non-tertiary Level,Disagree,0.53635,615,1149,0.50751,0.56520
2003,Post-secondary Non-tertiary Level,Strongly disagree,0.11395,119,1149,0.09557,0.13233
2003,First Stage of Tertiary Education,Strongly agree,0.07316,119,1680,0.06070,0.08561
2003,First Stage of Tertiary Education,Agree,0.34526,587,1680,0.32252,0.36800
2003,First Stage of Tertiary Education,Disagree,0.49212,828,1680,0.46821,0.51603
2003,First Stage of Tertiary Education,Strongly disagree,0.08946,146,1680,0.07581,0.10311
2003,Second Stage of Tertiary Education,Strongly agree,0.04802,164,4331,0.04165,0.05439
2003,Second Stage of Tertiary Education,Agree,0.27542,1105,4331,0.26212,0.28873
2003,Second Stage of Tertiary Education,Disagree,0.53833,2466,4331,0.52348,0.55318
2003,Second Stage of Tertiary Education,Strongly disagree,0.13823,596,4331,0.12795,0.14851
2008,No answer / don't know,Strongly agree,0.08794,32,332,0.05743,0.11845
2008,No answer / don't know,Agree,0.37357,113,332,0.32145,0.42568
2008,No answer / don't know,Disagree,0.44305,147,332,0.38953,0.49656
2008,No answer / don't know,Strongly disagree,0.09544,40,332,0.06379,0.12710
2008,Pre-primary Level,Agree,0.25172,79,347,0.20599,0.29745
2008,Pre-primary Level,Disagree,0.58725,207,347,0.53538,0.63913
2008,Pre-primary Level,Strongly disagree,0.15148,61,347,0.11370,0.18926
2008,Primary Level,Strongly agree,0.17152,33,171,0.11485,0.22818
2008,Primary Level,Agree,0.33688,62,171,0.26583,0.40793
2008,Primary Level,Disagree,0.45139,76,171,0.37658,0.52620
2008,Lower Secondary Level,Strongly agree,0.13357,230,1998,0.11865,0.14849
2008,Lower Secondary Level,Agree,0.37235,717,1998,0.35114,0.39355
2008,Lower Secondary Level,Disagree,0.41756,882,1998,0.39593,0.43919
2008,Lower Secondary Level,Strongly disagree,0.07653,169,1998,0.06487,0.08818
2008,Upper Secondary Level,Strongly agree,0.08996,816,9692,0.08426,0.09565
2008,Upper Secondary Level,Agree,0.37677,3569,9692,0.36712,0.38642
2008,Upper Secondary Level,Disagree,0.44978,4467,9692,0.43988,0.45968
2008,Upper Secondary Level,Strongly disagree,0.08349,840,9692,0.07798,0.08900
2008,Post-secondary Non-tertiary Level,Strongly agree,0.03656,43,1088,0.02540,0.04771
2008,Post-secondary Non-tertiary Level,Agree,0.31156,332,1088,0.28402,0.33909
2008,Post-secondary Non-tertiary Level,Disagree,0.54072,593,1088,0.51109,0.57034
2008,Post-secondary Non-tertiary Level,Strongly disagree,0.11117,120,1088,0.09248,0.12986
2008,First Stage of Tertiary Education,Strongly agree,0.06391,85,1411,0.05115,0.07668
2008,First Stage of Tertiary Education,Agree,0.35014,480,1411,0.32524,0.37504
2008,First Stage of Tertiary Education,Disagree,0.49616,718,1411,0.47006,0.52226
2008,First Stage of Tertiary Education,Strongly disagree,0.08979,128,1411,0.07486,0.10471
2008,Second Stage of Tertiary Education,Strongly agree,0.03922,145,4177,0.03333,0.04510
2008,Second Stage of Tertiary Education,Agree,0.25004,980,4177,0.23691,0.26318
2008,Second Stage of Tertiary Education,Disagree,0.55195,2376,4177,0.53687,0.56704
2008,Second Stage of Tertiary Education,Strongly disagree,0.15879,676,4177,0.14770,0.16987
2013,No answer / don't know,Strongly agree,0.08028,36,460,0.05542,0.10514
2013,No answer / don't know,Agree,0.33003,140,460,0.28702,0.37305
2013,No answer / don't know,Disagree,0.53310,237,460,0.48746,0.57874
2013,No answer / don't know,Strongly disagree,0.05659,47,460,0.03545,0.07773
2013,Pre-primary Level,Agree,0.23625,87,431,0.19610,0.27640
2013,Pre-primary Level,Disagree,0.53984,267,431,0.49273,0.58695
2013,Pre-primary Level,Strongly disagree,0.19094,77,431,0.15379,0.22809
2013,Primary Level,Strongly agree,0.18777,65,308,0.14408,0.23146
2013,Primary Level,Agree,0.34854,137,308,0.29524,0.40184
2013,Primary Level,Disagree,0.38671,106,308,0.33223,0.44118
2013,Lower Secondary Level,Strongly agree,0.12748,311,2561,0.11456,0.14040
2013,Lower Secondary Level,Agree,0.37094,962,2561,0.35222,0.38965
2013,Lower Secondary Level,Disagree,0.42687,1085,2561,0.40771,0.44603
2013,Lower Secondary Level,Strongly disagree,0.07471,203,2561,0.06452,0.08489
2013,Upper Secondary Level,Strongly agree,0.07792,975,12351,0.07319,0.08265
2013,Upper Secondary Level,Agree,0.36130,4270,12351,0.35283,0.36977
2013,Upper Secondary Level,Disagree,0.48107,6097,12351,0.47226,0.48988
2013,Upper Secondary Level,Strongly disagree,0.07971,1009,12351,0.07493,0.08449
2013,Post-secondary Non-tertiary Level,Strongly agree,0.03554,66,1770,0.02692,0.04417
2013,Post-secondary Non-tertiary Level,Agree,0.27121,447,1770,0.25049,0.29193
2013,Post-secondary Non-tertiary Level,Disagree,0.58171,1071,1770,0.55872,0.60469
2013,Post-secondary Non-tertiary Level,Strongly disagree,0.11154,186,1770,0.09687,0.12621
2013,First Stage of Tertiary Education,Strongly agree,0.05243,82,1667,0.04172,0.06313
2013,First Stage of Tertiary Education,Agree,0.33502,527,1667,0.31235,0.35768
2013,First Stage of Tertiary Education,Disagree,0.53529,905,1667,0.51134,0.55924
2013,First Stage of Tertiary Education,Strongly disagree,0.07727,153,1667,0.06445,0.09009
2013,Second Stage of Tertiary Education,Strongly agree,0.02338,133,5817,0.01949,0.02726
2013,Second Stage of Tertiary Education,Agree,0.18867,1049,5817,0.17862,0.19873
2013,Second Stage of Tertiary Education,Disagree,0.60159,3484,5817,0.58901,0.61417
2013,Second Stage of Tertiary Education,Strongly disagree,0.18636,1151,5817,0.17636,0.19637
2018,No answer / don't know,Strongly agree,0.07954,108,833,0.06115,0.09793
2018,No answer / don't know,Agree,0.28970,263,833,0.25888,0.32052
2018,No answer / don't know,Disagree,0.48449,336,833,0.45053,0.51845
2018,No answer / don't know,Strongly disagree,0.14627,126,833,0.12226,0.17029
2018,Pre-primary Level,Agree,0.20498,74,332,0.16149,0.24847
2018,Pre-primary Level,Disagree,0.58419,194,332,0.53110,0.63729
