"plh0175","year","migback","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","299","0.0352759607749631","0.0313620335379197","0.0391898880120066"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","140","0.0380572901749229","0.0316126577986308","0.044501922551215"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","107","0.0127386922644756","0.0103593865194981","0.0151179980094532"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","67","0.0178684935098594","0.0134064540651224","0.0223305329545964"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","277","0.0325941639949592","0.0288267265806748","0.0363616014092435"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","156","0.059858878269415","0.0518685352116436","0.0678492213271863"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","449","0.0534346623860648","0.0486631219881185","0.0582062027840111"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","201","0.0540384711222875","0.0464230683448986","0.0616538738996764"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","429","0.0500000953839842","0.0453760832078521","0.0546241075601162"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","226","0.0667216447053096","0.0583165312009519","0.0751267582096673"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","1496","0.174979305255304","0.166918145335034","0.183040465175574"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","direkter Migrationshintergrund","633","0.178939309805939","0.166028748536285","0.191849871075594"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","indirekter Migrationshintergrund","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","kein Migrationshintergrund","784","0.0916125226977716","0.0854920528577912","0.097732992537752"
