year,migback,sex,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,No migration background,male,In mancher Beziehung,0.6,16099,0.5924323290189601,0.6075676709810398
1984,No migration background,male,Voll und ganz,0.4,16099,0.39243232901896025,0.4075676709810398
1984,No migration background,female,Voll und ganz,0.6,16099,0.5924323290189601,0.6075676709810398
1984,No migration background,female,In mancher Beziehung,0.4,16099,0.39243232901896025,0.4075676709810398
1984,Direct migration background,male,Gar nicht,0.47774869109947643,16099,0.4700326213879596,0.48546476081099327
1984,Direct migration background,male,In mancher Beziehung,0.2670157068062827,16099,0.26018174795004745,0.273849665662518
1984,Direct migration background,male,Kaum,0.16099476439790575,16099,0.15531742532103637,0.16667210347477512
1984,Direct migration background,male,Ueberwiegend,0.06479057591623037,16099,0.06098809556461782,0.06859305626784293
1984,Direct migration background,male,Voll und ganz,0.029450261780104712,16099,0.026838641097454697,0.03206188246275473
1984,Direct migration background,female,Gar nicht,0.5406661502711076,16099,0.5329680167960585,0.5483642837461568
1984,Direct migration background,female,In mancher Beziehung,0.21843532145623548,16099,0.21205267900829317,0.2248179639041778
1984,Direct migration background,female,Kaum,0.16576297443841984,16099,0.160018568569699,0.17150738030714066
1984,Direct migration background,female,Ueberwiegend,0.05112316034082107,16099,0.04772087768654554,0.054525442995096596
1984,Direct migration background,female,Voll und ganz,0.024012393493415957,16099,0.021647582158428574,0.02637720482840334
1984,Indirect migration background,male,In mancher Beziehung,0.3157894736842105,16099,0.3086090458531632,0.32296990151525784
1984,Indirect migration background,male,Gar nicht,0.21052631578947367,16099,0.20422866397819822,0.21682396760074912
1984,Indirect migration background,male,Kaum,0.18421052631578946,16099,0.1782222353871921,0.19019881724438684
1984,Indirect migration background,male,Voll und ganz,0.18421052631578946,16099,0.1782222353871921,0.19019881724438684
1984,Indirect migration background,male,Ueberwiegend,0.10526315789473684,16099,0.10052245783492487,0.1100038579545488
1984,Indirect migration background,female,Voll und ganz,0.3548387096774194,16099,0.3474476575079231,0.36222976184691563
1984,Indirect migration background,female,In mancher Beziehung,0.25806451612903225,16099,0.2513051831873314,0.2648238490707331
1984,Indirect migration background,female,Gar nicht,0.1935483870967742,16099,0.18744542662819372,0.19965134756535466
1984,Indirect migration background,female,Kaum,0.0967741935483871,16099,0.09220715612469639,0.1013412309720778
1984,Indirect migration background,female,Ueberwiegend,0.0967741935483871,16099,0.09220715612469639,0.1013412309720778
1985,No migration background,male,Voll und ganz,0.6666666666666666,14443,0.6589785297527935,0.6743548035805398
1985,No migration background,male,In mancher Beziehung,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,No migration background,female,Voll und ganz,0.5,14443,0.4918454993802645,0.5081545006197354
1985,No migration background,female,In mancher Beziehung,0.25,14443,0.24293799530813312,0.2570620046918669
1985,No migration background,female,Ueberwiegend,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Direct migration background,male,Gar nicht,0.4528593508500773,14443,0.44474117365792304,0.4609775280422315
1985,Direct migration background,male,In mancher Beziehung,0.30216383307573413,14443,0.2946748069911491,0.30965285916031915
1985,Direct migration background,male,Kaum,0.15919629057187018,14443,0.15322949515784212,0.16516308598589824
1985,Direct migration background,male,Ueberwiegend,0.0633693972179289,14443,0.05939609750842587,0.06734269692743194
1985,Direct migration background,male,Voll und ganz,0.02241112828438949,14443,0.019997127810009858,0.024825128758769122
1985,Direct migration background,female,Gar nicht,0.5354185832566697,14443,0.527284567618461,0.5435525988948784
1985,Direct migration background,female,In mancher Beziehung,0.21527138914443422,14443,0.20856821864742808,0.22197455964144036
1985,Direct migration background,female,Kaum,0.17387304507819687,14443,0.16769192910574685,0.1800541610506469
1985,Direct migration background,female,Ueberwiegend,0.05427782888684453,14443,0.050582778331091066,0.05797287944259799
1985,Direct migration background,female,Voll und ganz,0.021159153633854646,14443,0.018812048444592052,0.02350625882311724
1985,Indirect migration background,male,In mancher Beziehung,0.39473684210526316,14443,0.38676509859933816,0.40270858561118816
1985,Indirect migration background,male,Ueberwiegend,0.23684210526315788,14443,0.22990842161729114,0.24377578890902463
1985,Indirect migration background,male,Gar nicht,0.21052631578947367,14443,0.2038774220848687,0.21717520949407865
1985,Indirect migration background,male,Voll und ganz,0.10526315789473684,14443,0.10025805254314064,0.11026826324633303
1985,Indirect migration background,male,Kaum,0.05263157894736842,14443,0.04898982988290219,0.05627332801183465
1985,Indirect migration background,female,In mancher Beziehung,0.35294117647058826,14443,0.34514735574054606,0.36073499720063046
1985,Indirect migration background,female,Gar nicht,0.20588235294117646,14443,0.19928789123332313,0.2124768146490298
1985,Indirect migration background,female,Voll und ganz,0.20588235294117646,14443,0.19928789123332313,0.2124768146490298
1985,Indirect migration background,female,Ueberwiegend,0.14705882352941177,14443,0.14128275350262556,0.15283489355619798
1985,Indirect migration background,female,Kaum,0.08823529411764706,14443,0.08360946140546885,0.09286112682982528
1986,No migration background,male,In mancher Beziehung,1.0,13742,1.0,1.0
1986,No migration background,female,Gar nicht,0.5,13742,0.4916400995939887,0.5083599004060113
1986,No migration background,female,Kaum,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Direct migration background,male,Gar nicht,0.4377542717656631,13742,0.4294594057024094,0.4460491378289168
1986,Direct migration background,male,In mancher Beziehung,0.32384052074857606,13742,0.3160166572589689,0.33166438423818323
1986,Direct migration background,male,Kaum,0.16192026037428803,13742,0.15576105951904978,0.16807946122952627
1986,Direct migration background,male,Ueberwiegend,0.045565500406834825,13742,0.042078738955280685,0.049052261858388964
1986,Direct migration background,male,Voll und ganz,0.030919446704637917,13742,0.028025257658926557,0.03381363575034928
1986,Direct migration background,female,Gar nicht,0.5128205128205128,13742,0.5044633610255921,0.5211776646154335
1986,Direct migration background,female,In mancher Beziehung,0.2416173570019724,13742,0.23446021957518365,0.24877449442876115
1986,Direct migration background,female,Kaum,0.1765285996055227,13742,0.17015385342377706,0.18290334578726833
1986,Direct migration background,female,Ueberwiegend,0.05029585798816568,13742,0.0466416658755881,0.05395005010074326
1986,Direct migration background,female,Voll und ganz,0.01873767258382643,13742,0.01647051616242378,0.021004829005229077
1986,Indirect migration background,male,In mancher Beziehung,0.3695652173913043,13742,0.3614947864201738,0.37763564836243485
1986,Indirect migration background,male,Ueberwiegend,0.2391304347826087,13742,0.23199856126691545,0.24626230829830195
1986,Indirect migration background,male,Gar nicht,0.17391304347826086,13742,0.16757565894819687,0.18025042800832486
1986,Indirect migration background,male,Kaum,0.13043478260869565,13742,0.12480386868722879,0.1360656965301625
1986,Indirect migration background,male,Voll und ganz,0.08695652173913043,13742,0.08224536114818487,0.091667682330076
1986,Indirect migration background,female,In mancher Beziehung,0.3191489361702128,13742,0.31135505356447835,0.3269428187759472
1986,Indirect migration background,female,Ueberwiegend,0.2553191489361702,13742,0.24802863933032138,0.262609658542019
1986,Indirect migration background,female,Gar nicht,0.1702127659574468,13742,0.16392913691470562,0.176496395000188
1986,Indirect migration background,female,Voll und ganz,0.1276595744680851,13742,0.1220800036412307,0.1332391452949395
1986,Indirect migration background,female,Kaum,0.1276595744680851,13742,0.1220800036412307,0.1332391452949395
1987,No migration background,male,In mancher Beziehung,1.0,13496,1.0,1.0
1987,No migration background,female,Voll und ganz,1.0,13496,1.0,1.0
1987,Direct migration background,male,Gar nicht,0.4091279543602282,13496,0.4008326975510863,0.4174232111693701
