year,plj0078,bula_h,sex,proportion,n,lower_confidence,upper_confidence
1984,Voll und ganz,North Rhine-Westphalia,female,0.20202020202020202,16099,0.19581794199093283,0.2082224620494712
1984,Voll und ganz,Baden-Wuerttemberg,male,0.1717171717171717,16099,0.1658914087105834,0.17754293472376004
1984,Voll und ganz,North Rhine-Westphalia,male,0.12121212121212122,16099,0.11617048301848248,0.12625375940575995
1984,Voll und ganz,Baden-Wuerttemberg,female,0.10101010101010101,16099,0.09635513590337129,0.10566506611683073
1984,Voll und ganz,Bavaria,male,0.08080808080808081,16099,0.0765980321407347,0.08501812947542693
1984,Voll und ganz,Bavaria,female,0.06060606060606061,16099,0.05692020323155309,0.06429191798056812
1984,Voll und ganz,Hesse,male,0.06060606060606061,16099,0.05692020323155309,0.06429191798056812
1984,Voll und ganz,Hesse,female,0.04040404040404041,16099,0.03736236248614095,0.043445718321939865
1984,Voll und ganz,Lower Saxony,male,0.04040404040404041,16099,0.03736236248614095,0.043445718321939865
1984,Voll und ganz,"Rhineland-Palatinate, Saarland",male,0.030303030303030304,16099,0.027655032195126154,0.03295102841093445
1984,Voll und ganz,Schleswig-Holstein,male,0.020202020202020204,16099,0.018028707133339112,0.022375333270701295
1984,Voll und ganz,Lower Saxony,female,0.020202020202020204,16099,0.018028707133339112,0.022375333270701295
1984,Voll und ganz,"Rhineland-Palatinate, Saarland",female,0.020202020202020204,16099,0.018028707133339112,0.022375333270701295
1984,Voll und ganz,Schleswig-Holstein,female,0.010101010101010102,16099,0.008556344538066014,0.01164567566395419
1984,Voll und ganz,Bremen,male,0.010101010101010102,16099,0.008556344538066014,0.01164567566395419
1984,Voll und ganz,Berlin,male,0.010101010101010102,16099,0.008556344538066014,0.01164567566395419
1984,Ueberwiegend,North Rhine-Westphalia,male,0.19767441860465115,16099,0.19152254822916576,0.20382628898013655
1984,Ueberwiegend,Baden-Wuerttemberg,male,0.1569767441860465,16099,0.1513572910017586,0.16259619737033443
1984,Ueberwiegend,Baden-Wuerttemberg,female,0.10465116279069768,16099,0.09992264761468767,0.1093796779667077
1984,Ueberwiegend,Bavaria,male,0.09302325581395349,16099,0.08853631372037538,0.0975101979075316
1984,Ueberwiegend,North Rhine-Westphalia,female,0.0872093023255814,16099,0.0828509370074889,0.0915676676436739
1984,Ueberwiegend,Bavaria,female,0.06395348837209303,16099,0.06017396134883113,0.06773301539535492
1984,Ueberwiegend,Hesse,female,0.05232558139534884,16099,0.04888570188104085,0.05576546090965683
1984,Ueberwiegend,Hesse,male,0.05232558139534884,16099,0.04888570188104085,0.05576546090965683
1984,Ueberwiegend,"Rhineland-Palatinate, Saarland",male,0.03488372093023256,16099,0.0320493424403753,0.037718099420089815
1984,Ueberwiegend,"Rhineland-Palatinate, Saarland",female,0.03488372093023256,16099,0.0320493424403753,0.037718099420089815
1984,Ueberwiegend,Lower Saxony,male,0.023255813953488372,16099,0.020927654020954475,0.02558397388602227
1984,Ueberwiegend,Berlin,male,0.023255813953488372,16099,0.020927654020954475,0.02558397388602227
1984,Ueberwiegend,Berlin,female,0.023255813953488372,16099,0.020927654020954475,0.02558397388602227
1984,Ueberwiegend,Schleswig-Holstein,male,0.011627906976744186,16099,0.009971879139759632,0.01328393481372874
1984,Ueberwiegend,Hamburg,female,0.011627906976744186,16099,0.009971879139759632,0.01328393481372874
1984,Ueberwiegend,Lower Saxony,female,0.011627906976744186,16099,0.009971879139759632,0.01328393481372874
1984,Ueberwiegend,Schleswig-Holstein,female,0.005813953488372093,16099,0.004639525941130981,0.006988381035613205
1984,Ueberwiegend,Bremen,female,0.005813953488372093,16099,0.004639525941130981,0.006988381035613205
1984,Ueberwiegend,Bremen,male,0.005813953488372093,16099,0.004639525941130981,0.006988381035613205
1984,In mancher Beziehung,North Rhine-Westphalia,male,0.1888111888111888,16099,0.18276569946173815,0.19485667816063945
1984,In mancher Beziehung,Baden-Wuerttemberg,male,0.13566433566433567,16099,0.13037464002620514,0.1409540313024662
1984,In mancher Beziehung,Baden-Wuerttemberg,female,0.11048951048951049,16099,0.105646753430614,0.11533226754840697
1984,In mancher Beziehung,North Rhine-Westphalia,female,0.1006993006993007,16099,0.09605069924178747,0.10534790215681394
1984,In mancher Beziehung,Hesse,male,0.09230769230769231,16099,0.08783627817097828,0.09677910644440635
1984,In mancher Beziehung,Bavaria,male,0.06713286713286713,16099,0.06326711401340757,0.0709986202523267
