year,migback,regtyp,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,No migration background,Urban regions,Voll und ganz,0.5,14443,0.4918454993802645,0.5081545006197354
1985,No migration background,Urban regions,In mancher Beziehung,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,No migration background,Urban regions,Ueberwiegend,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,No migration background,Rural regions,Voll und ganz,1.0,14443,1.0,1.0
1985,Direct migration background,Urban regions,Gar nicht,0.4952561669829222,14443,0.48710203338842245,0.5034103005774219
1985,Direct migration background,Urban regions,In mancher Beziehung,0.25996204933586337,14443,0.25280870159517227,0.26711539707655446
1985,Direct migration background,Urban regions,Kaum,0.1674573055028463,14443,0.1613677909557178,0.1735468200499748
1985,Direct migration background,Urban regions,Ueberwiegend,0.05550284629981025,14443,0.051768751666638635,0.05923694093298186
1985,Direct migration background,Urban regions,Voll und ganz,0.021821631878557873,14443,0.01943887349910208,0.024204390258013665
1985,Direct migration background,Rural regions,Gar nicht,0.4542124542124542,14443,0.4460922173884644,0.46233269103644403
1985,Direct migration background,Rural regions,In mancher Beziehung,0.28205128205128205,14443,0.27471226127844656,0.28939030282411754
1985,Direct migration background,Rural regions,Kaum,0.15384615384615385,14443,0.1479618464276466,0.15973046126466112
1985,Direct migration background,Rural regions,Ueberwiegend,0.08791208791208792,14443,0.08329391687684339,0.09253025894733245
1985,Direct migration background,Rural regions,Voll und ganz,0.02197802197802198,14443,0.01958693169496218,0.02436911226108178
1985,Indirect migration background,Urban regions,In mancher Beziehung,0.40625,14443,0.3982401226873655,0.4142598773126345
1985,Indirect migration background,Urban regions,Ueberwiegend,0.203125,14443,0.19656348454730133,0.20968651545269867
1985,Indirect migration background,Urban regions,Gar nicht,0.1875,14443,0.18113439499397668,0.19386560500602332
1985,Indirect migration background,Urban regions,Voll und ganz,0.125,14443,0.11960630482356445,0.13039369517643554
1985,Indirect migration background,Urban regions,Kaum,0.078125,14443,0.07374818288791833,0.08250181711208167
1985,Indirect migration background,Rural regions,Gar nicht,0.375,14443,0.3671044387257816,0.3828955612742184
1985,Indirect migration background,Rural regions,Voll und ganz,0.375,14443,0.3671044387257816,0.3828955612742184
1985,Indirect migration background,Rural regions,In mancher Beziehung,0.125,14443,0.11960630482356445,0.13039369517643554
1985,Indirect migration background,Rural regions,Ueberwiegend,0.125,14443,0.11960630482356445,0.13039369517643554
1986,No migration background,Urban regions,In mancher Beziehung,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,No migration background,Urban regions,Kaum,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,No migration background,Urban regions,Gar nicht,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Direct migration background,Urban regions,Gar nicht,0.46656534954407297,13742,0.45822416074030836,0.4749065383478376
1986,Direct migration background,Urban regions,In mancher Beziehung,0.2922998986828774,13742,0.28469540925321735,0.2999043881125375
1986,Direct migration background,Urban regions,Kaum,0.1702127659574468,13742,0.16392913691470562,0.176496395000188
1986,Direct migration background,Urban regions,Ueberwiegend,0.0486322188449848,13742,0.04503582404204818,0.052228613647921425
1986,Direct migration background,Urban regions,Voll und ganz,0.022289766970618033,13742,0.01982151811876177,0.024758015822474295
1986,Direct migration background,Rural regions,Gar nicht,0.5092936802973977,13742,0.5009352241470276,0.5176521364477679
1986,Direct migration background,Rural regions,In mancher Beziehung,0.24535315985130113,13742,0.23815868985129646,0.2525476298513058
1986,Direct migration background,Rural regions,Kaum,0.15613382899628253,13742,0.15006483939941428,0.16220281859315078
1986,Direct migration background,Rural regions,Voll und ganz,0.048327137546468404,13742,0.044741466221960326,0.05191280887097648
1986,Direct migration background,Rural regions,Ueberwiegend,0.040892193308550186,13742,0.03758099634745285,0.04420339026964752
1986,Indirect migration background,Urban regions,In mancher Beziehung,0.32926829268292684,13742,0.32141086353294934,0.33712572183290435
1986,Indirect migration background,Urban regions,Ueberwiegend,0.23170731707317074,13742,0.22465284819139958,0.2387617859549419
1986,Indirect migration background,Urban regions,Gar nicht,0.18292682926829268,13742,0.17646284519432415,0.1893908133422612
1986,Indirect migration background,Urban regions,Kaum,0.14634146341463414,13742,0.14043187969053014,0.15225104713873813
1986,Indirect migration background,Urban regions,Voll und ganz,0.10975609756097561,13742,0.10452973021613837,0.11498246490581285
1986,Indirect migration background,Rural regions,In mancher Beziehung,0.45454545454545453,13742,0.44622017085296545,0.4628707382379436
1986,Indirect migration background,Rural regions,Ueberwiegend,0.36363636363636365,13742,0.3555933754692459,0.3716793518034814
1986,Indirect migration background,Rural regions,Voll und ganz,0.09090909090909091,13742,0.08610248612815234,0.09571569569002948
1986,Indirect migration background,Rural regions,Gar nicht,0.09090909090909091,13742,0.08610248612815234,0.09571569569002948
1987,No migration background,Urban regions,Voll und ganz,0.6666666666666666,13496,0.6587133682187889,0.6746199651145444
1987,No migration background,Urban regions,In mancher Beziehung,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Direct migration background,Urban regions,Gar nicht,0.44122137404580153,13496,0.43284411971570447,0.4495986283758986
1987,Direct migration background,Urban regions,In mancher Beziehung,0.2819338422391858,13496,0.2743426608115581,0.28952502366681343
1987,Direct migration background,Urban regions,Kaum,0.19134860050890584,13496,0.18471198201521452,0.19798521900259716
1987,Direct migration background,Urban regions,Ueberwiegend,0.06412213740458016,13496,0.059989121095496034,0.06825515371366428
1987,Direct migration background,Urban regions,Voll und ganz,0.021374045801526718,13496,0.018933959037392326,0.02381413256566111
1987,Direct migration background,Rural regions,Gar nicht,0.5091575091575091,13496,0.5007231772212661,0.5175918410937521
1987,Direct migration background,Rural regions,In mancher Beziehung,0.2673992673992674,13496,0.25993190347330086,0.2748666313252339
1987,Direct migration background,Rural regions,Kaum,0.1391941391941392,13496,0.13335408847339142,0.14503418991488698
1987,Direct migration background,Rural regions,Ueberwiegend,0.06227106227106227,13496,0.05819411276293719,0.06634801177918735
1987,Direct migration background,Rural regions,Voll und ganz,0.02197802197802198,13496,0.019504463708959554,0.024451580247084406
1987,Indirect migration background,Urban regions,In mancher Beziehung,0.425531914893617,13496,0.41719025346845506,0.433873576318779
1987,Indirect migration background,Urban regions,Gar nicht,0.18085106382978725,13496,0.17435731470689017,0.18734481295268432
