year,migback,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,No migration background,Voll und ganz,0.5,16099,0.4922762781479938,0.5077237218520062
1984,No migration background,In mancher Beziehung,0.5,16099,0.4922762781479938,0.5077237218520062
1984,Direct migration background,Gar nicht,0.506562610854913,16099,0.4988395543199237,0.5142856673899024
1984,Direct migration background,In mancher Beziehung,0.2447676481021639,16099,0.23812602966894167,0.25140926653538614
1984,Direct migration background,Kaum,0.16317843206810925,16099,0.15747016305902722,0.16888670107719128
1984,Direct migration background,Ueberwiegend,0.05853139411138702,16099,0.054905175549271004,0.06215761267350303
1984,Direct migration background,Voll und ganz,0.026959914863426748,16099,0.024457949775949672,0.029461879950903824
1984,Indirect migration background,In mancher Beziehung,0.2898550724637681,16099,0.28284664523462577,0.2968634996929105
1984,Indirect migration background,Voll und ganz,0.2608695652173913,16099,0.25408645504461985,0.26765267539016274
1984,Indirect migration background,Gar nicht,0.2028985507246377,16099,0.19668624396139966,0.20911085748787572
1984,Indirect migration background,Kaum,0.14492753623188406,16099,0.13948960719054665,0.15036546527322148
1984,Indirect migration background,Ueberwiegend,0.10144927536231885,16099,0.09678534137140564,0.10611320935323205
1985,No migration background,Voll und ganz,0.5714285714285714,14443,0.5633577089235807,0.5794994339335621
1985,No migration background,In mancher Beziehung,0.2857142857142857,14443,0.2783466299601089,0.2930819414684625
1985,No migration background,Ueberwiegend,0.14285714285714285,14443,0.13715018124983966,0.14856410446444604
1985,Direct migration background,Gar nicht,0.49055018899622005,14443,0.4823971448828882,0.4987032331095519
1985,Direct migration background,In mancher Beziehung,0.2624947501049979,14443,0.2553189516085805,0.2696705486014153
1985,Direct migration background,Kaum,0.16589668206635869,14443,0.15982993148785643,0.17196343264486094
1985,Direct migration background,Ueberwiegend,0.059218815623687526,14443,0.05536934033714884,0.06306829091022621
1985,Direct migration background,Voll und ganz,0.021839563208735827,14443,0.019455847895651354,0.0242232785218203
1985,Indirect migration background,In mancher Beziehung,0.375,14443,0.3671044387257816,0.3828955612742184
1985,Indirect migration background,Gar nicht,0.20833333333333334,14443,0.20170997995623507,0.2149566867104316
1985,Indirect migration background,Ueberwiegend,0.19444444444444445,14443,0.1879897916789885,0.2008990972099004
1985,Indirect migration background,Voll und ganz,0.1527777777777778,14443,0.14691023682600113,0.15864531872955445
1985,Indirect migration background,Kaum,0.06944444444444445,14443,0.06529855923914042,0.07359032964974847
1986,No migration background,Kaum,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,No migration background,Gar nicht,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,No migration background,In mancher Beziehung,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,Direct migration background,Gar nicht,0.47168970129291127,13742,0.46334321211339635,0.4800361904724262
1986,Direct migration background,In mancher Beziehung,0.2866696388765047,13742,0.2791088466532154,0.294230431099794
1986,Direct migration background,Kaum,0.16852429781542577,13742,0.16226555445535779,0.17478304117549376
1986,Direct migration background,Ueberwiegend,0.04770396790013375,13742,0.04414032368514999,0.05126761211511752
1986,Direct migration background,Voll und ganz,0.02541239411502452,13742,0.022781130669971516,0.028043657560077522
1986,Indirect migration background,In mancher Beziehung,0.34408602150537637,13742,0.336142957586914,0.35202908542383876
1986,Indirect migration background,Ueberwiegend,0.24731182795698925,13742,0.24009807793374646,0.254525577980232
1986,Indirect migration background,Gar nicht,0.17204301075268819,13742,0.16573265992732095,0.17835336157805542
1986,Indirect migration background,Kaum,0.12903225806451613,13742,0.12342718493570556,0.1346373311933267
1986,Indirect migration background,Voll und ganz,0.10752688172043011,13742,0.10234738935938364,0.11270637408147657
1987,No migration background,Voll und ganz,0.6666666666666666,13496,0.6587133682187889,0.6746199651145444
1987,No migration background,In mancher Beziehung,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Direct migration background,Gar nicht,0.4495084897229669,13496,0.44111586510395506,0.4579011143419788
1987,Direct migration background,In mancher Beziehung,0.2801608579088472,13496,0.2725842468247943,0.2877374689929001
1987,Direct migration background,Kaum,0.18498659517426275,13496,0.17843561866794191,0.19153757168058358
1987,Direct migration background,Ueberwiegend,0.06389633601429848,13496,0.05977010549690882,0.06802256653168814
1987,Direct migration background,Voll und ganz,0.021447721179624665,13496,0.019003524608646055,0.023891917750603276
1987,Indirect migration background,In mancher Beziehung,0.4095238095238095,13496,0.40122732112892273,0.4178202979186963
1987,Indirect migration background,Gar nicht,0.19047619047619047,13496,0.1838511475254872,0.19710123342689373
1987,Indirect migration background,Ueberwiegend,0.1619047619047619,13496,0.15568992073166477,0.16811960307785906
1987,Indirect migration background,Voll und ganz,0.14285714285714285,13496,0.13695334985736446,0.14876093585692124
1987,Indirect migration background,Kaum,0.09523809523809523,13496,0.09028557749493553,0.10019061298125494
1989,No migration background,Voll und ganz,0.5,12393,0.49119685509127387,0.5088031449087261
1989,No migration background,In mancher Beziehung,0.5,12393,0.49119685509127387,0.5088031449087261
1989,Direct migration background,Gar nicht,0.41997133301481127,12393,0.4112816807197722,0.4286609853098503
1989,Direct migration background,In mancher Beziehung,0.30721452460582893,12393,0.29909205479701495,0.3153369944146429
1989,Direct migration background,Kaum,0.18490205446727187,12393,0.17806697427782336,0.19173713465672038
1989,Direct migration background,Ueberwiegend,0.05924510272336359,12393,0.05508855932977918,0.063401646116948
1989,Direct migration background,Voll und ganz,0.02866698518872432,12393,0.025729045117673127,0.03160492525977551
1989,Indirect migration background,In mancher Beziehung,0.4294478527607362,12393,0.4207327856374197,0.4381629198840527
1989,Indirect migration background,Voll und ganz,0.1656441717791411,12393,0.1590988413144444,0.17218950224383778
1989,Indirect migration background,Ueberwiegend,0.15337423312883436,12393,0.14702984433080926,0.15971862192685946
1989,Indirect migration background,Kaum,0.147239263803681,12393,0.1410005758582035,0.1534779517491585
1989,Indirect migration background,Gar nicht,0.10429447852760736,12393,0.09891325378135755,0.10967570327385716
1991,No migration background,Gar nicht,1.0,17756,1.0,1.0
1991,Direct migration background,Gar nicht,0.3972463029066803,17756,0.3900487746818773,0.40444383113148324
1991,Direct migration background,In mancher Beziehung,0.2998470168281489,17756,0.29310748325397656,0.30658655040232125
1991,Direct migration background,Kaum,0.19734829168791432,17756,0.19149414290201744,0.2032024404738112
1991,Direct migration background,Ueberwiegend,0.07598164201937786,17756,0.07208421366499775,0.07987907037375798
1991,Direct migration background,Voll und ganz,0.029576746557878633,17756,0.02708479669380434,0.032068696421952925
1991,Indirect migration background,In mancher Beziehung,0.33047210300429186,17756,0.3235532318368316,0.3373909741717521
1991,Indirect migration background,Gar nicht,0.2575107296137339,17756,0.2510790225064186,0.26394243672104917
1991,Indirect migration background,Ueberwiegend,0.2317596566523605,17756,0.225553096375095,0.23796621692962602
1991,Indirect migration background,Voll und ganz,0.09871244635193133,17756,0.09432510780802501,0.10309978489583764
1991,Indirect migration background,Kaum,0.0815450643776824,17756,0.07751964373553412,0.08557048501983068
1993,Direct migration background,Gar nicht,0.390944229707344,16993,0.3836074246905477,0.3982810347241403
1993,Direct migration background,In mancher Beziehung,0.3014908890115958,16993,0.2945909670886275,0.30839081093456416
1993,Direct migration background,Kaum,0.19768083931529543,16993,0.19169290658409635,0.2036687720464945
1993,Direct migration background,Ueberwiegend,0.07785753727222529,16993,0.07382878666259048,0.0818862878818601
1993,Direct migration background,Voll und ganz,0.03202650469353948,16993,0.029379177948703847,0.034673831438375116
1993,Indirect migration background,In mancher Beziehung,0.37919463087248323,16993,0.3718995541369034,0.38648970760806306
1993,Indirect migration background,Gar nicht,0.21140939597315436,16993,0.20527023551739826,0.21754855642891047
1993,Indirect migration background,Ueberwiegend,0.2080536912751678,16993,0.20195050500617093,0.21415687754416465
1993,Indirect migration background,Voll und ganz,0.10067114093959731,16993,0.09614703461627376,0.10519524726292086
1993,Indirect migration background,Kaum,0.10067114093959731,16993,0.09614703461627376,0.10519524726292086
1995,No migration background,In mancher Beziehung,1.0,17246,1.0,1.0
1995,Direct migration background,Gar nicht,0.40280433397068194,17246,0.39548422963098906,0.4101244383103748
1995,Direct migration background,In mancher Beziehung,0.2804333970681963,17246,0.27372896111913786,0.28713783301725476
1995,Direct migration background,Kaum,0.2198852772466539,17246,0.21370384386232774,0.22606671063098008
1995,Direct migration background,Ueberwiegend,0.07648183556405354,17246,0.07251527807902929,0.08044839304907779
1995,Direct migration background,Voll und ganz,0.020395156150414276,17246,0.018285552541207055,0.022504759759621497
1995,Indirect migration background,In mancher Beziehung,0.40189873417721517,17246,0.3945813212984364,0.4092161470559939
1995,Indirect migration background,Gar nicht,0.1930379746835443,17246,0.18714737098719234,0.19892857837989628
1995,Indirect migration background,Ueberwiegend,0.16455696202531644,17246,0.15902309864491548,0.1700908254057174
1995,Indirect migration background,Kaum,0.12658227848101267,17246,0.12161967775720113,0.13154487920482422
1995,Indirect migration background,Voll und ganz,0.11392405063291139,17246,0.10918212144916885,0.11866597981665393
1997,No migration background,Voll und ganz,0.5,16487,0.4923677030923441,0.5076322969076559
1997,No migration background,In mancher Beziehung,0.3333333333333333,16487,0.3261375348007565,0.3405291318659101
1997,No migration background,Ueberwiegend,0.16666666666666666,16487,0.16097788843000665,0.17235544490332666
1997,Direct migration background,In mancher Beziehung,0.2635494155154091,16487,0.2568244805825081,0.2702743504483101
1997,Direct migration background,Gar nicht,0.26089266737513284,16487,0.25418965618592754,0.26759567856433814
1997,Direct migration background,Kaum,0.2157279489904357,16487,0.20944921868623073,0.22200667929464069
