year,age_gr,sex,plj0078,proportion,n,lower_confidence,upper_confidence
1984,30-45 J.,weiblich,Gar nicht,0.10869565217391304,16099,0.10388752750349815,0.11350377684432793
1984,30-45 J.,maennlich,Gar nicht,0.1028295376121463,16099,0.09813759117013361,0.107521484054159
1984,46-65 J.,maennlich,Gar nicht,0.07936507936507936,16099,0.07518951607616627,0.08354064265399246
1984,18-29 J.,maennlich,Gar nicht,0.07177363699102829,16099,0.06778645510603111,0.07576081887602547
1984,18-29 J.,weiblich,Gar nicht,0.07039337474120083,16099,0.06644178254188124,0.07434496694052042
1984,30-45 J.,maennlich,In mancher Beziehung,0.062111801242236024,16099,0.05838342940527549,0.06584017307919655
1984,46-65 J.,weiblich,Gar nicht,0.062111801242236024,16099,0.05838342940527549,0.06584017307919655
1984,30-45 J.,weiblich,In mancher Beziehung,0.04589371980676329,16099,0.042661271202626264,0.04912616841090031
1984,46-65 J.,maennlich,In mancher Beziehung,0.04416839199447895,16099,0.04099441986153998,0.04734236412741792
1984,30-45 J.,maennlich,Kaum,0.040372670807453416,16099,0.03733212419726304,0.04341321741764379
1984,18-29 J.,maennlich,In mancher Beziehung,0.03968253968253968,16099,0.03666700891898014,0.04269807044609922
1984,30-45 J.,weiblich,Kaum,0.03347135955831608,16099,0.030692921868628778,0.03624979724800338
1984,18-29 J.,weiblich,In mancher Beziehung,0.03243616287094548,16099,0.029699563823360222,0.035172761918530734
1984,18-29 J.,weiblich,Kaum,0.025189786059351276,16099,0.02276915335739349,0.027610418761309062
1984,46-65 J.,maennlich,Kaum,0.024844720496894408,16099,0.02244029919460906,0.027249141799179758
1984,46-65 J.,weiblich,In mancher Beziehung,0.022429261559696344,16099,0.020141882159422732,0.024716640959969956
1984,18-29 J.,maennlich,Kaum,0.022084195997239476,16099,0.01981407947280024,0.02435431252167871
1984,46-65 J.,weiblich,Kaum,0.015873015873015872,16099,0.01394232867684527,0.017803703069186473
1984,30-45 J.,maennlich,Ueberwiegend,0.015527950310559006,16099,0.013618029403633075,0.017437871217484937
1984,18-29 J.,maennlich,Ueberwiegend,0.012077294685990338,16099,0.010389953387477046,0.01376463598450363
1984,18-29 J.,maennlich,Voll und ganz,0.010006901311249138,16099,0.008469375153526564,0.011544427468971712
1984,18-29 J.,weiblich,Ueberwiegend,0.009316770186335404,16099,0.007832692216351389,0.01080084815631942
1984,46-65 J.,maennlich,Ueberwiegend,0.007936507936507936,16099,0.006565812134889964,0.009307203738125908
1984,30-45 J.,weiblich,Ueberwiegend,0.007936507936507936,16099,0.006565812134889964,0.009307203738125908
1984,18-29 J.,weiblich,Voll und ganz,0.007246376811594203,16099,0.0059361761380927495,0.008556577485095657
1984,46-65 J.,weiblich,Ueberwiegend,0.005866114561766736,16099,0.0046864614168361995,0.007045767706697272
1984,30-45 J.,weiblich,Voll und ganz,0.005175983436853002,16099,0.004067507701631511,0.006284459172074493
1984,30-45 J.,maennlich,Voll und ganz,0.004485852311939268,16099,0.0034535596862148212,0.005518144937663715
1984,46-65 J.,maennlich,Voll und ganz,0.003795721187025535,16099,0.0028458209970080505,0.004745621377043019
1984,46-65 J.,weiblich,Voll und ganz,0.0027605244996549345,16099,0.0019500261126112637,0.0035710228866986053
1984,66 und älter,weiblich,Gar nicht,0.001725327812284334,16099,0.0010842400908878196,0.0023664155336808484
1984,66 und älter,maennlich,Gar nicht,0.0006901311249137336,16099,0.00028446147560508506,0.0010958007742223822
1984,66 und älter,weiblich,Ueberwiegend,0.0006901311249137336,16099,0.00028446147560508506,0.0010958007742223822
1984,66 und älter,weiblich,Voll und ganz,0.0003450655624568668,16099,5.81642812727117e-05,0.0006319668436410219
1984,66 und älter,weiblich,Kaum,0.0003450655624568668,16099,5.81642812727117e-05,0.0006319668436410219
1984,66 und älter,maennlich,Voll und ganz,0.0003450655624568668,16099,5.81642812727117e-05,0.0006319668436410219
1985,30-45 J.,weiblich,Gar nicht,0.1016260162601626,14443,0.09669815582060816,0.10655387669971704
1985,30-45 J.,maennlich,Gar nicht,0.09146341463414634,14443,0.08676206791164974,0.09616476135664294
1985,46-65 J.,maennlich,Gar nicht,0.08455284552845528,14443,0.08001543453229173,0.08909025652461883
1985,30-45 J.,maennlich,In mancher Beziehung,0.07154471544715447,14443,0.06734135491250928,0.07574807598179967
1985,18-29 J.,weiblich,Gar nicht,0.06991869918699187,14443,0.0657597415934229,0.07407765678056083
1985,18-29 J.,maennlich,Gar nicht,0.06504065040650407,14443,0.061018890243388926,0.06906241056961922
1985,46-65 J.,weiblich,Gar nicht,0.06504065040650407,14443,0.061018890243388926,0.06906241056961922
1985,18-29 J.,maennlich,In mancher Beziehung,0.0475609756097561,14443,0.04408984197534734,0.051032109244164854
1985,46-65 J.,maennlich,In mancher Beziehung,0.046341463414634146,14443,0.04291292761813277,0.04976999921113552
1985,30-45 J.,weiblich,In mancher Beziehung,0.0459349593495935,14443,0.042520766683066195,0.0493491520161208
1985,30-45 J.,weiblich,Kaum,0.038211382113821135,14443,0.03508484523614057,0.0413379189915017
1985,18-29 J.,weiblich,In mancher Beziehung,0.03536585365853658,14443,0.03235353609460336,0.0383781712224698
1985,30-45 J.,maennlich,Kaum,0.03373983739837398,14443,0.030795104585447867,0.036684570211300095
1985,46-65 J.,maennlich,Kaum,0.025609756097560974,14443,0.023033455404350714,0.028186056790771234
1985,18-29 J.,maennlich,Kaum,0.025203252032520326,14443,0.02264694689551793,0.027759557169522723
1985,46-65 J.,weiblich,Kaum,0.020731707317073172,14443,0.01840792337296397,0.023055491261182375
1985,18-29 J.,weiblich,Kaum,0.019105691056910568,14443,0.0168730451590574,0.021338336954763736
1985,46-65 J.,weiblich,In mancher Beziehung,0.01869918699186992,14443,0.016489962713123456,0.020908411270616382
1985,30-45 J.,maennlich,Ueberwiegend,0.013821138211382113,14443,0.011917093618345063,0.015725182804419164
1985,18-29 J.,maennlich,Ueberwiegend,0.013414634146341463,14443,0.011538412610004002,0.015290855682678925
1985,30-45 J.,weiblich,Ueberwiegend,0.011382113821138212,14443,0.009652086110003746,0.013112141532272678
1985,18-29 J.,weiblich,Ueberwiegend,0.00975609756097561,14443,0.008153086491085825,0.011359108630865394
1985,46-65 J.,maennlich,Ueberwiegend,0.00934959349593496,14443,0.007780011742906388,0.01091917524896353
1985,18-29 J.,weiblich,Voll und ganz,0.006910569105691057,14443,0.005559497232705124,0.008261640978676989
1985,18-29 J.,maennlich,Voll und ganz,0.006097560975609756,14443,0.0048279305543303674,0.007367191396889145
1985,46-65 J.,weiblich,Ueberwiegend,0.005284552845528455,14443,0.004102107926495983,0.006466997764560927
1985,30-45 J.,maennlich,Voll und ganz,0.004471544715447155,14443,0.003383409178991971,0.005559680251902338
1985,30-45 J.,weiblich,Voll und ganz,0.003658536585365854,14443,0.002673879140316673,0.004643194030415035
1985,46-65 J.,maennlich,Voll und ganz,0.003658536585365854,14443,0.002673879140316673,0.004643194030415035
1985,66 und älter,weiblich,Gar nicht,0.002845528455284553,14443,0.001976787986716282,0.0037142689238528243
1985,46-65 J.,weiblich,Voll und ganz,0.0020325203252032522,14443,0.0012980013679196928,0.0027670392824868115
1985,66 und älter,weiblich,In mancher Beziehung,0.0004065040650406504,14443,7.774970370052928e-05,0.0007352584263807715
1985,66 und älter,maennlich,Ueberwiegend,0.0004065040650406504,14443,7.774970370052928e-05,0.0007352584263807715
1985,66 und älter,weiblich,Voll und ganz,0.0004065040650406504,14443,7.774970370052928e-05,0.0007352584263807715
1985,66 und älter,maennlich,Gar nicht,0.0004065040650406504,14443,7.774970370052928e-05,0.0007352584263807715
1986,30-45 J.,weiblich,Gar nicht,0.09876015391192818,13742,0.09377197329258646,0.10374833453126989
1986,46-65 J.,maennlich,Gar nicht,0.09362975630611373,13742,0.08875906208931389,0.09850045052291356
1986,30-45 J.,maennlich,Gar nicht,0.08037622915775973,13742,0.07583053714581184,0.08492192116970762
1986,30-45 J.,maennlich,In mancher Beziehung,0.07268063274903805,13742,0.06833997929691678,0.07702128620115932
1986,46-65 J.,weiblich,Gar nicht,0.06626763574176998,13742,0.062108596256135865,0.0704266752274041
1986,18-29 J.,weiblich,Gar nicht,0.05942710560068405,13742,0.055474171102265005,0.0633800400991031
1986,18-29 J.,maennlich,Gar nicht,0.058999572466866185,13742,0.05505998776874203,0.06293915716499034
1986,18-29 J.,maennlich,In mancher Beziehung,0.05258657545959812,13742,0.048854604022427056,0.056318546896769184
1986,46-65 J.,maennlich,In mancher Beziehung,0.052159042325780246,13742,0.048441433938006324,0.05587665071355417
1986,30-45 J.,weiblich,In mancher Beziehung,0.0470286447199658,13742,0.04348906046752991,0.05056822897240169
1986,30-45 J.,weiblich,Kaum,0.041043180846515606,13742,0.03772613762282499,0.04436022407020622
1986,18-29 J.,weiblich,In mancher Beziehung,0.03933304831124412,13742,0.03608295127740427,0.04258314534508398
1986,30-45 J.,maennlich,Kaum,0.03206498503634032,13742,0.02911941251047764,0.035010557562203
1986,46-65 J.,maennlich,Kaum,0.02864471996579735,13742,0.025855758959048264,0.03143368097254644
1986,18-29 J.,maennlich,Kaum,0.026507054296707994,13742,0.023821226046685604,0.029192882546730383
1986,46-65 J.,weiblich,In mancher Beziehung,0.0235143223599829,13742,0.020980767737348832,0.026047876982616965
1986,18-29 J.,weiblich,Kaum,0.022231722958529286,13742,0.01976661677229425,0.024696829144764322
1986,46-65 J.,weiblich,Kaum,0.015391192817443352,13742,0.01333293820739686,0.017449447427489845
1986,18-29 J.,maennlich,Ueberwiegend,0.013681060282171868,13742,0.011738834728180238,0.015623285836163497
1986,18-29 J.,weiblich,Ueberwiegend,0.012398460880718255,13742,0.010548315454816968,0.014248606306619543
1986,30-45 J.,weiblich,Ueberwiegend,0.00983326207781103,13742,0.008183451540980921,0.01148307261464114
1986,30-45 J.,maennlich,Ueberwiegend,0.00897819581017529,13742,0.0074010667263772496,0.010555324893973329
1986,18-29 J.,maennlich,Voll und ganz,0.008550662676357419,13742,0.007011210331046756,0.01009011502166808
1986,46-65 J.,maennlich,Ueberwiegend,0.005985463873450192,13742,0.004695800476583527,0.007275127270316858
1986,46-65 J.,maennlich,Voll und ganz,0.0055579307396323215,13742,0.004314912764993499,0.006800948714271144
1986,18-29 J.,weiblich,Voll und ganz,0.005130397605814451,13742,0.003935887874653597,0.006324907336975305
1986,46-65 J.,weiblich,Ueberwiegend,0.00470286447199658,13742,0.0035589627651589732,0.005846766178834187
1986,30-45 J.,maennlich,Voll und ganz,0.003847798204360838,13742,0.002812655816784259,0.004882940591937417
1986,30-45 J.,weiblich,Voll und ganz,0.003420265070542967,13742,0.002444114061148685,0.004396416079937249
1986,46-65 J.,weiblich,Voll und ganz,0.0017101325352714834,13742,0.0010192975618307804,0.0024009675087121865
1986,66 und älter,weiblich,Gar nicht,0.0017101325352714834,13742,0.0010192975618307804,0.0024009675087121865
1986,66 und älter,weiblich,In mancher Beziehung,0.0012825994014536127,13742,0.0006841906668593116,0.0018810081360479138
1986,66 und älter,weiblich,Kaum,0.0008550662676357417,13742,0.0003663630128338852,0.0013437695224375983
1986,66 und älter,weiblich,Voll und ganz,0.00042753313381787086,13742,8.189382272270017e-05,0.0007731724449130416
1986,66 und älter,maennlich,Kaum,0.00042753313381787086,13742,8.189382272270017e-05,0.0007731724449130416
1986,66 und älter,maennlich,Gar nicht,0.00042753313381787086,13742,8.189382272270017e-05,0.0007731724449130416
1986,66 und älter,maennlich,In mancher Beziehung,0.00042753313381787086,13742,8.189382272270017e-05,0.0007731724449130416
1987,30-45 J.,weiblich,Gar nicht,0.09335038363171355,13496,0.08844208101199802,0.09825868625142908
1987,46-65 J.,maennlich,Gar nicht,0.0907928388746803,13496,0.08594541767086032,0.09564026007850028
1987,30-45 J.,maennlich,In mancher Beziehung,0.07075873827791987,13496,0.06643252605889328,0.07508495049694645
1987,46-65 J.,weiblich,Gar nicht,0.06990622335890878,13496,0.06560417957653804,0.07420826714127952
1987,30-45 J.,maennlich,Gar nicht,0.06777493606138107,13496,0.06353412931148399,0.07201574281127816
1987,18-29 J.,maennlich,In mancher Beziehung,0.05754475703324808,13496,0.05361571401058097,0.06147380005591519
1987,18-29 J.,maennlich,Gar nicht,0.05711849957374254,13496,0.05320315048600572,0.061033848661479366
1987,18-29 J.,weiblich,Gar nicht,0.05413469735720375,13496,0.05031696006363699,0.057952434650770504
1987,30-45 J.,weiblich,In mancher Beziehung,0.04774083546462063,13496,0.0441435398810627,0.05133813104817856
1987,46-65 J.,maennlich,In mancher Beziehung,0.04603580562659847,13496,0.04250017043768683,0.049571440815510105
1987,18-29 J.,weiblich,In mancher Beziehung,0.04219948849104859,13496,0.03880757581992039,0.04559140116217679
1987,30-45 J.,weiblich,Kaum,0.03878942881500426,13496,0.03553166572832851,0.042047191901680006
1987,46-65 J.,maennlich,Kaum,0.03836317135549872,13496,0.035122639230685794,0.04160370348031165
1987,30-45 J.,maennlich,Kaum,0.0370843989769821,13496,0.03389621576522715,0.04027258218873704
1987,18-29 J.,maennlich,Kaum,0.023444160272804774,13496,0.020891344831485265,0.025996975714124283
1987,46-65 J.,weiblich,Kaum,0.021312872975277068,13496,0.01887620434163855,0.023749541608915584
1987,46-65 J.,weiblich,In mancher Beziehung,0.021312872975277068,13496,0.01887620434163855,0.023749541608915584
1987,18-29 J.,weiblich,Kaum,0.020886615515771527,13496,0.018473911392587142,0.02329931963895591
1987,18-29 J.,maennlich,Ueberwiegend,0.018329070758738276,13496,0.01606595522510422,0.020592186292372333
1987,18-29 J.,weiblich,Ueberwiegend,0.0123614663256607,13496,0.01049728761197632,0.01422564503934508
1987,46-65 J.,maennlich,Ueberwiegend,0.011508951406649617,13496,0.009709426818129424,0.01330847599516981
1987,30-45 J.,weiblich,Ueberwiegend,0.00980392156862745,13496,0.0081416037824397,0.011466239354815201
1987,30-45 J.,maennlich,Ueberwiegend,0.00937766410912191,13496,0.007751535348502326,0.011003792869741494
1987,18-29 J.,weiblich,Voll und ganz,0.00937766410912191,13496,0.007751535348502326,0.011003792869741494
1987,18-29 J.,maennlich,Voll und ganz,0.008951406649616368,13496,0.007362323381902338,0.010540489917330398
1987,46-65 J.,weiblich,Ueberwiegend,0.00639386189258312,13496,0.005049109594677724,0.007738614190488516
1987,46-65 J.,maennlich,Voll und ganz,0.004262574595055414,13496,0.003163411981637388,0.005361737208473439
1987,66 und älter,weiblich,Gar nicht,0.0029838022165387893,13496,0.0020635864718016434,0.0039040179612759352
1987,30-45 J.,maennlich,Voll und ganz,0.0025575447570332483,13496,0.0017054084245583159,0.0034096810895081807
1987,30-45 J.,weiblich,Voll und ganz,0.0025575447570332483,13496,0.0017054084245583159,0.0034096810895081807
1987,66 und älter,maennlich,Gar nicht,0.0012787723785166241,13496,0.0006758348721631356,0.0018817098848701126
1987,66 und älter,weiblich,Kaum,0.0008525149190110827,13496,0.00036011346091478107,0.0013449163771073842
1987,66 und älter,weiblich,Ueberwiegend,0.00042625745950554135,13496,7.800278677387086e-05,0.0007745121322372118
1987,66 und älter,maennlich,In mancher Beziehung,0.00042625745950554135,13496,7.800278677387086e-05,0.0007745121322372118
1989,46-65 J.,maennlich,Gar nicht,0.08060230292294066,12393,0.07580945910036672,0.08539514674551459
1989,30-45 J.,weiblich,Gar nicht,0.06908768821966342,12393,0.06462267690311875,0.07355269953620809
1989,46-65 J.,weiblich,Gar nicht,0.06864481842338352,12393,0.0641930824975947,0.07309655434917234
1989,18-29 J.,weiblich,Gar nicht,0.06687333923826395,12393,0.0624752437889317,0.07127143468759621
1989,18-29 J.,maennlich,In mancher Beziehung,0.06643046944198405,12393,0.062045921312519715,0.0708150175714484
1989,30-45 J.,maennlich,In mancher Beziehung,0.06111603188662533,12393,0.05689856790199768,0.06533349587125298
1989,46-65 J.,maennlich,In mancher Beziehung,0.05978742249778565,12393,0.05561310200201211,0.0639617429935592
1989,18-29 J.,maennlich,Gar nicht,0.0566873339238264,12393,0.05261598151763097,0.06075868633002182
1989,30-45 J.,weiblich,In mancher Beziehung,0.05580159433126661,12393,0.05176027859760386,0.05984291006492935
1989,30-45 J.,maennlich,Gar nicht,0.05093002657218778,12393,0.04705919820927575,0.054800854935099806
1989,18-29 J.,weiblich,In mancher Beziehung,0.04472984942426927,12393,0.04109045044984942,0.04836924839868911
1989,46-65 J.,maennlich,Kaum,0.038529672276350756,12393,0.035140969745905415,0.041918374806796097
