year,pgisced97,sex,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,in school,male,In mancher Beziehung,1.0,16099,1.0,1.0
1984,in school,female,In mancher Beziehung,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,in school,female,Gar nicht,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,in school,female,Kaum,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1984,in school,female,Ueberwiegend,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1984,inadequately,male,Gar nicht,0.5248618784530387,16099,0.5171477107760206,0.5325760461300567
1984,inadequately,male,In mancher Beziehung,0.2430939226519337,16099,0.23646772069942112,0.24972012460444626
1984,inadequately,male,Kaum,0.17679558011049723,16099,0.17090244810078364,0.18268871212021082
1984,inadequately,male,Ueberwiegend,0.03867403314917127,16099,0.03569550512616202,0.04165256117218052
1984,inadequately,male,Voll und ganz,0.016574585635359115,16099,0.014602395987603819,0.018546775283114412
1984,inadequately,female,Gar nicht,0.6188679245283019,16099,0.6113656429857857,0.6263702060708181
1984,inadequately,female,In mancher Beziehung,0.18867924528301888,16099,0.18263537716175313,0.19472311340428464
1984,inadequately,female,Kaum,0.1490566037735849,16099,0.14355508539461465,0.15455812215255516
1984,inadequately,female,Ueberwiegend,0.03207547169811321,16099,0.029353623534002598,0.03479731986222381
1984,inadequately,female,Voll und ganz,0.011320754716981131,16099,0.009686491446292501,0.012955017987669761
1984,general elementary,male,Gar nicht,0.48132780082987553,16099,0.47360946662396536,0.4890461350357857
1984,general elementary,male,In mancher Beziehung,0.25311203319502074,16099,0.24639556830796086,0.25982849808208064
1984,general elementary,male,Kaum,0.17219917012448133,16099,0.16636693429002286,0.1780314059589398
1984,general elementary,male,Ueberwiegend,0.05394190871369295,16099,0.050452284367172986,0.05743153306021291
1984,general elementary,male,Voll und ganz,0.03941908713692946,16099,0.03641317086834908,0.04242500340550984
1984,general elementary,female,Gar nicht,0.5376106194690266,16099,0.5299087799305832,0.5453124590074699
1984,general elementary,female,In mancher Beziehung,0.2079646017699115,16099,0.2016952357385537,0.2142339678012693
1984,general elementary,female,Kaum,0.17035398230088494,16099,0.1645466164989236,0.17616134810284628
1984,general elementary,female,Ueberwiegend,0.05088495575221239,16099,0.047490182665786855,0.05427972883863793
1984,general elementary,female,Voll und ganz,0.033185840707964605,16099,0.030418870173410044,0.035952811242519166
1984,middle vocational,male,Gar nicht,0.44601769911504424,16099,0.43833912443436446,0.453696273795724
1984,middle vocational,male,In mancher Beziehung,0.30265486725663715,16099,0.2955582016891022,0.3097515328241721
1984,middle vocational,male,Kaum,0.1415929203539823,16099,0.1362074450816967,0.1469783956262679
1984,middle vocational,male,Ueberwiegend,0.07079646017699115,16099,0.066834429619816,0.0747584907341663
1984,middle vocational,male,Voll und ganz,0.03893805309734513,16099,0.03594978589296276,0.04192632030172751
1984,middle vocational,female,Gar nicht,0.377431906614786,16099,0.36994384591380547,0.3849199673157665
1984,middle vocational,female,In mancher Beziehung,0.28793774319066145,16099,0.2809431106730315,0.2949323757082914
1984,middle vocational,female,Kaum,0.19066147859922178,16099,0.1845933719463405,0.19672958525210305
1984,middle vocational,female,Ueberwiegend,0.08171206225680934,16099,0.07748061290775293,0.08594351160586575
1984,middle vocational,female,Voll und ganz,0.0622568093385214,16099,0.058524376425342715,0.0659892422517001
1984,vocational + Abi,male,Gar nicht,0.4444444444444444,16099,0.4367685479553838,0.45212034093350506
1984,vocational + Abi,male,In mancher Beziehung,0.24691358024691357,16099,0.24025239490624925,0.2535747655875779
1984,vocational + Abi,male,Ueberwiegend,0.16049382716049382,16099,0.15482363555372392,0.16616401876726372
1984,vocational + Abi,male,Kaum,0.13580246913580246,16099,0.13051050411526638,0.14109443415633854
1984,vocational + Abi,male,Voll und ganz,0.012345679012345678,16099,0.010639924236998869,0.014051433787692488
1984,vocational + Abi,female,Gar nicht,0.34375,16099,0.33641309944258285,0.35108690055741715
1984,vocational + Abi,female,In mancher Beziehung,0.3125,16099,0.3053399182108005,0.3196600817891995
1984,vocational + Abi,female,Kaum,0.21875,16099,0.21236404774492385,0.22513595225507615
1984,vocational + Abi,female,Ueberwiegend,0.09375,16099,0.08924736991160706,0.09825263008839294
1984,vocational + Abi,female,Voll und ganz,0.03125,16099,0.02856225854524927,0.03393774145475073
1984,higher vocational,male,In mancher Beziehung,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,higher vocational,male,Gar nicht,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,higher vocational,male,Ueberwiegend,0.2222222222222222,16099,0.21580010646201192,0.2286443379824325
1984,higher vocational,male,Kaum,0.1111111111111111,16099,0.10625644791328683,0.11596577430893538
1984,higher vocational,female,In mancher Beziehung,0.4,16099,0.39243232901896025,0.4075676709810398
1984,higher vocational,female,Voll und ganz,0.4,16099,0.39243232901896025,0.4075676709810398
1984,higher vocational,female,Ueberwiegend,0.2,16099,0.19382102251839506,0.20617897748160496
1984,higher education,male,In mancher Beziehung,0.29545454545454547,16099,0.28840669845069533,0.3025023924583956
1984,higher education,male,Kaum,0.29545454545454547,16099,0.28840669845069533,0.3025023924583956
1984,higher education,male,Gar nicht,0.2727272727272727,16099,0.26584757183541835,0.27960697361912706
1984,higher education,male,Ueberwiegend,0.11363636363636363,16099,0.10873382245578553,0.11853890481694174
1984,higher education,male,Voll und ganz,0.022727272727272728,16099,0.020425098580757334,0.025029446873788122
1984,higher education,female,Gar nicht,0.35,16099,0.34263203894453054,0.3573679610554694
1984,higher education,female,In mancher Beziehung,0.35,16099,0.34263203894453054,0.3573679610554694
1984,higher education,female,Kaum,0.2,16099,0.19382102251839506,0.20617897748160496
1984,higher education,female,Ueberwiegend,0.05,16099,0.04663330769790881,0.05336669230209119
1984,higher education,female,Voll und ganz,0.05,16099,0.04663330769790881,0.05336669230209119
1985,in school,male,In mancher Beziehung,0.4,14443,0.39201025374977555,0.4079897462502245
1985,in school,male,Kaum,0.2,14443,0.1934763995042116,0.2065236004957884
1985,in school,male,Ueberwiegend,0.2,14443,0.1934763995042116,0.2065236004957884
1985,in school,male,Voll und ganz,0.2,14443,0.1934763995042116,0.2065236004957884
1985,in school,female,In mancher Beziehung,0.5714285714285714,14443,0.5633577089235807,0.5794994339335621
1985,in school,female,Gar nicht,0.2857142857142857,14443,0.2783466299601089,0.2930819414684625
1985,in school,female,Voll und ganz,0.14285714285714285,14443,0.13715018124983966,0.14856410446444604
1985,inadequately,male,Gar nicht,0.570446735395189,14443,0.5623735778577835,0.5785198929325944
1985,inadequately,male,In mancher Beziehung,0.21993127147766323,14443,0.21317608577670985,0.2266864571786166
1985,inadequately,male,Kaum,0.15120274914089346,14443,0.14536010828034884,0.15704539000143808
1985,inadequately,male,Ueberwiegend,0.048109965635738834,14443,0.044619862353979446,0.05160006891749822
1985,inadequately,male,Voll und ganz,0.010309278350515464,14443,0.008661907989644441,0.011956648711386486
1985,inadequately,female,Gar nicht,0.6013824884792627,14443,0.5933973777759178,0.6093675991826075
1985,inadequately,female,Kaum,0.17972350230414746,14443,0.1734615473876288,0.18598545722066612
1985,inadequately,female,In mancher Beziehung,0.16820276497695852,14443,0.1621024442724052,0.17430308568151184
1985,inadequately,female,Ueberwiegend,0.041474654377880185,14443,0.03822287888181465,0.04472642987394572
1985,inadequately,female,Voll und ganz,0.009216589861751152,14443,0.007658107614130695,0.010775072109371609
1985,general elementary,male,Gar nicht,0.4881516587677725,14443,0.47999944797915495,0.49630386955639005
1985,general elementary,male,In mancher Beziehung,0.2772511848341232,14443,0.2699505980935854,0.284551771574661
1985,general elementary,male,Kaum,0.16113744075829384,14443,0.1551413112819548,0.16713357023463288
1985,general elementary,male,Ueberwiegend,0.054502369668246446,14443,0.05080012359961921,0.05820461573687368
1985,general elementary,male,Voll und ganz,0.018957345971563982,14443,0.016733216428682432,0.021181475514445533
1985,general elementary,female,Gar nicht,0.5013550135501355,14443,0.4932005428747878,0.509509484225483
1985,general elementary,female,In mancher Beziehung,0.23848238482384823,14443,0.2315322137338514,0.24543255591384505
1985,general elementary,female,Kaum,0.16802168021680217,14443,0.16192398052137266,0.17411937991223167
1985,general elementary,female,Ueberwiegend,0.04607046070460705,14443,0.04265147888063475,0.04948944252857934
1985,general elementary,female,Voll und ganz,0.04607046070460705,14443,0.04265147888063475,0.04948944252857934
1985,middle vocational,male,Gar nicht,0.367983367983368,14443,0.3601182414419875,0.3758484945247485
1985,middle vocational,male,In mancher Beziehung,0.3471933471933472,14443,0.33942899281748035,0.3549577015692141
