year,pgisced97,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Pre-primary Level,Very concerned,0.16696,33,183,0.11278,0.22114
1984,Pre-primary Level,Somewhat concerned,0.47247,93,183,0.39994,0.54500
1984,Pre-primary Level,Not concerned at all,0.30034,57,183,0.23374,0.36694
1984,Primary Level,Very concerned,0.29880,309,984,0.27019,0.32742
1984,Primary Level,Somewhat concerned,0.38808,382,984,0.35762,0.41855
1984,Primary Level,Not concerned at all,0.29795,293,984,0.26936,0.32654
1984,Lower Secondary Level,Very concerned,0.20551,795,3413,0.19195,0.21906
1984,Lower Secondary Level,Somewhat concerned,0.41660,1497,3413,0.40006,0.43315
1984,Lower Secondary Level,Not concerned at all,0.36660,1121,3413,0.35043,0.38277
1984,Upper Secondary Level,Very concerned,0.17706,1086,5630,0.16709,0.18703
1984,Upper Secondary Level,Somewhat concerned,0.43252,2544,5630,0.41958,0.44547
1984,Upper Secondary Level,Not concerned at all,0.37731,2000,5630,0.36465,0.38998
1984,Post-secondary Non-tertiary Level,Very concerned,0.13652,60,306,0.09799,0.17506
1984,Post-secondary Non-tertiary Level,Somewhat concerned,0.44970,138,306,0.39387,0.50553
1984,Post-secondary Non-tertiary Level,Not concerned at all,0.39748,108,306,0.34256,0.45241
1984,First Stage of Tertiary Education,Very concerned,0.17815,114,648,0.14867,0.20763
1984,First Stage of Tertiary Education,Somewhat concerned,0.40024,275,648,0.36248,0.43799
1984,First Stage of Tertiary Education,Not concerned at all,0.40420,259,648,0.36638,0.44201
1984,Second Stage of Tertiary Education,Very concerned,0.10004,86,779,0.07896,0.12113
1984,Second Stage of Tertiary Education,Somewhat concerned,0.30975,252,779,0.27726,0.34224
1984,Second Stage of Tertiary Education,Not concerned at all,0.57474,441,779,0.54000,0.60948
1985,Pre-primary Level,Somewhat concerned,0.43154,85,155,0.35331,0.50977
1985,Pre-primary Level,Not concerned at all,0.39274,70,155,0.31561,0.46987
1985,Primary Level,Very concerned,0.30075,231,810,0.26914,0.33235
1985,Primary Level,Somewhat concerned,0.40642,352,810,0.37258,0.44027
1985,Primary Level,Not concerned at all,0.25280,227,810,0.22286,0.28275
1985,Lower Secondary Level,Very concerned,0.20610,688,3005,0.19163,0.22056
1985,Lower Secondary Level,Somewhat concerned,0.42578,1377,3005,0.40810,0.44347
1985,Lower Secondary Level,Not concerned at all,0.34630,940,3005,0.32928,0.36331
1985,Upper Secondary Level,Very concerned,0.18662,1034,5113,0.17594,0.19730
1985,Upper Secondary Level,Somewhat concerned,0.44702,2364,5113,0.43339,0.46065
1985,Upper Secondary Level,Not concerned at all,0.35209,1715,5113,0.33899,0.36518
1985,Post-secondary Non-tertiary Level,Very concerned,0.17180,63,274,0.12705,0.21654
1985,Post-secondary Non-tertiary Level,Somewhat concerned,0.42387,111,274,0.36525,0.48249
1985,Post-secondary Non-tertiary Level,Not concerned at all,0.39433,100,274,0.33636,0.45230
1985,First Stage of Tertiary Education,Very concerned,0.12897,82,615,0.10246,0.15548
1985,First Stage of Tertiary Education,Somewhat concerned,0.43036,269,615,0.39120,0.46953
1985,First Stage of Tertiary Education,Not concerned at all,0.43065,264,615,0.39148,0.46981
1985,Second Stage of Tertiary Education,Very concerned,0.10475,81,747,0.08278,0.12673
1985,Second Stage of Tertiary Education,Somewhat concerned,0.31488,261,747,0.28155,0.34821
1985,Second Stage of Tertiary Education,Not concerned at all,0.56974,405,747,0.53421,0.60527
1986,Pre-primary Level,Somewhat concerned,0.36211,72,159,0.28717,0.43705
1986,Pre-primary Level,Not concerned at all,0.47533,87,159,0.39746,0.55320
1986,Primary Level,Very concerned,0.24302,202,768,0.21267,0.27338
1986,Primary Level,Somewhat concerned,0.44398,350,768,0.40882,0.47914
1986,Primary Level,Not concerned at all,0.29492,216,768,0.26265,0.32720
1986,Lower Secondary Level,Very concerned,0.17014,573,2848,0.15634,0.18394
1986,Lower Secondary Level,Somewhat concerned,0.40661,1236,2848,0.38857,0.42466
1986,Lower Secondary Level,Not concerned at all,0.40233,1039,2848,0.38432,0.42035
1986,Upper Secondary Level,Very concerned,0.15596,854,4914,0.14581,0.16610
1986,Upper Secondary Level,Somewhat concerned,0.39916,2083,4914,0.38547,0.41286
1986,Upper Secondary Level,Not concerned at all,0.42568,1977,4914,0.41186,0.43951
1986,Post-secondary Non-tertiary Level,Very concerned,0.09376,45,273,0.05912,0.12841
1986,Post-secondary Non-tertiary Level,Somewhat concerned,0.44354,122,273,0.38450,0.50259
1986,Post-secondary Non-tertiary Level,Not concerned at all,0.45957,106,273,0.40034,0.51879
1986,First Stage of Tertiary Education,Very concerned,0.12281,71,568,0.09579,0.14982
1986,First Stage of Tertiary Education,Somewhat concerned,0.37578,221,568,0.33591,0.41564
1986,First Stage of Tertiary Education,Not concerned at all,0.47343,276,568,0.43233,0.51453
1986,Second Stage of Tertiary Education,Very concerned,0.08744,71,743,0.06711,0.10776
1986,Second Stage of Tertiary Education,Somewhat concerned,0.31901,255,743,0.28547,0.35255
1986,Second Stage of Tertiary Education,Not concerned at all,0.58551,417,743,0.55006,0.62095
1987,Pre-primary Level,Somewhat concerned,0.42777,87,160,0.35087,0.50467
1987,Pre-primary Level,Not concerned at all,0.39501,73,160,0.31902,0.47100
1987,Primary Level,Very concerned,0.28071,203,739,0.24829,0.31313
1987,Primary Level,Somewhat concerned,0.40615,333,739,0.37072,0.44159
1987,Primary Level,Not concerned at all,0.27646,203,739,0.24419,0.30872
1987,Lower Secondary Level,Very concerned,0.16574,533,2789,0.15193,0.17954
1987,Lower Secondary Level,Somewhat concerned,0.43108,1293,2789,0.41269,0.44946
1987,Lower Secondary Level,Not concerned at all,0.38374,963,2789,0.36569,0.40179
1987,Upper Secondary Level,Very concerned,0.15143,814,4893,0.14138,0.16147
1987,Upper Secondary Level,Somewhat concerned,0.45530,2345,4893,0.44134,0.46925
1987,Upper Secondary Level,Not concerned at all,0.37602,1734,4893,0.36245,0.38959
1987,Post-secondary Non-tertiary Level,Very concerned,0.12390,45,271,0.08460,0.16320
1987,Post-secondary Non-tertiary Level,Somewhat concerned,0.46683,126,271,0.40732,0.52634
1987,Post-secondary Non-tertiary Level,Not concerned at all,0.39482,100,271,0.33651,0.45312
1987,First Stage of Tertiary Education,Very concerned,0.09337,60,553,0.06910,0.11764
1987,First Stage of Tertiary Education,Somewhat concerned,0.43801,254,553,0.39662,0.47940
1987,First Stage of Tertiary Education,Not concerned at all,0.44079,239,553,0.39937,0.48221
1987,Second Stage of Tertiary Education,Very concerned,0.09036,71,735,0.06962,0.11110
1987,Second Stage of Tertiary Education,Somewhat concerned,0.31997,254,735,0.28623,0.35372
1987,Second Stage of Tertiary Education,Not concerned at all,0.57747,410,735,0.54174,0.61321
1988,Pre-primary Level,Somewhat concerned,0.42512,78,140,0.34294,0.50731
