year,age_gr,pgisced97,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,Pre-primary Level,Very concerned,0.17313,33,183,0.11816,0.22810
1984,17-29 y.,Pre-primary Level,Somewhat concerned,0.48994,93,183,0.41731,0.56257
1984,17-29 y.,Pre-primary Level,Not concerned at all,0.31144,57,183,0.24416,0.37872
1984,17-29 y.,Primary Level,Very concerned,0.35342,75,205,0.28782,0.41902
1984,17-29 y.,Primary Level,Somewhat concerned,0.41893,78,205,0.35123,0.48664
1984,17-29 y.,Primary Level,Not concerned at all,0.22620,52,205,0.16879,0.28361
1984,17-29 y.,Lower Secondary Level,Very concerned,0.24009,278,1031,0.21401,0.26618
1984,17-29 y.,Lower Secondary Level,Somewhat concerned,0.48923,505,1031,0.45870,0.51975
1984,17-29 y.,Lower Secondary Level,Not concerned at all,0.25378,248,1031,0.22721,0.28036
1984,17-29 y.,Upper Secondary Level,Very concerned,0.19687,335,1581,0.17726,0.21648
1984,17-29 y.,Upper Secondary Level,Somewhat concerned,0.49363,790,1581,0.46898,0.51828
1984,17-29 y.,Upper Secondary Level,Not concerned at all,0.29524,456,1581,0.27274,0.31773
1984,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.52085,60,102,0.42342,0.61828
1984,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.35701,42,102,0.26357,0.45045
1984,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.46193,59,100,0.36373,0.56014
1984,17-29 y.,First Stage of Tertiary Education,Not concerned at all,0.32298,41,100,0.23086,0.41509
1984,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.33135,41,102,0.23955,0.42315
1984,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.47306,61,102,0.37569,0.57043
1984,30-45 y.,Primary Level,Very concerned,0.27654,113,393,0.23226,0.32082
1984,30-45 y.,Primary Level,Somewhat concerned,0.39442,155,393,0.34604,0.44280
1984,30-45 y.,Primary Level,Not concerned at all,0.29946,125,393,0.25412,0.34480
1984,30-45 y.,Lower Secondary Level,Very concerned,0.29812,225,799,0.26638,0.32986
1984,30-45 y.,Lower Secondary Level,Somewhat concerned,0.41548,348,799,0.38129,0.44968
1984,30-45 y.,Lower Secondary Level,Not concerned at all,0.28479,226,799,0.25348,0.31611
1984,30-45 y.,Upper Secondary Level,Very concerned,0.17664,375,1925,0.15960,0.19368
1984,30-45 y.,Upper Secondary Level,Somewhat concerned,0.48102,931,1925,0.45869,0.50334
1984,30-45 y.,Upper Secondary Level,Not concerned at all,0.32933,619,1925,0.30833,0.35033
1984,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.44381,46,46,0.29864,0.58897
1984,30-45 y.,First Stage of Tertiary Education,Very concerned,0.19222,45,246,0.14288,0.24156
1984,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.44827,113,246,0.38600,0.51054
1984,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.34770,88,246,0.28806,0.40733
1984,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.10620,39,373,0.07489,0.13751
1984,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.32771,124,373,0.28001,0.37541
1984,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.55413,210,373,0.50362,0.60464
1984,46-65 y.,Primary Level,Very concerned,0.32688,119,371,0.27908,0.37467
1984,46-65 y.,Primary Level,Somewhat concerned,0.34852,144,371,0.29996,0.39707
1984,46-65 y.,Primary Level,Not concerned at all,0.30975,108,371,0.26264,0.35687
1984,46-65 y.,Lower Secondary Level,Very concerned,0.20581,233,1077,0.18166,0.22997
1984,46-65 y.,Lower Secondary Level,Somewhat concerned,0.43225,474,1077,0.40265,0.46185
1984,46-65 y.,Lower Secondary Level,Not concerned at all,0.35421,370,1077,0.32563,0.38279
1984,46-65 y.,Upper Secondary Level,Very concerned,0.19720,315,1562,0.17746,0.21694
1984,46-65 y.,Upper Secondary Level,Somewhat concerned,0.40794,658,1562,0.38356,0.43232
1984,46-65 y.,Upper Secondary Level,Not concerned at all,0.38209,589,1562,0.35798,0.40619
1984,46-65 y.,First Stage of Tertiary Education,Very concerned,0.18597,37,197,0.13150,0.24044
1984,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.39744,82,197,0.32893,0.46596
1984,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.38605,78,197,0.31789,0.45421
1984,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.32697,76,197,0.26129,0.39264
1984,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.56803,121,197,0.49868,0.63738
1984,66 and older,Lower Secondary Level,Very concerned,0.11674,59,506,0.08874,0.14475
1984,66 and older,Lower Secondary Level,Somewhat concerned,0.32960,170,506,0.28860,0.37060
1984,66 and older,Lower Secondary Level,Not concerned at all,0.54114,277,506,0.49768,0.58460
1984,66 and older,Upper Secondary Level,Very concerned,0.10658,61,562,0.08105,0.13212
1984,66 and older,Upper Secondary Level,Somewhat concerned,0.28701,165,562,0.24958,0.32444
1984,66 and older,Upper Secondary Level,Not concerned at all,0.59437,336,562,0.55373,0.63500
1984,66 and older,First Stage of Tertiary Education,Not concerned at all,0.64708,52,52,0.51593,0.77824
1984,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.79068,49,49,0.67558,0.90577
1985,17-29 y.,Pre-primary Level,Somewhat concerned,0.43241,85,155,0.35417,0.51066
1985,17-29 y.,Pre-primary Level,Not concerned at all,0.39353,70,155,0.31637,0.47069
1985,17-29 y.,Primary Level,Very concerned,0.33675,48,157,0.26258,0.41091
1985,17-29 y.,Primary Level,Somewhat concerned,0.42810,73,157,0.35045,0.50574
1985,17-29 y.,Primary Level,Not concerned at all,0.19524,36,157,0.13304,0.25745
1985,17-29 y.,Lower Secondary Level,Very concerned,0.22846,232,949,0.20173,0.25518
1985,17-29 y.,Lower Secondary Level,Somewhat concerned,0.49071,476,949,0.45889,0.52254
1985,17-29 y.,Lower Secondary Level,Not concerned at all,0.27000,241,949,0.24174,0.29827
1985,17-29 y.,Upper Secondary Level,Very concerned,0.20117,320,1418,0.18030,0.22204
1985,17-29 y.,Upper Secondary Level,Somewhat concerned,0.52120,717,1418,0.49519,0.54721
1985,17-29 y.,Upper Secondary Level,Not concerned at all,0.26917,381,1418,0.24608,0.29226
1985,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.50150,54,86,0.39521,0.60780
1985,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.33965,32,86,0.23896,0.44033
1985,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.43646,46,90,0.33342,0.53950
1985,17-29 y.,First Stage of Tertiary Education,Not concerned at all,0.37943,44,90,0.27862,0.48025
1985,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.41503,54,103,0.31940,0.51065
1985,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.46872,49,103,0.37188,0.56557
1985,30-45 y.,Primary Level,Very concerned,0.21816,77,313,0.17234,0.26399
1985,30-45 y.,Primary Level,Somewhat concerned,0.46886,148,313,0.41348,0.52423
1985,30-45 y.,Primary Level,Not concerned at all,0.27964,88,313,0.22983,0.32944
1985,30-45 y.,Lower Secondary Level,Very concerned,0.27433,189,672,0.24057,0.30809
1985,30-45 y.,Lower Secondary Level,Somewhat concerned,0.48577,327,672,0.44795,0.52359
1985,30-45 y.,Lower Secondary Level,Not concerned at all,0.22638,156,672,0.19471,0.25804
1985,30-45 y.,Upper Secondary Level,Very concerned,0.18141,334,1745,0.16332,0.19949
1985,30-45 y.,Upper Secondary Level,Somewhat concerned,0.49425,874,1745,0.47079,0.51772
1985,30-45 y.,Upper Secondary Level,Not concerned at all,0.31481,537,1745,0.29301,0.33661
1985,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.40276,34,34,0.23542,0.57010
1985,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.51335,119,208,0.44526,0.58144
1985,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.38324,89,208,0.31701,0.44948
1985,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.11875,43,360,0.08529,0.15222
1985,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.32078,122,360,0.27250,0.36907
1985,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.55180,195,360,0.50035,0.60324
1985,46-65 y.,Primary Level,Very concerned,0.33770,101,327,0.28636,0.38903
1985,46-65 y.,Primary Level,Somewhat concerned,0.36150,129,327,0.30935,0.41366
1985,46-65 y.,Primary Level,Not concerned at all,0.24509,97,327,0.19840,0.29179
1985,46-65 y.,Lower Secondary Level,Very concerned,0.21141,210,975,0.18577,0.23705
1985,46-65 y.,Lower Secondary Level,Somewhat concerned,0.42626,440,975,0.39520,0.45731
1985,46-65 y.,Lower Secondary Level,Not concerned at all,0.33871,325,975,0.30899,0.36843
1985,46-65 y.,Upper Secondary Level,Very concerned,0.20982,314,1446,0.18882,0.23081
1985,46-65 y.,Upper Secondary Level,Somewhat concerned,0.41723,619,1446,0.39181,0.44266
1985,46-65 y.,Upper Secondary Level,Not concerned at all,0.35304,513,1446,0.32840,0.37769
