year,age_gr,regtyp,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,Urban regions,Very concerned,0.19801,548,2463,0.18227,0.21375
1985,17-29 y.,Urban regions,Somewhat concerned,0.48778,1199,2463,0.46804,0.50753
1985,17-29 y.,Urban regions,Not concerned at all,0.30685,716,2463,0.28863,0.32507
1985,17-29 y.,Rural regions,Very concerned,0.22011,151,643,0.18806,0.25216
1985,17-29 y.,Rural regions,Somewhat concerned,0.51752,333,643,0.47887,0.55618
1985,17-29 y.,Rural regions,Not concerned at all,0.24659,159,643,0.21325,0.27993
1985,30-45 y.,Urban regions,Very concerned,0.18105,559,2721,0.16658,0.19552
1985,30-45 y.,Urban regions,Somewhat concerned,0.45245,1264,2721,0.43375,0.47116
1985,30-45 y.,Urban regions,Not concerned at all,0.35407,898,2721,0.33610,0.37205
1985,30-45 y.,Rural regions,Very concerned,0.19023,142,718,0.16150,0.21896
1985,30-45 y.,Rural regions,Somewhat concerned,0.52235,372,718,0.48579,0.55891
1985,30-45 y.,Rural regions,Not concerned at all,0.28206,204,718,0.24912,0.31500
1985,46-65 y.,Urban regions,Very concerned,0.18574,521,2553,0.17065,0.20083
1985,46-65 y.,Urban regions,Somewhat concerned,0.40875,1076,2553,0.38967,0.42782
1985,46-65 y.,Urban regions,Not concerned at all,0.38634,956,2553,0.36745,0.40523
1985,46-65 y.,Rural regions,Very concerned,0.23651,167,682,0.20460,0.26843
1985,46-65 y.,Rural regions,Somewhat concerned,0.41180,294,682,0.37483,0.44876
1985,46-65 y.,Rural regions,Not concerned at all,0.32597,221,682,0.29076,0.36117
1985,66 and older,Urban regions,Very concerned,0.13938,112,791,0.11523,0.16353
1985,66 and older,Urban regions,Somewhat concerned,0.31052,245,791,0.27825,0.34278
1985,66 and older,Urban regions,Not concerned at all,0.51881,434,791,0.48396,0.55365
1985,66 and older,Rural regions,Very concerned,0.10983,31,286,0.07353,0.14613
1985,66 and older,Rural regions,Somewhat concerned,0.29100,84,286,0.23826,0.34373
1985,66 and older,Rural regions,Not concerned at all,0.58131,171,286,0.52403,0.63859
1986,17-29 y.,Urban regions,Very concerned,0.18059,491,2386,0.16515,0.19603
1986,17-29 y.,Urban regions,Somewhat concerned,0.45945,1100,2386,0.43945,0.47945
1986,17-29 y.,Urban regions,Not concerned at all,0.34945,795,2386,0.33031,0.36858
1986,17-29 y.,Rural regions,Very concerned,0.20582,135,628,0.17417,0.23746
1986,17-29 y.,Rural regions,Somewhat concerned,0.50456,311,628,0.46543,0.54370
1986,17-29 y.,Rural regions,Not concerned at all,0.26574,182,628,0.23116,0.30032
1986,30-45 y.,Urban regions,Very concerned,0.15378,455,2570,0.13983,0.16773
1986,30-45 y.,Urban regions,Somewhat concerned,0.41487,1115,2570,0.39581,0.43392
1986,30-45 y.,Urban regions,Not concerned at all,0.41852,1000,2570,0.39944,0.43760
1986,30-45 y.,Rural regions,Very concerned,0.19498,122,659,0.16471,0.22525
1986,30-45 y.,Rural regions,Somewhat concerned,0.48521,331,659,0.44702,0.52340
1986,30-45 y.,Rural regions,Not concerned at all,0.30025,206,659,0.26523,0.33527
1986,46-65 y.,Urban regions,Very concerned,0.14771,446,2514,0.13384,0.16158
1986,46-65 y.,Urban regions,Somewhat concerned,0.39307,1019,2514,0.37398,0.41217
1986,46-65 y.,Urban regions,Not concerned at all,0.44198,1049,2514,0.42256,0.46140
1986,46-65 y.,Rural regions,Very concerned,0.17956,133,654,0.15012,0.20900
1986,46-65 y.,Rural regions,Somewhat concerned,0.39071,254,654,0.35329,0.42814
1986,46-65 y.,Rural regions,Not concerned at all,0.39637,267,654,0.35886,0.43389
1986,66 and older,Urban regions,Very concerned,0.08425,64,742,0.06425,0.10424
1986,66 and older,Urban regions,Somewhat concerned,0.23142,181,742,0.20106,0.26179
1986,66 and older,Urban regions,Not concerned at all,0.65843,497,742,0.62428,0.69257
1986,66 and older,Rural regions,Somewhat concerned,0.27982,79,235,0.22231,0.33734
1986,66 and older,Rural regions,Not concerned at all,0.59832,156,235,0.53551,0.66113
1987,17-29 y.,Urban regions,Very concerned,0.18609,479,2337,0.17031,0.20187
1987,17-29 y.,Urban regions,Somewhat concerned,0.50099,1173,2337,0.48071,0.52127
1987,17-29 y.,Urban regions,Not concerned at all,0.30037,685,2337,0.28178,0.31896
1987,17-29 y.,Rural regions,Very concerned,0.18798,122,633,0.15752,0.21844
1987,17-29 y.,Rural regions,Somewhat concerned,0.54298,347,633,0.50414,0.58181
1987,17-29 y.,Rural regions,Not concerned at all,0.25552,164,633,0.22152,0.28953
1987,30-45 y.,Urban regions,Very concerned,0.15191,432,2491,0.13781,0.16601
1987,30-45 y.,Urban regions,Somewhat concerned,0.47185,1194,2491,0.45225,0.49146
1987,30-45 y.,Urban regions,Not concerned at all,0.36522,865,2491,0.34631,0.38414
1987,30-45 y.,Rural regions,Very concerned,0.16156,92,639,0.13300,0.19012
1987,30-45 y.,Rural regions,Somewhat concerned,0.50249,320,639,0.46369,0.54129
1987,30-45 y.,Rural regions,Not concerned at all,0.31880,227,639,0.28264,0.35496
1987,46-65 y.,Urban regions,Very concerned,0.16074,459,2506,0.14635,0.17512
1987,46-65 y.,Urban regions,Somewhat concerned,0.43383,1120,2506,0.41442,0.45324
1987,46-65 y.,Urban regions,Not concerned at all,0.38511,927,2506,0.36605,0.40417
1987,46-65 y.,Rural regions,Very concerned,0.16453,116,642,0.13583,0.19323
1987,46-65 y.,Rural regions,Somewhat concerned,0.44498,293,642,0.40650,0.48345
1987,46-65 y.,Rural regions,Not concerned at all,0.36153,233,642,0.32434,0.39873
1987,66 and older,Urban regions,Very concerned,0.07636,65,772,0.05761,0.09510
1987,66 and older,Urban regions,Somewhat concerned,0.26734,214,772,0.23610,0.29858
1987,66 and older,Urban regions,Not concerned at all,0.62506,493,772,0.59088,0.65923
1987,66 and older,Rural regions,Somewhat concerned,0.26387,76,248,0.20890,0.31883
1987,66 and older,Rural regions,Not concerned at all,0.64821,172,248,0.58866,0.70777
1988,17-29 y.,Urban regions,Very concerned,0.15643,447,2271,0.14149,0.17137
1988,17-29 y.,Urban regions,Somewhat concerned,0.52234,1167,2271,0.50179,0.54289
1988,17-29 y.,Urban regions,Not concerned at all,0.30835,657,2271,0.28936,0.32735
1988,17-29 y.,Rural regions,Very concerned,0.19986,117,571,0.16703,0.23269
1988,17-29 y.,Rural regions,Somewhat concerned,0.51052,292,571,0.46948,0.55156
1988,17-29 y.,Rural regions,Not concerned at all,0.27628,162,571,0.23957,0.31299
1988,30-45 y.,Urban regions,Very concerned,0.14761,387,2315,0.13315,0.16206
1988,30-45 y.,Urban regions,Somewhat concerned,0.48217,1162,2315,0.46181,0.50253
1988,30-45 y.,Urban regions,Not concerned at all,0.36419,766,2315,0.34459,0.38380
1988,30-45 y.,Rural regions,Very concerned,0.19002,115,609,0.15883,0.22120
1988,30-45 y.,Rural regions,Somewhat concerned,0.48865,304,609,0.44891,0.52838
1988,30-45 y.,Rural regions,Not concerned at all,0.30242,190,609,0.26591,0.33893
1988,46-65 y.,Urban regions,Very concerned,0.16713,486,2434,0.15231,0.18196
1988,46-65 y.,Urban regions,Somewhat concerned,0.43315,1084,2434,0.41346,0.45284
1988,46-65 y.,Urban regions,Not concerned at all,0.37855,864,2434,0.35928,0.39783
1988,46-65 y.,Rural regions,Very concerned,0.17697,125,622,0.14696,0.20699
1988,46-65 y.,Rural regions,Somewhat concerned,0.43797,276,622,0.39895,0.47700
1988,46-65 y.,Rural regions,Not concerned at all,0.37265,221,622,0.33462,0.41068
1988,66 and older,Urban regions,Very concerned,0.09218,69,763,0.07164,0.11272
1988,66 and older,Urban regions,Somewhat concerned,0.25647,202,763,0.22546,0.28747
1988,66 and older,Urban regions,Not concerned at all,0.62611,492,763,0.59175,0.66046
1988,66 and older,Rural regions,Somewhat concerned,0.30575,79,229,0.24595,0.36556
1988,66 and older,Rural regions,Not concerned at all,0.58768,150,229,0.52378,0.65157
1989,17-29 y.,Urban regions,Very concerned,0.13925,388,2239,0.12491,0.15360
1989,17-29 y.,Urban regions,Somewhat concerned,0.48339,1100,2239,0.46268,0.50409
1989,17-29 y.,Urban regions,Not concerned at all,0.36752,751,2239,0.34755,0.38750
1989,17-29 y.,Rural regions,Very concerned,0.15610,92,558,0.12596,0.18624
1989,17-29 y.,Rural regions,Somewhat concerned,0.55576,312,558,0.51449,0.59702
1989,17-29 y.,Rural regions,Not concerned at all,0.28131,154,558,0.24397,0.31865
1989,30-45 y.,Urban regions,Very concerned,0.11245,326,2240,0.09936,0.12553
1989,30-45 y.,Urban regions,Somewhat concerned,0.44868,1034,2240,0.42807,0.46928
1989,30-45 y.,Urban regions,Not concerned at all,0.42427,880,2240,0.40380,0.44475
1989,30-45 y.,Rural regions,Very concerned,0.17240,90,564,0.14120,0.20361
1989,30-45 y.,Rural regions,Somewhat concerned,0.48643,290,564,0.44514,0.52772
1989,30-45 y.,Rural regions,Not concerned at all,0.32711,184,564,0.28835,0.36586
1989,46-65 y.,Urban regions,Very concerned,0.13475,397,2356,0.12096,0.14854
1989,46-65 y.,Urban regions,Somewhat concerned,0.40635,980,2356,0.38652,0.42619
1989,46-65 y.,Urban regions,Not concerned at all,0.44111,979,2356,0.42106,0.46116
1989,46-65 y.,Rural regions,Very concerned,0.16835,106,572,0.13766,0.19904
1989,46-65 y.,Rural regions,Somewhat concerned,0.38555,238,572,0.34563,0.42548
1989,46-65 y.,Rural regions,Not concerned at all,0.41449,228,572,0.37409,0.45490
1989,66 and older,Urban regions,Very concerned,0.06029,48,738,0.04310,0.07747
1989,66 and older,Urban regions,Somewhat concerned,0.29248,215,738,0.25963,0.32532
1989,66 and older,Urban regions,Not concerned at all,0.61617,475,738,0.58106,0.65128
1989,66 and older,Rural regions,Somewhat concerned,0.27509,67,226,0.21674,0.33344
1989,66 and older,Rural regions,Not concerned at all,0.63767,159,226,0.57486,0.70047
1990,17-29 y.,Urban regions,Very concerned,0.15635,500,2491,0.14209,0.17062
1990,17-29 y.,Urban regions,Somewhat concerned,0.49619,1238,2491,0.47655,0.51583
1990,17-29 y.,Urban regions,Not concerned at all,0.33547,753,2491,0.31693,0.35402
1990,17-29 y.,Rural regions,Very concerned,0.24112,352,1308,0.21793,0.26431
