year,regtyp,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,Urban regions,Very concerned,0.15146,1740,8528,0.14385,0.15907
1985,Urban regions,Somewhat concerned,0.35692,3784,8528,0.34675,0.36709
1985,Urban regions,Not concerned at all,0.32003,3004,8528,0.31013,0.32993
1985,Rural regions,Very concerned,0.16265,491,2329,0.14766,0.17764
1985,Rural regions,Somewhat concerned,0.36600,1083,2329,0.34643,0.38556
1985,Rural regions,Not concerned at all,0.28529,755,2329,0.26695,0.30363
1986,Urban regions,Very concerned,0.12356,1456,8212,0.11644,0.13068
1986,Urban regions,Somewhat concerned,0.32663,3415,8212,0.31648,0.33677
1986,Urban regions,Not concerned at all,0.37840,3341,8212,0.36791,0.38889
1986,Rural regions,Very concerned,0.14193,413,2199,0.12734,0.15652
1986,Rural regions,Somewhat concerned,0.34759,975,2199,0.32768,0.36750
1986,Rural regions,Not concerned at all,0.31132,811,2199,0.29196,0.33068
1987,Urban regions,Very concerned,0.12599,1435,8106,0.11877,0.13321
1987,Urban regions,Somewhat concerned,0.36233,3701,8106,0.35186,0.37279
1987,Urban regions,Not concerned at all,0.33792,2970,8106,0.32762,0.34822
1987,Rural regions,Very concerned,0.12200,347,2179,0.10825,0.13574
1987,Rural regions,Somewhat concerned,0.36554,1036,2179,0.34532,0.38577
1987,Rural regions,Not concerned at all,0.31124,796,2179,0.29179,0.33068
1988,Urban regions,Very concerned,0.12290,1389,7783,0.11561,0.13020
1988,Urban regions,Somewhat concerned,0.36669,3615,7783,0.35598,0.37740
1988,Urban regions,Not concerned at all,0.33829,2779,7783,0.32778,0.34880
1988,Rural regions,Very concerned,0.13805,379,2053,0.12313,0.15298
1988,Rural regions,Somewhat concerned,0.36109,951,2053,0.34031,0.38188
1988,Rural regions,Not concerned at all,0.30548,723,2053,0.28556,0.32541
1989,Urban regions,Very concerned,0.09852,1159,7573,0.09181,0.10523
1989,Urban regions,Somewhat concerned,0.35077,3329,7573,0.34002,0.36152
1989,Urban regions,Not concerned at all,0.37875,3085,7573,0.36782,0.38967
1989,Rural regions,Very concerned,0.11949,306,1938,0.10505,0.13394
1989,Rural regions,Somewhat concerned,0.35127,907,1938,0.33001,0.37253
1989,Rural regions,Not concerned at all,0.33141,725,1938,0.31044,0.35237
1990,Urban regions,Very concerned,0.11149,1568,8850,0.10493,0.11805
1990,Urban regions,Somewhat concerned,0.34890,4002,8850,0.33897,0.35883
1990,Urban regions,Not concerned at all,0.35820,3280,8850,0.34821,0.36819
1990,Rural regions,Very concerned,0.16045,1160,4807,0.15007,0.17083
1990,Rural regions,Somewhat concerned,0.39230,2538,4807,0.37849,0.40610
1990,Rural regions,Not concerned at all,0.24740,1109,4807,0.23520,0.25960
1991,Urban regions,Very concerned,0.10634,1427,8676,0.09985,0.11282
1991,Urban regions,Somewhat concerned,0.35371,3976,8676,0.34365,0.36377
1991,Urban regions,Not concerned at all,0.35722,3273,8676,0.34714,0.36731
1991,Rural regions,Very concerned,0.18491,1336,4701,0.17381,0.19601
1991,Rural regions,Somewhat concerned,0.37182,2295,4701,0.35800,0.38564
1991,Rural regions,Not concerned at all,0.25219,1070,4701,0.23977,0.26461
1992,Urban regions,Very concerned,0.12339,1593,8565,0.11642,0.13035
1992,Urban regions,Somewhat concerned,0.38500,4125,8565,0.37470,0.39531
1992,Urban regions,Not concerned at all,0.31028,2847,8565,0.30048,0.32007
1992,Rural regions,Very concerned,0.16622,1105,4502,0.15535,0.17710
1992,Rural regions,Somewhat concerned,0.42671,2434,4502,0.41226,0.44116
1992,Rural regions,Not concerned at all,0.21447,963,4502,0.20248,0.22647
1993,Urban regions,Very concerned,0.12965,1643,8516,0.12252,0.13679
1993,Urban regions,Somewhat concerned,0.39783,4255,8516,0.38743,0.40822
1993,Urban regions,Not concerned at all,0.28943,2618,8516,0.27980,0.29907
1993,Rural regions,Very concerned,0.16003,1026,4484,0.14930,0.17077
1993,Rural regions,Somewhat concerned,0.43319,2454,4484,0.41868,0.44769
1993,Rural regions,Not concerned at all,0.21707,1004,4484,0.20500,0.22914
1994,Urban regions,Very concerned,0.14686,1781,8406,0.13929,0.15442
1994,Urban regions,Somewhat concerned,0.40743,4288,8406,0.39693,0.41794
1994,Urban regions,Not concerned at all,0.26475,2337,8406,0.25532,0.27418
1994,Rural regions,Very concerned,0.17082,1017,4390,0.15969,0.18196
1994,Rural regions,Somewhat concerned,0.43450,2490,4390,0.41984,0.44917
1994,Rural regions,Not concerned at all,0.20310,883,4390,0.19120,0.21501
1995,Urban regions,Very concerned,0.13827,1743,8640,0.13099,0.14554
1995,Urban regions,Somewhat concerned,0.38710,4295,8640,0.37683,0.39737
1995,Urban regions,Not concerned at all,0.29129,2602,8640,0.28171,0.30087
1995,Rural regions,Very concerned,0.14657,946,4519,0.13626,0.15688
1995,Rural regions,Somewhat concerned,0.42220,2487,4519,0.40780,0.43661
1995,Rural regions,Not concerned at all,0.23242,1086,4519,0.22010,0.24473
1996,Urban regions,Very concerned,0.13141,1643,8486,0.12422,0.13860
