year,age_gr,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,Very concerned,0.20906,798,3389,0.19536,0.22275
1984,17-29 y.,Somewhat concerned,0.48289,1632,3389,0.46607,0.49972
1984,17-29 y.,Not concerned at all,0.29251,959,3389,0.27719,0.30783
1984,30-45 y.,Very concerned,0.19458,840,3863,0.18209,0.20707
1984,30-45 y.,Somewhat concerned,0.44475,1723,3863,0.42908,0.46043
1984,30-45 y.,Not concerned at all,0.34954,1300,3863,0.33450,0.36458
1984,46-65 y.,Very concerned,0.19345,742,3509,0.18038,0.20653
1984,46-65 y.,Somewhat concerned,0.40840,1471,3509,0.39213,0.42466
1984,46-65 y.,Not concerned at all,0.38515,1296,3509,0.36904,0.40125
1984,66 and older,Very concerned,0.10353,132,1245,0.08660,0.12046
1984,66 and older,Somewhat concerned,0.29569,376,1245,0.27033,0.32105
1984,66 and older,Not concerned at all,0.58570,737,1245,0.55833,0.61308
1985,17-29 y.,Very concerned,0.20337,699,3106,0.18921,0.21753
1985,17-29 y.,Somewhat concerned,0.49500,1532,3106,0.47741,0.51258
1985,17-29 y.,Not concerned at all,0.29224,875,3106,0.27624,0.30823
1985,30-45 y.,Very concerned,0.18322,701,3439,0.17029,0.19615
1985,30-45 y.,Somewhat concerned,0.46899,1636,3439,0.45231,0.48567
1985,30-45 y.,Not concerned at all,0.33704,1102,3439,0.32123,0.35284
1985,46-65 y.,Very concerned,0.19812,688,3235,0.18438,0.21186
1985,46-65 y.,Somewhat concerned,0.40949,1370,3235,0.39254,0.42644
1985,46-65 y.,Not concerned at all,0.37163,1177,3235,0.35497,0.38828
1985,66 and older,Very concerned,0.13131,143,1077,0.11113,0.15149
1985,66 and older,Somewhat concerned,0.30519,329,1077,0.27767,0.33270
1985,66 and older,Not concerned at all,0.53587,605,1077,0.50607,0.56567
1986,17-29 y.,Very concerned,0.18684,626,3014,0.17292,0.20076
1986,17-29 y.,Somewhat concerned,0.47063,1411,3014,0.45281,0.48845
1986,17-29 y.,Not concerned at all,0.32870,977,3014,0.31193,0.34548
1986,30-45 y.,Very concerned,0.16330,577,3229,0.15055,0.17605
1986,30-45 y.,Somewhat concerned,0.43112,1446,3229,0.41404,0.44821
1986,30-45 y.,Not concerned at all,0.39119,1206,3229,0.37436,0.40803
1986,46-65 y.,Very concerned,0.15532,579,3168,0.14270,0.16794
1986,46-65 y.,Somewhat concerned,0.39251,1273,3168,0.37550,0.40952
1986,46-65 y.,Not concerned at all,0.43109,1316,3168,0.41384,0.44833
1986,66 and older,Very concerned,0.08461,87,1000,0.06735,0.10186
1986,66 and older,Somewhat concerned,0.24422,260,1000,0.21758,0.27086
1986,66 and older,Not concerned at all,0.64253,653,1000,0.61281,0.67225
1987,17-29 y.,Very concerned,0.18655,601,2970,0.17254,0.20056
1987,17-29 y.,Somewhat concerned,0.51114,1520,2970,0.49316,0.52913
1987,17-29 y.,Not concerned at all,0.28952,849,2970,0.27321,0.30584
1987,30-45 y.,Very concerned,0.15414,524,3130,0.14149,0.16679
1987,30-45 y.,Somewhat concerned,0.47893,1514,3130,0.46143,0.49643
1987,30-45 y.,Not concerned at all,0.35450,1092,3130,0.33774,0.37126
1987,46-65 y.,Very concerned,0.16162,575,3148,0.14876,0.17449
1987,46-65 y.,Somewhat concerned,0.43644,1413,3148,0.41912,0.45377
1987,46-65 y.,Not concerned at all,0.37959,1160,3148,0.36263,0.39654
1987,66 and older,Very concerned,0.07258,82,1037,0.05678,0.08838
