year,regtyp,sampreg,plb0195_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,Urban regions,West,Paid,0.40858339148639217,14443,0.4005663435852258,0.41660043938755853
1985,Urban regions,West,Comp. time,0.24145150034891835,14443,0.23447184469760035,0.24843115600023635
1985,Urban regions,West,Not compensated,0.23831123517097,14443,0.2313627777693015,0.2452596925726385
1985,Urban regions,West,Some of both,0.11165387299371947,14443,0.10651751401918207,0.11679023196825687
1985,Rural regions,West,Paid,0.37212121212121213,14443,0.36423792245359793,0.38000450178882633
1985,Rural regions,West,Not compensated,0.2787878787878788,14443,0.2714748746685752,0.28610088290718244
1985,Rural regions,West,Comp. time,0.25212121212121213,14443,0.24503934674554484,0.25920307749687943
1985,Rural regions,West,Some of both,0.09696969696969697,14443,0.09214359440808068,0.10179579953131326
1986,Urban regions,West,Paid,0.4327099376604327,13742,0.4244260896533193,0.4409937856675461
1986,Urban regions,West,Comp. time,0.26329299596626327,13742,0.2559292609539735,0.27065673097855303
1986,Urban regions,West,Not compensated,0.18738540520718738,13742,0.18086099453547094,0.19390981587890382
1986,Urban regions,West,Some of both,0.11661166116611661,13742,0.11124532442682979,0.12197799790540344
1986,Rural regions,West,Paid,0.39238845144356954,13742,0.3842244660772548,0.4005524368098843
1986,Rural regions,West,Comp. time,0.3215223097112861,13742,0.3137131475433131,0.3293314718792591
1986,Rural regions,West,Not compensated,0.18766404199475065,13742,0.1811359018204207,0.1941921821690806
1986,Rural regions,West,Some of both,0.0984251968503937,13742,0.09344455712539389,0.10340583657539353
1988,Urban regions,West,Paid,0.42463235294117646,12817,0.4160749469224416,0.4331897589599113
1988,Urban regions,West,Comp. time,0.28051470588235294,12817,0.2727369974766245,0.2882924142880814
1988,Urban regions,West,Not compensated,0.17463235294117646,12817,0.16805957511209355,0.18120513077025938
1988,Urban regions,West,Some of both,0.12022058823529412,12817,0.11459018886653378,0.12585098760405447
1988,Rural regions,West,Paid,0.37675070028011204,12817,0.3683614951662194,0.38513990539400467
1988,Rural regions,West,Comp. time,0.34173669467787116,12817,0.333525459147771,0.3499479302079713
1988,Rural regions,West,Not compensated,0.15546218487394958,12817,0.14918904728720084,0.16173532246069833
1988,Rural regions,West,Some of both,0.12605042016806722,12817,0.12030425352123426,0.13179658681490017
1989,Urban regions,West,Paid,0.4217075699965434,12393,0.41301301620582637,0.43040212378726045
1989,Urban regions,West,Comp. time,0.27652955409609403,12393,0.2686545820557495,0.2844045261364386
1989,Urban regions,West,Not compensated,0.15865883166263395,12393,0.1522262391250124,0.1650914242002555
1989,Urban regions,West,Some of both,0.14310404424472867,12393,0.1369386926723124,0.14926939581714493
1989,Rural regions,West,Paid,0.384,12393,0.37543704198234606,0.39256295801765395
1989,Rural regions,West,Comp. time,0.31733333333333336,12393,0.30913869026024837,0.32552797640641834
1989,Rural regions,West,Not compensated,0.15066666666666667,12393,0.14436848010375905,0.1569648532295743
1989,Rural regions,West,Some of both,0.148,12393,0.14174800673372875,0.15425199326627123
1990,Urban regions,West,Paid,0.4197662061636557,18165,0.41258919509537384,0.4269432172319375
1990,Urban regions,West,Comp. time,0.2840949344668792,18165,0.2775365354931995,0.29065333344055894
1990,Urban regions,West,Some of both,0.14948636202621324,18165,0.1443009914664778,0.15467173258594868
1990,Urban regions,West,Not compensated,0.14665249734325186,18165,0.14150796309604813,0.1517970315904556
1990,Urban regions,East,Comp. time,0.3568075117370892,18165,0.3498408319943806,0.3637741914797978
1990,Urban regions,East,Paid,0.3427230046948357,18165,0.3358208575330295,0.3496251518566419
1990,Urban regions,East,Some of both,0.15258215962441316,18165,0.14735291389466973,0.15781140535415658
1990,Urban regions,East,Not compensated,0.14788732394366197,18165,0.14272491554796018,0.15304973233936375
1990,Rural regions,West,Paid,0.37966537966537967,18165,0.3726078635490027,0.3867228957817566
1990,Rural regions,West,Comp. time,0.3474903474903475,18165,0.3405656116134623,0.3544150833672327
1990,Rural regions,West,Some of both,0.14671814671814673,18165,0.14157265905433733,0.15186363438195613
1990,Rural regions,West,Not compensated,0.12612612612612611,18165,0.1212981481928909,0.13095410405936134
1990,Rural regions,East,Paid,0.42865966646077824,18165,0.42146282189484463,0.43585651102671186
1990,Rural regions,East,Comp. time,0.35145151327980234,18165,0.3445085909917618,0.3583944355678429
1990,Rural regions,East,Some of both,0.150710315009265,18165,0.14550750719616876,0.15591312282236122
1990,Rural regions,East,Not compensated,0.06917850525015441,18165,0.06548824360833794,0.07286876689197089
1991,Urban regions,West,Paid,0.427066183733948,17756,0.4197903406624171,0.4343420268054789
1991,Urban regions,West,Comp. time,0.29074744813961145,17756,0.2840679795404398,0.29742691673878313
1991,Urban regions,West,Some of both,0.14784326638129733,17756,0.14262238269628533,0.15306415006630933
1991,Urban regions,West,Not compensated,0.13434310174514325,17756,0.1293270260007731,0.1393591774895134
1991,Urban regions,East,Comp. time,0.4483306836248013,17756,0.44101555192788483,0.4556458153217177
1991,Urban regions,East,Paid,0.20985691573926868,17756,0.20386731301427366,0.2158465184642637
1991,Urban regions,East,Not compensated,0.20190779014308427,17756,0.19600324324012955,0.207812337046039
1991,Urban regions,East,Some of both,0.13990461049284578,17756,0.13480223017819434,0.1450069908074972
1991,Rural regions,West,Paid,0.3908754623921085,17756,0.3836982507233469,0.39805267406087014
1991,Rural regions,West,Comp. time,0.33292231812577067,17756,0.32599056377623886,0.33985407247530247
1991,Rural regions,West,Some of both,0.15659679408138102,17756,0.15125124206031837,0.16194234610244368
1991,Rural regions,West,Not compensated,0.11960542540073983,17756,0.11483235739679512,0.12437849340468454
1991,Rural regions,East,Comp. time,0.46888320545609546,17756,0.4615429553305096,0.47622345558168133
1991,Rural regions,East,Paid,0.2770673486786019,17756,0.2704843298434981,0.2836503675137057
1991,Rural regions,East,Not compensated,0.12702472293265132,17756,0.1221266121492348,0.13192283371606786
1991,Rural regions,East,Some of both,0.12702472293265132,17756,0.1221266121492348,0.13192283371606786
1992,Urban regions,West,Paid,0.3986062717770035,17350,0.39132079726817165,0.4058917462858353
1992,Urban regions,West,Comp. time,0.30662020905923343,17350,0.2997591318062024,0.31348128631226446
1992,Urban regions,West,Some of both,0.1627177700348432,17350,0.15722540035818666,0.16821013971149973
1992,Urban regions,West,Not compensated,0.13205574912891985,17350,0.1270180653390146,0.1370934329188251
1992,Urban regions,East,Comp. time,0.3720538720538721,17350,0.36486152824226475,0.3792462158654794
1992,Urban regions,East,Paid,0.24242424242424243,17350,0.23604737497511372,0.24880110987337115
1992,Urban regions,East,Not compensated,0.21043771043771045,17350,0.20437228435253565,0.21650313652288525
1992,Urban regions,East,Some of both,0.1750841750841751,17350,0.16942914920836638,0.1807392009599838
1992,Rural regions,West,Comp. time,0.360450563204005,17350,0.35330615523161873,0.3675949711763912
1992,Rural regions,West,Paid,0.3541927409261577,17350,0.34707605793151425,0.3613094239208012
1992,Rural regions,West,Some of both,0.17647058823529413,17350,0.17079798960695905,0.1821431868636292
1992,Rural regions,West,Not compensated,0.10888610763454318,17350,0.10425100691588964,0.11352120835319672
1992,Rural regions,East,Comp. time,0.4103547459252157,17350,0.4030352450717538,0.4176742467786776
1992,Rural regions,East,Paid,0.27612655800575264,17350,0.26947395292629656,0.28277916308520873
1992,Rural regions,East,Some of both,0.1610738255033557,17350,0.15560390907894112,0.16654374192777027
1992,Rural regions,East,Not compensated,0.15244487056567593,17350,0.1470961893062121,0.15779355182513977
1993,Urban regions,West,Paid,0.37450910389146735,16993,0.3672319304000522,0.3817862773828825
1993,Urban regions,West,Comp. time,0.31345947875758656,16993,0.3064844687686685,0.3204344887465046
1993,Urban regions,West,Some of both,0.1685112459835773,16993,0.16288312172339336,0.17413937024376125
1993,Urban regions,West,Not compensated,0.1435201713673688,16993,0.13824864862663863,0.14879169410809898
1993,Urban regions,East,Comp. time,0.36885245901639346,16993,0.361597869708867,0.37610704832391995
1993,Urban regions,East,Paid,0.22950819672131148,16993,0.22318547373933864,0.23583091970328432
1993,Urban regions,East,Not compensated,0.2180327868852459,16993,0.2118244365271015,0.22424113724339031
1993,Urban regions,East,Some of both,0.18360655737704917,16993,0.17778532561420762,0.18942778913989072
1993,Rural regions,West,Comp. time,0.355,16993,0.34780526045952614,0.3621947395404738
1993,Rural regions,West,Paid,0.3475,16993,0.3403404008943341,0.35465959910566586
1993,Rural regions,West,Some of both,0.16625,16993,0.1606521688680364,0.1718478311319636
1993,Rural regions,West,Not compensated,0.13125,16993,0.12617287205958477,0.13632712794041524
1993,Rural regions,East,Comp. time,0.38878143133462284,16993,0.38145196980689056,0.3961108928623551
1993,Rural regions,East,Paid,0.27949709864603484,16993,0.27274983684393017,0.2862443604481395
1993,Rural regions,East,Some of both,0.17408123791102514,16993,0.1683800455863757,0.17978243023567458
1993,Rural regions,East,Not compensated,0.1576402321083172,16993,0.15216120582734038,0.16311925838929403
1994,Urban regions,West,Comp. time,0.35173160173160173,16642,0.3444766181660507,0.35898658529715277
1994,Urban regions,West,Paid,0.3412698412698413,16642,0.3340661342507488,0.34847354828893373
1994,Urban regions,West,Some of both,0.1681096681096681,16642,0.1624279105768562,0.17379142564247999
1994,Urban regions,West,Not compensated,0.1388888888888889,16642,0.1336345671701331,0.14414321060764468
1994,Urban regions,East,Comp. time,0.3927392739273927,16642,0.3853194589415545,0.40015908891323093
1994,Urban regions,East,Not compensated,0.22937293729372937,16642,0.22298520761876575,0.235760666968693
1994,Urban regions,East,Paid,0.2079207920792079,16642,0.20175503259545366,0.21408655156296216
1994,Urban regions,East,Some of both,0.16996699669966997,16642,0.16426031968370133,0.1756736737156386
1994,Rural regions,West,Comp. time,0.38562091503267976,16642,0.37822568284062463,0.3930161472247349
1994,Rural regions,West,Paid,0.30718954248366015,16642,0.30018041848287613,0.31419866648444417
1994,Rural regions,West,Some of both,0.19084967320261437,16642,0.18487913296206698,0.19682021344316175
1994,Rural regions,West,Not compensated,0.11633986928104575,16642,0.11146839707934264,0.12121134148274887
1994,Rural regions,East,Comp. time,0.3882926829268293,16642,0.38088802920496195,0.3956973366486966
1994,Rural regions,East,Paid,0.24878048780487805,16642,0.24221231001475876,0.2553486655949973
1994,Rural regions,East,Some of both,0.18536585365853658,16642,0.17946181101893083,0.19126989629814234
1994,Rural regions,East,Not compensated,0.1775609756097561,16642,0.17175495024991277,0.1833670009695994
1995,Urban regions,West,Comp. time,0.341991341991342,17246,0.33491130967179283,0.3490713743108912
