"plb0195_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Abgefeiert","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abgefeiert","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abgefeiert","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abgefeiert","1984","Hauptschule","kein Migrationshintergrund","515","0.271718038413207","0.25171572156254","0.291720355263875"
"Abgefeiert","1984","Hauptschule","direkter Migrationshintergrund","89","0.211869311795535","0.179807434822853","0.243931188768216"
"Abgefeiert","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
"Abgefeiert","1984","Realschule","kein Migrationshintergrund","286","0.392966587646786","0.35724177336004","0.428691401933533"
"Abgefeiert","1984","Realschule","direkter Migrationshintergrund","","","",""
"Abgefeiert","1984","Realschule","indirekter Migrationshintergrund","","","",""
"Abgefeiert","1984","(Fach-)Abitur","kein Migrationshintergrund","65","0.334228063867203","0.267848953897761","0.400607173836645"
"Abgefeiert","1984","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Abgefeiert","1984","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abgefeiert","1984","AkademikerIn","kein Migrationshintergrund","58","0.156087448561361","0.119548066378565","0.192626830744158"
"Abgefeiert","1984","AkademikerIn","direkter Migrationshintergrund","","","",""
"Abgefeiert","1984","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Teils, teils","1984","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Teils, teils","1984","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Teils, teils","1984","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Teils, teils","1984","Hauptschule","kein Migrationshintergrund","216","0.111451932942686","0.0973019617318806","0.125601904153492"
"Teils, teils","1984","Hauptschule","direkter Migrationshintergrund","40","0.0766388851800547","0.0557667837698526","0.0975109865902568"
"Teils, teils","1984","Hauptschule","indirekter Migrationshintergrund","","","",""
