year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,Urban regions,West,,,,,,,,,,,,
2000,Urban regions,East,,,,,,,,,,,,
2000,Rural regions,West,,,,,,,,,,,,
2000,Rural regions,East,,,,,,,,,,,,
2001,Urban regions,West,,,,,,,,,,,,
2001,Urban regions,East,,,,,,,,,,,,
2001,Rural regions,West,,,,,,,,,,,,
2001,Rural regions,East,,,,,,,,,,,,
2002,Urban regions,West,,,,,,,,,,,,
2002,Urban regions,East,,,,,,,,,,,,
2002,Rural regions,West,,,,,,,,,,,,
2002,Rural regions,East,,,,,,,,,,,,
2003,Urban regions,West,,,,,,,,,,,,
2003,Urban regions,East,,,,,,,,,,,,
2003,Rural regions,West,,,,,,,,,,,,
2003,Rural regions,East,,,,,,,,,,,,
2004,Urban regions,West,12052,5.68431,5.63880,5.72982,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2004,Urban regions,East,1733,4.79949,4.67678,4.92221,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2004,Rural regions,West,3628,5.71761,5.63032,5.80490,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2004,Rural regions,East,3395,4.97277,4.88608,5.05945,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2005,Urban regions,West,11561,5.64009,5.59195,5.68824,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2005,Urban regions,East,1678,5.15102,5.02615,5.27589,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2005,Rural regions,West,3449,5.66891,5.57762,5.76020,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2005,Rural regions,East,3259,5.01875,4.92895,5.10855,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2006,Urban regions,West,12288,5.64396,5.59755,5.69037,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2006,Urban regions,East,1720,4.96318,4.84082,5.08553,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2006,Rural regions,West,3803,5.71192,5.62826,5.79559,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2006,Rural regions,East,3483,5.01904,4.93315,5.10494,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2007,Urban regions,West,11424,5.62395,5.57612,5.67178,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2007,Urban regions,East,1645,5.04328,4.91615,5.17041,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2007,Rural regions,West,3564,5.64163,5.55571,5.72755,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2007,Rural regions,East,3282,4.99412,4.90708,5.08117,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2008,Urban regions,West,10723,5.70612,5.65786,5.75438,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2008,Urban regions,East,1593,5.10126,4.97400,5.22851,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.02500
2008,Rural regions,West,3354,5.71748,5.63222,5.80274,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2008,Rural regions,East,3103,5.03967,4.94963,5.12971,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2009,Urban regions,West,9946,5.73694,5.68616,5.78772,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2009,Urban regions,East,1511,5.32057,5.18810,5.45303,3.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2009,Rural regions,West,3190,5.73819,5.64714,5.82924,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2009,Rural regions,East,2970,5.14285,5.05084,5.23485,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2010,Urban regions,West,13408,5.85647,5.81238,5.90057,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2010,Urban regions,East,1867,5.48470,5.36598,5.60342,3.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2010,Rural regions,West,4599,5.82997,5.75541,5.90452,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2010,Rural regions,East,3533,5.29321,5.20796,5.37846,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2011,Urban regions,West,13977,6.07662,6.03472,6.11851,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2011,Urban regions,East,2000,5.65797,5.54464,5.77129,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2011,Rural regions,West,5177,5.98801,5.91754,6.05848,4.00000,7.00000,8.00000,0.00000,10.00000,7.00000,6.00000,7.00000
2011,Rural regions,East,3725,5.33831,5.25606,5.42055,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2012,Urban regions,West,14173,6.14395,6.10257,6.18534,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,Urban regions,East,2012,5.79680,5.68830,5.90530,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2012,Rural regions,West,5487,6.14719,6.07981,6.21458,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,Rural regions,East,3853,5.45304,5.37292,5.53316,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2013,Urban regions,West,13767,6.30251,6.26080,6.34422,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,Urban regions,East,1929,5.82116,5.70691,5.93542,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.02500
2013,Rural regions,West,5304,6.20686,6.13908,6.27464,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,Rural regions,East,3721,5.64861,5.56624,5.73098,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2014,Urban regions,West,15069,6.23614,6.19608,6.27620,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,Urban regions,East,1904,5.90332,5.79049,6.01616,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2014,Rural regions,West,5549,6.26552,6.19931,6.33174,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,Rural regions,East,3591,5.66769,5.58441,5.75097,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2015,Urban regions,West,14944,6.37333,6.33334,6.41331,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,Urban regions,East,1892,6.09008,5.97658,6.20358,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2015,Rural regions,West,5568,6.39186,6.32769,6.45603,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,Rural regions,East,3429,5.85647,5.77472,5.93823,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2016,Urban regions,West,13694,6.46316,6.42229,6.50403,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,Urban regions,East,1772,6.03999,5.92374,6.15624,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2016,Rural regions,West,5136,6.50536,6.43949,6.57123,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,Rural regions,East,3245,6.06316,5.97905,6.14726,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2017,Urban regions,West,16068,6.48392,6.44615,6.52169,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Urban regions,East,2076,6.18251,6.07690,6.28812,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2017,Rural regions,West,5981,6.55776,6.49788,6.61763,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Rural regions,East,3804,6.01691,5.94076,6.09305,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2018,Urban regions,West,16365,6.48588,6.44938,6.52238,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Urban regions,East,2139,6.21777,6.11447,6.32108,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Rural regions,West,5862,6.45706,6.39617,6.51795,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Rural regions,East,3751,5.94719,5.87200,6.02238,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2019,Urban regions,West,16113,6.68244,6.64612,6.71875,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Urban regions,East,2103,6.51044,6.40864,6.61224,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Rural regions,West,5703,6.70132,6.64054,6.76210,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Rural regions,East,3743,6.17723,6.10250,6.25197,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2020,Urban regions,West,16808,6.61884,6.58345,6.65422,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Urban regions,East,2108,6.51512,6.41150,6.61875,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Rural regions,West,5627,6.59356,6.53058,6.65653,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Rural regions,East,3571,6.42917,6.35624,6.50209,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,Urban regions,West,11385,6.88815,6.84544,6.93086,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,Urban regions,East,1495,6.80290,6.68405,6.92176,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2021,Rural regions,West,3758,6.83735,6.76170,6.91301,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2021,Rural regions,East,2341,6.61749,6.52547,6.70952,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,Urban regions,West,15273,6.54181,6.50235,6.58128,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,Urban regions,East,2122,6.16258,6.05688,6.26828,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2022,Rural regions,West,4890,6.49218,6.42547,6.55888,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,Rural regions,East,3417,6.13579,6.05279,6.21879,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
