year,regtyp,sex,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1998,Urban regions,male,Definitely not,0.45843520782396086,18147,0.4511855443874262,0.4656848712604955
1998,Urban regions,male,Improbable,0.30317848410757947,18147,0.2964909868594252,0.30986598135573373
1998,Urban regions,male,"Yes, probably",0.1430317848410758,18147,0.1379378628724423,0.14812570680970927
1998,Urban regions,male,"Yes, definitely",0.09535452322738386,18147,0.09108122198301484,0.09962782447175288
1998,Urban regions,female,Definitely not,0.47277556440903057,18147,0.4655115126854779,0.4800396161325832
1998,Urban regions,female,Improbable,0.2788844621513944,18147,0.2723596466225812,0.2854092776802076
1998,Urban regions,female,"Yes, probably",0.13545816733067728,18147,0.13047908559412733,0.14043724906722724
1998,Urban regions,female,"Yes, definitely",0.11288180610889774,18147,0.10827758290068781,0.11748602931710767
1998,Rural regions,male,Definitely not,0.5545454545454546,18147,0.5473140289163133,0.5617768801745958
1998,Rural regions,male,Improbable,0.22727272727272727,18147,0.22117538697869743,0.2333700675667571
1998,Rural regions,male,"Yes, probably",0.10909090909090909,18147,0.10455499701656824,0.11362682116524993
1998,Rural regions,male,"Yes, definitely",0.10909090909090909,18147,0.10455499701656824,0.11362682116524993
1998,Rural regions,female,Definitely not,0.5321100917431193,18147,0.5248502652956532,0.5393699181905854
1998,Rural regions,female,Improbable,0.24770642201834864,18147,0.24142560758919718,0.2539872364475001
1998,Rural regions,female,"Yes, definitely",0.11926605504587157,18147,0.11455048232725155,0.12398162776449158
1998,Rural regions,female,"Yes, probably",0.10091743119266056,18147,0.09653478376494448,0.10530007862037663
2000,Urban regions,male,Definitely not,0.47152847152847155,30607,0.4659359141643697,0.4771210288925734
2000,Urban regions,male,Improbable,0.24075924075924077,30607,0.23596933543314655,0.24554914608533498
2000,Urban regions,male,"Yes, definitely",0.14685314685314685,30607,0.14288763534256396,0.15081865836372974
2000,Urban regions,male,"Yes, probably",0.14085914085914086,30607,0.1369617820209251,0.14475649969735663
2000,Urban regions,female,Definitely not,0.4478723404255319,30607,0.44230121978772297,0.4534434610633409
2000,Urban regions,female,Improbable,0.24680851063829787,30607,0.24197816222816537,0.25163885904843036
2000,Urban regions,female,"Yes, probably",0.16595744680851063,30607,0.16178934645713916,0.1701255471598821
2000,Urban regions,female,"Yes, definitely",0.13936170212765958,30607,0.13548173769359212,0.14324166656172704
2000,Rural regions,male,Definitely not,0.4740740740740741,30607,0.46847996303636696,0.4796681851117812
2000,Rural regions,male,Improbable,0.23703703703703705,30607,0.23227266658431736,0.24180140748975673
2000,Rural regions,male,"Yes, definitely",0.14814814814814814,30607,0.14416821443261052,0.15212808186368576
2000,Rural regions,male,"Yes, probably",0.14074074074074075,30607,0.13684475179302402,0.14463672968845748
2000,Rural regions,female,Definitely not,0.38345864661654133,30607,0.37801128679969026,0.3889060064333924
2000,Rural regions,female,Improbable,0.3233082706766917,30607,0.3180680505464426,0.3285484908069408
2000,Rural regions,female,"Yes, probably",0.15037593984962405,30607,0.14637144012441383,0.15438043957483427
2000,Rural regions,female,"Yes, definitely",0.14285714285714285,30607,0.13893680700065134,0.14677747871363436
2002,Urban regions,male,Definitely not,0.5060827250608273,28961,0.5003245195727691,0.5118409305488855
2002,Urban regions,male,Improbable,0.24939172749391728,28961,0.24440865747606705,0.2543747975117675
2002,Urban regions,male,"Yes, probably",0.12652068126520682,28961,0.12269193691661677,0.13034942561379687
2002,Urban regions,male,"Yes, definitely",0.11800486618004866,28961,0.11428923714931682,0.12172049521078049
2002,Urban regions,female,Definitely not,0.5137844611528822,28961,0.5080280183425111,0.5195409039632534
2002,Urban regions,female,Improbable,0.24561403508771928,28961,0.2406564213738209,0.2505716488016177
2002,Urban regions,female,"Yes, probably",0.13408521303258145,28961,0.13016077644743787,0.13800964961772502
2002,Urban regions,female,"Yes, definitely",0.10651629072681704,28961,0.10296324635652301,0.11006933509711106
2002,Rural regions,male,Definitely not,0.5196078431372549,28961,0.5138536412172373,0.5253620450572726
2002,Rural regions,male,Improbable,0.28431372549019607,28961,0.27911843839715317,0.28950901258323897
2002,Rural regions,male,"Yes, probably",0.09803921568627451,28961,0.09461435400518026,0.10146407736736876
2002,Rural regions,male,"Yes, definitely",0.09803921568627451,28961,0.09461435400518026,0.10146407736736876
2002,Rural regions,female,Definitely not,0.44537815126050423,28961,0.4396539850499426,0.4511023174710659
2002,Rural regions,female,Improbable,0.35294117647058826,28961,0.3474372535788568,0.3584450993623197
2002,Rural regions,female,"Yes, definitely",0.1092436974789916,28961,0.10565094794323775,0.11283644701474545
2002,Rural regions,female,"Yes, probably",0.09243697478991597,28961,0.08910109376145496,0.09577285581837698
2004,Urban regions,male,Definitely not,0.5186781609195402,26790,0.5126949201510465,0.524661401688034
2004,Urban regions,male,Improbable,0.26580459770114945,26790,0.26051458409318023,0.27109461130911866
2004,Urban regions,male,"Yes, probably",0.12643678160919541,26790,0.1224570516846359,0.13041651153375494
2004,Urban regions,male,"Yes, definitely",0.08908045977011494,26790,0.08566930873817859,0.0924916108020513
2004,Urban regions,female,Definitely not,0.5332369942196532,26790,0.5272628175110469,0.5392111709282595
2004,Urban regions,female,Improbable,0.25,26790,0.24481474223434316,0.25518525776565687
2004,Urban regions,female,"Yes, probably",0.13005780346820808,26790,0.12602986228342308,0.13408574465299308
2004,Urban regions,female,"Yes, definitely",0.08670520231213873,26790,0.08333545151726245,0.09007495310701501
2004,Rural regions,male,Definitely not,0.5730337078651685,26790,0.5671105051757306,0.5789569105546064
2004,Rural regions,male,Improbable,0.23595505617977527,26790,0.23087060816128271,0.24103950419826783
2004,Rural regions,male,"Yes, probably",0.10112359550561797,26790,0.09751327335331567,0.10473391765792028
2004,Rural regions,male,"Yes, definitely",0.0898876404494382,26790,0.08646258812296721,0.09331269277590919
2004,Rural regions,female,Definitely not,0.5384615384615384,26790,0.532491859070401,0.5444312178526759
2004,Rural regions,female,Improbable,0.2403846153846154,26790,0.23526756226651005,0.24550166850272073
2004,Rural regions,female,"Yes, probably",0.15384615384615385,26790,0.149525617105012,0.1581666905872957
2004,Rural regions,female,"Yes, definitely",0.0673076923076923,26790,0.06430734684702802,0.07030803776835659
2006,Urban regions,male,Definitely not,0.5352564102564102,27321,0.5293422182713377,0.5411706022414828
2006,Urban regions,male,Improbable,0.2676282051282051,27321,0.2623784442561162,0.27287796600029407
2006,Urban regions,male,"Yes, probably",0.10897435897435898,27321,0.10527935390832446,0.11266936404039349
2006,Urban regions,male,"Yes, definitely",0.08814102564102565,27321,0.08477931240594885,0.09150273887610244
2006,Urban regions,female,Definitely not,0.5368916797488226,27321,0.5309788904347378,0.5428044690629074
2006,Urban regions,female,Improbable,0.24960753532182103,27321,0.24447560378667382,0.25473946685696824
2006,Urban regions,female,"Yes, probably",0.130298273155416,27321,0.12630653291695446,0.13429001339387756
2006,Urban regions,female,"Yes, definitely",0.08320251177394035,27321,0.07992750123616092,0.08647752231171978
2006,Rural regions,male,Definitely not,0.6944444444444444,27321,0.6889821938343123,0.6999066950545766
2006,Rural regions,male,Improbable,0.20833333333333334,27321,0.20351764539254638,0.2131490212741203
2006,Rural regions,male,"Yes, definitely",0.06944444444444445,27321,0.06643006664360052,0.07245882224528838
2006,Rural regions,male,"Yes, probably",0.027777777777777776,27321,0.025829103300110165,0.029726452255445387
2006,Rural regions,female,Definitely not,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Rural regions,female,Improbable,0.2909090909090909,27321,0.28552345015047625,0.29629473166770554
2006,Rural regions,female,"Yes, probably",0.10909090909090909,27321,0.10539417041303145,0.11278764776878672
2006,Rural regions,female,"Yes, definitely",0.1,27321,0.09644263006409563,0.10355736993590438
2008,Urban regions,male,Definitely not,0.5617021276595745,23673,0.5553813991318222,0.5680228561873268
2008,Urban regions,male,Improbable,0.25957446808510637,23673,0.25398975197093293,0.2651591841992798
2008,Urban regions,male,"Yes, probably",0.10851063829787234,23673,0.1045485544334387,0.11247272216230599
2008,Urban regions,male,"Yes, definitely",0.07021276595744681,23673,0.06695792889363511,0.07346760302125852
2008,Urban regions,female,Definitely not,0.5601659751037344,23673,0.5538428438537234,0.5664891063537455
2008,Urban regions,female,Improbable,0.24896265560165975,23673,0.24345423248278777,0.2544710787205317
2008,Urban regions,female,"Yes, probably",0.13900414937759337,23673,0.13459714142942786,0.14341115732575888
2008,Urban regions,female,"Yes, definitely",0.05186721991701245,23673,0.04904227171895182,0.05469216811507308
2008,Rural regions,male,Definitely not,0.6129032258064516,23673,0.6066983205873169,0.6191081310255864
2008,Rural regions,male,Improbable,0.22580645161290322,23673,0.22048019153022524,0.2311327116955812
2008,Rural regions,male,"Yes, definitely",0.0967741935483871,23673,0.09300795892556228,0.1005404281712119
2008,Rural regions,male,"Yes, probably",0.06451612903225806,23673,0.0613865802522505,0.06764567781226562
