year,migback,quintil_oecd,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1998,No migration background,1st Quintile,Improbable,0.5,18147,0.49272515648196985,0.5072748435180302
1998,No migration background,1st Quintile,"Yes, probably",0.5,18147,0.49272515648196985,0.5072748435180302
1998,No migration background,2nd Quintile,Definitely not,1.0,18147,1.0,1.0
1998,No migration background,3rd Quintile,Improbable,0.6666666666666666,18147,0.6598078784217731,0.6735254549115601
1998,No migration background,3rd Quintile,Definitely not,0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
1998,No migration background,5th Quintile,Definitely not,1.0,18147,1.0,1.0
1998,Direct migration background,1st Quintile,Definitely not,0.4731404958677686,18147,0.46587615655711273,0.4804048351784244
1998,Direct migration background,1st Quintile,Improbable,0.2809917355371901,18147,0.27445189187790237,0.2875315791964778
1998,Direct migration background,1st Quintile,"Yes, definitely",0.12396694214876033,18147,0.11917218248006702,0.12876170181745364
1998,Direct migration background,1st Quintile,"Yes, probably",0.12190082644628099,18147,0.11714058741548886,0.12666106547707312
1998,Direct migration background,2nd Quintile,Definitely not,0.5,18147,0.49272515648196985,0.5072748435180302
1998,Direct migration background,2nd Quintile,Improbable,0.27546296296296297,18147,0.268962930069518,0.28196299585640794
1998,Direct migration background,2nd Quintile,"Yes, probably",0.12962962962962962,18147,0.12474245518814264,0.1345168040711166
1998,Direct migration background,2nd Quintile,"Yes, definitely",0.09490740740740741,18147,0.09064308323696098,0.09917173157785385
1998,Direct migration background,3rd Quintile,Definitely not,0.5714285714285714,18147,0.5642283436626621,0.5786287991944807
1998,Direct migration background,3rd Quintile,Improbable,0.2490842490842491,18147,0.2427917611483317,0.2553767370201665
1998,Direct migration background,3rd Quintile,"Yes, probably",0.10989010989010989,18147,0.1053396554671519,0.11444056431306787
1998,Direct migration background,3rd Quintile,"Yes, definitely",0.0695970695970696,18147,0.06589465829093216,0.07329948090320704
1998,Direct migration background,4th Quintile,Definitely not,0.5877192982456141,18147,0.5805572848210282,0.5948813116702
1998,Direct migration background,4th Quintile,Improbable,0.2807017543859649,18147,0.2741639681608659,0.2872395406110639
1998,Direct migration background,4th Quintile,"Yes, probably",0.07017543859649122,18147,0.06645883086045054,0.07389204633253191
1998,Direct migration background,4th Quintile,"Yes, definitely",0.06140350877192982,18147,0.057910580163312235,0.0648964373805474
1998,Direct migration background,5th Quintile,Definitely not,0.532258064516129,18147,0.5249983769385571,0.5395177520937009
1998,Direct migration background,5th Quintile,Improbable,0.20967741935483872,18147,0.20375455647494703,0.2156002822347304
1998,Direct migration background,5th Quintile,"Yes, definitely",0.12903225806451613,18147,0.12415468441664204,0.1339098317123902
1998,Direct migration background,5th Quintile,"Yes, probably",0.12903225806451613,18147,0.12415468441664204,0.1339098317123902
1998,Indirect migration background,1st Quintile,Definitely not,0.3142857142857143,18147,0.3075313019282064,0.3210401266432222
1998,Indirect migration background,1st Quintile,"Yes, probably",0.2761904761904762,18147,0.2696851339739061,0.28269581840704633
1998,Indirect migration background,1st Quintile,Improbable,0.2571428571428571,18147,0.25078378816169655,0.2635019261240177
1998,Indirect migration background,1st Quintile,"Yes, definitely",0.1523809523809524,18147,0.1471519438866468,0.157609960875258
1998,Indirect migration background,2nd Quintile,Improbable,0.3611111111111111,18147,0.35412256644653217,0.36809965577569004
1998,Indirect migration background,2nd Quintile,Definitely not,0.3425925925925926,18147,0.3356876522191207,0.3494975329660645
1998,Indirect migration background,2nd Quintile,"Yes, probably",0.14814814814814814,18147,0.1429794186857872,0.15331687761050908
1998,Indirect migration background,2nd Quintile,"Yes, definitely",0.14814814814814814,18147,0.1429794186857872,0.15331687761050908
1998,Indirect migration background,3rd Quintile,Improbable,0.43373493975903615,18147,0.4265242677930244,0.4409456117250479
1998,Indirect migration background,3rd Quintile,Definitely not,0.25301204819277107,18147,0.24668674931167928,0.25933734707386286
1998,Indirect migration background,3rd Quintile,"Yes, probably",0.1927710843373494,18147,0.18703159898262683,0.19851056969207198
1998,Indirect migration background,3rd Quintile,"Yes, definitely",0.12048192771084337,18147,0.11574565185197976,0.125218203569707
1998,Indirect migration background,4th Quintile,Definitely not,0.4722222222222222,18147,0.4649586139904613,0.47948583045398313
1998,Indirect migration background,4th Quintile,Improbable,0.2777777777777778,18147,0.2712609262754558,0.2842946292800998
1998,Indirect migration background,4th Quintile,"Yes, probably",0.1388888888888889,18147,0.13385716270052475,0.14392061507725304
1998,Indirect migration background,4th Quintile,"Yes, definitely",0.1111111111111111,18147,0.10653858561451543,0.11568363660770678
1998,Indirect migration background,5th Quintile,Improbable,0.4117647058823529,18147,0.40460403438726306,0.4189253773774428
1998,Indirect migration background,5th Quintile,Definitely not,0.29411764705882354,18147,0.287488153460801,0.3007471406568461
1998,Indirect migration background,5th Quintile,"Yes, probably",0.17647058823529413,18147,0.1709239559456651,0.18201722052492317
1998,Indirect migration background,5th Quintile,"Yes, definitely",0.11764705882352941,18147,0.11295929894453487,0.12233481870252395
2000,No migration background,2nd Quintile,"Yes, probably",0.3333333333333333,30607,0.32805205042186203,0.3386146162448046
2000,No migration background,2nd Quintile,Improbable,0.3333333333333333,30607,0.32805205042186203,0.3386146162448046
