year,quintil_oecd,regtyp,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1998,1st Quintile,Urban regions,Definitely not,0.43359375,18147,0.4263833530069966,0.4408041469930034
1998,1st Quintile,Urban regions,Improbable,0.275390625,18147,0.26889112120153247,0.28189012879846753
1998,1st Quintile,Urban regions,"Yes, probably",0.16015625,18147,0.15482013912658557,0.16549236087341443
1998,1st Quintile,Urban regions,"Yes, definitely",0.130859375,18147,0.1259525440311263,0.1357662059688737
1998,1st Quintile,Rural regions,Definitely not,0.5063291139240507,18147,0.49905485325612103,0.5136033745919804
1998,1st Quintile,Rural regions,Improbable,0.2911392405063291,18147,0.2845294987484414,0.2977489822642168
1998,1st Quintile,Rural regions,"Yes, definitely",0.11392405063291139,18147,0.10930133865506858,0.1185467626107542
1998,1st Quintile,Rural regions,"Yes, probably",0.08860759493670886,18147,0.08447291564756525,0.09274227422585248
1998,2nd Quintile,Urban regions,Definitely not,0.4528301886792453,18147,0.4455877904371708,0.4600725869213198
1998,2nd Quintile,Urban regions,Improbable,0.29979035639413,18147,0.2931241842445805,0.3064565285436795
1998,2nd Quintile,Urban regions,"Yes, probably",0.13836477987421383,18147,0.13334102834483957,0.1433885314035881
1998,2nd Quintile,Urban regions,"Yes, definitely",0.1090146750524109,18147,0.10448015413563853,0.11354919596918327
1998,2nd Quintile,Rural regions,Definitely not,0.59375,18147,0.5866041787210109,0.6008958212789891
1998,2nd Quintile,Rural regions,Improbable,0.234375,18147,0.2282116426705884,0.2405383573294116
1998,2nd Quintile,Rural regions,"Yes, probably",0.09375,18147,0.08950904855971414,0.09799095144028586
1998,2nd Quintile,Rural regions,"Yes, definitely",0.078125,18147,0.07422032685295649,0.08202967314704351
1998,3rd Quintile,Urban regions,Definitely not,0.4840764331210191,18147,0.4768052797572869,0.4913475864847513
1998,3rd Quintile,Urban regions,Improbable,0.31528662420382164,18147,0.308526404182487,0.3220468442251563
1998,3rd Quintile,Urban regions,"Yes, probably",0.12420382165605096,18147,0.11940513210795192,0.12900251120415
1998,3rd Quintile,Urban regions,"Yes, definitely",0.07643312101910828,18147,0.07256741678073689,0.08029882525747967
1998,3rd Quintile,Rural regions,Definitely not,0.5777777777777777,18147,0.5705914898723266,0.5849640656832289
1998,3rd Quintile,Rural regions,Improbable,0.15555555555555556,18147,0.15028226190503377,0.16082884920607735
1998,3rd Quintile,Rural regions,"Yes, probably",0.15555555555555556,18147,0.15028226190503377,0.16082884920607735
1998,3rd Quintile,Rural regions,"Yes, definitely",0.1111111111111111,18147,0.10653858561451543,0.11568363660770678
1998,4th Quintile,Urban regions,Definitely not,0.5703703703703704,18147,0.5631679371111479,0.577572803629593
1998,4th Quintile,Urban regions,Improbable,0.28888888888888886,18147,0.282294298834352,0.29548347894342575
1998,4th Quintile,Urban regions,"Yes, probably",0.08148148148148149,18147,0.07750107826594806,0.08546188469701492
1998,4th Quintile,Urban regions,"Yes, definitely",0.05925925925925926,18147,0.05582394290251149,0.06269457561600704
1998,4th Quintile,Rural regions,Definitely not,0.4666666666666667,18147,0.45940800747017013,0.4739253258631632
1998,4th Quintile,Rural regions,"Yes, definitely",0.2,18147,0.19418012518557587,0.20581987481442415
1998,4th Quintile,Rural regions,Improbable,0.2,18147,0.19418012518557587,0.20581987481442415
1998,4th Quintile,Rural regions,"Yes, probably",0.13333333333333333,18147,0.1283873907924307,0.13827927587423597
1998,5th Quintile,Urban regions,Definitely not,0.47761194029850745,18147,0.470344393109461,0.4848794874875539
1998,5th Quintile,Urban regions,Improbable,0.2537313432835821,18147,0.2474001100602745,0.26006257650688974
1998,5th Quintile,Urban regions,"Yes, probably",0.14925373134328357,18147,0.14406911915029746,0.15443834353626967
1998,5th Quintile,Urban regions,"Yes, definitely",0.11940298507462686,18147,0.11468507294064523,0.1241208972086085
1998,5th Quintile,Rural regions,Definitely not,0.5384615384615384,18147,0.5312082500827928,0.545714826840284
1998,5th Quintile,Rural regions,Improbable,0.23076923076923078,18147,0.224639083235161,0.23689937830330057
1998,5th Quintile,Rural regions,"Yes, definitely",0.15384615384615385,18147,0.14859660912504338,0.15909569856726433
1998,5th Quintile,Rural regions,"Yes, probably",0.07692307692307693,18147,0.07304603120297189,0.08080012264318197
2000,1st Quintile,Urban regions,Definitely not,0.45864661654135336,30607,0.45306416175444797,0.46422907132825875
2000,1st Quintile,Urban regions,Improbable,0.20802005012531327,30607,0.20347273154583623,0.21256736870479032
2000,1st Quintile,Urban regions,"Yes, probably",0.19047619047619047,30607,0.18607691810478225,0.19487546284759868
2000,1st Quintile,Urban regions,"Yes, definitely",0.14285714285714285,30607,0.13893680700065134,0.14677747871363436
