year,sampreg,sex,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1998,West,male,Definitely not,0.4696969696969697,18147,0.4624354990643611,0.47695844032957835
1998,West,male,Improbable,0.2943722943722944,18147,0.28774112790611167,0.3010034608384771
1998,West,male,"Yes, probably",0.1396103896103896,18147,0.13456772481447465,0.14465305440630455
1998,West,male,"Yes, definitely",0.09632034632034632,18147,0.09202775125888776,0.10061294138180488
1998,West,female,Definitely not,0.48014018691588783,18147,0.47287108423672836,0.4874092895950473
1998,West,female,Improbable,0.2757009345794392,18147,0.2691991626178368,0.2822027065410417
1998,West,female,"Yes, probably",0.13200934579439252,18147,0.12708426322712785,0.1369344283616572
1998,West,female,"Yes, definitely",0.11214953271028037,18147,0.10755837406644193,0.11674069135411881
1998,East,male,Definitely not,0.5,18147,0.49272515648196985,0.5072748435180302
1998,East,male,"Yes, definitely",0.25,18147,0.2436998007048293,0.25630019929517067
1998,East,male,Improbable,0.25,18147,0.2436998007048293,0.25630019929517067
1998,East,female,Definitely not,0.5,18147,0.49272515648196985,0.5072748435180302
1998,East,female,"Yes, definitely",0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
1998,East,female,Improbable,0.16666666666666666,18147,0.1612443184560036,0.17208901487732972
2000,West,male,Definitely not,0.4728888888888889,30607,0.4672954830687851,0.47848229470899273
2000,West,male,Improbable,0.23822222222222222,30607,0.23344966685828591,0.24299477758615853
2000,West,male,"Yes, definitely",0.14755555555555555,30607,0.14358220837011582,0.15152890274099529
2000,West,male,"Yes, probably",0.14133333333333334,30607,0.13743049742125676,0.1452361692454099
2000,West,female,Definitely not,0.4397363465160075,30607,0.4341755360102496,0.4452971570217654
2000,West,female,Improbable,0.256120527306968,30607,0.251230411203103,0.26101064341083297
2000,West,female,"Yes, probably",0.1647834274952919,30607,0.16062717419879177,0.16893968079179203
2000,West,female,"Yes, definitely",0.1393596986817326,30607,0.13547975762072756,0.14323963974273762
2000,East,male,Improbable,0.45454545454545453,30607,0.44896700342834417,0.4601239056625649
2000,East,male,Definitely not,0.36363636363636365,30607,0.3582470678498138,0.3690256594229135
2000,East,male,"Yes, probably",0.09090909090909091,30607,0.08768837065496607,0.09412981116321575
2000,East,male,"Yes, definitely",0.09090909090909091,30607,0.08768837065496607,0.09412981116321575
2000,East,female,Definitely not,0.45454545454545453,30607,0.44896700342834417,0.4601239056625649
2000,East,female,Improbable,0.2727272727272727,30607,0.26773775436446534,0.2777167910900801
