year,plj0021_h,age_gr,quintil_oecd,proportion,n,lower_confidence,upper_confidence
1998,"Yes, definitely",18-29 y.,1st Quintile,0.20765027322404372,18147,0.20174855648049986,0.2135519899675876
1998,"Yes, definitely",30-45 y.,1st Quintile,0.19672131147540983,18147,0.19093752195853184,0.20250510099228783
1998,"Yes, definitely",18-29 y.,2nd Quintile,0.15846994535519127,18147,0.15315667491805984,0.1637832157923227
1998,"Yes, definitely",30-45 y.,2nd Quintile,0.11475409836065574,18147,0.1101167500529331,0.11939144666837838
1998,"Yes, definitely",18-29 y.,3rd Quintile,0.060109289617486336,18147,0.05665098592763888,0.06356759330733379
1998,"Yes, definitely",30-45 y.,3rd Quintile,0.060109289617486336,18147,0.05665098592763888,0.06356759330733379
1998,"Yes, definitely",46-65 y.,3rd Quintile,0.03825136612021858,18147,0.0354606997685436,0.04104203247189356
1998,"Yes, definitely",18-29 y.,4th Quintile,0.03278688524590164,18147,0.030195900713305166,0.03537786977849812
1998,"Yes, definitely",46-65 y.,2nd Quintile,0.03278688524590164,18147,0.030195900713305166,0.03537786977849812
1998,"Yes, definitely",30-45 y.,5th Quintile,0.0273224043715847,18147,0.024950497871080335,0.029694310872089062
1998,"Yes, definitely",18-29 y.,5th Quintile,0.01639344262295082,18147,0.014545878833337978,0.01824100641256366
1998,"Yes, definitely",46-65 y.,4th Quintile,0.01639344262295082,18147,0.014545878833337978,0.01824100641256366
1998,"Yes, definitely",30-45 y.,4th Quintile,0.01092896174863388,18147,0.009416247675432471,0.012441675821835288
1998,"Yes, definitely",46-65 y.,5th Quintile,0.01092896174863388,18147,0.009416247675432471,0.012441675821835288
1998,"Yes, definitely",66 and older,2nd Quintile,0.00546448087431694,18147,0.004391879729887161,0.006537082018746719
1998,"Yes, definitely",66 and older,1st Quintile,0.00546448087431694,18147,0.004391879729887161,0.006537082018746719
1998,"Yes, definitely",46-65 y.,1st Quintile,0.00546448087431694,18147,0.004391879729887161,0.006537082018746719
1998,"Yes, probably",18-29 y.,1st Quintile,0.20346320346320346,18147,0.19760587589624,0.2093205310301669
1998,"Yes, probably",18-29 y.,2nd Quintile,0.13852813852813853,18147,0.13350189879249444,0.14355437826378262
1998,"Yes, probably",30-45 y.,2nd Quintile,0.12121212121212122,18147,0.11646348711627798,0.12596075530796444
1998,"Yes, probably",30-45 y.,1st Quintile,0.09956709956709957,18147,0.09521060419177765,0.10392359494242148
1998,"Yes, probably",18-29 y.,3rd Quintile,0.09523809523809523,18147,0.0909671288331473,0.09950906164304317
1998,"Yes, probably",46-65 y.,1st Quintile,0.0735930735930736,18147,0.06979404100264701,0.07739210618350019
1998,"Yes, probably",46-65 y.,3rd Quintile,0.05194805194805195,18147,0.04871915375248578,0.05517695014361812
1998,"Yes, probably",46-65 y.,2nd Quintile,0.047619047619047616,18147,0.04452056292724015,0.05071753231085508
1998,"Yes, probably",30-45 y.,3rd Quintile,0.04329004329004329,18147,0.040329047371921986,0.04625103920816459
1998,"Yes, probably",18-29 y.,4th Quintile,0.021645021645021644,18147,0.01952772897703105,0.023762314313012237
1998,"Yes, probably",46-65 y.,4th Quintile,0.021645021645021644,18147,0.01952772897703105,0.023762314313012237
1998,"Yes, probably",46-65 y.,5th Quintile,0.017316017316017316,18147,0.015418068063250221,0.01921396656878441
