year,pgisced97,quintil_oecd,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1998,in school,1st Quintile,"Yes, probably",0.3076923076923077,18147,0.3009770675218183,0.3144075478627971
1998,in school,1st Quintile,"Yes, definitely",0.3076923076923077,18147,0.3009770675218183,0.3144075478627971
1998,in school,1st Quintile,Improbable,0.23076923076923078,18147,0.224639083235161,0.23689937830330057
1998,in school,1st Quintile,Definitely not,0.15384615384615385,18147,0.14859660912504338,0.15909569856726433
1998,in school,2nd Quintile,Improbable,0.6153846153846154,18147,0.6083061307266808,0.62246310004255
1998,in school,2nd Quintile,"Yes, definitely",0.23076923076923078,18147,0.224639083235161,0.23689937830330057
1998,in school,2nd Quintile,Definitely not,0.07692307692307693,18147,0.07304603120297189,0.08080012264318197
1998,in school,2nd Quintile,"Yes, probably",0.07692307692307693,18147,0.07304603120297189,0.08080012264318197
1998,in school,3rd Quintile,"Yes, probably",0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
1998,in school,3rd Quintile,Improbable,0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
1998,in school,3rd Quintile,Definitely not,0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
1998,in school,4th Quintile,"Yes, definitely",1.0,18147,1.0,1.0
1998,inadequately,1st Quintile,Definitely not,0.6058394160583942,18147,0.598729425718217,0.6129494063985714
1998,inadequately,1st Quintile,Improbable,0.24087591240875914,18147,0.2346542459622498,0.24709757885526848
1998,inadequately,1st Quintile,"Yes, probably",0.08759124087591241,18147,0.08347805141728529,0.09170443033453954
1998,inadequately,1st Quintile,"Yes, definitely",0.06569343065693431,18147,0.062088812017282245,0.06929804929658638
1998,inadequately,2nd Quintile,Definitely not,0.6263736263736264,18147,0.619334980011708,0.6334122727355448
1998,inadequately,2nd Quintile,Improbable,0.17582417582417584,18147,0.17028553908116864,0.18136281256718303
1998,inadequately,2nd Quintile,"Yes, probably",0.15384615384615385,18147,0.14859660912504338,0.15909569856726433
1998,inadequately,2nd Quintile,"Yes, definitely",0.04395604395604396,18147,0.040973396789249515,0.046938691122838404
1998,inadequately,3rd Quintile,Definitely not,0.6857142857142857,18147,0.6789598733567779,0.6924686980717936
1998,inadequately,3rd Quintile,Improbable,0.2857142857142857,18147,0.2791414071033464,0.292287164325225
1998,inadequately,3rd Quintile,"Yes, definitely",0.02857142857142857,18147,0.026147470708790792,0.03099538643406635
1998,inadequately,4th Quintile,Definitely not,0.6111111111111112,18147,0.6040181674672706,0.6182040547549518
1998,inadequately,4th Quintile,Improbable,0.2222222222222222,18147,0.21617333955847506,0.22827110488596936
1998,inadequately,4th Quintile,"Yes, probably",0.1111111111111111,18147,0.10653858561451543,0.11568363660770678
1998,inadequately,4th Quintile,"Yes, definitely",0.05555555555555555,18147,0.05222278352948018,0.05888832758163093
1998,inadequately,5th Quintile,Definitely not,0.42857142857142855,18147,0.4213712008055192,0.4357716563373379
1998,inadequately,5th Quintile,"Yes, definitely",0.2857142857142857,18147,0.2791414071033464,0.292287164325225
1998,inadequately,5th Quintile,"Yes, probably",0.14285714285714285,18147,0.13776581297778068,0.14794847273650502
1998,inadequately,5th Quintile,Improbable,0.14285714285714285,18147,0.13776581297778068,0.14794847273650502
1998,general elementary,1st Quintile,Definitely not,0.44711538461538464,18147,0.4398813478567035,0.45434942137406575
1998,general elementary,1st Quintile,Improbable,0.25961538461538464,18147,0.25323645871746975,0.2659943105132995
1998,general elementary,1st Quintile,"Yes, probably",0.15865384615384615,18147,0.1533380745722504,0.16396961773544189
1998,general elementary,1st Quintile,"Yes, definitely",0.1346153846153846,18147,0.12964939753897328,0.13958137169179594
1998,general elementary,2nd Quintile,Definitely not,0.48717948717948717,18147,0.4799070355219583,0.49445193883701605
1998,general elementary,2nd Quintile,Improbable,0.27692307692307694,18147,0.27041241002063804,0.28343374382551584
1998,general elementary,2nd Quintile,"Yes, probably",0.13333333333333333,18147,0.1283873907924307,0.13827927587423597
1998,general elementary,2nd Quintile,"Yes, definitely",0.10256410256410256,18147,0.09814989182951471,0.10697831329869041
1998,general elementary,3rd Quintile,Definitely not,0.5625,18147,0.5552822149591432,0.5697177850408568
1998,general elementary,3rd Quintile,Improbable,0.21875,18147,0.21273517913261936,0.22476482086738064
1998,general elementary,3rd Quintile,"Yes, probably",0.11458333333333333,18147,0.10994898979753052,0.11921767686913613
1998,general elementary,3rd Quintile,"Yes, definitely",0.10416666666666667,18147,0.09972207728556892,0.10861125604776442
1998,general elementary,4th Quintile,Definitely not,0.6097560975609756,18147,0.6026586892507022,0.616853505871249
