year,age_gr,pgisced97,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1998,18-29 y.,in school,Improbable,0.4,18147,0.392872138168893,0.40712786183110705
1998,18-29 y.,in school,"Yes, definitely",0.26666666666666666,18147,0.2602325529712386,0.27310078036209473
1998,18-29 y.,in school,"Yes, probably",0.2,18147,0.19418012518557587,0.20581987481442415
1998,18-29 y.,in school,Definitely not,0.13333333333333333,18147,0.1283873907924307,0.13827927587423597
1998,18-29 y.,inadequately,Definitely not,0.3448275862068966,18147,0.337911944985079,0.35174322742871417
1998,18-29 y.,inadequately,Improbable,0.27586206896551724,18147,0.2693591207638832,0.2823650171671513
1998,18-29 y.,inadequately,"Yes, probably",0.2413793103448276,18147,0.23515321145624785,0.24760540923340735
1998,18-29 y.,inadequately,"Yes, definitely",0.13793103448275862,18147,0.13291390102204814,0.1429481679434691
1998,18-29 y.,general elementary,Definitely not,0.3641304347826087,18147,0.357129336716623,0.3711315328485944
1998,18-29 y.,general elementary,Improbable,0.266304347826087,18147,0.2598730184388749,0.27273567721329905
1998,18-29 y.,general elementary,"Yes, probably",0.1956521739130435,18147,0.18988028536105347,0.2014240624650335
1998,18-29 y.,general elementary,"Yes, definitely",0.17391304347826086,18147,0.16839820735214514,0.1794278796043766
1998,18-29 y.,middle vocational,Improbable,0.328042328042328,18147,0.32121124519013255,0.3348734108945235
1998,18-29 y.,middle vocational,Definitely not,0.2962962962962963,18147,0.2896525707774884,0.30294002181510415
1998,18-29 y.,middle vocational,"Yes, probably",0.2275132275132275,18147,0.2214136113967233,0.2336128436297317
1998,18-29 y.,middle vocational,"Yes, definitely",0.14814814814814814,18147,0.1429794186857872,0.15331687761050908
1998,18-29 y.,vocational + Abi,Definitely not,0.5,18147,0.49272515648196985,0.5072748435180302
1998,18-29 y.,vocational + Abi,Improbable,0.3181818181818182,18147,0.3114050033309713,0.32495863303266503
1998,18-29 y.,vocational + Abi,"Yes, probably",0.13636363636363635,18147,0.13137055780876086,0.14135671491851184
1998,18-29 y.,vocational + Abi,"Yes, definitely",0.045454545454545456,18147,0.04242386171906072,0.04848522919003019
1998,18-29 y.,higher vocational,Definitely not,0.36363636363636365,18147,0.3566372993543207,0.3706354279184066
1998,18-29 y.,higher vocational,"Yes, definitely",0.36363636363636365,18147,0.3566372993543207,0.3706354279184066
1998,18-29 y.,higher vocational,Improbable,0.18181818181818182,18147,0.17620644598145077,0.18742991765491288
1998,18-29 y.,higher vocational,"Yes, probably",0.09090909090909091,18147,0.08672634997485681,0.09509183184332501
1998,18-29 y.,higher education,Definitely not,0.375,18147,0.36795616305210105,0.38204383694789895
1998,18-29 y.,higher education,Improbable,0.375,18147,0.36795616305210105,0.38204383694789895
1998,18-29 y.,higher education,"Yes, probably",0.1875,18147,0.181821077098905,0.193178922901095
1998,18-29 y.,higher education,"Yes, definitely",0.0625,18147,0.05897808152605052,0.06602191847394948
1998,30-45 y.,inadequately,Definitely not,0.5142857142857142,18147,0.5070138406978009,0.5215575878736276
1998,30-45 y.,inadequately,Improbable,0.2571428571428571,18147,0.25078378816169655,0.2635019261240177
1998,30-45 y.,inadequately,"Yes, probably",0.11428571428571428,18147,0.10965661548744532,0.11891481308398325
1998,30-45 y.,inadequately,"Yes, definitely",0.11428571428571428,18147,0.10965661548744532,0.11891481308398325
1998,30-45 y.,general elementary,Definitely not,0.45348837209302323,18147,0.44624507276051817,0.4607316714255283
1998,30-45 y.,general elementary,Improbable,0.2558139534883721,18147,0.24946566684888968,0.26216224012785455
1998,30-45 y.,general elementary,"Yes, definitely",0.14534883720930233,18147,0.14022076801555874,0.15047690640304592
1998,30-45 y.,general elementary,"Yes, probably",0.14534883720930233,18147,0.14022076801555874,0.15047690640304592
1998,30-45 y.,middle vocational,Definitely not,0.4256410256410256,18147,0.41844708089400157,0.4328349703880497
1998,30-45 y.,middle vocational,Improbable,0.28717948717948716,18147,0.2805965387325983,0.293762435626376
1998,30-45 y.,middle vocational,"Yes, definitely",0.15897435897435896,18147,0.15365423428234176,0.16429448366637617
1998,30-45 y.,middle vocational,"Yes, probably",0.1282051282051282,18147,0.12334090488613177,0.13306935152412463
1998,30-45 y.,vocational + Abi,Improbable,0.5,18147,0.49272515648196985,0.5072748435180302
1998,30-45 y.,vocational + Abi,Definitely not,0.2647058823529412,18147,0.25828690277820865,0.2711248619276737
1998,30-45 y.,vocational + Abi,"Yes, definitely",0.14705882352941177,18147,0.14190584021951327,0.15221180683931027
1998,30-45 y.,vocational + Abi,"Yes, probably",0.08823529411764706,18147,0.08410846763360258,0.09236212060169155
1998,30-45 y.,higher vocational,Definitely not,0.6666666666666666,18147,0.6598078784217731,0.6735254549115601
1998,30-45 y.,higher vocational,"Yes, definitely",0.16666666666666666,18147,0.1612443184560036,0.17208901487732972
1998,30-45 y.,higher vocational,"Yes, probably",0.16666666666666666,18147,0.1612443184560036,0.17208901487732972
1998,30-45 y.,higher education,Definitely not,0.35714285714285715,18147,0.35017126658629033,0.36411444769942397
1998,30-45 y.,higher education,Improbable,0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
1998,30-45 y.,higher education,"Yes, probably",0.19047619047619047,18147,0.18476286700291839,0.19618951394946255
1998,30-45 y.,higher education,"Yes, definitely",0.11904761904761904,18147,0.11433578240161177,0.12375945569362631
