year,age_gr,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1998,18-29 y.,Definitely not,0.33086876155268025,18147,0.32402275694042004,0.33771476616494045
1998,18-29 y.,Improbable,0.30129390018484287,18147,0.2946182112965234,0.30796958907316235
1998,18-29 y.,"Yes, probably",0.20702402957486138,18147,0.20112889065098954,0.2129191684987332
1998,18-29 y.,"Yes, definitely",0.16081330868761554,18147,0.15546835508809928,0.1661582622871318
1998,30-45 y.,Definitely not,0.43672014260249553,18147,0.42950379617119505,0.443936489033796
1998,30-45 y.,Improbable,0.29590017825311943,18147,0.28925902683403903,0.3025413296721998
1998,30-45 y.,"Yes, definitely",0.13725490196078433,18147,0.13224811821219098,0.14226168570937767
1998,30-45 y.,"Yes, probably",0.13012477718360071,18147,0.12522967083449463,0.1350198835327068
1998,46-65 y.,Definitely not,0.6065040650406504,18147,0.5993961760764215,0.6136119540048792
1998,46-65 y.,Improbable,0.2764227642276423,18147,0.26991573133385466,0.2829297971214299
1998,46-65 y.,"Yes, probably",0.08455284552845528,18147,0.08050490237247697,0.08860078868443359
1998,46-65 y.,"Yes, definitely",0.032520325203252036,18147,0.02993953906935887,0.035101111337145205
1998,66 and older,Definitely not,0.726027397260274,18147,0.7195383083564542,0.7325164861640938
1998,66 and older,Improbable,0.1506849315068493,18147,0.14547990459930604,0.15588995841439257
1998,66 and older,"Yes, probably",0.0684931506849315,18147,0.06481804146661214,0.07216825990325086
1998,66 and older,"Yes, definitely",0.0547945205479452,18147,0.051483321163514284,0.05810571993237612
2000,18-29 y.,Definitely not,0.29747899159663865,30607,0.2923574170559458,0.3026005661373315
2000,18-29 y.,"Yes, definitely",0.24201680672268908,30607,0.23721838691854277,0.24681522652683538
2000,18-29 y.,Improbable,0.23865546218487396,30607,0.23387992757310025,0.24343099679664768
2000,18-29 y.,"Yes, probably",0.2218487394957983,30607,0.2171938841974288,0.22650359479416782
2000,30-45 y.,Definitely not,0.41794871794871796,30607,0.41242301145016325,0.4234744244472727
2000,30-45 y.,Improbable,0.27564102564102566,30607,0.2706349830438204,0.28064706823823093
2000,30-45 y.,"Yes, probably",0.1641025641025641,30607,0.1599532160111814,0.1682519121939468
2000,30-45 y.,"Yes, definitely",0.1423076923076923,30607,0.13839364892345196,0.14622173569193264
2000,46-65 y.,Definitely not,0.5924895688456189,30607,0.5869845931116193,0.5979945445796184
2000,46-65 y.,Improbable,0.24061196105702365,30607,0.2358230566048108,0.2454008655092365
2000,46-65 y.,"Yes, probably",0.09874826147426982,30607,0.09540605345819891,0.10209046949034073
2000,46-65 y.,"Yes, definitely",0.06815020862308763,30607,0.06532693974633721,0.07097347749983804
2000,66 and older,Definitely not,0.6869565217391305,30607,0.6817611976400004,0.6921518458382605
2000,66 and older,Improbable,0.1565217391304348,30607,0.15245103095951978,0.1605924473013498
2000,66 and older,"Yes, definitely",0.11304347826086956,30607,0.10949600107403248,0.11659095544770665
2000,66 and older,"Yes, probably",0.043478260869565216,30607,0.04119356080490444,0.045762960934225994
