year,bula_h,pgisced97,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1998,Schleswig-Holstein,inadequately,Improbable,1.0,18147,1.0,1.0
1998,Schleswig-Holstein,general elementary,Definitely not,0.5,18147,0.49272515648196985,0.5072748435180302
1998,Schleswig-Holstein,general elementary,Improbable,0.25,18147,0.2436998007048293,0.25630019929517067
1998,Schleswig-Holstein,general elementary,"Yes, probably",0.25,18147,0.2436998007048293,0.25630019929517067
1998,Schleswig-Holstein,middle vocational,Definitely not,0.75,18147,0.7436998007048293,0.7563001992951707
1998,Schleswig-Holstein,middle vocational,"Yes, probably",0.25,18147,0.2436998007048293,0.25630019929517067
1998,Schleswig-Holstein,vocational + Abi,Improbable,1.0,18147,1.0,1.0
1998,Schleswig-Holstein,higher education,Improbable,1.0,18147,1.0,1.0
1998,Hamburg,inadequately,Improbable,0.75,18147,0.7436998007048293,0.7563001992951707
1998,Hamburg,inadequately,Definitely not,0.25,18147,0.2436998007048293,0.25630019929517067
1998,Hamburg,general elementary,Definitely not,0.6666666666666666,18147,0.6598078784217731,0.6735254549115601
1998,Hamburg,general elementary,Improbable,0.2222222222222222,18147,0.21617333955847506,0.22827110488596936
1998,Hamburg,general elementary,"Yes, probably",0.1111111111111111,18147,0.10653858561451543,0.11568363660770678
1998,Hamburg,middle vocational,Definitely not,0.5,18147,0.49272515648196985,0.5072748435180302
1998,Hamburg,middle vocational,Improbable,0.5,18147,0.49272515648196985,0.5072748435180302
1998,Lower Saxony,in school,"Yes, probably",0.5,18147,0.49272515648196985,0.5072748435180302
1998,Lower Saxony,in school,"Yes, definitely",0.5,18147,0.49272515648196985,0.5072748435180302
1998,Lower Saxony,inadequately,Definitely not,0.6111111111111112,18147,0.6040181674672706,0.6182040547549518
1998,Lower Saxony,inadequately,"Yes, probably",0.2222222222222222,18147,0.21617333955847506,0.22827110488596936
1998,Lower Saxony,inadequately,Improbable,0.1111111111111111,18147,0.10653858561451543,0.11568363660770678
1998,Lower Saxony,inadequately,"Yes, definitely",0.05555555555555555,18147,0.05222278352948018,0.05888832758163093
1998,Lower Saxony,general elementary,Definitely not,0.4838709677419355,18147,0.4765999102473301,0.4911420252365409
1998,Lower Saxony,general elementary,Improbable,0.22580645161290322,18147,0.2197230484565359,0.23188985476927054
1998,Lower Saxony,general elementary,"Yes, probably",0.1935483870967742,18147,0.18780011142652658,0.1992966627670218
1998,Lower Saxony,general elementary,"Yes, definitely",0.0967741935483871,18147,0.09247257792382811,0.10107580917294608
1998,Lower Saxony,middle vocational,Definitely not,0.45714285714285713,18147,0.44989478680567646,0.4643909274800378
