year,pgisced97,sampreg,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1998,in school,West,Improbable,0.3870967741935484,18147,0.3800098239866283,0.39418372440046845
1998,in school,West,"Yes, definitely",0.25806451612903225,18147,0.2516980142819509,0.2644310179761136
1998,in school,West,"Yes, probably",0.22580645161290322,18147,0.2197230484565359,0.23188985476927054
1998,in school,West,Definitely not,0.12903225806451613,18147,0.12415468441664204,0.1339098317123902
1998,inadequately,West,Definitely not,0.6246153846153846,18147,0.6175701051484703,0.6316606640822988
1998,inadequately,West,Improbable,0.2276923076923077,18147,0.2215909988182798,0.2337936165663356
1998,inadequately,West,"Yes, probably",0.09230769230769231,18147,0.08809614264650747,0.09651924196887715
1998,inadequately,West,"Yes, definitely",0.055384615384615386,18147,0.05205667351997438,0.05871255724925639
1998,general elementary,West,Definitely not,0.49475524475524474,18147,0.4874808014731232,0.5020296880373663
1998,general elementary,West,Improbable,0.25524475524475526,18147,0.24890111054883682,0.2615883999406737
1998,general elementary,West,"Yes, probably",0.1381118881118881,18147,0.13309199316930626,0.14313178305446994
1998,general elementary,West,"Yes, definitely",0.11188811188811189,18147,0.10730163228900767,0.1164745914872161
1998,general elementary,East,Definitely not,1.0,18147,1.0,1.0
1998,middle vocational,West,Definitely not,0.41651376146788993,18147,0.40934104542584343,0.42368647750993643
1998,middle vocational,West,Improbable,0.3119266055045872,18147,0.3051860258682425,0.31866718514093184
1998,middle vocational,West,"Yes, probably",0.15229357798165138,18147,0.14706579942013656,0.1575213565431662
1998,middle vocational,West,"Yes, definitely",0.11926605504587157,18147,0.11455048232725155,0.12398162776449158
1998,middle vocational,East,Definitely not,1.0,18147,1.0,1.0
1998,vocational + Abi,West,Improbable,0.4074074074074074,18147,0.4002583921902651,0.41455642262454967
1998,vocational + Abi,West,Definitely not,0.4074074074074074,18147,0.4002583921902651,0.41455642262454967
1998,vocational + Abi,West,"Yes, probably",0.1111111111111111,18147,0.10653858561451543,0.11568363660770678
1998,vocational + Abi,West,"Yes, definitely",0.07407407407407407,18147,0.07026363616024434,0.0778845119879038
1998,vocational + Abi,East,Improbable,1.0,18147,1.0,1.0
1998,higher vocational,West,Definitely not,0.47368421052631576,18147,0.4664194499563302,0.4809489710963013
1998,higher vocational,West,"Yes, definitely",0.3157894736842105,18147,0.30902634965355813,0.3225525977148629
1998,higher vocational,West,Improbable,0.10526315789473684,18147,0.10079797235829882,0.10972834343117485
1998,higher vocational,West,"Yes, probably",0.10526315789473684,18147,0.10079797235829882,0.10972834343117485
1998,higher education,West,Definitely not,0.3902439024390244,18147,0.38314649412875107,0.39734131074929774
1998,higher education,West,Improbable,0.35365853658536583,18147,0.34670226173550694,0.3606148114352247
1998,higher education,West,"Yes, probably",0.15853658536585366,18147,0.1532224082990178,0.16385076243268953
1998,higher education,West,"Yes, definitely",0.0975609756097561,18147,0.09324379067656031,0.10187816054295189
1998,higher education,East,"Yes, definitely",0.6666666666666666,18147,0.6598078784217731,0.6735254549115601
1998,higher education,East,Improbable,0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
2000,in school,West,Definitely not,0.37037037037037035,30607,0.3649602567488314,0.3757804839919093
2000,in school,West,"Yes, probably",0.2222222222222222,30607,0.2175645684931795,0.2268798759512649
2000,in school,West,"Yes, definitely",0.2222222222222222,30607,0.2175645684931795,0.2268798759512649
2000,in school,West,Improbable,0.18518518518518517,30607,0.18083329159207656,0.1895370787782938
2000,inadequately,West,Definitely not,0.5894308943089431,30607,0.5839195788445023,0.594942209773384
2000,inadequately,West,"Yes, probably",0.16260162601626016,30607,0.15846759064349747,0.16673566138902285
2000,inadequately,West,Improbable,0.15853658536585366,30607,0.15444465665636067,0.16262851407534665
2000,inadequately,West,"Yes, definitely",0.08943089430894309,30607,0.0862338700473086,0.09262791857057757
2000,inadequately,East,Definitely not,1.0,30607,1.0,1.0
2000,general elementary,West,Definitely not,0.44650499286733236,30607,0.4409354993446908,0.45207448638997394
2000,general elementary,West,Improbable,0.24536376604850213,30607,0.24054295920220284,0.25018457289480145
2000,general elementary,West,"Yes, probably",0.16119828815977175,30607,0.15707868335116038,0.16531789296838312
2000,general elementary,West,"Yes, definitely",0.14693295292439373,30607,0.14296654957672417,0.1508993562720633
2000,general elementary,East,Definitely not,0.6,30607,0.5945115298009118,0.6054884701990881
2000,general elementary,East,Improbable,0.4,30607,0.3945115298009119,0.4054884701990881
2000,middle vocational,West,Definitely not,0.4191461836998706,30607,0.41361826214735853,0.4246741052523827
2000,middle vocational,West,Improbable,0.2755498059508409,30607,0.270544276616,0.2805553352856818
2000,middle vocational,West,"Yes, definitely",0.16041397153945666,30607,0.1563024801349978,0.1645254629439155
2000,middle vocational,West,"Yes, probably",0.1448900388098318,30607,0.14094659245928584,0.14883348516037778
2000,middle vocational,East,"Yes, probably",0.25,30607,0.24514883187985564,0.25485116812014436
2000,middle vocational,East,Definitely not,0.25,30607,0.24514883187985564,0.25485116812014436
2000,middle vocational,East,Improbable,0.25,30607,0.24514883187985564,0.25485116812014436
2000,middle vocational,East,"Yes, definitely",0.25,30607,0.24514883187985564,0.25485116812014436
2000,vocational + Abi,West,Definitely not,0.4206896551724138,30607,0.41515892784219416,0.42622038250263344
2000,vocational + Abi,West,Improbable,0.296551724137931,30607,0.29143476438556015,0.3016686838903019
2000,vocational + Abi,West,"Yes, probably",0.16551724137931034,30607,0.16135357433172626,0.16968090842689443
2000,vocational + Abi,West,"Yes, definitely",0.11724137931034483,30607,0.11363719382905949,0.12084556479163017
2000,vocational + Abi,East,Definitely not,0.6666666666666666,30607,0.6613853837551954,0.6719479495781379
2000,vocational + Abi,East,Improbable,0.3333333333333333,30607,0.32805205042186203,0.3386146162448046
2000,higher vocational,West,Definitely not,0.4819277108433735,30607,0.47632972468013546,0.4875256970066115
2000,higher vocational,West,Improbable,0.21686746987951808,30607,0.21225046293173863,0.22148447682729752
2000,higher vocational,West,"Yes, probably",0.1686746987951807,30607,0.1644794650783388,0.17286993251202262
2000,higher vocational,West,"Yes, definitely",0.13253012048192772,30607,0.12873146254309414,0.1363287784207613
2000,higher vocational,East,Improbable,1.0,30607,1.0,1.0
2000,higher education,West,Definitely not,0.5077720207253886,30607,0.502171051053305,0.5133729903974723
2000,higher education,West,Improbable,0.24352331606217617,30607,0.2387147704779386,0.24833186164641374
2000,higher education,West,"Yes, definitely",0.13471502590673576,30607,0.13089000960728334,0.13854004220618818
2000,higher education,West,"Yes, probably",0.11398963730569948,30607,0.11042924563641014,0.11755002897498883
2000,higher education,East,Improbable,0.5,30607,0.494398353559901,0.505601646440099
2000,higher education,East,"Yes, definitely",0.25,30607,0.24514883187985564,0.25485116812014436
2000,higher education,East,Definitely not,0.25,30607,0.24514883187985564,0.25485116812014436
2002,in school,West,Improbable,0.4482758620689655,28961,0.4425481264427982,0.4540035976951329
