year,pgisced97,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Not included in this version of the questionnaire,No answer / don't know,,,,,,,,,,,,
1984,No answer / don't know,No answer / don't know,,,,,,,,,,,,
1984,Pre-primary Level,No answer / don't know,,,,,,,,,,,,
1984,Primary Level,No answer / don't know,,,,,,,,,,,,
1984,Lower Secondary Level,No answer / don't know,,,,,,,,,,,,
1984,Upper Secondary Level,No answer / don't know,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,No answer / don't know,,,,,,,,,,,,
1984,First Stage of Tertiary Education,No answer / don't know,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,No answer / don't know,,,,,,,,,,,,
1985,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1985,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1985,No answer / don't know,Urban regions,,,,,,,,,,,,
1985,No answer / don't know,Rural regions,,,,,,,,,,,,
1985,Pre-primary Level,Urban regions,,,,,,,,,,,,
1985,Pre-primary Level,Rural regions,,,,,,,,,,,,
1985,Primary Level,Urban regions,,,,,,,,,,,,
1985,Primary Level,Rural regions,,,,,,,,,,,,
1985,Lower Secondary Level,Urban regions,,,,,,,,,,,,
1985,Lower Secondary Level,Rural regions,,,,,,,,,,,,
1985,Upper Secondary Level,Urban regions,,,,,,,,,,,,
1985,Upper Secondary Level,Rural regions,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1985,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1985,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1986,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1986,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1986,No answer / don't know,Urban regions,,,,,,,,,,,,
1986,No answer / don't know,Rural regions,,,,,,,,,,,,
1986,Pre-primary Level,Urban regions,,,,,,,,,,,,
1986,Pre-primary Level,Rural regions,,,,,,,,,,,,
1986,Primary Level,Urban regions,,,,,,,,,,,,
1986,Primary Level,Rural regions,,,,,,,,,,,,
1986,Lower Secondary Level,Urban regions,,,,,,,,,,,,
1986,Lower Secondary Level,Rural regions,,,,,,,,,,,,
1986,Upper Secondary Level,Urban regions,,,,,,,,,,,,
1986,Upper Secondary Level,Rural regions,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1986,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1986,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1987,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1987,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1987,No answer / don't know,Urban regions,,,,,,,,,,,,
1987,No answer / don't know,Rural regions,,,,,,,,,,,,
1987,Pre-primary Level,Urban regions,,,,,,,,,,,,
1987,Pre-primary Level,Rural regions,,,,,,,,,,,,
1987,Primary Level,Urban regions,,,,,,,,,,,,
1987,Primary Level,Rural regions,,,,,,,,,,,,
1987,Lower Secondary Level,Urban regions,,,,,,,,,,,,
1987,Lower Secondary Level,Rural regions,,,,,,,,,,,,
1987,Upper Secondary Level,Urban regions,,,,,,,,,,,,
1987,Upper Secondary Level,Rural regions,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1987,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1987,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1988,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1988,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1988,No answer / don't know,Urban regions,,,,,,,,,,,,
1988,No answer / don't know,Rural regions,,,,,,,,,,,,
1988,Pre-primary Level,Urban regions,,,,,,,,,,,,
1988,Pre-primary Level,Rural regions,,,,,,,,,,,,
1988,Primary Level,Urban regions,,,,,,,,,,,,
1988,Primary Level,Rural regions,,,,,,,,,,,,
1988,Lower Secondary Level,Urban regions,,,,,,,,,,,,
1988,Lower Secondary Level,Rural regions,,,,,,,,,,,,
1988,Upper Secondary Level,Urban regions,,,,,,,,,,,,
1988,Upper Secondary Level,Rural regions,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1988,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1988,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1989,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1989,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1989,No answer / don't know,Urban regions,,,,,,,,,,,,
1989,No answer / don't know,Rural regions,,,,,,,,,,,,
1989,Pre-primary Level,Urban regions,,,,,,,,,,,,
1989,Pre-primary Level,Rural regions,,,,,,,,,,,,
1989,Primary Level,Urban regions,,,,,,,,,,,,
1989,Primary Level,Rural regions,,,,,,,,,,,,
1989,Lower Secondary Level,Urban regions,,,,,,,,,,,,
1989,Lower Secondary Level,Rural regions,,,,,,,,,,,,
1989,Upper Secondary Level,Urban regions,,,,,,,,,,,,
1989,Upper Secondary Level,Rural regions,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1989,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1989,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1990,Not included in this version of the questionnaire,No answer / don't know,,,,,,,,,,,,
1990,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1990,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1990,No answer / don't know,Urban regions,,,,,,,,,,,,
1990,No answer / don't know,Rural regions,,,,,,,,,,,,
1990,Pre-primary Level,Urban regions,,,,,,,,,,,,
1990,Pre-primary Level,Rural regions,,,,,,,,,,,,
1990,Primary Level,Urban regions,,,,,,,,,,,,
1990,Primary Level,Rural regions,,,,,,,,,,,,
1990,Lower Secondary Level,No answer / don't know,,,,,,,,,,,,
1990,Lower Secondary Level,Urban regions,142,6.94466,6.55596,7.33336,5.00000,7.65984,8.24271,0.13593,10,,,
1990,Lower Secondary Level,Rural regions,352,7.30769,7.07495,7.54043,6.00000,8.00000,9.00000,1.50000,10,,,
1990,Upper Secondary Level,No answer / don't know,54,7.30966,6.76721,7.85211,5.00000,8.00000,9.00000,2,10,,,
1990,Upper Secondary Level,Urban regions,776,7.39704,7.25154,7.54254,6.00000,8.00000,9.00000,1.50000,10,,,
1990,Upper Secondary Level,Rural regions,1678,7.57424,7.47918,7.66930,6.00000,8.00000,9.00000,1.50000,10,,,
1990,Post-secondary Non-tertiary Level,No answer / don't know,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,Urban regions,36,7.58791,7.04036,8.13546,7.00000,8.00000,8.85784,4.21324,10,,,
1990,Post-secondary Non-tertiary Level,Rural regions,42,7.97811,7.57990,8.37633,7.00000,8.00000,9.00000,5,10,,,
1990,First Stage of Tertiary Education,No answer / don't know,,,,,,,,,,,,
1990,First Stage of Tertiary Education,Urban regions,79,7.29252,6.79294,7.79211,6.00000,8.00000,9.00000,1.50000,10,,,
1990,First Stage of Tertiary Education,Rural regions,171,7.59026,7.26341,7.91711,7.00000,8.00000,9.00000,4.00000,10,,,
1990,Second Stage of Tertiary Education,No answer / don't know,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,Urban regions,390,6.96230,6.73647,7.18814,5.00000,8.00000,8.00000,0.50000,10,,,
1990,Second Stage of Tertiary Education,Rural regions,578,7.43017,7.27735,7.58299,6.00000,8.00000,9.00000,1.50000,10,,,
1991,Not included in this version of the questionnaire,No answer / don't know,,,,,,,,,,,,
1991,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1991,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1991,No answer / don't know,Urban regions,139,7.62174,7.32290,7.92058,7.00000,8.00000,9.00000,4.00000,10,,,
1991,No answer / don't know,Rural regions,30,6.89591,6.08499,7.70683,5.00000,7.52466,8.00000,2,10,,,
1991,Pre-primary Level,Urban regions,118,8.13953,7.89834,8.38071,8.00000,8.00000,9.00000,6.50000,10,,,
1991,Pre-primary Level,Rural regions,40,8.12101,7.79851,8.44350,7.57180,8.00000,9.00000,5.42949,9,,,
1991,Primary Level,No answer / don't know,,,,,,,,,,,,
1991,Primary Level,Urban regions,535,6.94707,6.76966,7.12448,5.00000,7.00000,8.00000,0.50000,10,,,
1991,Primary Level,Rural regions,109,7.07547,6.73557,7.41537,6.00000,8.00000,8.00000,3.00000,10,,,
1991,Lower Secondary Level,No answer / don't know,,,,,,,,,,,,
1991,Lower Secondary Level,Urban regions,1932,6.93736,6.84360,7.03112,5.03150,7.00000,8.00000,0.57876,10,,,
1991,Lower Secondary Level,Rural regions,840,6.94247,6.81522,7.06973,6.00000,7.00000,8.00000,3.00000,10,,,
1991,Upper Secondary Level,No answer / don't know,56,7.07028,6.56651,7.57406,5.00000,7.00000,9.00000,2,10,,,
1991,Upper Secondary Level,Urban regions,4120,7.26649,7.21013,7.32285,6.00000,8.00000,8.00000,3.00000,10,,,
1991,Upper Secondary Level,Rural regions,2586,7.15682,7.08233,7.23131,6.00000,8.00000,8.00000,3.00000,10,,,
1991,Post-secondary Non-tertiary Level,No answer / don't know,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,Urban regions,288,7.52723,7.34057,7.71388,7.00000,8.00000,9.00000,4.00000,10,,,
1991,Post-secondary Non-tertiary Level,Rural regions,81,7.39422,7.05269,7.73574,7.00000,7.00000,8.00000,5.50000,9.50000,,,
1991,First Stage of Tertiary Education,No answer / don't know,,,,,,,,,,,,
1991,First Stage of Tertiary Education,Urban regions,450,7.29716,7.13211,7.46220,7.00000,8.00000,8.00000,5.50000,9.50000,,,
1991,First Stage of Tertiary Education,Rural regions,280,7.42633,7.21706,7.63560,6.53262,8.00000,9.00000,2.83155,10,,,
1991,Second Stage of Tertiary Education,No answer / don't know,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,Urban regions,961,7.36329,7.25450,7.47209,7.00000,8.00000,8.00000,5.50000,9.50000,,,
1991,Second Stage of Tertiary Education,Rural regions,674,7.33158,7.20393,7.45924,6.00000,8.00000,8.00000,3.00000,10,,,
1992,Not included in this version of the questionnaire,No answer / don't know,,,,,,,,,,,,
1992,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1992,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1992,No answer / don't know,No answer / don't know,,,,,,,,,,,,
1992,No answer / don't know,Urban regions,136,7.74864,7.40792,8.08935,7.00000,8.00000,9.00000,4.00000,10,,,
1992,No answer / don't know,Rural regions,41,7.69290,7.15204,8.23376,6.00000,8.00000,9.00000,2,10,,,
1992,Pre-primary Level,Urban regions,130,8.15495,7.92085,8.38906,8.00000,8.00000,9.00000,6.50000,10,,,
1992,Pre-primary Level,Rural regions,56,7.82019,7.38483,8.25556,7.00000,8.00000,9.00000,4.00000,10,,,
1992,Primary Level,No answer / don't know,,,,,,,,,,,,
1992,Primary Level,Urban regions,511,6.70011,6.51520,6.88501,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Primary Level,Rural regions,99,6.50166,5.99805,7.00527,5.00000,7.00000,8.27609,0.08586,10,,,
1992,Lower Secondary Level,No answer / don't know,,,,,,,,,,,,
1992,Lower Secondary Level,Urban regions,1896,6.79529,6.69772,6.89287,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Lower Secondary Level,Rural regions,816,6.57585,6.43664,6.71506,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Upper Secondary Level,No answer / don't know,67,6.93794,6.43834,7.43753,5.77804,8.00000,8.00000,2.44510,10,,,
1992,Upper Secondary Level,Urban regions,4083,7.02912,6.96904,7.08920,6.00000,7.00000,8.00000,3.00000,10,,,
1992,Upper Secondary Level,Rural regions,2446,6.86283,6.78485,6.94081,6.00000,7.00000,8.00000,3.00000,10,,,
1992,Post-secondary Non-tertiary Level,No answer / don't know,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,Urban regions,296,7.68296,7.50058,7.86533,7.00000,8.00000,9.00000,4.00000,10,,,
1992,Post-secondary Non-tertiary Level,Rural regions,83,7.28731,6.92156,7.65306,7.00000,8.00000,8.00000,5.50000,9.50000,,,
1992,First Stage of Tertiary Education,No answer / don't know,,,,,,,,,,,,
1992,First Stage of Tertiary Education,Urban regions,451,7.05728,6.88253,7.23203,6.00000,7.00000,8.00000,3.00000,10,,,
1992,First Stage of Tertiary Education,Rural regions,287,6.76979,6.53466,7.00492,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Second Stage of Tertiary Education,No answer / don't know,30,8.07180,7.43601,8.70759,8.00000,8.00000,9.00000,6.50000,10,,,
1992,Second Stage of Tertiary Education,Urban regions,974,7.25984,7.14765,7.37204,6.00000,8.00000,8.00000,3.00000,10,,,
1992,Second Stage of Tertiary Education,Rural regions,624,7.12531,6.98273,7.26788,6.00000,7.40405,8.00000,3.00000,10,,,
1993,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1993,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1993,No answer / don't know,Urban regions,147,7.60983,7.31305,7.90661,7.00000,8.00000,9.00000,4.00000,10,,,
1993,No answer / don't know,Rural regions,46,7.37362,6.87383,7.87342,6.00000,7.55165,8.77728,3,10,,,
1993,Pre-primary Level,Urban regions,123,7.79682,7.52779,8.06585,7.00000,8.00000,9.00000,4.00000,10,,,
1993,Pre-primary Level,Rural regions,58,7.68896,7.27217,8.10574,7.00000,8.00000,9.00000,4.00000,10,,,
1993,Primary Level,Urban regions,498,6.48193,6.29061,6.67325,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Primary Level,Rural regions,103,6.30403,5.87668,6.73138,5.00000,6.00000,8.00000,0.50000,10,,,
1993,Lower Secondary Level,Urban regions,1818,6.66298,6.56239,6.76356,5.00000,7.00000,8.00000,0.50000,10,,,
