year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,,,,,,,,,,,,
1984,17-29 y.,,,,,,,,,,,,
1984,30-45 y.,,,,,,,,,,,,
1984,46-65 y.,,,,,,,,,,,,
1984,66 and older,,,,,,,,,,,,
1985,0-16 y.,,,,,,,,,,,,
1985,17-29 y.,,,,,,,,,,,,
1985,30-45 y.,,,,,,,,,,,,
1985,46-65 y.,,,,,,,,,,,,
1985,66 and older,,,,,,,,,,,,
1986,0-16 y.,,,,,,,,,,,,
1986,17-29 y.,,,,,,,,,,,,
1986,30-45 y.,,,,,,,,,,,,
1986,46-65 y.,,,,,,,,,,,,
1986,66 and older,,,,,,,,,,,,
1987,0-16 y.,,,,,,,,,,,,
1987,17-29 y.,,,,,,,,,,,,
1987,30-45 y.,,,,,,,,,,,,
1987,46-65 y.,,,,,,,,,,,,
1987,66 and older,,,,,,,,,,,,
1988,0-16 y.,,,,,,,,,,,,
1988,17-29 y.,,,,,,,,,,,,
1988,30-45 y.,,,,,,,,,,,,
1988,46-65 y.,,,,,,,,,,,,
1988,66 and older,,,,,,,,,,,,
1989,0-16 y.,,,,,,,,,,,,
1989,17-29 y.,,,,,,,,,,,,
1989,30-45 y.,,,,,,,,,,,,
1989,46-65 y.,,,,,,,,,,,,
1989,66 and older,,,,,,,,,,,,
1990,0-16 y.,,,,,,,,,,,,
1990,17-29 y.,1132,7.61096,7.50116,7.72076,7.00000,8.00000,9.00000,4.00000,10,,,
1990,30-45 y.,1504,7.62044,7.52957,7.71131,7.00000,8.00000,9.00000,4.00000,10,,,
1990,46-65 y.,1336,7.27056,7.15332,7.38779,6.00000,8.00000,9.00000,1.50000,10,,,
1990,66 and older,409,7.06983,6.83203,7.30762,5.00000,8.00000,9.00000,0,10,,,
1991,0-16 y.,,,,,,,,,,,,
1991,17-29 y.,3615,7.76296,7.71222,7.81370,7.00000,8.00000,9.00000,4.00000,10,,,
1991,30-45 y.,4252,7.36430,7.31248,7.41612,7.00000,8.00000,8.00000,5.50000,9.50000,,,
1991,46-65 y.,4044,6.98224,6.92367,7.04081,6.00000,7.00000,8.00000,3.00000,10,,,
1991,66 and older,1361,6.60550,6.48642,6.72457,5.00000,7.00000,8.00000,0.50000,10,,,
1992,0-16 y.,,,,,,,,,,,,
1992,17-29 y.,3524,7.62374,7.56696,7.68053,7.00000,8.00000,9.00000,4.00000,10,,,
1992,30-45 y.,4195,7.24196,7.18796,7.29596,6.00000,8.00000,8.00000,3.00000,10,,,
1992,46-65 y.,3960,6.66960,6.60646,6.73275,5.00000,7.00000,8.00000,0.50000,10,,,
1992,66 and older,1368,6.31781,6.20114,6.43449,5.00000,7.00000,8.00000,0.50000,10,,,
1993,0-16 y.,,,,,,,,,,,,
1993,17-29 y.,3436,7.52538,7.46707,7.58369,7.00000,8.00000,9.00000,4.00000,10,,,
1993,30-45 y.,4146,7.00180,6.94527,7.05833,6.00000,7.00000,8.00000,3.00000,10,,,
1993,46-65 y.,3904,6.45954,6.39248,6.52660,5.00000,7.00000,8.00000,0.50000,10,,,
1993,66 and older,1408,6.24520,6.12838,6.36203,5.00000,7.00000,8.00000,0.50000,10,,,
1994,0-16 y.,,,,,,,,,,,,
1994,17-29 y.,3298,7.59593,7.53962,7.65223,7.00000,8.00000,9.00000,4.00000,10,,,
1994,30-45 y.,4096,7.04442,6.98943,7.09940,6.00000,7.00000,8.00000,3.00000,10,,,
1994,46-65 y.,3851,6.48798,6.42330,6.55265,5.00000,7.00000,8.00000,0.50000,10,,,
1994,66 and older,1424,6.19903,6.08058,6.31747,5.00000,6.00000,8.00000,0.50000,10,,,
1995,0-16 y.,,,,,,,,,,,,
1995,17-29 y.,3307,7.62123,7.56510,7.67735,7.00000,8.00000,9.00000,4.00000,10,,,
1995,30-45 y.,4390,7.18713,7.13397,7.24029,6.00000,8.00000,8.00000,3.00000,10,,,
1995,46-65 y.,3913,6.51008,6.44633,6.57383,5.00000,7.00000,8.00000,0.50000,10,,,
1995,66 and older,1471,6.16937,6.05028,6.28846,5.00000,6.00000,8.00000,0.50000,10,,,
1996,0-16 y.,,,,,,,,,,,,
1996,17-29 y.,3137,7.55624,7.49681,7.61567,7.00000,8.00000,9.00000,4.00000,10,,,
1996,30-45 y.,4402,7.04989,6.99531,7.10447,6.00000,7.00000,8.00000,3.00000,10,,,
1996,46-65 y.,3864,6.35928,6.29423,6.42433,5.00000,7.00000,8.00000,0.50000,10,,,
1996,66 and older,1510,6.12371,6.00876,6.23867,5.00000,6.00000,8.00000,0.50000,10,,,
1997,0-16 y.,,,,,,,,,,,,
1997,17-29 y.,3002,7.36186,7.29689,7.42682,6.00000,8.00000,9.00000,1.50000,10,,,
1997,30-45 y.,4337,6.89063,6.83290,6.94836,6.00000,7.00000,8.00000,3.00000,10,,,
1997,46-65 y.,3811,6.17726,6.11008,6.24445,5.00000,6.00000,8.00000,0.50000,10,,,
1997,66 and older,1536,5.95477,5.84048,6.06906,5.00000,6.00000,8.00000,0.50000,10,,,
1998,No answer / don't know,,,,,,,,,,,,
1998,0-16 y.,,,,,,,,,,,,
1998,17-29 y.,3137,7.58494,7.52594,7.64394,7.00000,8.00000,9.00000,4.00000,10,,,
1998,30-45 y.,4787,7.24021,7.18957,7.29084,6.00000,8.00000,8.00000,3.00000,10,,,
1998,46-65 y.,4347,6.53615,6.47543,6.59688,5.00000,7.00000,8.00000,0.50000,10,,,
1998,66 and older,1790,6.15125,6.04838,6.25412,5.00000,6.00000,8.00000,0.50000,10,,,
1999,0-16 y.,,,,,,,,,,,,
1999,17-29 y.,2944,7.71511,7.65648,7.77374,7.00000,8.00000,9.00000,4.00000,10,,,
1999,30-45 y.,4667,7.36724,7.31716,7.41731,7.00000,8.00000,9.00000,4.00000,10,,,
1999,46-65 y.,4130,6.70771,6.64776,6.76766,5.00000,7.00000,8.00000,0.50000,10,,,
1999,66 and older,1740,6.24795,6.14352,6.35237,5.00000,7.00000,8.00000,0.50000,10,,,
2000,No answer / don't know,,,,,,,,,,,,
2000,0-16 y.,,,,,,,,,,,,
