year,bula_h,quintil_oecd_hh,pet_cat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Schleswig-Holstein,5th Quintile,No,0.71118,62,62,0.59744,0.82491
2016,Hamburg,1st Quintile,No,0.96478,45,45,0.91031,1.01925
2016,Hamburg,2nd Quintile,No,0.79187,43,43,0.66909,0.91465
2016,Hamburg,3rd Quintile,No,0.91511,31,31,0.81537,1.01485
2016,Hamburg,4th Quintile,No,0.86129,52,52,0.76643,0.95615
2016,Hamburg,5th Quintile,No,0.88646,57,57,0.80336,0.96955
2016,Lower Saxony,1st Quintile,Yes,0.15259,56,309,0.11243,0.19274
2016,Lower Saxony,1st Quintile,No,0.84741,253,309,0.80726,0.88757
2016,Lower Saxony,2nd Quintile,Yes,0.16766,52,251,0.12136,0.21397
2016,Lower Saxony,2nd Quintile,No,0.83234,199,251,0.78603,0.87864
2016,Lower Saxony,3rd Quintile,Yes,0.14662,44,240,0.10178,0.19147
2016,Lower Saxony,3rd Quintile,No,0.85338,196,240,0.80853,0.89822
2016,Lower Saxony,4th Quintile,Yes,0.09417,41,277,0.05971,0.12863
2016,Lower Saxony,4th Quintile,No,0.90583,236,277,0.87137,0.94029
2016,Lower Saxony,5th Quintile,Yes,0.14395,39,271,0.10207,0.18582
2016,Lower Saxony,5th Quintile,No,0.85605,232,271,0.81418,0.89793
2016,Bremen,1st Quintile,No,0.76761,31,31,0.61647,0.91875
2016,North Rhine-Westphalia,1st Quintile,Yes,0.12599,95,684,0.10110,0.15087
2016,North Rhine-Westphalia,1st Quintile,No,0.87401,589,684,0.84913,0.89890
2016,North Rhine-Westphalia,2nd Quintile,Yes,0.13262,78,575,0.10488,0.16037
2016,North Rhine-Westphalia,2nd Quintile,No,0.86738,497,575,0.83963,0.89512
2016,North Rhine-Westphalia,3rd Quintile,Yes,0.10376,70,523,0.07760,0.12992
2016,North Rhine-Westphalia,3rd Quintile,No,0.89624,453,523,0.87008,0.92240
2016,North Rhine-Westphalia,4th Quintile,Yes,0.14083,76,542,0.11152,0.17014
2016,North Rhine-Westphalia,4th Quintile,No,0.85917,466,542,0.82986,0.88848
2016,North Rhine-Westphalia,5th Quintile,Yes,0.13628,78,582,0.10838,0.16417
2016,North Rhine-Westphalia,5th Quintile,No,0.86372,504,582,0.83583,0.89162
2016,Hesse,1st Quintile,No,0.91931,173,173,0.87860,0.96001
2016,Hesse,2nd Quintile,Yes,0.15572,36,187,0.10361,0.20783
2016,Hesse,2nd Quintile,No,0.84428,151,187,0.79217,0.89639
2016,Hesse,3rd Quintile,No,0.83844,137,137,0.77658,0.90030
2016,Hesse,4th Quintile,No,0.87383,155,155,0.82139,0.92628
2016,Hesse,5th Quintile,Yes,0.13149,39,253,0.08977,0.17322
2016,Hesse,5th Quintile,No,0.86851,214,253,0.82678,0.91023
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.83880,164,164,0.78234,0.89525
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.12975,34,192,0.08209,0.17740
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.87025,158,192,0.82260,0.91791
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.82600,131,131,0.76083,0.89117
2016,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.81510,121,121,0.74564,0.88456
2016,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.87260,130,130,0.81506,0.93014
2016,Baden-Wuerttemberg,1st Quintile,No,0.93254,196,196,0.89733,0.96774
2016,Baden-Wuerttemberg,2nd Quintile,Yes,0.16138,61,300,0.11968,0.20308
2016,Baden-Wuerttemberg,2nd Quintile,No,0.83862,239,300,0.79692,0.88032
2016,Baden-Wuerttemberg,3rd Quintile,Yes,0.12456,54,331,0.08893,0.16019
2016,Baden-Wuerttemberg,3rd Quintile,No,0.87544,277,331,0.83981,0.91107
2016,Baden-Wuerttemberg,4th Quintile,Yes,0.10175,55,356,0.07030,0.13320
2016,Baden-Wuerttemberg,4th Quintile,No,0.89825,301,356,0.86680,0.92970
2016,Baden-Wuerttemberg,5th Quintile,Yes,0.15589,74,414,0.12090,0.19087
2016,Baden-Wuerttemberg,5th Quintile,No,0.84411,340,414,0.80913,0.87910
2016,Bavaria,1st Quintile,Yes,0.12049,58,368,0.08718,0.15379
2016,Bavaria,1st Quintile,No,0.87951,310,368,0.84621,0.91282
2016,Bavaria,2nd Quintile,Yes,0.17775,101,496,0.14407,0.21143
2016,Bavaria,2nd Quintile,No,0.82225,395,496,0.78857,0.85593
2016,Bavaria,3rd Quintile,Yes,0.22964,113,447,0.19061,0.26868
2016,Bavaria,3rd Quintile,No,0.77036,334,447,0.73132,0.80939
2016,Bavaria,4th Quintile,Yes,0.21403,107,467,0.17680,0.25127
2016,Bavaria,4th Quintile,No,0.78597,360,467,0.74873,0.82320
2016,Bavaria,5th Quintile,Yes,0.15450,91,522,0.12346,0.18553
2016,Bavaria,5th Quintile,No,0.84550,431,522,0.81447,0.87654
2016,Berlin,1st Quintile,No,0.89862,129,129,0.84633,0.95091
2016,Berlin,2nd Quintile,No,0.89835,96,96,0.83758,0.95912
2016,Berlin,3rd Quintile,No,0.84722,99,99,0.77599,0.91845
2016,Berlin,4th Quintile,No,0.86242,100,100,0.79456,0.93027
2016,Berlin,5th Quintile,No,0.93522,99,99,0.88648,0.98395
2016,Brandenburg,1st Quintile,Yes,0.30837,43,135,0.23017,0.38656
2016,Brandenburg,1st Quintile,No,0.69163,92,135,0.61344,0.76983
2016,Brandenburg,2nd Quintile,Yes,0.27940,50,148,0.20686,0.35194
2016,Brandenburg,2nd Quintile,No,0.72060,98,148,0.64806,0.79314
2016,Brandenburg,3rd Quintile,Yes,0.27973,33,130,0.20227,0.35719
2016,Brandenburg,3rd Quintile,No,0.72027,97,130,0.64281,0.79773
2016,Brandenburg,4th Quintile,No,0.70388,53,53,0.57979,0.82797
2016,Brandenburg,5th Quintile,No,0.75678,51,51,0.63786,0.87570
2016,Mecklenburg-Western Pomerania,1st Quintile,No,0.80364,84,84,0.71818,0.88911
2016,Mecklenburg-Western Pomerania,2nd Quintile,No,0.81547,66,66,0.72116,0.90978
2016,Mecklenburg-Western Pomerania,3rd Quintile,No,0.83375,56,56,0.73536,0.93215
2016,Mecklenburg-Western Pomerania,4th Quintile,No,0.81560,33,33,0.68123,0.94997
2016,Saxony,1st Quintile,Yes,0.26285,56,216,0.20401,0.32169
2016,Saxony,1st Quintile,No,0.73715,160,216,0.67831,0.79599
2016,Saxony,2nd Quintile,Yes,0.15445,46,233,0.10795,0.20095
2016,Saxony,2nd Quintile,No,0.84555,187,233,0.79905,0.89205
2016,Saxony,3rd Quintile,Yes,0.30155,48,206,0.23873,0.36438
2016,Saxony,3rd Quintile,No,0.69845,158,206,0.63562,0.76127
2016,Saxony,4th Quintile,Yes,0.23218,32,127,0.15846,0.30591
2016,Saxony,4th Quintile,No,0.76782,95,127,0.69409,0.84154
2016,Saxony,5th Quintile,No,0.82855,69,69,0.73897,0.91814
2016,Saxony-Anhalt,1st Quintile,Yes,0.13317,36,161,0.08052,0.18581
2016,Saxony-Anhalt,1st Quintile,No,0.86683,125,161,0.81419,0.91948
2016,Saxony-Anhalt,2nd Quintile,No,0.82394,107,107,0.75143,0.89644
2016,Saxony-Anhalt,3rd Quintile,No,0.75192,72,72,0.65146,0.85238
2016,Saxony-Anhalt,4th Quintile,No,0.79730,52,52,0.68697,0.90764
2016,Saxony-Anhalt,5th Quintile,No,0.68572,34,34,0.52733,0.84411
2016,Thuringa,1st Quintile,No,0.83953,114,114,0.77185,0.90720
2016,Thuringa,2nd Quintile,Yes,0.33622,47,146,0.25932,0.41311
2016,Thuringa,2nd Quintile,No,0.66378,99,146,0.58689,0.74068
2016,Thuringa,3rd Quintile,No,0.79399,91,91,0.71044,0.87755
2016,Thuringa,4th Quintile,No,0.85823,71,71,0.77651,0.93994
2016,Thuringa,5th Quintile,No,0.87235,43,43,0.77142,0.97327
2021,Schleswig-Holstein,1st Quintile,No,0.77033,54,54,0.65708,0.88357
2021,Schleswig-Holstein,2nd Quintile,No,0.88220,68,68,0.80500,0.95939
2021,Schleswig-Holstein,3rd Quintile,No,0.78758,62,62,0.68493,0.89022
2021,Schleswig-Holstein,4th Quintile,No,0.93645,72,72,0.87970,0.99319
2021,Schleswig-Holstein,5th Quintile,No,0.82793,85,85,0.74722,0.90865
2021,Hamburg,1st Quintile,No,0.93737,46,46,0.86658,1.00817
2021,Hamburg,2nd Quintile,No,0.86810,42,42,0.76452,0.97168
2021,Hamburg,3rd Quintile,No,0.82002,36,36,0.69274,0.94729
2021,Hamburg,4th Quintile,No,0.81206,42,42,0.69247,0.93164
2021,Hamburg,5th Quintile,No,0.94271,69,69,0.88747,0.99794
2021,Lower Saxony,1st Quintile,Yes,0.23202,42,194,0.17247,0.29158
2021,Lower Saxony,1st Quintile,No,0.76798,152,194,0.70842,0.82753
2021,Lower Saxony,2nd Quintile,Yes,0.14797,44,215,0.10040,0.19554
2021,Lower Saxony,2nd Quintile,No,0.85203,171,215,0.80446,0.89960
2021,Lower Saxony,3rd Quintile,Yes,0.16219,48,197,0.11058,0.21380
2021,Lower Saxony,3rd Quintile,No,0.83781,149,197,0.78620,0.88942
2021,Lower Saxony,4th Quintile,Yes,0.16512,36,203,0.11391,0.21632
2021,Lower Saxony,4th Quintile,No,0.83488,167,203,0.78368,0.88609
2021,Lower Saxony,5th Quintile,Yes,0.15219,44,253,0.10784,0.19654
2021,Lower Saxony,5th Quintile,No,0.84781,209,253,0.80346,0.89216
2021,North Rhine-Westphalia,1st Quintile,Yes,0.11890,57,454,0.08909,0.14871
2021,North Rhine-Westphalia,1st Quintile,No,0.88110,397,454,0.85129,0.91091
2021,North Rhine-Westphalia,2nd Quintile,Yes,0.19289,82,450,0.15639,0.22939
2021,North Rhine-Westphalia,2nd Quintile,No,0.80711,368,450,0.77061,0.84361
2021,North Rhine-Westphalia,3rd Quintile,Yes,0.16307,73,393,0.12650,0.19964
2021,North Rhine-Westphalia,3rd Quintile,No,0.83693,320,393,0.80036,0.87350
2021,North Rhine-Westphalia,4th Quintile,Yes,0.12931,51,415,0.09698,0.16163
2021,North Rhine-Westphalia,4th Quintile,No,0.87069,364,415,0.83837,0.90302
2021,North Rhine-Westphalia,5th Quintile,Yes,0.14246,86,570,0.11374,0.17118
2021,North Rhine-Westphalia,5th Quintile,No,0.85754,484,570,0.82882,0.88626
2021,Hesse,1st Quintile,No,0.79605,88,88,0.71138,0.88072
2021,Hesse,2nd Quintile,No,0.85448,80,80,0.77672,0.93224
2021,Hesse,3rd Quintile,No,0.86144,103,103,0.79439,0.92849
2021,Hesse,4th Quintile,No,0.82999,108,108,0.75882,0.90117
2021,Hesse,5th Quintile,Yes,0.14057,33,216,0.09411,0.18703
2021,Hesse,5th Quintile,No,0.85943,183,216,0.81297,0.90589
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.86424,83,83,0.79011,0.93838
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.79674,89,89,0.71266,0.88082
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.79088,89,89,0.70591,0.87585
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.77005,74,74,0.67351,0.86658
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.90506,98,98,0.84672,0.96339
2021,Baden-Wuerttemberg,1st Quintile,No,0.84260,144,144,0.78291,0.90229
2021,Baden-Wuerttemberg,2nd Quintile,Yes,0.26119,53,193,0.19905,0.32332
2021,Baden-Wuerttemberg,2nd Quintile,No,0.73881,140,193,0.67668,0.80095
2021,Baden-Wuerttemberg,3rd Quintile,Yes,0.11699,36,220,0.07442,0.15956
2021,Baden-Wuerttemberg,3rd Quintile,No,0.88301,184,220,0.84044,0.92558
2021,Baden-Wuerttemberg,4th Quintile,Yes,0.14659,43,253,0.10292,0.19027
2021,Baden-Wuerttemberg,4th Quintile,No,0.85341,210,253,0.80973,0.89708
2021,Baden-Wuerttemberg,5th Quintile,Yes,0.16497,65,380,0.12761,0.20234
2021,Baden-Wuerttemberg,5th Quintile,No,0.83503,315,380,0.79766,0.87239
2021,Bavaria,1st Quintile,No,0.86513,211,211,0.81893,0.91133
2021,Bavaria,2nd Quintile,Yes,0.13407,73,348,0.09822,0.16992
2021,Bavaria,2nd Quintile,No,0.86593,275,348,0.83008,0.90178
2021,Bavaria,3rd Quintile,Yes,0.13972,64,312,0.10119,0.17826
2021,Bavaria,3rd Quintile,No,0.86028,248,312,0.82174,0.89881
2021,Bavaria,4th Quintile,Yes,0.23264,89,376,0.18988,0.27541
2021,Bavaria,4th Quintile,No,0.76736,287,376,0.72459,0.81012
2021,Bavaria,5th Quintile,Yes,0.19440,101,467,0.15847,0.23033
2021,Bavaria,5th Quintile,No,0.80560,366,467,0.76967,0.84153
2021,Berlin,1st Quintile,No,0.91139,104,104,0.85651,0.96627
2021,Berlin,2nd Quintile,No,0.83528,70,70,0.74776,0.92280
2021,Berlin,3rd Quintile,No,0.97984,88,88,0.95031,1.00937
2021,Berlin,4th Quintile,No,0.90069,90,90,0.83856,0.96283
2021,Berlin,5th Quintile,No,0.94353,127,127,0.90322,0.98383
2021,Brandenburg,1st Quintile,No,0.72925,62,62,0.61775,0.84076
2021,Brandenburg,2nd Quintile,No,0.79072,81,81,0.70158,0.87987
2021,Brandenburg,3rd Quintile,No,0.66657,56,56,0.54198,0.79117
2021,Brandenburg,4th Quintile,No,0.77359,53,53,0.65984,0.88735
2021,Brandenburg,5th Quintile,No,0.83469,66,66,0.74438,0.92499
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.79497,52,52,0.68417,0.90578
2021,Mecklenburg-Western Pomerania,2nd Quintile,No,0.93115,52,52,0.86166,1.00064
2021,Mecklenburg-Western Pomerania,4th Quintile,No,0.82914,32,32,0.69664,0.96164
2021,Mecklenburg-Western Pomerania,5th Quintile,No,0.85638,38,38,0.74338,0.96939
2021,Saxony,1st Quintile,Yes,0.20868,32,156,0.14470,0.27265
2021,Saxony,1st Quintile,No,0.79132,124,156,0.72735,0.85530
2021,Saxony,2nd Quintile,No,0.87855,146,146,0.82539,0.93172
2021,Saxony,3rd Quintile,Yes,0.32772,50,170,0.25695,0.39849
2021,Saxony,3rd Quintile,No,0.67228,120,170,0.60151,0.74305
2021,Saxony,4th Quintile,No,0.73447,86,86,0.64058,0.82835
2021,Saxony,5th Quintile,No,0.82990,95,95,0.75394,0.90585
2021,Saxony-Anhalt,1st Quintile,No,0.90448,74,74,0.83705,0.97191
2021,Saxony-Anhalt,2nd Quintile,No,0.81952,68,68,0.72743,0.91161
2021,Saxony-Anhalt,3rd Quintile,No,0.76122,54,54,0.64644,0.87600
2021,Saxony-Anhalt,4th Quintile,No,0.63344,39,39,0.48022,0.78665
2021,Saxony-Anhalt,5th Quintile,No,0.55661,33,33,0.38448,0.72874
2021,Thuringa,1st Quintile,No,0.90136,78,78,0.83475,0.96796
2021,Thuringa,2nd Quintile,No,0.78797,72,72,0.69289,0.88304
2021,Thuringa,3rd Quintile,No,0.80293,53,53,0.69480,0.91105
2021,Thuringa,4th Quintile,No,0.80800,47,47,0.69418,0.92182
2021,Thuringa,5th Quintile,No,0.84792,49,49,0.74633,0.94951
