year,age_gr,pgisced97,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,No answer / don't know,Statutory health insurance,0.90175,143,143,0.85279,0.95071
1999,17-29 y.,Pre-primary Level,Statutory health insurance,0.78787,264,313,0.74250,0.83323
1999,17-29 y.,Pre-primary Level,Private health insurance,0.20986,49,313,0.16467,0.25504
1999,17-29 y.,Primary Level,Statutory health insurance,0.98621,47,47,0.95252,1.01991
1999,17-29 y.,Lower Secondary Level,Statutory health insurance,0.96766,691,691,0.95446,0.98086
1999,17-29 y.,Upper Secondary Level,Statutory health insurance,0.92209,1261,1333,0.90770,0.93649
1999,17-29 y.,Upper Secondary Level,Private health insurance,0.05951,72,1333,0.04680,0.07221
1999,17-29 y.,Post-secondary Non-tertiary Level,Statutory health insurance,0.97896,141,141,0.95519,1.00274
1999,17-29 y.,First Stage of Tertiary Education,Statutory health insurance,0.80856,90,90,0.72682,0.89030
1999,17-29 y.,Second Stage of Tertiary Education,Statutory health insurance,0.78983,108,108,0.71263,0.86703
1999,30-45 y.,No answer / don't know,Statutory health insurance,0.80974,73,73,0.71908,0.90041
1999,30-45 y.,Primary Level,Statutory health insurance,0.99798,109,109,0.98951,1.00645
1999,30-45 y.,Lower Secondary Level,Statutory health insurance,0.95506,440,440,0.93568,0.97444
1999,30-45 y.,Upper Secondary Level,Statutory health insurance,0.90310,2316,2507,0.89152,0.91468
1999,30-45 y.,Upper Secondary Level,Private health insurance,0.08442,191,2507,0.07353,0.09530
1999,30-45 y.,Post-secondary Non-tertiary Level,Statutory health insurance,0.88743,232,232,0.84667,0.92819
1999,30-45 y.,First Stage of Tertiary Education,Statutory health insurance,0.77239,295,355,0.72871,0.81607
1999,30-45 y.,First Stage of Tertiary Education,Private health insurance,0.20580,60,355,0.16369,0.24792
1999,30-45 y.,Second Stage of Tertiary Education,Statutory health insurance,0.75643,720,901,0.72839,0.78448
1999,30-45 y.,Second Stage of Tertiary Education,Private health insurance,0.23440,181,901,0.20673,0.26208
1999,46-65 y.,No answer / don't know,Statutory health insurance,0.87832,31,31,0.76133,0.99531
1999,46-65 y.,Primary Level,Statutory health insurance,0.99490,210,210,0.98525,1.00456
