,Unnamed: 0,year,bula_h,ple0097,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
0,0,1999,Schleswig-Holstein,Statutory health insurance,0.89095,275,13444,0.82746,0.95899
1,1,1999,Schleswig-Holstein,Private health insurance,0.10905,39,13444,0.09138,0.12666
2,2,1999,Hamburg,Statutory health insurance,1.0,127,13444,0.90702,1.09448
3,3,1999,Lower Saxony,Statutory health insurance,0.90032,1034,13444,0.8685,0.93491
4,4,1999,Lower Saxony,Private health insurance,0.09968,115,13444,0.08917,0.11126
5,5,1999,Bremen,Statutory health insurance,1.0,84,13444,0.87713,1.12104
6,6,1999,North Rhine-Westphalia,Statutory health insurance,0.88119,2371,13444,0.86033,0.90394
7,7,1999,North Rhine-Westphalia,Private health insurance,0.11881,301,13444,0.10949,0.12941
8,8,1999,Hesse,Statutory health insurance,0.87432,799,13444,0.82878,0.91682
9,9,1999,Hesse,Private health insurance,0.12568,93,13444,0.11116,0.13939
10,10,1999,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.8696,681,13444,0.83346,0.91157
11,11,1999,"Rhineland-Palatinate, Saarland",Private health insurance,0.1304,84,13444,0.11517,0.14506
12,12,1999,Baden-Wuerttemberg,Statutory health insurance,0.89851,1562,13444,0.86517,0.93751
13,13,1999,Baden-Wuerttemberg,Private health insurance,0.10149,153,13444,0.09208,0.1153
14,14,1999,Bavaria,Statutory health insurance,0.85229,1568,13444,0.82337,0.88356
15,15,1999,Bavaria,Private health insurance,0.14771,208,13444,0.13503,0.16308
16,16,1999,Berlin,Statutory health insurance,0.87641,453,13444,0.82702,0.92952
17,17,1999,Berlin,Private health insurance,0.12359,60,13444,0.10534,0.14351
18,18,1999,Brandenburg,Statutory health insurance,1.0,571,13444,0.94452,1.0523
19,19,1999,Mecklenburg-Western Pomerania,Statutory health insurance,1.0,368,13444,0.93435,1.07036
20,20,1999,Saxony,Statutory health insurance,0.96406,1101,13444,0.93221,1.00196
21,21,1999,Saxony,Private health insurance,0.03594,42,13444,0.02659,0.04461
22,22,1999,Saxony-Anhalt,Statutory health insurance,1.0,666,13444,0.9572,1.04551
23,23,1999,Thuringa,Statutory health insurance,1.0,689,13444,0.95278,1.06106
24,24,2000,Schleswig-Holstein,Statutory health insurance,0.86092,588,23971,0.82687,0.89601
25,25,2000,Schleswig-Holstein,Private health insurance,0.13908,107,23971,0.12919,0.15238
26,26,2000,Hamburg,Statutory health insurance,0.87824,258,23971,0.82534,0.93207
27,27,2000,Hamburg,Private health insurance,0.12176,40,23971,0.09646,0.14412
28,28,2000,Lower Saxony,Statutory health insurance,0.89898,1799,23971,0.87678,0.92007
29,29,2000,Lower Saxony,Private health insurance,0.10102,210,23971,0.09463,0.10745
30,30,2000,Bremen,Statutory health insurance,1.0,176,23971,0.91589,1.07249
31,31,2000,North Rhine-Westphalia,Statutory health insurance,0.87428,4484,23971,0.8589,0.8886
32,32,2000,North Rhine-Westphalia,Private health insurance,0.11909,618,23971,0.11282,0.12572
33,33,2000,North Rhine-Westphalia,No insurance,0.00664,36,23971,0.00546,0.00782
34,34,2000,Hesse,Statutory health insurance,0.87881,1470,23971,0.85729,0.90271
35,35,2000,Hesse,Private health insurance,0.12119,189,23971,0.11229,0.13174
36,36,2000,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.88272,1280,23971,0.86348,0.91231
37,37,2000,"Rhineland-Palatinate, Saarland",Private health insurance,0.11728,179,23971,0.11019,0.12331
38,38,2000,Baden-Wuerttemberg,Statutory health insurance,0.87852,2600,23971,0.85476,0.90194
39,39,2000,Baden-Wuerttemberg,Private health insurance,0.12148,335,23971,0.1158,0.12827
40,40,2000,Bavaria,Statutory health insurance,0.84737,2877,23971,0.83065,0.86516
41,41,2000,Bavaria,Private health insurance,0.15263,471,23971,0.14553,0.15948
42,42,2000,Berlin,Statutory health insurance,0.88262,711,23971,0.84517,0.91409
43,43,2000,Berlin,Private health insurance,0.11738,95,23971,0.10628,0.12761
44,44,2000,Brandenburg,Statutory health insurance,0.95701,969,23971,0.92593,0.99036
45,45,2000,Brandenburg,Private health insurance,0.04299,43,23971,0.03664,0.05014
46,46,2000,Mecklenburg-Western Pomerania,Statutory health insurance,0.93599,523,23971,0.89873,0.97494
47,47,2000,Mecklenburg-Western Pomerania,Private health insurance,0.06401,40,23971,0.05017,0.08241
48,48,2000,Saxony,Statutory health insurance,0.94667,1668,23971,0.92466,0.97073
49,49,2000,Saxony,Private health insurance,0.05333,100,23971,0.04713,0.0608
50,50,2000,Saxony-Anhalt,Statutory health insurance,0.9667,1017,23971,0.93636,0.997
51,51,2000,Saxony-Anhalt,Private health insurance,0.0333,41,23971,0.02755,0.03904
52,52,2000,Thuringa,Statutory health insurance,0.95998,1003,23971,0.92737,0.99583
53,53,2000,Thuringa,Private health insurance,0.04002,44,23971,0.03376,0.04683
54,54,2001,Schleswig-Holstein,Statutory health insurance,0.8655,547,21777,0.82385,0.90733
55,55,2001,Schleswig-Holstein,Private health insurance,0.1345,94,21777,0.12388,0.14639
56,56,2001,Hamburg,Statutory health insurance,0.85533,227,21777,0.79582,0.91183
57,57,2001,Hamburg,Private health insurance,0.14467,44,21777,0.12312,0.17827
58,58,2001,Lower Saxony,Statutory health insurance,0.90624,1646,21777,0.88466,0.9346
59,59,2001,Lower Saxony,Private health insurance,0.09376,190,21777,0.08612,0.10068
60,60,2001,Bremen,Statutory health insurance,1.0,146,21777,0.89842,1.1022
61,61,2001,North Rhine-Westphalia,Statutory health insurance,0.87717,4035,21777,0.86127,0.89332
62,62,2001,North Rhine-Westphalia,Private health insurance,0.12283,581,21777,0.11651,0.12918
63,63,2001,Hesse,Statutory health insurance,0.86301,1287,21777,0.8361,0.89078
64,64,2001,Hesse,Private health insurance,0.13699,186,21777,0.12476,0.1487
65,65,2001,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.87309,1170,21777,0.8476,0.90193
66,66,2001,"Rhineland-Palatinate, Saarland",Private health insurance,0.12691,179,21777,0.11934,0.13465
67,67,2001,Baden-Wuerttemberg,Statutory health insurance,0.87508,2289,21777,0.84879,0.8986
68,68,2001,Baden-Wuerttemberg,Private health insurance,0.12492,291,21777,0.11745,0.13238
69,69,2001,Bavaria,Statutory health insurance,0.85364,2619,21777,0.83717,0.8742
70,70,2001,Bavaria,Private health insurance,0.14636,403,21777,0.1383,0.15459
71,71,2001,Berlin,Statutory health insurance,0.8687,691,21777,0.83435,0.90923
72,72,2001,Berlin,Private health insurance,0.1313,95,21777,0.11789,0.14329
73,73,2001,Brandenburg,Statutory health insurance,0.9541,906,21777,0.92109,0.98571
74,74,2001,Brandenburg,Private health insurance,0.0459,42,21777,0.03861,0.05315
75,75,2001,Mecklenburg-Western Pomerania,Statutory health insurance,0.94022,473,21777,0.89587,0.99059
76,76,2001,Mecklenburg-Western Pomerania,Private health insurance,0.05978,33,21777,0.04552,0.07881
77,77,2001,Saxony,Statutory health insurance,0.94401,1545,21777,0.91489,0.96908
78,78,2001,Saxony,Private health insurance,0.05599,92,21777,0.04898,0.0635
79,79,2001,Saxony-Anhalt,Statutory health insurance,0.96577,962,21777,0.92996,0.99436
80,80,2001,Saxony-Anhalt,Private health insurance,0.03423,39,21777,0.02705,0.04132
81,81,2001,Thuringa,Statutory health insurance,0.95364,915,21777,0.91575,0.98971
82,82,2001,Thuringa,Private health insurance,0.04636,50,21777,0.03797,0.05504
83,83,2002,Schleswig-Holstein,Statutory health insurance,0.85986,588,22880,0.81521,0.90113
84,84,2002,Schleswig-Holstein,Private health insurance,0.14014,124,22880,0.12317,0.15834
85,85,2002,Hamburg,Statutory health insurance,0.88437,262,22880,0.82749,0.96645
86,86,2002,Hamburg,Private health insurance,0.11563,59,22880,0.08366,0.15229
87,87,2002,Lower Saxony,Statutory health insurance,0.89343,1677,22880,0.86555,0.92855
88,88,2002,Lower Saxony,Private health insurance,0.10657,282,22880,0.09591,0.11689
89,89,2002,Bremen,Statutory health insurance,1.0,153,22880,0.90432,1.08967
90,90,2002,North Rhine-Westphalia,Statutory health insurance,0.88391,4038,22880,0.86557,0.90047
91,91,2002,North Rhine-Westphalia,Private health insurance,0.11609,801,22880,0.10913,0.12249
92,92,2002,Hesse,Statutory health insurance,0.86466,1340,22880,0.82641,0.89905
93,93,2002,Hesse,Private health insurance,0.13534,293,22880,0.12183,0.15334
94,94,2002,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.88308,1157,22880,0.85226,0.92009
95,95,2002,"Rhineland-Palatinate, Saarland",Private health insurance,0.11692,215,22880,0.1056,0.12877
96,96,2002,Baden-Wuerttemberg,Statutory health insurance,0.8828,2367,22880,0.85453,0.91293
97,97,2002,Baden-Wuerttemberg,Private health insurance,0.1172,417,22880,0.10756,0.12738
98,98,2002,Bavaria,Statutory health insurance,0.85488,2638,22880,0.82889,0.87992
99,99,2002,Bavaria,Private health insurance,0.14512,602,22880,0.13443,0.15697
100,100,2002,Berlin,Statutory health insurance,0.8653,674,22880,0.82005,0.89931
101,101,2002,Berlin,Private health insurance,0.1347,148,22880,0.11271,0.15558
102,102,2002,Brandenburg,Statutory health insurance,0.97253,908,22880,0.9307,1.00941
103,103,2002,Brandenburg,Private health insurance,0.02747,47,22880,0.01981,0.03507
104,104,2002,Mecklenburg-Western Pomerania,Statutory health insurance,0.95125,467,22880,0.88977,1.01591
105,105,2002,Mecklenburg-Western Pomerania,Private health insurance,0.04875,47,22880,0.03668,0.06323
106,106,2002,Saxony,Statutory health insurance,0.94628,1527,22880,0.91863,0.97481
107,107,2002,Saxony,Private health insurance,0.05372,119,22880,0.04449,0.06225
108,108,2002,Saxony-Anhalt,Statutory health insurance,0.96989,914,22880,0.92867,1.00773
109,109,2002,Saxony-Anhalt,Private health insurance,0.03011,53,22880,0.02262,0.03962
110,110,2002,Thuringa,Statutory health insurance,0.94498,900,22880,0.90107,0.98469
111,111,2002,Thuringa,Private health insurance,0.05502,63,22880,0.04384,0.07234
112,112,2003,Schleswig-Holstein,Statutory health insurance,0.86143,554,22020,0.81381,0.91787
113,113,2003,Schleswig-Holstein,Private health insurance,0.13857,107,22020,0.11751,0.15962
