year,pgisced97,regtyp,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,No answer / don't know,Urban regions,Statutory health insurance,0.89088,187,187,0.84607,0.93569
1999,No answer / don't know,Rural regions,Statutory health insurance,0.83018,70,70,0.74158,0.91877
1999,Pre-primary Level,Urban regions,Statutory health insurance,0.75880,166,207,0.70038,0.81722
1999,Pre-primary Level,Urban regions,Private health insurance,0.23813,41,207,0.17996,0.29629
1999,Pre-primary Level,Rural regions,Statutory health insurance,0.87694,101,101,0.81255,0.94132
1999,Primary Level,Urban regions,Statutory health insurance,0.99643,353,353,0.99020,1.00266
1999,Primary Level,Rural regions,Statutory health insurance,0.99089,70,70,0.96847,1.01331
1999,Lower Secondary Level,Urban regions,Statutory health insurance,0.95402,1618,1675,0.94399,0.96405
1999,Lower Secondary Level,Urban regions,Private health insurance,0.03895,57,1675,0.02968,0.04822
1999,Lower Secondary Level,Rural regions,Statutory health insurance,0.97035,731,731,0.95804,0.98265
1999,Upper Secondary Level,Urban regions,Statutory health insurance,0.90322,3913,4299,0.89438,0.91205
1999,Upper Secondary Level,Urban regions,Private health insurance,0.08669,345,4299,0.07827,0.09510
1999,Upper Secondary Level,Urban regions,No insurance,0.01010,41,4299,0.00711,0.01309
1999,Upper Secondary Level,Rural regions,Statutory health insurance,0.92555,2470,2607,0.91547,0.93563
1999,Upper Secondary Level,Rural regions,Private health insurance,0.06555,137,2607,0.05605,0.07505
1999,Post-secondary Non-tertiary Level,Urban regions,Statutory health insurance,0.88618,344,381,0.85425,0.91812
1999,Post-secondary Non-tertiary Level,Urban regions,Private health insurance,0.10410,37,381,0.07340,0.13481
1999,Post-secondary Non-tertiary Level,Rural regions,Statutory health insurance,0.93402,111,111,0.88763,0.98041
1999,First Stage of Tertiary Education,Urban regions,Statutory health insurance,0.79002,415,497,0.75418,0.82586
1999,First Stage of Tertiary Education,Urban regions,Private health insurance,0.19584,82,497,0.16091,0.23076
1999,First Stage of Tertiary Education,Rural regions,Statutory health insurance,0.91078,281,281,0.87739,0.94417
1999,Second Stage of Tertiary Education,Urban regions,Statutory health insurance,0.70747,929,1239,0.68212,0.73281
1999,Second Stage of Tertiary Education,Urban regions,Private health insurance,0.28861,310,1239,0.26337,0.31385
1999,Second Stage of Tertiary Education,Rural regions,Statutory health insurance,0.78676,590,706,0.75653,0.81700
1999,Second Stage of Tertiary Education,Rural regions,Private health insurance,0.20177,116,706,0.17215,0.23140
2000,Pre-primary Level,Urban regions,Statutory health insurance,0.77638,256,322,0.73080,0.82196
2000,Pre-primary Level,Urban regions,Private health insurance,0.22103,66,322,0.17563,0.26642
2000,Pre-primary Level,Rural regions,Statutory health insurance,0.89468,154,154,0.84604,0.94332
2000,Primary Level,Urban regions,Statutory health insurance,0.98798,322,322,0.97605,0.99990
2000,Primary Level,Rural regions,Statutory health insurance,0.96801,76,76,0.92818,1.00784
2000,Lower Secondary Level,Urban regions,Statutory health insurance,0.95802,2307,2385,0.94997,0.96607
2000,Lower Secondary Level,Urban regions,Private health insurance,0.03827,78,2385,0.03057,0.04598
2000,Lower Secondary Level,Rural regions,Statutory health insurance,0.97752,1128,1128,0.96887,0.98618
2000,Upper Secondary Level,Urban regions,Statutory health insurance,0.90765,7249,7983,0.90130,0.91400
2000,Upper Secondary Level,Urban regions,Private health insurance,0.08601,687,7983,0.07986,0.09216
2000,Upper Secondary Level,Urban regions,No insurance,0.00634,47,7983,0.00460,0.00808
2000,Upper Secondary Level,Rural regions,Statutory health insurance,0.92744,4480,4776,0.92008,0.93480
2000,Upper Secondary Level,Rural regions,Private health insurance,0.06737,296,4776,0.06026,0.07448
2000,Post-secondary Non-tertiary Level,Urban regions,Statutory health insurance,0.88093,771,858,0.85925,0.90262
2000,Post-secondary Non-tertiary Level,Urban regions,Private health insurance,0.11246,87,858,0.09131,0.13361
2000,Post-secondary Non-tertiary Level,Rural regions,Statutory health insurance,0.93833,237,237,0.90763,0.96902
2000,First Stage of Tertiary Education,Urban regions,Statutory health insurance,0.86111,1024,1178,0.84135,0.88087
2000,First Stage of Tertiary Education,Urban regions,Private health insurance,0.13187,154,1178,0.11254,0.15120
2000,First Stage of Tertiary Education,Rural regions,Statutory health insurance,0.90642,624,688,0.88464,0.92820
2000,First Stage of Tertiary Education,Rural regions,Private health insurance,0.08653,64,688,0.06551,0.10756
2000,Second Stage of Tertiary Education,Urban regions,Statutory health insurance,0.68641,1832,2602,0.66858,0.70424
2000,Second Stage of Tertiary Education,Urban regions,Private health insurance,0.30612,770,2602,0.28841,0.32383
2000,Second Stage of Tertiary Education,Rural regions,Statutory health insurance,0.76001,928,1190,0.73573,0.78428
2000,Second Stage of Tertiary Education,Rural regions,Private health insurance,0.23713,262,1190,0.21296,0.26131
2001,No answer / don't know,Urban regions,Statutory health insurance,0.91891,72,72,0.85541,0.98240
2001,No answer / don't know,Rural regions,Statutory health insurance,0.95195,40,40,0.88482,1.01907
2001,Pre-primary Level,Urban regions,Statutory health insurance,0.77310,275,349,0.72909,0.81710
2001,Pre-primary Level,Urban regions,Private health insurance,0.22390,74,349,0.18011,0.26770
2001,Pre-primary Level,Rural regions,Statutory health insurance,0.88413,167,167,0.83544,0.93282
2001,Primary Level,Urban regions,Statutory health insurance,0.99012,244,244,0.97769,1.00256
2001,Primary Level,Rural regions,Statutory health insurance,0.97972,66,66,0.94546,1.01399
2001,Lower Secondary Level,Urban regions,Statutory health insurance,0.96087,2021,2080,0.95254,0.96921
2001,Lower Secondary Level,Urban regions,Private health insurance,0.03351,59,2080,0.02577,0.04124
2001,Lower Secondary Level,Rural regions,Statutory health insurance,0.97924,967,967,0.97025,0.98823
2001,Upper Secondary Level,Urban regions,Statutory health insurance,0.90419,6545,7227,0.89740,0.91097
2001,Upper Secondary Level,Urban regions,Private health insurance,0.08927,635,7227,0.08270,0.09584
2001,Upper Secondary Level,Urban regions,No insurance,0.00654,47,7227,0.00468,0.00840
2001,Upper Secondary Level,Rural regions,Statutory health insurance,0.93082,4068,4345,0.92327,0.93836
2001,Upper Secondary Level,Rural regions,Private health insurance,0.06065,246,4345,0.05355,0.06774
2001,Upper Secondary Level,Rural regions,No insurance,0.00853,31,4345,0.00580,0.01127
2001,Post-secondary Non-tertiary Level,Urban regions,Statutory health insurance,0.87917,741,825,0.85692,0.90143
2001,Post-secondary Non-tertiary Level,Urban regions,Private health insurance,0.11500,84,825,0.09322,0.13679
2001,Post-secondary Non-tertiary Level,Rural regions,Statutory health insurance,0.92420,222,222,0.88930,0.95910
2001,First Stage of Tertiary Education,Urban regions,Statutory health insurance,0.85696,925,1060,0.83587,0.87805
2001,First Stage of Tertiary Education,Urban regions,Private health insurance,0.13445,135,1060,0.11390,0.15500
2001,First Stage of Tertiary Education,Rural regions,Statutory health insurance,0.89265,543,605,0.86796,0.91734
2001,First Stage of Tertiary Education,Rural regions,Private health insurance,0.10359,62,605,0.07929,0.12789
2001,Second Stage of Tertiary Education,Urban regions,Statutory health insurance,0.68088,1696,2430,0.66234,0.69942
2001,Second Stage of Tertiary Education,Urban regions,Private health insurance,0.31317,734,2430,0.29473,0.33162
2001,Second Stage of Tertiary Education,Rural regions,Statutory health insurance,0.76148,866,1101,0.73629,0.78666
2001,Second Stage of Tertiary Education,Rural regions,Private health insurance,0.23289,235,1101,0.20791,0.25787
2002,No answer / don't know,Urban regions,Statutory health insurance,0.92070,104,104,0.86851,0.97288
2002,Pre-primary Level,Urban regions,Statutory health insurance,0.83825,337,425,0.80320,0.87330
2002,Pre-primary Level,Urban regions,Private health insurance,0.16175,88,425,0.12670,0.19680
2002,Pre-primary Level,Rural regions,Statutory health insurance,0.91934,158,158,0.87674,0.96193
2002,Primary Level,Urban regions,Statutory health insurance,0.96510,217,217,0.94062,0.98957
2002,Lower Secondary Level,Urban regions,Statutory health insurance,0.96206,1875,1946,0.95357,0.97055
2002,Lower Secondary Level,Urban regions,Private health insurance,0.03585,71,1946,0.02758,0.04411
2002,Lower Secondary Level,Rural regions,Statutory health insurance,0.97833,909,909,0.96886,0.98780
2002,Upper Secondary Level,Urban regions,Statutory health insurance,0.91057,6557,7306,0.90403,0.91711
2002,Upper Secondary Level,Urban regions,Private health insurance,0.08568,749,7306,0.07926,0.09210
2002,Upper Secondary Level,Rural regions,Statutory health insurance,0.92887,3924,4245,0.92114,0.93660
2002,Upper Secondary Level,Rural regions,Private health insurance,0.06456,289,4245,0.05717,0.07196
2002,Upper Secondary Level,Rural regions,No insurance,0.00656,32,4245,0.00413,0.00899
2002,Post-secondary Non-tertiary Level,Urban regions,Statutory health insurance,0.89793,785,891,0.87804,0.91782
2002,Post-secondary Non-tertiary Level,Urban regions,Private health insurance,0.09570,106,891,0.07638,0.11503
2002,Post-secondary Non-tertiary Level,Rural regions,Statutory health insurance,0.92789,247,247,0.89557,0.96022
2002,First Stage of Tertiary Education,Urban regions,Statutory health insurance,0.86533,936,1104,0.84519,0.88548
2002,First Stage of Tertiary Education,Urban regions,Private health insurance,0.12626,168,1104,0.10666,0.14587
2002,First Stage of Tertiary Education,Rural regions,Statutory health insurance,0.89734,546,625,0.87353,0.92115
2002,First Stage of Tertiary Education,Rural regions,Private health insurance,0.09939,79,625,0.07591,0.12286
2002,Second Stage of Tertiary Education,Urban regions,Statutory health insurance,0.67724,1947,3214,0.66107,0.69340
2002,Second Stage of Tertiary Education,Urban regions,Private health insurance,0.31847,1267,3214,0.30237,0.33458
2002,Second Stage of Tertiary Education,Rural regions,Statutory health insurance,0.75375,931,1312,0.73043,0.77708
2002,Second Stage of Tertiary Education,Rural regions,Private health insurance,0.24151,381,1312,0.21835,0.26468
2003,No answer / don't know,Urban regions,Statutory health insurance,0.91800,144,144,0.87303,0.96297
2003,No answer / don't know,Rural regions,Statutory health insurance,0.94928,75,75,0.89928,0.99927
2003,Pre-primary Level,Urban regions,Statutory health insurance,0.81760,332,415,0.78040,0.85480
2003,Pre-primary Level,Urban regions,Private health insurance,0.17207,83,415,0.13571,0.20843
2003,Pre-primary Level,Rural regions,Statutory health insurance,0.88486,166,166,0.83615,0.93356
2003,Primary Level,Urban regions,Statutory health insurance,0.95622,203,203,0.92800,0.98444
2003,Primary Level,Rural regions,Statutory health insurance,0.97834,61,61,0.94151,1.01518
2003,Lower Secondary Level,Urban regions,Statutory health insurance,0.97219,1788,1838,0.96467,0.97971
2003,Lower Secondary Level,Urban regions,Private health insurance,0.02463,50,1838,0.01754,0.03172
2003,Lower Secondary Level,Rural regions,Statutory health insurance,0.98091,861,861,0.97177,0.99006
2003,Upper Secondary Level,Urban regions,Statutory health insurance,0.90972,6308,7068,0.90304,0.91641
2003,Upper Secondary Level,Urban regions,Private health insurance,0.08508,725,7068,0.07857,0.09158
2003,Upper Secondary Level,Urban regions,No insurance,0.00520,35,7068,0.00352,0.00688
2003,Upper Secondary Level,Rural regions,Statutory health insurance,0.92730,3725,3998,0.91925,0.93535
2003,Upper Secondary Level,Rural regions,Private health insurance,0.06402,273,3998,0.05643,0.07161
2003,Post-secondary Non-tertiary Level,Urban regions,Statutory health insurance,0.90233,779,880,0.88271,0.92196
