year,ple0097,age_gr,proportion,n,lower_confidence,upper_confidence
1999,Statutory health insurance,30-45 y.,0.34472254240079037,17396,0.3376597111840334,0.35178537361754736
1999,Statutory health insurance,46-65 y.,0.30849662440309567,17396,0.30163299648233544,0.3153602523238559
1999,Statutory health insurance,18-29 y.,0.20928700806849992,17396,0.20324179038783752,0.21533222574916233
1999,Statutory health insurance,66 and older,0.13749382512761402,17396,0.13237636961960952,0.1426112806356185
1999,Private health insurance,30-45 y.,0.40234702430846603,17396,0.3950598977559484,0.40963415086098365
1999,Private health insurance,46-65 y.,0.3495389773679799,17396,0.3424531622547864,0.3566247924811734
1999,Private health insurance,18-29 y.,0.14668901927912825,17396,0.1414314640740887,0.15194657448416782
1999,Private health insurance,66 and older,0.10142497904442582,17396,0.09693875451099156,0.10591120357786009
1999,No insurance,30-45 y.,0.42201834862385323,17396,0.41467905835322094,0.4293576388944855
1999,No insurance,18-29 y.,0.3119266055045872,17396,0.30504206492508623,0.3188111460840881
1999,No insurance,46-65 y.,0.2018348623853211,17396,0.19587033769579937,0.20779938707484286
1999,No insurance,66 and older,0.06422018348623854,17396,0.06057722703338014,0.06786313993909693
2000,Statutory health insurance,30-45 y.,0.3412250320254306,30607,0.33591331811947006,0.3465367459313911
2000,Statutory health insurance,46-65 y.,0.32034919580585475,30607,0.31512161895413116,0.32557677265757834
2000,Statutory health insurance,18-29 y.,0.18171466527494426,30607,0.17739457260696992,0.1860347579429186
2000,Statutory health insurance,66 and older,0.15671110689377046,30607,0.15263839425051828,0.16078381953702264
2000,Private health insurance,46-65 y.,0.3886427708417237,30607,0.3831818169147902,0.39410372476865724
2000,Private health insurance,30-45 y.,0.3709222714458317,30607,0.36551050183106293,0.3763340410606004
2000,Private health insurance,18-29 y.,0.1256544502617801,30607,0.1219410122490158,0.1293678882745444
2000,Private health insurance,66 and older,0.11478050745066452,30607,0.11120938087166377,0.11835163402966528
2000,No insurance,30-45 y.,0.3284671532846715,30607,0.3232054628536882,0.33372884371565487
2000,No insurance,18-29 y.,0.3284671532846715,30607,0.3232054628536882,0.33372884371565487
2000,No insurance,46-65 y.,0.2846715328467153,30607,0.27961595893844243,0.2897271067549882
2000,No insurance,66 and older,0.058394160583941604,30607,0.05576713095452673,0.06102119021335648
2001,Statutory health insurance,30-45 y.,0.33656603576828825,27798,0.331011045653676,0.3421210258829005
2001,Statutory health insurance,46-65 y.,0.32128890974503366,27798,0.31579932319916565,0.32677849629090167
2001,Statutory health insurance,18-29 y.,0.17993638875853799,27798,0.17542061093159098,0.184452166585485
2001,Statutory health insurance,66 and older,0.16220866572814016,27798,0.15787501153052458,0.16654231992575574
2001,Private health insurance,46-65 y.,0.38980836236933797,27798,0.3840750184028551,0.39554170633582086
2001,Private health insurance,30-45 y.,0.3623693379790941,27798,0.3567185421771927,0.3680201337809955
2001,Private health insurance,18-29 y.,0.12412891986062717,27798,0.1202527225344333,0.12800511718682106
2001,Private health insurance,66 and older,0.12369337979094076,27798,0.11982302684976631,0.12756373273211521
2001,No insurance,18-29 y.,0.3828125,27798,0.3770983595340809,0.3885266404659191
2001,No insurance,30-45 y.,0.328125,27798,0.32260532893824845,0.33364467106175155
2001,No insurance,46-65 y.,0.2578125,27798,0.2526701918375327,0.2629548081624673
2001,No insurance,66 and older,0.03125,27798,0.02920459099008462,0.03329540900991538
2002,Statutory health insurance,46-65 y.,0.32885662431941926,28961,0.3234458397132609,0.3342674089255776
2002,Statutory health insurance,30-45 y.,0.3266269121078558,28961,0.3212255517239835,0.33202827249172817
2002,Statutory health insurance,18-29 y.,0.17557687321752657,28961,0.1711950179079682,0.17995872852708494
2002,Statutory health insurance,66 and older,0.16893959035519834,28961,0.16462408847865745,0.17325509223173924
2002,Private health insurance,46-65 y.,0.45437731196054254,28961,0.4486427028022623,0.46011192111882276
2002,Private health insurance,30-45 y.,0.3369297163995068,28961,0.3314859593446875,0.3423734734543261
2002,Private health insurance,18-29 y.,0.10943279901356351,28961,0.10583732299455327,0.11302827503257375
2002,Private health insurance,66 and older,0.09926017262638717,28961,0.09581638397402793,0.10270396127874641
2002,No insurance,30-45 y.,0.39316239316239315,28961,0.3875367585255898,0.39878802779919653
2002,No insurance,46-65 y.,0.26495726495726496,28961,0.2598745763262781,0.27003995358825184
2002,No insurance,18-29 y.,0.24786324786324787,28961,0.24289041608813344,0.2528360796383623
2002,No insurance,66 and older,0.09401709401709402,28961,0.09065575197090668,0.09737843606328135
2003,Statutory health insurance,46-65 y.,0.32911869148821693,27727,0.3235876903218633,0.33464969265457056
2003,Statutory health insurance,30-45 y.,0.31830409986010977,27727,0.31282106398516374,0.3237871357350558
2003,Statutory health insurance,66 and older,0.17690734961799204,27727,0.17241574075569108,0.181398958480293
2003,Statutory health insurance,18-29 y.,0.17566985903368126,27727,0.17119062404996574,0.1801490940173968
2003,Private health insurance,46-65 y.,0.45933636955107354,27727,0.4534704834620184,0.4652022556401287
2003,Private health insurance,30-45 y.,0.31782693558880937,27727,0.3123460938219222,0.32330777735569655
2003,Private health insurance,66 and older,0.11190631099544568,27727,0.10819556427930631,0.11561705771158505
2003,Private health insurance,18-29 y.,0.11093038386467144,27727,0.10723382375769482,0.11462694397164806
2003,No insurance,18-29 y.,0.30327868852459017,27727,0.29786796772466556,0.3086894093245148
2003,No insurance,30-45 y.,0.29508196721311475,27727,0.2897135621723674,0.3004503722538621
