year,age_gr,sampreg,ple0097,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,West,Statutory health insurance,0.12883268654234822,1966,13602,0.1287523894318715,0.12891298365282494
1999,17-29 y.,West,Private health insurance,0.01170226330894104,149,13602,0.011676487343967803,0.011728039273914278
1999,17-29 y.,East,Statutory health insurance,0.032882163977492614,779,13602,0.03283942186417197,0.03292490609081326
1999,17-29 y.,East,Private health insurance,0.0019361236752457696,43,13602,0.0019255875283735575,0.0019466598221179817
1999,30-45 y.,West,Statutory health insurance,0.21445095658891594,3049,13602,0.21435258113583375,0.21454933204199814
1999,30-45 y.,West,Private health insurance,0.03236012947624562,396,13602,0.03231771656318702,0.03240254238930422
1999,30-45 y.,West,No insurance,0.003611600811815859,43,13602,0.003597222751476958,0.0036259788721547596
1999,30-45 y.,East,Statutory health insurance,0.05022439085784015,1138,13602,0.05017204239363507,0.050276739322045225
1999,30-45 y.,East,Private health insurance,0.00428750873555825,84,13602,0.0042718482369136545,0.004303169234202846
1999,46-65 y.,West,Statutory health insurance,0.22280767481897915,2545,13602,0.2227079357236993,0.222907413914259
1999,46-65 y.,West,Private health insurance,0.03751935382363506,384,13602,0.03747380682359614,0.03756490082367398
1999,46-65 y.,East,Statutory health insurance,0.06219903488259324,1202,13602,0.06214114758702421,0.062256922178162276
1999,46-65 y.,East,Private health insurance,0.0015432555947572384,33,13602,0.0015338471106179038,0.001552664078896573
1999,66 and older,West,Statutory health insurance,0.14414400757017065,1186,13602,0.14405982256484343,0.14422819257549788
1999,66 and older,West,Private health insurance,0.015279608931094207,121,13602,0.015250208839415285,0.015309009022773129
1999,66 and older,East,Statutory health insurance,0.03621924040436696,484,13602,0.03617445929021279,0.036264021518521136
2000,17-29 y.,West,Statutory health insurance,0.1251261404619215,3056,24051,0.12504702496717773,0.12520525595666526
2000,17-29 y.,West,Private health insurance,0.012187153575303478,281,24051,0.012160917233482667,0.012213389917124288
2000,17-29 y.,West,No insurance,0.001506069662041621,35,24051,0.0014967968800718274,0.0015153424440114147
2000,17-29 y.,East,Statutory health insurance,0.032229048218480605,1120,24051,0.03218681785349695,0.03227127858346426
2000,17-29 y.,East,Private health insurance,0.0020078476948690756,67,24051,0.001997143752801569,0.002018551636936582
2000,30-45 y.,West,Statutory health insurance,0.21707077449279627,5518,24051,0.21697219723475022,0.21716935175084232
2000,30-45 y.,West,Private health insurance,0.03278084129887408,781,24051,0.0327382630989859,0.03282341949876227
2000,30-45 y.,West,No insurance,0.0015892262982456485,41,24051,0.0015797013570191655,0.0015987512394721314
2000,30-45 y.,East,Statutory health insurance,0.048818974483146975,1674,24051,0.04876744678775251,0.04887050217854144
