year,sampreg,sex,plj0175,proportion,n,lower_confidence,upper_confidence
2012,Westdeutschland,weiblich,Ja,0.3796262217314849,40229,0.3748838972020443,0.38436854626092554
2012,Westdeutschland,maennlich,Ja,0.3179568969042653,40229,0.3134062149011376,0.322507578907393
2012,Ostdeutschland,weiblich,Ja,0.1291866028708134,40229,0.12590898934816747,0.13246421639345934
2012,Ostdeutschland,maennlich,Ja,0.10804400278084489,40229,0.10501040149011162,0.11107760407157816
2012,Westdeutschland,weiblich,Nein,0.03144808407966303,40229,0.029742610479946238,0.033153557679379816
2012,Westdeutschland,maennlich,Nein,0.02412791886476097,40229,0.02262843142823905,0.02562740630128289
2012,Ostdeutschland,weiblich,Nein,0.004989162883899726,40229,0.004300646626097128,0.005677679141702324
2012,Ostdeutschland,maennlich,Nein,0.004621109884267779,40229,0.003958353662261777,0.0052838661062737805
2013,Westdeutschland,weiblich,Ja,0.3682901554404145,44486,0.3638078827938706,0.3727724280869584
2013,Westdeutschland,maennlich,Ja,0.3089326424870466,44486,0.3046388951801312,0.313226389793962
2013,Ostdeutschland,weiblich,Ja,0.12373056994818653,44486,0.12067070872607104,0.126790431170302
2013,Ostdeutschland,maennlich,Ja,0.10395854922279793,44486,0.10112233815175227,0.10679476029384359
2013,Westdeutschland,weiblich,Nein,0.04659067357512953,44486,0.044632128436517156,0.04854921871374191
2013,Westdeutschland,maennlich,Nein,0.04024870466321243,44486,0.03842228867601381,0.04207512065041105
2013,Ostdeutschland,maennlich,Nein,0.004352331606217617,44486,0.003740603800340139,0.004964059412095095
2013,Ostdeutschland,weiblich,Nein,0.0038963730569948184,44486,0.003317441905345521,0.004475304208644115
2014,Westdeutschland,weiblich,Ja,0.3801979255875916,38694,0.3753610419239028,0.38503480925128036
2014,Westdeutschland,maennlich,Ja,0.3226282234275383,38694,0.31797022878485726,0.3272862180702193
2014,Ostdeutschland,weiblich,Ja,0.13098296698068324,38694,0.12762129128750005,0.13434464267386642
2014,Ostdeutschland,maennlich,Ja,0.10952516890284518,38694,0.10641343789250667,0.1126368999131837
2014,Westdeutschland,weiblich,Nein,0.02816633361880293,38694,0.026517809190058972,0.02981485804754689
2014,Westdeutschland,maennlich,Nein,0.020791702350366353,38694,0.0193699733415553,0.022213431359177405
2014,Ostdeutschland,weiblich,Nein,0.003996574364830145,38694,0.00336792479466829,0.004625223934992001
2014,Ostdeutschland,maennlich,Nein,0.003711104767342278,38694,0.0031052360768592836,0.0043169734578252725
2015,Westdeutschland,weiblich,Ja,0.3725413636585485,38036,0.36768245815870815,0.37740026915838887
2015,Westdeutschland,maennlich,Ja,0.3190004392600908,38036,0.31431632253978187,0.32368455598039975
2015,Ostdeutschland,weiblich,Ja,0.12777587974034849,38036,0.12442084409963394,0.13113091538106303
2015,Ostdeutschland,maennlich,Ja,0.1076187222412026,38036,0.10450429784445503,0.11073314663795017
2015,Westdeutschland,weiblich,Nein,0.036507394211528134,38036,0.03462255953693442,0.03839222888612185
2015,Westdeutschland,maennlich,Nein,0.0283566791937137,38036,0.026688511248306634,0.030024847139120767
2015,Ostdeutschland,weiblich,Nein,0.0046854409683244665,38036,0.00399914086277472,0.005371741073874213
2015,Ostdeutschland,maennlich,Nein,0.00351408072624335,38036,0.0029193777634444872,0.004108783689042213
2016,Westdeutschland,weiblich,Ja,0.37246369213023645,41132,0.3677914261414051,0.3771359581190678
2016,Westdeutschland,maennlich,Ja,0.31908981282441146,41132,0.31458509550475716,0.32359453014406575
2016,Ostdeutschland,weiblich,Ja,0.12855869553819535,41132,0.125323981027985,0.1317934100484057
2016,Ostdeutschland,maennlich,Ja,0.10790122162218843,41132,0.10490284756940181,0.11089959567497505
2016,Westdeutschland,weiblich,Nein,0.03533791223195092,41132,0.03355358621877001,0.03712223824513183
2016,Westdeutschland,maennlich,Nein,0.02700152047396844,41132,0.02543507115325856,0.02856796979467832
2016,Ostdeutschland,weiblich,Nein,0.0056624547790069734,41132,0.0049372920907483926,0.006387617467265554
2016,Ostdeutschland,maennlich,Nein,0.003984690400041944,41132,0.003375859821853306,0.004593520978230582
2017,Westdeutschland,weiblich,Ja,0.370439142140934,45410,0.3659973563084025,0.37488092797346545
2017,Westdeutschland,maennlich,Ja,0.32476093213257823,45410,0.32045377227262606,0.3290680919925304
2017,Ostdeutschland,weiblich,Ja,0.12580076130350015,45410,0.12275056937823876,0.12885095322876153
2017,Ostdeutschland,maennlich,Ja,0.10867143255036672,45410,0.10580885718510419,0.11153400791562926
2017,Westdeutschland,weiblich,Nein,0.034072973725745054,45410,0.03240435351945486,0.03574159393203525
2017,Westdeutschland,maennlich,Nein,0.02748119951722217,45410,0.025977548107241205,0.028984850927203133
2017,Ostdeutschland,weiblich,Nein,0.004827778293566057,45410,0.004190244659190005,0.00546531192794211
2017,Ostdeutschland,maennlich,Nein,0.003945780336087642,45410,0.0033691622472775953,0.0045223984248976895
2018,Westdeutschland,weiblich,Ja,0.3682471264367816,43121,0.3636945740105971,0.37279967886296606
2018,Westdeutschland,maennlich,Ja,0.3204022988505747,43121,0.31599791236147123,0.32480668533967816
2018,Ostdeutschland,weiblich,Ja,0.12830459770114944,43121,0.12514802972116332,0.13146116568113556
2018,Ostdeutschland,maennlich,Ja,0.10881226053639846,43121,0.10587301966993398,0.11175150140286294
2018,Westdeutschland,weiblich,Nein,0.03596743295019157,43121,0.034209864558641966,0.03772500134174118
2018,Westdeutschland,maennlich,Nein,0.02907088122605364,43121,0.027485131953507297,0.030656630498599985
2018,Ostdeutschland,weiblich,Nein,0.0046455938697318,43121,0.004003762187461115,0.0052874255520024855
2018,Ostdeutschland,maennlich,Nein,0.004549808429118774,43121,0.00391459747009869,0.005185019388138859
2020,Westdeutschland,weiblich,Ja,0.36489329726480313,42741,0.36032935625009954,0.3694572382795067
2020,Westdeutschland,maennlich,Ja,0.3290251477807835,42741,0.32457062278803767,0.33347967277352936
2020,Ostdeutschland,weiblich,Ja,0.12308385933273219,42741,0.11996918017755845,0.12619853848790594
2020,Ostdeutschland,maennlich,Ja,0.11045987376014428,42741,0.10748807925851855,0.11343166826177001
2020,Westdeutschland,weiblich,Nein,0.034465484420398755,42741,0.03273602718727015,0.03619494165352736
2020,Westdeutschland,maennlich,Nein,0.02955615669772568,42741,0.027950536152743153,0.031161777242708206
2020,Ostdeutschland,weiblich,Nein,0.004308185552549844,42741,0.003687254470055252,0.004929116635044436
2020,Ostdeutschland,maennlich,Nein,0.004207995190862639,42741,0.0035942958359787822,0.004821694545746496
2021,Westdeutschland,weiblich,Ja,0.36515580736543907,27598,0.35947526310858374,0.3708363516222944
2021,Westdeutschland,maennlich,Ja,0.33186968838526915,27598,0.3263140797078728,0.3374252970626655
2021,Ostdeutschland,weiblich,Ja,0.12181303116147309,27598,0.117954183486061,0.12567187883688516
2021,Ostdeutschland,maennlich,Ja,0.1048158640226629,27598,0.10120187387592755,0.10842985416939824
2021,Westdeutschland,weiblich,Nein,0.035835694050991504,27598,0.03364263310506605,0.03802875499691696
2021,Westdeutschland,maennlich,Nein,0.02932011331444759,27598,0.02732972366859213,0.031310502960303056
2021,Ostdeutschland,weiblich,Nein,0.005807365439093485,27598,0.004910882322955815,0.0067038485552311546
2021,Ostdeutschland,maennlich,Nein,0.00538243626062323,27598,0.004519189860350146,0.006245682660896313
