year,quintil_oecd,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,1st Quintile,Agree completely,0.07745,257,2280,0.06648,0.08843
1992,1st Quintile,Agree,0.29487,970,2280,0.27615,0.31359
1992,1st Quintile,Disagree,0.26169,804,2280,0.24365,0.27974
1992,1st Quintile,Disagree completely,0.08291,249,2280,0.07159,0.09423
1992,2nd Quintile,Agree completely,0.09736,329,2280,0.08519,0.10954
1992,2nd Quintile,Agree,0.30231,1026,2280,0.28346,0.32117
1992,2nd Quintile,Disagree,0.24792,772,2280,0.23019,0.26565
1992,2nd Quintile,Disagree completely,0.05281,153,2280,0.04363,0.06200
1992,3rd Quintile,Agree completely,0.09914,289,2093,0.08634,0.11195
1992,3rd Quintile,Agree,0.35921,1017,2093,0.33865,0.37977
1992,3rd Quintile,Disagree,0.22166,620,2093,0.20386,0.23946
1992,3rd Quintile,Disagree completely,0.06448,167,2093,0.05396,0.07501
1992,4th Quintile,Agree completely,0.10531,305,2111,0.09221,0.11841
1992,4th Quintile,Agree,0.36802,992,2111,0.34744,0.38860
1992,4th Quintile,Disagree,0.27771,682,2111,0.25860,0.29682
1992,4th Quintile,Disagree completely,0.05364,132,2111,0.04402,0.06325
1992,5th Quintile,Agree completely,0.15346,379,2179,0.13832,0.16860
1992,5th Quintile,Agree,0.44192,1146,2179,0.42107,0.46278
1992,5th Quintile,Disagree,0.23790,564,2179,0.22002,0.25578
1992,5th Quintile,Disagree completely,0.03721,90,2179,0.02926,0.04516
1993,1st Quintile,Agree completely,0.07072,252,2611,0.06089,0.08056
1993,1st Quintile,Agree,0.27903,1002,2611,0.26182,0.29624
1993,1st Quintile,Disagree,0.31807,1008,2611,0.30021,0.33594
1993,1st Quintile,Disagree completely,0.11456,349,2611,0.10234,0.12678
1993,2nd Quintile,Agree completely,0.07093,295,2800,0.06142,0.08044
1993,2nd Quintile,Agree,0.30875,1210,2800,0.29164,0.32587
1993,2nd Quintile,Disagree,0.29567,997,2800,0.27877,0.31258
1993,2nd Quintile,Disagree completely,0.09449,298,2800,0.08365,0.10533
1993,3rd Quintile,Agree completely,0.08826,301,2651,0.07745,0.09906
1993,3rd Quintile,Agree,0.32236,1162,2651,0.30456,0.34015
1993,3rd Quintile,Disagree,0.29399,940,2651,0.27665,0.31134
1993,3rd Quintile,Disagree completely,0.08585,248,2651,0.07518,0.09651
1993,4th Quintile,Agree completely,0.08847,277,2600,0.07755,0.09939
1993,4th Quintile,Agree,0.34548,1110,2600,0.32719,0.36376
1993,4th Quintile,Disagree,0.33795,978,2600,0.31976,0.35613
1993,4th Quintile,Disagree completely,0.08178,235,2600,0.07124,0.09231
1993,5th Quintile,Agree completely,0.11354,311,2364,0.10075,0.12633
1993,5th Quintile,Agree,0.40697,1082,2364,0.38716,0.42678
1993,5th Quintile,Disagree,0.29015,764,2364,0.27185,0.30845
1993,5th Quintile,Disagree completely,0.08015,207,2364,0.06920,0.09110
1995,1st Quintile,Agree completely,0.10353,341,2527,0.09165,0.11541
1995,1st Quintile,Agree,0.32247,1170,2527,0.30425,0.34070
1995,1st Quintile,Disagree,0.24403,807,2527,0.22728,0.26078
1995,1st Quintile,Disagree completely,0.07101,209,2527,0.06099,0.08103
1995,2nd Quintile,Agree completely,0.09219,371,2850,0.08157,0.10282
1995,2nd Quintile,Agree,0.37756,1446,2850,0.35976,0.39536
1995,2nd Quintile,Disagree,0.26264,885,2850,0.24648,0.27880
1995,2nd Quintile,Disagree completely,0.05154,148,2850,0.04342,0.05966
1995,3rd Quintile,Agree completely,0.11521,402,2702,0.10316,0.12725
1995,3rd Quintile,Agree,0.39339,1399,2702,0.37496,0.41181
1995,3rd Quintile,Disagree,0.24884,787,2702,0.23254,0.26515
1995,3rd Quintile,Disagree completely,0.04804,114,2702,0.03997,0.05610
1995,4th Quintile,Agree completely,0.12221,398,2665,0.10977,0.13465
1995,4th Quintile,Agree,0.48413,1504,2665,0.46516,0.50311
1995,4th Quintile,Disagree,0.21499,656,2665,0.19939,0.23059
1995,4th Quintile,Disagree completely,0.03854,107,2665,0.03123,0.04585
1995,5th Quintile,Agree completely,0.14615,405,2470,0.13222,0.16009
1995,5th Quintile,Agree,0.50287,1419,2470,0.48315,0.52259
1995,5th Quintile,Disagree,0.21924,575,2470,0.20292,0.23556
1995,5th Quintile,Disagree completely,0.02350,71,2470,0.01753,0.02948
