year,age_gr,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Agree completely,0.03638,196,1133,0.02547,0.04728
1990,17-29 y.,Agree,0.09894,546,1133,0.08155,0.11634
1990,17-29 y.,Disagree,0.05861,322,1133,0.04493,0.07229
1990,17-29 y.,Disagree completely,0.01229,69,1133,0.00587,0.01871
1990,30-45 y.,Agree completely,0.03508,261,1508,0.02579,0.04436
1990,30-45 y.,Agree,0.08758,668,1508,0.07331,0.10185
1990,30-45 y.,Disagree,0.05945,464,1508,0.04751,0.07138
1990,30-45 y.,Disagree completely,0.01594,115,1508,0.00962,0.02227
1990,46-65 y.,Agree completely,0.03377,237,1344,0.02411,0.04343
1990,46-65 y.,Agree,0.08315,565,1344,0.06838,0.09791
1990,46-65 y.,Disagree,0.06485,438,1344,0.05168,0.07802
1990,46-65 y.,Disagree completely,0.01557,104,1344,0.00895,0.02219
1990,66 and older,Agree completely,0.03631,85,419,0.01838,0.05424
1990,66 and older,Agree,0.07703,181,419,0.05147,0.10259
1990,66 and older,Disagree,0.04738,119,419,0.02701,0.06775
1990,66 and older,Disagree completely,0.01529,34,419,0.00353,0.02705
1991,17-29 y.,Agree completely,0.03532,160,1002,0.02389,0.04676
1991,17-29 y.,Agree,0.09767,469,1002,0.07928,0.11607
1991,17-29 y.,Disagree,0.06210,297,1002,0.04715,0.07705
1991,17-29 y.,Disagree completely,0.01636,76,1002,0.00850,0.02422
1991,30-45 y.,Agree completely,0.02954,222,1493,0.02094,0.03813
1991,30-45 y.,Agree,0.08508,628,1493,0.07093,0.09924
1991,30-45 y.,Disagree,0.07012,513,1493,0.05717,0.08308
1991,30-45 y.,Disagree completely,0.01824,130,1493,0.01145,0.02503
1991,46-65 y.,Agree completely,0.03153,193,1272,0.02193,0.04114
1991,46-65 y.,Agree,0.08073,466,1272,0.06575,0.09571
1991,46-65 y.,Disagree,0.07812,447,1272,0.06337,0.09288
1991,46-65 y.,Disagree completely,0.02819,166,1272,0.01909,0.03729
1991,66 and older,Agree completely,0.02581,52,390,0.01005,0.04157
1991,66 and older,Agree,0.06874,160,390,0.04360,0.09388
1991,66 and older,Disagree,0.06029,133,390,0.03663,0.08394
1991,66 and older,Disagree completely,0.02120,45,390,0.00688,0.03551
1992,17-29 y.,Agree completely,0.16024,494,2697,0.14639,0.17408
1992,17-29 y.,Agree,0.48706,1473,2697,0.46820,0.50593
1992,17-29 y.,Disagree,0.21331,617,2697,0.19785,0.22877
1992,17-29 y.,Disagree completely,0.04244,113,2697,0.03483,0.05005
1992,30-45 y.,Agree completely,0.13660,504,3599,0.12538,0.14782
1992,30-45 y.,Agree,0.45286,1746,3599,0.43659,0.46912
1992,30-45 y.,Disagree,0.29151,1138,3599,0.27666,0.30636
1992,30-45 y.,Disagree completely,0.05177,211,3599,0.04453,0.05901
1992,46-65 y.,Agree completely,0.11671,413,3253,0.10567,0.12774
1992,46-65 y.,Agree,0.39605,1376,3253,0.37924,0.41286
1992,46-65 y.,Disagree,0.32060,1137,3253,0.30456,0.33664
1992,46-65 y.,Disagree completely,0.08882,327,3253,0.07905,0.09860
1992,66 and older,Agree completely,0.10172,148,1395,0.08586,0.11759
1992,66 and older,Agree,0.37619,556,1395,0.35076,0.40162
1992,66 and older,Disagree,0.39920,551,1395,0.37349,0.42491
1992,66 and older,Disagree completely,0.10315,140,1395,0.08718,0.11912
1993,17-29 y.,Agree completely,0.15155,533,3461,0.13960,0.16350
1993,17-29 y.,Agree,0.48024,1702,3461,0.46359,0.49689
1993,17-29 y.,Disagree,0.29161,987,3461,0.27646,0.30675
1993,17-29 y.,Disagree completely,0.06911,239,3461,0.06065,0.07756
1993,30-45 y.,Agree completely,0.09976,431,4188,0.09069,0.10884
1993,30-45 y.,Agree,0.44053,1906,4188,0.42549,0.45556
1993,30-45 y.,Disagree,0.37046,1485,4188,0.35583,0.38509
1993,30-45 y.,Disagree completely,0.08709,366,4188,0.07855,0.09563
1993,46-65 y.,Agree completely,0.08536,335,3923,0.07662,0.09410
1993,46-65 y.,Agree,0.36355,1461,3923,0.34849,0.37860
1993,46-65 y.,Disagree,0.40852,1615,3923,0.39314,0.42391
1993,46-65 y.,Disagree completely,0.13486,512,3923,0.12417,0.14555
1993,66 and older,Agree completely,0.09153,137,1456,0.07671,0.10635
1993,66 and older,Agree,0.32574,499,1456,0.30166,0.34982
1993,66 and older,Disagree,0.41152,600,1456,0.38624,0.43681
1993,66 and older,Disagree completely,0.15715,220,1456,0.13845,0.17585
1995,17-29 y.,Agree completely,0.20165,686,3332,0.18802,0.21528
1995,17-29 y.,Agree,0.57600,1920,3332,0.55922,0.59279
1995,17-29 y.,Disagree,0.19276,645,3332,0.17936,0.20616
1995,17-29 y.,Disagree completely,0.02233,81,3332,0.01731,0.02734
1995,30-45 y.,Agree completely,0.14278,620,4421,0.13246,0.15309
1995,30-45 y.,Agree,0.55974,2493,4421,0.54510,0.57437
1995,30-45 y.,Disagree,0.26038,1156,4421,0.24744,0.27332
1995,30-45 y.,Disagree completely,0.03016,152,4421,0.02512,0.03521
1995,46-65 y.,Agree completely,0.11360,424,3953,0.10370,0.12349
1995,46-65 y.,Agree,0.47086,1907,3953,0.45530,0.48642
1995,46-65 y.,Disagree,0.33946,1355,3953,0.32469,0.35422
1995,46-65 y.,Disagree completely,0.07236,267,3953,0.06428,0.08044
1995,66 and older,Agree completely,0.12049,187,1512,0.10408,0.13691
1995,66 and older,Agree,0.40714,620,1512,0.38237,0.43191
1995,66 and older,Disagree,0.35494,555,1512,0.33082,0.37907
1995,66 and older,Disagree completely,0.10951,150,1512,0.09377,0.12526
1996,17-29 y.,Agree completely,0.17191,597,3154,0.15874,0.18508
1996,17-29 y.,Agree,0.56992,1755,3154,0.55264,0.58720
1996,17-29 y.,Disagree,0.22541,701,3154,0.21083,0.24000
1996,17-29 y.,Disagree completely,0.03024,101,3154,0.02426,0.03622
1996,30-45 y.,Agree completely,0.13550,589,4430,0.12542,0.14558
1996,30-45 y.,Agree,0.52724,2368,4430,0.51254,0.54194
1996,30-45 y.,Disagree,0.29177,1290,4430,0.27839,0.30516
1996,30-45 y.,Disagree completely,0.04338,183,4430,0.03738,0.04938
1996,46-65 y.,Agree completely,0.10563,390,3882,0.09596,0.11530
1996,46-65 y.,Agree,0.43859,1702,3882,0.42298,0.45420
1996,46-65 y.,Disagree,0.37762,1488,3882,0.36237,0.39287
1996,46-65 y.,Disagree completely,0.07045,302,3882,0.06240,0.07850
1996,66 and older,Agree completely,0.10916,169,1537,0.09357,0.12476
1996,66 and older,Agree,0.38308,596,1537,0.35877,0.40739
1996,66 and older,Disagree,0.39554,607,1537,0.37108,0.41999
1996,66 and older,Disagree completely,0.10198,165,1537,0.08685,0.11712
1997,17-29 y.,Agree completely,0.13404,397,3016,0.12188,0.14621
1997,17-29 y.,Agree,0.51057,1538,3016,0.49272,0.52841
1997,17-29 y.,Disagree,0.28988,922,3016,0.27368,0.30607
1997,17-29 y.,Disagree completely,0.05838,159,3016,0.05001,0.06674
1997,30-45 y.,Agree completely,0.08966,390,4356,0.08117,0.09814
1997,30-45 y.,Agree,0.45143,1980,4356,0.43665,0.46621
1997,30-45 y.,Disagree,0.37770,1645,4356,0.36330,0.39210
1997,30-45 y.,Disagree completely,0.07799,341,4356,0.07002,0.08595
1997,46-65 y.,Agree completely,0.05972,217,3835,0.05222,0.06723
1997,46-65 y.,Agree,0.34553,1318,3835,0.33048,0.36058
1997,46-65 y.,Disagree,0.44859,1782,3835,0.43285,0.46433
1997,46-65 y.,Disagree completely,0.14147,518,3835,0.13044,0.15251
1997,66 and older,Agree completely,0.06489,98,1565,0.05268,0.07710
1997,66 and older,Agree,0.32833,504,1565,0.30506,0.35161
1997,66 and older,Disagree,0.43306,719,1565,0.40850,0.45761
1997,66 and older,Disagree completely,0.15979,244,1565,0.14163,0.17795
2008,17-29 y.,Agree completely,0.16459,620,3148,0.15163,0.17754
2008,17-29 y.,Agree,0.52848,1766,3148,0.51104,0.54592
2008,17-29 y.,Disagree,0.20746,682,3148,0.19329,0.22162
2008,17-29 y.,Disagree completely,0.02460,80,3148,0.01919,0.03002
2008,30-45 y.,Agree completely,0.11117,613,5153,0.10258,0.11975
2008,30-45 y.,Agree,0.53081,2795,5153,0.51718,0.54443
2008,30-45 y.,Disagree,0.30462,1545,5153,0.29205,0.31719
2008,30-45 y.,Disagree completely,0.04836,200,5153,0.04250,0.05422
2008,46-65 y.,Agree completely,0.07168,554,6676,0.06549,0.07787
2008,46-65 y.,Agree,0.42175,2905,6676,0.40991,0.43360
2008,46-65 y.,Disagree,0.40889,2678,6676,0.39710,0.42069
2008,46-65 y.,Disagree completely,0.09405,539,6676,0.08704,0.10105
2008,66 and older,Agree completely,0.06883,290,4269,0.06123,0.07642
2008,66 and older,Agree,0.35814,1588,4269,0.34375,0.37252
2008,66 and older,Disagree,0.45266,1912,4269,0.43773,0.46759
2008,66 and older,Disagree completely,0.11135,479,4269,0.10191,0.12079
2013,17-29 y.,Agree completely,0.17572,660,2530,0.16088,0.19055
2013,17-29 y.,Agree,0.41954,1528,2530,0.40031,0.43877
2013,17-29 y.,Disagree,0.08312,298,2530,0.07236,0.09388
2013,17-29 y.,Disagree completely,0.01278,44,2530,0.00840,0.01716
2013,30-45 y.,Agree completely,0.12769,758,4063,0.11742,0.13795
2013,30-45 y.,Agree,0.43535,2598,4063,0.42010,0.45060
2013,30-45 y.,Disagree,0.10407,619,4063,0.09468,0.11346
2013,30-45 y.,Disagree completely,0.01304,88,4063,0.00955,0.01653
2013,46-65 y.,Agree completely,0.11769,1006,7292,0.11029,0.12508
2013,46-65 y.,Agree,0.50675,4228,7292,0.49527,0.51823
2013,46-65 y.,Disagree,0.24120,1803,7292,0.23138,0.25102
2013,46-65 y.,Disagree completely,0.03359,255,7292,0.02946,0.03773
2013,66 and older,Agree completely,0.11466,579,4903,0.10574,0.12358
2013,66 and older,Agree,0.49395,2582,4903,0.47995,0.50794
2013,66 and older,Disagree,0.32161,1508,4903,0.30853,0.33468
2013,66 and older,Disagree completely,0.05260,234,4903,0.04635,0.05885
2018,17-29 y.,Agree completely,0.22280,1124,4221,0.21024,0.23535
2018,17-29 y.,Agree,0.53360,2378,4221,0.51855,0.54866
2018,17-29 y.,Disagree,0.12413,599,4221,0.11418,0.13408
2018,17-29 y.,Disagree completely,0.02435,120,4221,0.01970,0.02900
2018,30-45 y.,Agree completely,0.20049,1351,6692,0.19090,0.21009
2018,30-45 y.,Agree,0.56284,3902,6692,0.55095,0.57472
2018,30-45 y.,Disagree,0.18966,1201,6692,0.18027,0.19906
2018,30-45 y.,Disagree completely,0.02893,238,6692,0.02492,0.03295
2018,46-65 y.,Agree completely,0.12638,1290,9586,0.11973,0.13303
2018,46-65 y.,Agree,0.50055,4989,9586,0.49054,0.51056
2018,46-65 y.,Disagree,0.30575,2758,9586,0.29652,0.31497
2018,46-65 y.,Disagree completely,0.05862,549,9586,0.05392,0.06332
2018,66 and older,Agree completely,0.11035,545,4959,0.10163,0.11907
2018,66 and older,Agree,0.44777,2282,4959,0.43393,0.46161
2018,66 and older,Disagree,0.36462,1818,4959,0.35122,0.37801
2018,66 and older,Disagree completely,0.07096,314,4959,0.06381,0.07810
