year,sex,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,male,Agree completely,0.03068,406,2100,0.02330,0.03805
1990,male,Agree,0.07158,951,2100,0.06055,0.08261
1990,male,Disagree,0.04521,610,2100,0.03632,0.05410
1990,male,Disagree completely,0.01027,133,2100,0.00595,0.01458
1990,female,Agree completely,0.02735,373,2304,0.02069,0.03401
1990,female,Agree,0.07178,1009,2304,0.06123,0.08232
1990,female,Disagree,0.05162,733,2304,0.04258,0.06066
1990,female,Disagree completely,0.01404,189,2304,0.00924,0.01885
1991,male,Agree completely,0.02743,337,1991,0.02025,0.03460
1991,male,Agree,0.07088,855,1991,0.05961,0.08216
1991,male,Disagree,0.05322,617,1991,0.04336,0.06308
1991,male,Disagree completely,0.01554,182,1991,0.01011,0.02098
1991,female,Agree completely,0.02352,290,2166,0.01713,0.02990
1991,female,Agree,0.06717,868,2166,0.05663,0.07772
1991,female,Disagree,0.06040,773,2166,0.05036,0.07043
1991,female,Disagree completely,0.01974,235,2166,0.01388,0.02560
1992,male,Agree completely,0.11501,816,5204,0.10634,0.12368
1992,male,Agree,0.36037,2518,5204,0.34732,0.37341
1992,male,Disagree,0.22290,1507,5204,0.21160,0.23421
1992,male,Disagree completely,0.05358,363,5204,0.04746,0.05970
1992,female,Agree completely,0.09854,743,5740,0.09083,0.10625
1992,female,Agree,0.34653,2633,5740,0.33422,0.35884
1992,female,Disagree,0.27436,1936,5740,0.26282,0.28591
1992,female,Disagree completely,0.06259,428,5740,0.05632,0.06885
1993,male,Agree completely,0.08865,717,6333,0.08165,0.09565
1993,male,Agree,0.34439,2824,6333,0.33269,0.35610
1993,male,Disagree,0.29075,2171,6333,0.27956,0.30193
1993,male,Disagree completely,0.08607,621,6333,0.07916,0.09297
1993,female,Agree completely,0.08418,719,6695,0.07753,0.09084
1993,female,Agree,0.32170,2744,6695,0.31051,0.33289
1993,female,Disagree,0.32255,2516,6695,0.31135,0.33375
1993,female,Disagree completely,0.09633,716,6695,0.08927,0.10340
1995,male,Agree completely,0.11899,982,6380,0.11105,0.12694
1995,male,Agree,0.41574,3390,6380,0.40365,0.42783
1995,male,Disagree,0.22759,1709,6380,0.21730,0.23788
1995,male,Disagree completely,0.04281,299,6380,0.03785,0.04778
1995,female,Agree completely,0.11278,935,6838,0.10528,0.12028
1995,female,Agree,0.41636,3550,6838,0.40467,0.42804
1995,female,Disagree,0.24793,2002,6838,0.23769,0.25817
1995,female,Disagree completely,0.05024,351,6838,0.04506,0.05541
1996,male,Agree completely,0.10490,881,6272,0.09732,0.11248
1996,male,Agree,0.40440,3153,6272,0.39225,0.41655
1996,male,Disagree,0.25411,1903,6272,0.24333,0.26488
1996,male,Disagree completely,0.04362,335,6272,0.03856,0.04867
1996,female,Agree completely,0.10552,864,6731,0.09818,0.11286
1996,female,Agree,0.38553,3268,6731,0.37390,0.39716
1996,female,Disagree,0.28211,2183,6731,0.27136,0.29286
1996,female,Disagree completely,0.05586,416,6731,0.05037,0.06135
1997,male,Agree completely,0.07049,562,6184,0.06411,0.07687
1997,male,Agree,0.33527,2624,6184,0.32350,0.34704
1997,male,Disagree,0.31742,2403,6184,0.30581,0.32902
1997,male,Disagree completely,0.08534,595,6184,0.07838,0.09231
1997,female,Agree completely,0.06728,540,6588,0.06123,0.07333
1997,female,Agree,0.33214,2716,6588,0.32077,0.34351
1997,female,Disagree,0.33302,2665,6588,0.32164,0.34440
1997,female,Disagree completely,0.09639,667,6588,0.08926,0.10352
2008,male,Agree completely,0.08634,1035,9180,0.08060,0.09209
2008,male,Agree,0.39139,4371,9180,0.38140,0.40137
2008,male,Disagree,0.29183,3157,9180,0.28253,0.30113
2008,male,Disagree completely,0.05900,617,9180,0.05417,0.06382
2008,female,Agree completely,0.08145,1042,10066,0.07611,0.08679
2008,female,Agree,0.38489,4683,10066,0.37538,0.39439
2008,female,Disagree,0.31116,3660,10066,0.30211,0.32020
2008,female,Disagree completely,0.06537,681,10066,0.06055,0.07020
2013,male,Agree completely,0.12107,1494,8807,0.11425,0.12788
2013,male,Agree,0.40039,5169,8807,0.39016,0.41063
2013,male,Disagree,0.16213,1873,8807,0.15444,0.16983
2013,male,Disagree completely,0.02050,271,8807,0.01754,0.02346
2013,female,Agree completely,0.09931,1509,9981,0.09344,0.10518
2013,female,Agree,0.40276,5767,9981,0.39314,0.41239
2013,female,Disagree,0.17901,2355,9981,0.17149,0.18653
2013,female,Disagree completely,0.02982,350,9981,0.02648,0.03315
2018,male,Agree completely,0.12855,1971,11721,0.12249,0.13461
2018,male,Agree,0.43912,6314,11721,0.43013,0.44810
2018,male,Disagree,0.21541,2866,11721,0.20796,0.22285
2018,male,Disagree completely,0.03996,570,11721,0.03641,0.04351
2018,female,Agree completely,0.13749,2339,13737,0.13173,0.14325
2018,female,Agree,0.42684,7237,13737,0.41857,0.43512
2018,female,Disagree,0.23168,3510,13737,0.22462,0.23873
2018,female,Disagree completely,0.04335,651,13737,0.03995,0.04676
