year,age_gr,quintil_oecd,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,1st Quintile,Agree completely,0.12126,79,510,0.09290,0.14962
1992,17-29 y.,1st Quintile,Agree,0.46539,268,510,0.42206,0.50873
1992,17-29 y.,1st Quintile,Disagree,0.21592,131,510,0.18017,0.25167
1992,17-29 y.,1st Quintile,Disagree completely,0.05325,32,510,0.03374,0.07275
1992,17-29 y.,2nd Quintile,Agree completely,0.14604,105,555,0.11663,0.17545
1992,17-29 y.,2nd Quintile,Agree,0.45835,312,555,0.41686,0.49984
1992,17-29 y.,2nd Quintile,Disagree,0.22339,138,555,0.18870,0.25807
1992,17-29 y.,3rd Quintile,Agree completely,0.16934,106,525,0.13723,0.20145
1992,17-29 y.,3rd Quintile,Agree,0.50925,313,525,0.46645,0.55206
1992,17-29 y.,3rd Quintile,Disagree,0.16895,106,525,0.13687,0.20104
1992,17-29 y.,4th Quintile,Agree completely,0.15552,99,542,0.12498,0.18606
1992,17-29 y.,4th Quintile,Agree,0.49204,307,542,0.44991,0.53417
1992,17-29 y.,4th Quintile,Disagree,0.23839,136,542,0.20248,0.27430
1992,17-29 y.,5th Quintile,Agree completely,0.20821,105,483,0.17196,0.24445
1992,17-29 y.,5th Quintile,Agree,0.50834,273,483,0.46371,0.55297
1992,17-29 y.,5th Quintile,Disagree,0.21891,105,483,0.18199,0.25582
1992,30-45 y.,1st Quintile,Agree completely,0.08980,68,696,0.06855,0.11106
1992,30-45 y.,1st Quintile,Agree,0.37347,299,696,0.33750,0.40943
1992,30-45 y.,1st Quintile,Disagree,0.33628,256,696,0.30116,0.37140
1992,30-45 y.,1st Quintile,Disagree completely,0.10003,73,696,0.07773,0.12234
1992,30-45 y.,2nd Quintile,Agree completely,0.12079,115,856,0.09895,0.14263
1992,30-45 y.,2nd Quintile,Agree,0.45054,399,856,0.41719,0.48390
1992,30-45 y.,2nd Quintile,Disagree,0.30128,297,856,0.27052,0.33203
1992,30-45 y.,2nd Quintile,Disagree completely,0.04750,45,856,0.03324,0.06176
1992,30-45 y.,3rd Quintile,Agree completely,0.13231,99,717,0.10749,0.15713
1992,30-45 y.,3rd Quintile,Agree,0.43949,350,717,0.40313,0.47584
1992,30-45 y.,3rd Quintile,Disagree,0.28064,219,717,0.24773,0.31355
1992,30-45 y.,3rd Quintile,Disagree completely,0.05917,49,717,0.04189,0.07645
1992,30-45 y.,4th Quintile,Agree completely,0.13967,96,610,0.11214,0.16721
1992,30-45 y.,4th Quintile,Agree,0.44554,312,610,0.40606,0.48501
1992,30-45 y.,4th Quintile,Disagree,0.31228,202,610,0.27547,0.34909
1992,30-45 y.,5th Quintile,Agree completely,0.18172,126,676,0.15262,0.21081
1992,30-45 y.,5th Quintile,Agree,0.52551,386,676,0.48784,0.56318
1992,30-45 y.,5th Quintile,Disagree,0.24549,164,676,0.21302,0.27795
1992,46-65 y.,1st Quintile,Agree completely,0.08912,58,581,0.06593,0.11231
1992,46-65 y.,1st Quintile,Agree,0.32054,213,581,0.28256,0.35853
1992,46-65 y.,1st Quintile,Disagree,0.34482,226,581,0.30614,0.38350
1992,46-65 y.,1st Quintile,Disagree completely,0.12227,84,581,0.09561,0.14893
1992,46-65 y.,2nd Quintile,Agree completely,0.12992,79,562,0.10210,0.15774
1992,46-65 y.,2nd Quintile,Agree,0.32304,216,562,0.28434,0.36174
1992,46-65 y.,2nd Quintile,Disagree,0.35206,207,562,0.31254,0.39158
1992,46-65 y.,2nd Quintile,Disagree completely,0.09836,60,562,0.07372,0.12301
1992,46-65 y.,3rd Quintile,Agree completely,0.10376,67,609,0.07952,0.12800
1992,46-65 y.,3rd Quintile,Agree,0.39825,253,609,0.35934,0.43716
1992,46-65 y.,3rd Quintile,Disagree,0.31251,217,609,0.27567,0.34936
1992,46-65 y.,3rd Quintile,Disagree completely,0.10464,72,609,0.08031,0.12897
1992,46-65 y.,4th Quintile,Agree completely,0.09879,87,697,0.07663,0.12096
1992,46-65 y.,4th Quintile,Agree,0.38085,287,697,0.34478,0.41693
1992,46-65 y.,4th Quintile,Disagree,0.34116,258,697,0.30594,0.37638
1992,46-65 y.,4th Quintile,Disagree completely,0.08729,65,697,0.06632,0.10826
1992,46-65 y.,5th Quintile,Agree completely,0.15064,122,804,0.12590,0.17538
1992,46-65 y.,5th Quintile,Agree,0.49471,407,804,0.46013,0.52929
1992,46-65 y.,5th Quintile,Disagree,0.27603,229,804,0.24511,0.30695
1992,46-65 y.,5th Quintile,Disagree completely,0.05349,46,804,0.03793,0.06906
1992,66 and older,1st Quintile,Agree completely,0.09557,52,493,0.06959,0.12155
1992,66 and older,1st Quintile,Agree,0.35456,190,493,0.31229,0.39683
1992,66 and older,1st Quintile,Disagree,0.40012,191,493,0.35683,0.44341
1992,66 and older,1st Quintile,Disagree completely,0.13090,60,493,0.10110,0.16071
1992,66 and older,2nd Quintile,Agree,0.33453,99,229,0.27329,0.39578
1992,66 and older,2nd Quintile,Disagree,0.43875,130,229,0.37433,0.50316
1992,66 and older,3rd Quintile,Agree,0.44519,101,179,0.37218,0.51820
1992,66 and older,3rd Quintile,Disagree,0.33973,78,179,0.27015,0.40931
1992,66 and older,4th Quintile,Agree,0.39146,86,172,0.31831,0.46462
1992,66 and older,4th Quintile,Disagree,0.43178,86,172,0.35754,0.50602
1992,66 and older,5th Quintile,Agree,0.38584,80,146,0.30660,0.46507
1992,66 and older,5th Quintile,Disagree,0.37312,66,146,0.29440,0.45184
1993,17-29 y.,1st Quintile,Agree completely,0.11645,90,724,0.09307,0.13983
1993,17-29 y.,1st Quintile,Agree,0.41847,316,724,0.38251,0.45443
1993,17-29 y.,1st Quintile,Disagree,0.37114,253,724,0.33593,0.40636
1993,17-29 y.,1st Quintile,Disagree completely,0.08649,65,724,0.06600,0.10698
1993,17-29 y.,2nd Quintile,Agree completely,0.13457,108,747,0.11008,0.15906
1993,17-29 y.,2nd Quintile,Agree,0.49256,383,747,0.45668,0.52843
1993,17-29 y.,2nd Quintile,Disagree,0.29773,208,747,0.26492,0.33054
1993,17-29 y.,2nd Quintile,Disagree completely,0.06641,48,747,0.04854,0.08428
1993,17-29 y.,3rd Quintile,Agree completely,0.16126,126,747,0.13487,0.18765
1993,17-29 y.,3rd Quintile,Agree,0.48040,378,747,0.44455,0.51625
1993,17-29 y.,3rd Quintile,Disagree,0.28180,201,747,0.24952,0.31409
1993,17-29 y.,3rd Quintile,Disagree completely,0.06404,42,747,0.04647,0.08160
1993,17-29 y.,4th Quintile,Agree completely,0.15155,102,695,0.12487,0.17823
1993,17-29 y.,4th Quintile,Agree,0.51416,366,695,0.47697,0.55134
1993,17-29 y.,4th Quintile,Disagree,0.25477,176,695,0.22235,0.28719
1993,17-29 y.,4th Quintile,Disagree completely,0.07668,51,695,0.05688,0.09648
1993,17-29 y.,5th Quintile,Agree completely,0.19520,107,548,0.16198,0.22841
1993,17-29 y.,5th Quintile,Agree,0.49351,259,548,0.45161,0.53541
1993,17-29 y.,5th Quintile,Disagree,0.25450,149,548,0.21800,0.29101
1993,17-29 y.,5th Quintile,Disagree completely,0.05073,33,548,0.03234,0.06912
1993,30-45 y.,1st Quintile,Agree completely,0.09001,69,746,0.06945,0.11056
1993,30-45 y.,1st Quintile,Agree,0.41112,307,746,0.37578,0.44645
1993,30-45 y.,1st Quintile,Disagree,0.37817,282,746,0.34334,0.41299
1993,30-45 y.,1st Quintile,Disagree completely,0.11705,88,746,0.09397,0.14014
1993,30-45 y.,2nd Quintile,Agree completely,0.08427,94,983,0.06690,0.10165
1993,30-45 y.,2nd Quintile,Agree,0.41768,440,983,0.38683,0.44852
1993,30-45 y.,2nd Quintile,Disagree,0.40125,366,983,0.37059,0.43190
1993,30-45 y.,2nd Quintile,Disagree completely,0.09088,83,983,0.07290,0.10885
1993,30-45 y.,3rd Quintile,Agree completely,0.10855,90,924,0.08848,0.12862
1993,30-45 y.,3rd Quintile,Agree,0.43252,429,924,0.40056,0.46449
1993,30-45 y.,3rd Quintile,Disagree,0.37291,328,924,0.34171,0.40411
1993,30-45 y.,3rd Quintile,Disagree completely,0.08601,77,924,0.06792,0.10410
1993,30-45 y.,4th Quintile,Agree completely,0.08625,79,787,0.06663,0.10588
1993,30-45 y.,4th Quintile,Agree,0.41836,342,787,0.38387,0.45284
1993,30-45 y.,4th Quintile,Disagree,0.40482,299,787,0.37050,0.43913
1993,30-45 y.,4th Quintile,Disagree completely,0.08876,67,787,0.06887,0.10864
1993,30-45 y.,5th Quintile,Agree completely,0.12286,99,748,0.09932,0.14640
1993,30-45 y.,5th Quintile,Agree,0.50522,388,748,0.46937,0.54108
