year,age_gr,plj0588,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,Often,0.03650,181,3535,0.03032,0.04268
2013,17-29 y.,Sometimes,0.16873,773,3535,0.15639,0.18108
2013,17-29 y.,Seldom,0.35172,1647,3535,0.33598,0.36747
2013,17-29 y.,Never,0.18853,934,3535,0.17563,0.20142
2013,30-45 y.,Very often,0.00614,86,7982,0.00443,0.00785
2013,30-45 y.,Often,0.04676,407,7982,0.04213,0.05139
2013,30-45 y.,Sometimes,0.17237,1651,7982,0.16408,0.18066
2013,30-45 y.,Seldom,0.39422,3667,7982,0.38350,0.40494
2013,30-45 y.,Never,0.21431,2171,7982,0.20531,0.22331
2013,46-65 y.,Very often,0.01092,103,8945,0.00877,0.01308
2013,46-65 y.,Often,0.05682,495,8945,0.05202,0.06162
2013,46-65 y.,Sometimes,0.19650,1750,8945,0.18826,0.20473
2013,46-65 y.,Seldom,0.42132,4032,8945,0.41108,0.43155
2013,46-65 y.,Never,0.25320,2565,8945,0.24419,0.26221
2013,66 and older,Very often,0.01147,55,4900,0.00849,0.01445
2013,66 and older,Often,0.05091,234,4900,0.04476,0.05707
2013,66 and older,Sometimes,0.19646,900,4900,0.18534,0.20759
2013,66 and older,Seldom,0.36965,1895,4900,0.35613,0.38317
2013,66 and older,Never,0.35285,1816,4900,0.33947,0.36623
2019,17-29 y.,Never,0.00087,57,57,-0.00684,0.00857
2019,30-45 y.,Never,0.00050,37,37,-0.00678,0.00778
2021,17-29 y.,Very often,0.01957,72,3184,0.01475,0.02438
2021,17-29 y.,Often,0.07210,285,3184,0.06311,0.08108
2021,17-29 y.,Sometimes,0.22563,848,3184,0.21111,0.24015
2021,17-29 y.,Seldom,0.40234,1208,3184,0.38531,0.41938
2021,17-29 y.,Never,0.21060,771,3184,0.19643,0.22476
2021,30-45 y.,Very often,0.01896,166,5196,0.01525,0.02267
2021,30-45 y.,Often,0.05833,393,5196,0.05195,0.06470
2021,30-45 y.,Sometimes,0.20897,1208,5196,0.19791,0.22002
2021,30-45 y.,Seldom,0.45941,1949,5196,0.44586,0.47297
2021,30-45 y.,Never,0.24209,1480,5196,0.23044,0.25373
2021,46-65 y.,Very often,0.01408,130,7220,0.01137,0.01680
2021,46-65 y.,Often,0.05480,411,7220,0.04955,0.06005
2021,46-65 y.,Sometimes,0.19656,1364,7220,0.18739,0.20572
2021,46-65 y.,Seldom,0.45861,3145,7220,0.44712,0.47011
2021,46-65 y.,Never,0.26734,2170,7220,0.25713,0.27755
2021,66 and older,Very often,0.01064,37,3548,0.00726,0.01401
2021,66 and older,Often,0.05317,174,3548,0.04578,0.06055
2021,66 and older,Sometimes,0.18588,661,3548,0.17308,0.19868
2021,66 and older,Seldom,0.44145,1527,3548,0.42510,0.45779
2021,66 and older,Never,0.29383,1149,3548,0.27884,0.30882
