year,age_gr,pgisced97,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,No answer / don't know,Very good,0.34977,45,94,0.25284,0.44669
1992,17-29 y.,No answer / don't know,Good,0.43092,49,94,0.33027,0.53157
1992,17-29 y.,Pre-primary Level,Very good,0.44435,85,162,0.36760,0.52111
1992,17-29 y.,Pre-primary Level,Good,0.42562,77,162,0.34924,0.50199
1992,17-29 y.,Primary Level,Very good,0.35734,41,102,0.26388,0.45081
1992,17-29 y.,Primary Level,Good,0.40684,61,102,0.31103,0.50265
1992,17-29 y.,Lower Secondary Level,Very good,0.32682,337,898,0.29613,0.35752
1992,17-29 y.,Lower Secondary Level,Good,0.46003,430,898,0.42741,0.49264
1992,17-29 y.,Lower Secondary Level,Satisfactory,0.17914,131,898,0.15404,0.20423
1992,17-29 y.,Upper Secondary Level,Very good,0.28926,532,1749,0.26800,0.31051
1992,17-29 y.,Upper Secondary Level,Good,0.51397,889,1749,0.49054,0.53740
1992,17-29 y.,Upper Secondary Level,Satisfactory,0.15217,266,1749,0.13533,0.16901
1992,17-29 y.,Upper Secondary Level,Poor,0.03800,62,1749,0.02904,0.04696
1992,17-29 y.,Post-secondary Non-tertiary Level,Very good,0.21679,43,135,0.14702,0.28656
1992,17-29 y.,Post-secondary Non-tertiary Level,Good,0.57706,92,135,0.49341,0.66071
1992,17-29 y.,First Stage of Tertiary Education,Good,0.56622,51,51,0.42885,0.70360
1992,17-29 y.,Second Stage of Tertiary Education,Very good,0.36452,68,151,0.28749,0.44154
1992,17-29 y.,Second Stage of Tertiary Education,Good,0.50473,83,151,0.42472,0.58474
1992,30-45 y.,Primary Level,Good,0.36131,70,162,0.28710,0.43551
1992,30-45 y.,Primary Level,Satisfactory,0.32654,56,162,0.25410,0.39898
1992,30-45 y.,Primary Level,Poor,0.13974,36,162,0.08618,0.19329
1992,30-45 y.,Lower Secondary Level,Very good,0.09498,47,466,0.06833,0.12163
1992,30-45 y.,Lower Secondary Level,Good,0.42109,205,466,0.37621,0.46596
1992,30-45 y.,Lower Secondary Level,Satisfactory,0.28411,134,466,0.24312,0.32510
1992,30-45 y.,Lower Secondary Level,Poor,0.16142,80,466,0.12798,0.19486
1992,30-45 y.,Upper Secondary Level,Very good,0.15294,348,2266,0.13812,0.16777
1992,30-45 y.,Upper Secondary Level,Good,0.50432,1164,2266,0.48373,0.52492
1992,30-45 y.,Upper Secondary Level,Satisfactory,0.25531,561,2266,0.23735,0.27326
1992,30-45 y.,Upper Secondary Level,Poor,0.07104,161,2266,0.06046,0.08161
1992,30-45 y.,Upper Secondary Level,Bad,0.01639,32,2266,0.01116,0.02162
1992,30-45 y.,Post-secondary Non-tertiary Level,Good,0.50560,64,64,0.38214,0.62906
1992,30-45 y.,First Stage of Tertiary Education,Very good,0.16895,53,290,0.12575,0.21215
1992,30-45 y.,First Stage of Tertiary Education,Good,0.49005,162,290,0.43241,0.54768
1992,30-45 y.,First Stage of Tertiary Education,Satisfactory,0.27470,75,290,0.22324,0.32617
1992,30-45 y.,Second Stage of Tertiary Education,Very good,0.19918,161,795,0.17140,0.22696
1992,30-45 y.,Second Stage of Tertiary Education,Good,0.57572,498,795,0.54134,0.61010
1992,30-45 y.,Second Stage of Tertiary Education,Satisfactory,0.17552,136,795,0.14905,0.20198
1992,46-65 y.,Primary Level,Good,0.21461,67,246,0.16320,0.26602
1992,46-65 y.,Primary Level,Satisfactory,0.36886,100,246,0.30844,0.42928
1992,46-65 y.,Primary Level,Poor,0.29131,79,246,0.23441,0.34820
1992,46-65 y.,Lower Secondary Level,Very good,0.04024,35,886,0.02729,0.05319
1992,46-65 y.,Lower Secondary Level,Good,0.25948,259,886,0.23060,0.28836
1992,46-65 y.,Lower Secondary Level,Satisfactory,0.45129,369,886,0.41850,0.48407
1992,46-65 y.,Lower Secondary Level,Poor,0.18554,165,886,0.15993,0.21115
1992,46-65 y.,Lower Secondary Level,Bad,0.06345,58,886,0.04739,0.07952
1992,46-65 y.,Upper Secondary Level,Very good,0.06805,127,1969,0.05693,0.07918
1992,46-65 y.,Upper Secondary Level,Good,0.34638,684,1969,0.32535,0.36740
1992,46-65 y.,Upper Secondary Level,Satisfactory,0.37893,760,1969,0.35750,0.40037
1992,46-65 y.,Upper Secondary Level,Poor,0.15496,298,1969,0.13897,0.17094
1992,46-65 y.,Upper Secondary Level,Bad,0.05168,100,1969,0.04190,0.06146
1992,46-65 y.,First Stage of Tertiary Education,Good,0.33866,93,205,0.27372,0.40360
