"ple0008","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr gut","1992","(noch) kein Abschluss","kein Migrationshintergrund","73","0.326847218936168","0.264002263365244","0.389692174507092"
"Sehr gut","1992","(noch) kein Abschluss","direkter Migrationshintergrund","59","0.125639237885978","0.0988038881508355","0.15247458762112"
"Sehr gut","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","32","0.48330115195187","0.367063566910193","0.599538736993547"
"Sehr gut","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","1992","Hauptschule","kein Migrationshintergrund","487","0.0900794278475868","0.0821103259259271","0.0980485297692464"
"Sehr gut","1992","Hauptschule","direkter Migrationshintergrund","196","0.119286121999729","0.102203702577466","0.136368541421992"
"Sehr gut","1992","Hauptschule","indirekter Migrationshintergrund","74","0.319663927710566","0.252463692725406","0.386864162695726"
"Sehr gut","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","1992","Realschule","kein Migrationshintergrund","561","0.171295704765695","0.157492297312403","0.185099112218986"
"Sehr gut","1992","Realschule","direkter Migrationshintergrund","34","0.124628587325763","0.0727974417463193","0.176459732905207"
"Sehr gut","1992","Realschule","indirekter Migrationshintergrund","33","0.334357485917492","0.232247735076772","0.436467236758212"
"Sehr gut","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","1992","(Fach-)Abitur","kein Migrationshintergrund","154","0.211329812083035","0.179969116091194","0.242690508074876"
"Sehr gut","1992","(Fach-)Abitur","direkter Migrationshintergrund","45","0.212232045027464","0.156259404526058","0.268204685528871"
"Sehr gut","1992","(Fach-)Abitur","indirekter Migrationshintergrund","19","","",""
"Sehr gut","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","1992","AkademikerIn","kein Migrationshintergrund","257","0.162459172125615","0.143896930911428","0.181021413339802"
"Sehr gut","1992","AkademikerIn","direkter Migrationshintergrund","29","","",""
"Sehr gut","1992","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Sehr gut","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","1992","(noch) kein Abschluss","kein Migrationshintergrund","80","0.385158829641864","0.319959579065874","0.450358080217854"
"Gut","1992","(noch) kein Abschluss","direkter Migrationshintergrund","187","0.309424974954204","0.271998200571639","0.346851749336769"
"Gut","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","30","0.430319049932466","0.31515152025554","0.545486579609392"
"Gut","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","1992","Hauptschule","kein Migrationshintergrund","1720","0.322398658491536","0.309388620302048","0.335408696681025"
"Gut","1992","Hauptschule","direkter Migrationshintergrund","573","0.386996089081791","0.361326322968127","0.412665855195455"
"Gut","1992","Hauptschule","indirekter Migrationshintergrund","74","0.444790780849433","0.373181642207685","0.516399919491181"
"Gut","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","1992","Realschule","kein Migrationshintergrund","1429","0.469636300291521","0.451351888186862","0.48792071239618"
"Gut","1992","Realschule","direkter Migrationshintergrund","61","0.373489374222023","0.297581096521963","0.449397651922083"
"Gut","1992","Realschule","indirekter Migrationshintergrund","39","0.446809167813103","0.339202374482726","0.554415961143479"
"Gut","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","1992","(Fach-)Abitur","kein Migrationshintergrund","310","0.477951928312663","0.439580766086952","0.516323090538373"
"Gut","1992","(Fach-)Abitur","direkter Migrationshintergrund","87","0.464579602591797","0.396306649926755","0.532852555256839"
"Gut","1992","(Fach-)Abitur","indirekter Migrationshintergrund","14","","",""
"Gut","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","1992","AkademikerIn","kein Migrationshintergrund","759","0.473393397158917","0.448268195926151","0.498518598391682"
"Gut","1992","AkademikerIn","direkter Migrationshintergrund","64","0.426988385539967","0.341959564335931","0.512017206744004"
"Gut","1992","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Gut","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","1992","(noch) kein Abschluss","kein Migrationshintergrund","38","0.162808106126637","0.113343822486771","0.212272389766502"
"Zufriedenstellend","1992","(noch) kein Abschluss","direkter Migrationshintergrund","176","0.29120699904698","0.254422919114859","0.327991078979101"
"Zufriedenstellend","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Zufriedenstellend","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","1992","Hauptschule","kein Migrationshintergrund","1784","0.368451097305024","0.355023810997952","0.381878383612096"
"Zufriedenstellend","1992","Hauptschule","direkter Migrationshintergrund","375","0.294325656538825","0.27030675036645","0.3183445627112"
"Zufriedenstellend","1992","Hauptschule","indirekter Migrationshintergrund","24","","",""
"Zufriedenstellend","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","1992","Realschule","kein Migrationshintergrund","644","0.25590538671674","0.239918383201483","0.271892390231998"
"Zufriedenstellend","1992","Realschule","direkter Migrationshintergrund","45","0.365905633801883","0.290318602738116","0.44149266486565"
"Zufriedenstellend","1992","Realschule","indirekter Migrationshintergrund","6","","",""
"Zufriedenstellend","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","kein Migrationshintergrund","130","0.201372118337291","0.170566530523082","0.232177706151499"
"Zufriedenstellend","1992","(Fach-)Abitur","direkter Migrationshintergrund","45","0.207546885603679","0.152031155056262","0.263062616151096"
"Zufriedenstellend","1992","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Zufriedenstellend","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","1992","AkademikerIn","kein Migrationshintergrund","371","0.262100135058961","0.239969817880001","0.28423045223792"
"Zufriedenstellend","1992","AkademikerIn","direkter Migrationshintergrund","23","","",""
"Zufriedenstellend","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Zufriedenstellend","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
