"ple0008","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr gut","1992","(noch) kein Abschluss","Städtischer Raum","120","0.228697393526543","0.197606579784662","0.259788207268423"
"Sehr gut","1992","(noch) kein Abschluss","Ländlicher Raum","43","0.293627881852475","0.224965295363384","0.362290468341566"
"Sehr gut","1992","Hauptschule","Städtischer Raum","526","0.0976820155667121","0.0888258815573577","0.106538149576066"
"Sehr gut","1992","Hauptschule","Ländlicher Raum","226","0.0915371604364467","0.0794236176339106","0.103650703238983"
"Sehr gut","1992","Realschule","Städtischer Raum","333","0.159608403969393","0.142310230608331","0.176906577330455"
"Sehr gut","1992","Realschule","Ländlicher Raum","282","0.189526188906022","0.168431144844832","0.210621232967211"
"Sehr gut","1992","(Fach-)Abitur","Städtischer Raum","173","0.219336934800626","0.188856639980037","0.249817229621216"
"Sehr gut","1992","(Fach-)Abitur","Ländlicher Raum","45","0.198813668439501","0.141146441922479","0.256480894956523"
"Sehr gut","1992","AkademikerIn","Städtischer Raum","172","0.168828414231705","0.145446624630547","0.192210203832863"
"Sehr gut","1992","AkademikerIn","Ländlicher Raum","102","0.163339312138461","0.134563770642961","0.192114853633962"
"Gut","1992","(noch) kein Abschluss","Städtischer Raum","234","0.350449824107393","0.315130827455822","0.385768820758963"
"Gut","1992","(noch) kein Abschluss","Ländlicher Raum","63","0.365727831174822","0.293113628721921","0.438342033627723"
"Gut","1992","Hauptschule","Städtischer Raum","1602","0.335667779663265","0.321581232527856","0.349754326798675"
"Gut","1992","Hauptschule","Ländlicher Raum","754","0.321219851112185","0.301605017380379","0.34083468484399"
"Gut","1992","Realschule","Städtischer Raum","835","0.455550333401929","0.432028099188844","0.479072567615015"
"Gut","1992","Realschule","Ländlicher Raum","668","0.480065557764198","0.453174932717357","0.50695618281104"
"Gut","1992","(Fach-)Abitur","Städtischer Raum","320","0.471836728376692","0.435065221049553","0.508608235703831"
"Gut","1992","(Fach-)Abitur","Ländlicher Raum","88","0.477785868697203","0.405611974314197","0.54995976308021"
"Gut","1992","AkademikerIn","Städtischer Raum","496","0.472497767419151","0.441336029909739","0.503659504928563"
"Gut","1992","AkademikerIn","Ländlicher Raum","318","0.467870812662078","0.429031192047604","0.506710433276551"
