year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1984,No answer / don't know,West,64,7.05840,6.28053,7.83628,5.00000,8.00000,10.00000,0,10,,,
1984,Pre-primary Level,West,187,8.48639,8.21408,8.75870,8.00000,9.00000,10.00000,5.00000,10,,,
1984,Primary Level,West,999,6.44801,6.26110,6.63491,5.00000,7.00000,9.00000,0,10,,,
1984,Lower Secondary Level,West,3442,6.35768,6.26260,6.45277,5.00000,7.00000,9.00000,0,10,,,
1984,Upper Secondary Level,West,5696,6.92676,6.85827,6.99525,5.00000,8.00000,9.00000,0,10,,,
1984,Post-secondary Non-tertiary Level,West,309,7.34039,7.06539,7.61538,6.00000,8.00000,9.00000,1.50000,10,,,
1984,First Stage of Tertiary Education,West,657,6.79815,6.59904,6.99725,5.00000,7.00000,9.00000,0,10,,,
1984,Second Stage of Tertiary Education,West,789,7.43677,7.27278,7.60076,6.00000,8.00000,9.00000,1.50000,10,,,
1985,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1985,No answer / don't know,West,113,7.05128,6.49685,7.60571,5.00000,8.00000,10.00000,0,10,,,
1985,Pre-primary Level,West,186,8.13489,7.87202,8.39776,7.00000,8.00000,10.00000,2.50000,10,,,
1985,Primary Level,West,827,6.37298,6.17643,6.56954,5.00000,7.00000,9.00000,0,10,,,
1985,Lower Secondary Level,West,3046,6.46966,6.37783,6.56149,5.00000,7.00000,8.00000,0.50000,10,,,
1985,Upper Secondary Level,West,5159,6.81468,6.74726,6.88209,5.00000,7.00000,9.00000,0,10,,,
1985,Post-secondary Non-tertiary Level,West,270,6.87059,6.56960,7.17158,5.00000,7.00000,9.00000,0,10,,,
1985,First Stage of Tertiary Education,West,616,6.67556,6.48074,6.87037,5.00000,7.00000,8.00000,0.50000,10,,,
1985,Second Stage of Tertiary Education,West,754,7.36334,7.21515,7.51153,6.00000,8.00000,9.00000,1.50000,10,,,
1986,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1986,No answer / don't know,West,113,7.38791,6.89380,7.88202,6.00000,8.00000,9.00000,1.50000,10,,,
1986,Pre-primary Level,West,188,8.19630,7.94419,8.44841,7.00000,8.60044,10.00000,2.50000,10,,,
1986,Primary Level,West,775,6.16070,5.95416,6.36723,4.00000,7.00000,8.00000,0,10,,,
1986,Lower Secondary Level,West,2896,6.44605,6.35282,6.53927,5.00000,7.00000,8.00000,0.50000,10,,,
1986,Upper Secondary Level,West,4982,6.75425,6.68653,6.82198,5.00000,7.00000,9.00000,0,10,,,
1986,Post-secondary Non-tertiary Level,West,274,7.01407,6.74368,7.28447,5.00000,8.00000,9.00000,0,10,,,
1986,First Stage of Tertiary Education,West,580,6.70339,6.51110,6.89568,5.00000,7.00000,8.00000,0.50000,10,,,
1986,Second Stage of Tertiary Education,West,748,7.20587,7.04843,7.36331,6.00000,8.00000,9.00000,1.50000,10,,,
1987,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1987,No answer / don't know,West,123,6.78130,6.31764,7.24496,5.00000,8.00000,9.00000,0,10,,,
1987,Pre-primary Level,West,190,7.73689,7.44682,8.02696,7.00000,8.00000,9.00000,4.00000,10,,,
1987,Primary Level,West,748,6.17373,5.97545,6.37200,4.00000,7.00000,8.00000,0,10,,,
1987,Lower Secondary Level,West,2829,6.39043,6.29800,6.48286,5.00000,7.00000,8.00000,0.50000,10,,,
1987,Upper Secondary Level,West,4965,6.69474,6.62832,6.76117,5.00000,7.00000,8.00000,0.50000,10,,,
1987,Post-secondary Non-tertiary Level,West,273,6.92738,6.65216,7.20260,5.00000,8.00000,8.00000,0.50000,10,,,
1987,First Stage of Tertiary Education,West,565,6.72104,6.53680,6.90528,5.00000,7.00000,8.00000,0.50000,10,,,
1987,Second Stage of Tertiary Education,West,741,7.15803,7.00067,7.31538,6.00000,8.00000,9.00000,1.50000,10,,,
1988,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1988,No answer / don't know,West,145,7.32203,6.94911,7.69495,5.29388,8.00000,9.00000,0,10,,,
1988,Pre-primary Level,West,162,8.10224,7.81592,8.38856,7.00000,8.00000,10.00000,2.50000,10,,,
1988,Primary Level,West,686,6.05317,5.84327,6.26307,4.00000,6.00000,8.00000,0,10,,,
1988,Lower Secondary Level,West,2716,6.26983,6.17445,6.36521,5.00000,7.00000,8.00000,0.50000,10,,,
1988,Upper Secondary Level,West,4733,6.57871,6.50973,6.64769,5.00000,7.00000,8.00000,0.50000,10,,,
1988,Post-secondary Non-tertiary Level,West,268,6.86419,6.60446,7.12391,6.00000,8.00000,8.00000,3.00000,10,,,
1988,First Stage of Tertiary Education,West,539,6.63738,6.45263,6.82214,5.00000,7.00000,8.00000,0.50000,10,,,
1988,Second Stage of Tertiary Education,West,701,7.05406,6.89484,7.21327,6.00000,8.00000,9.00000,1.50000,10,,,
1989,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1989,No answer / don't know,West,142,7.00098,6.61819,7.38376,5.00000,8.00000,9.00000,0,10,,,
1989,Pre-primary Level,West,175,8.08596,7.75399,8.41793,7.00000,9.00000,10.00000,2.50000,10,,,
1989,Primary Level,West,646,6.03725,5.81735,6.25714,4.00000,7.00000,8.00000,0,10,,,
1989,Lower Secondary Level,West,2563,6.21990,6.12152,6.31827,5.00000,6.00000,8.00000,0.50000,10,,,
1989,Upper Secondary Level,West,4610,6.56041,6.49013,6.63069,5.00000,7.00000,8.00000,0.50000,10,,,
1989,Post-secondary Non-tertiary Level,West,286,7.01643,6.78558,7.24728,6.00000,7.00000,8.00000,3.00000,10,,,
