year,age_gr,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,No migration background,,,,,,,,,,,,
1984,0-16 y.,Direct migration background,,,,,,,,,,,,
1984,0-16 y.,Indirect migration background,,,,,,,,,,,,
1984,17-29 y.,No migration background,2343,8.08801,8.00332,8.17270,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
1984,17-29 y.,Direct migration background,995,8.19605,8.05963,8.33247,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,9.00000,9.00000
1984,17-29 y.,Indirect migration background,91,7.20858,6.64999,7.76716,5.00000,8.00000,10.00000,2.00000,10.00000,8.00000,5.00000,9.00000
1984,30-45 y.,No migration background,2496,7.39026,7.29938,7.48114,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,30-45 y.,Direct migration background,1387,7.23225,7.09628,7.36822,5.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,30-45 y.,Indirect migration background,,,,,,,,,,,,
1984,46-65 y.,No migration background,2591,6.14214,6.03866,6.24562,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1984,46-65 y.,Direct migration background,945,6.09028,5.91070,6.26987,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1984,46-65 y.,Indirect migration background,,,,,,,,,,,,
1984,66 and older,No migration background,1226,5.35352,5.19213,5.51492,3.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1984,66 and older,Direct migration background,35,5.33806,4.37379,6.30232,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,7.00000
1984,66 and older,Indirect migration background,,,,,,,,,,,,
1985,0-16 y.,No migration background,,,,,,,,,,,,
1985,0-16 y.,Direct migration background,,,,,,,,,,,,
1985,0-16 y.,Indirect migration background,,,,,,,,,,,,
1985,17-29 y.,No migration background,2191,7.84365,7.75848,7.92882,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1985,17-29 y.,Direct migration background,814,7.98455,7.84310,8.12600,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
