year,migback,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,No migration background,No answer / don't know,,,,,,,,,,,,
1984,No migration background,Pre-primary Level,158,8.54188,8.26068,8.82308,8.00000,9.00000,10.00000,5.00000,10,,,
1984,No migration background,Primary Level,77,6.14863,5.42196,6.87530,4.00000,6.40354,9.00000,0,10,,,
1984,No migration background,Lower Secondary Level,2334,6.29133,6.17557,6.40708,5.00000,7.00000,9.00000,0,10,,,
1984,No migration background,Upper Secondary Level,4623,6.91155,6.83575,6.98734,5.00000,7.00000,9.00000,0,10,,,
1984,No migration background,Post-secondary Non-tertiary Level,185,7.30805,6.95362,7.66248,6.00000,8.00000,9.00000,1.50000,10,,,
1984,No migration background,First Stage of Tertiary Education,602,6.74257,6.53359,6.95155,5.00000,7.00000,9.00000,0,10,,,
1984,No migration background,Second Stage of Tertiary Education,665,7.45078,7.27237,7.62919,6.00000,8.00000,9.00000,1.50000,10,,,
1984,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,Direct migration background,No answer / don't know,52,6.52223,5.66536,7.37910,5.00000,7.00000,9.86947,0,10,,,
1984,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1984,Direct migration background,Primary Level,918,6.59553,6.40785,6.78320,5.00000,7.00000,9.00000,0,10,,,
1984,Direct migration background,Lower Secondary Level,1055,6.95273,6.78834,7.11713,5.00000,7.00000,9.00000,0,10,,,
1984,Direct migration background,Upper Secondary Level,1021,7.13029,6.96178,7.29879,5.00000,8.00000,10.00000,0,10,,,
1984,Direct migration background,Post-secondary Non-tertiary Level,123,7.51084,7.06085,7.96082,6.00000,8.00000,10.00000,0.00000,10,,,
1984,Direct migration background,First Stage of Tertiary Education,51,7.41115,6.75807,8.06423,5.14750,8.00000,9.00000,0,10,,,
1984,Direct migration background,Second Stage of Tertiary Education,121,7.40167,7.00056,7.80279,6.50558,8.00000,9.00000,2.76396,10,,,
1984,Indirect migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1984,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1984,Indirect migration background,Primary Level,,,,,,,,,,,,
1984,Indirect migration background,Lower Secondary Level,53,6.79765,6.08856,7.50673,5.00000,6.12392,10.00000,3,10,,,
1984,Indirect migration background,Upper Secondary Level,52,6.94923,6.27760,7.62085,5.00000,7.00000,9.00000,0,10,,,
1984,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,No migration background,No answer / don't know,45,6.97066,6.07599,7.86533,5.00000,8.00000,10.00000,0,10,,,
1985,No migration background,Pre-primary Level,154,8.15395,7.87571,8.43218,7.00000,8.00000,10.00000,2.50000,10,,,
1985,No migration background,Primary Level,81,5.97031,5.28647,6.65415,4.00000,5.00000,8.00000,0,10,,,
1985,No migration background,Lower Secondary Level,2082,6.44341,6.33300,6.55381,5.00000,7.00000,8.00000,0.50000,10,,,
1985,No migration background,Upper Secondary Level,4207,6.79610,6.72137,6.87083,5.00000,7.00000,9.00000,0,10,,,
1985,No migration background,Post-secondary Non-tertiary Level,170,6.83088,6.44946,7.21231,5.00000,7.00000,9.00000,0,10,,,
1985,No migration background,First Stage of Tertiary Education,565,6.65651,6.45301,6.86001,5.00000,7.00000,8.00000,0.50000,10,,,
1985,No migration background,Second Stage of Tertiary Education,640,7.38003,7.22007,7.53998,6.00000,8.00000,9.00000,1.50000,10,,,
1985,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,Direct migration background,No answer / don't know,64,7.33073,6.59115,8.07031,5.02445,8.00000,10.00000,0,10,,,
1985,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1985,Direct migration background,Primary Level,741,6.62065,6.42587,6.81544,5.00000,7.00000,9.00000,0,10,,,
1985,Direct migration background,Lower Secondary Level,905,6.65926,6.48299,6.83553,5.00000,7.00000,9.00000,0,10,,,
1985,Direct migration background,Upper Secondary Level,897,7.00501,6.84868,7.16134,5.00000,7.00000,9.00000,0,10,,,
1985,Direct migration background,Post-secondary Non-tertiary Level,100,7.12738,6.64134,7.61342,5.00000,8.00000,9.00000,0,10,,,
1985,Direct migration background,First Stage of Tertiary Education,47,6.99259,6.26070,7.72447,5.00000,8.00000,9.00000,0,10,,,
