year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,,,,,,,,,,,,
1984,17-29 y.,3429,8.09149,8.02093,8.16205,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
1984,30-45 y.,3902,7.36891,7.29509,7.44274,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,46-65 y.,3548,6.13787,6.04894,6.22680,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1984,66 and older,1264,5.35167,5.19288,5.51046,3.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1985,0-16 y.,,,,,,,,,,,,
1985,17-29 y.,3115,7.86257,7.79093,7.93421,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1985,30-45 y.,3472,7.23949,7.16486,7.31412,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,46-65 y.,3284,6.18394,6.10001,6.26787,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1985,66 and older,1100,5.52061,5.36184,5.67938,4.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1986,0-16 y.,,,,,,,,,,,,
1986,17-29 y.,3049,7.79669,7.72409,7.86929,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1986,30-45 y.,3262,7.19019,7.11664,7.26375,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,46-65 y.,3221,6.12494,6.03989,6.20999,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1986,66 and older,1024,5.55263,5.38927,5.71600,4.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1987,0-16 y.,,,,,,,,,,,,
1987,17-29 y.,3002,7.66649,7.59458,7.73840,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1987,30-45 y.,3163,7.05717,6.98073,7.13360,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1987,46-65 y.,3202,6.21387,6.13205,6.29570,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1987,66 and older,1067,5.54410,5.38665,5.70155,4.00000,5.82714,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
1988,0-16 y.,,,,,,,,,,,,
1988,17-29 y.,2862,7.64947,7.57653,7.72240,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1988,30-45 y.,2948,6.98075,6.90494,7.05657,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1988,46-65 y.,3107,6.08563,6.00080,6.17046,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1988,66 and older,1033,5.39413,5.23144,5.55683,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1989,0-16 y.,,,,,,,,,,,,
1989,17-29 y.,2818,7.65591,7.58075,7.73107,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1989,30-45 y.,2836,6.93147,6.85197,7.01097,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1989,46-65 y.,2972,6.01499,5.92785,6.10213,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1989,66 and older,1009,5.38601,5.22350,5.54851,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1990,0-16 y.,,,,,,,,,,,,
1990,17-29 y.,3845,7.69747,7.63327,7.76167,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1990,30-45 y.,4300,7.02892,6.96429,7.09356,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1990,46-65 y.,4254,6.05043,5.98046,6.12039,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1990,66 and older,1455,5.35663,5.22127,5.49199,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1991,0-16 y.,,,,,,,,,,,,
1991,17-29 y.,3684,7.61572,7.54921,7.68222,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1991,30-45 y.,4310,7.02563,6.96300,7.08826,5.00000,8.00000,8.00000,0.50000,10.00000,8.00000,7.00000,8.00000
1991,46-65 y.,4127,6.07519,6.00549,6.14490,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1991,66 and older,1439,5.33151,5.19911,5.46391,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.02500
1992,0-16 y.,,,,,,,,,,,,
1992,17-29 y.,3556,7.78025,7.71774,7.84277,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1992,30-45 y.,4255,7.10547,7.04240,7.16854,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1992,46-65 y.,4020,6.17225,6.10052,6.24399,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1992,66 and older,1439,5.34271,5.21119,5.47423,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1993,0-16 y.,,,,,,,,,,,,
1993,17-29 y.,3471,7.61440,7.54840,7.68040,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1993,30-45 y.,4193,6.96471,6.90176,7.02766,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1993,46-65 y.,3943,6.01409,5.94325,6.08493,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1993,66 and older,1462,5.34558,5.21735,5.47381,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1994,0-16 y.,,,,,,,,,,,,
1994,17-29 y.,3331,7.57142,7.50420,7.63863,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1994,30-45 y.,4142,6.78809,6.72363,6.85255,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,46-65 y.,3877,5.99760,5.92552,6.06967,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1994,66 and older,1489,5.26833,5.14120,5.39547,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1995,0-16 y.,,,,,,,,,,,,
1995,17-29 y.,3339,7.63478,7.57084,7.69873,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1995,30-45 y.,4425,6.91203,6.85185,6.97220,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1995,46-65 y.,3950,5.97791,5.90851,6.04732,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1995,66 and older,1517,5.36832,5.24444,5.49220,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1996,0-16 y.,,,,,,,,,,,,
1996,17-29 y.,3160,7.55258,7.48555,7.61961,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1996,30-45 y.,4431,6.90016,6.83909,6.96123,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1996,46-65 y.,3900,6.00584,5.93670,6.07497,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1996,66 and older,1544,5.34327,5.22328,5.46327,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1997,0-16 y.,,,,,,,,,,,,
1997,17-29 y.,3023,7.54717,7.47920,7.61514,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1997,30-45 y.,4356,6.90076,6.84148,6.96003,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,46-65 y.,3843,5.93202,5.86141,6.00263,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1997,66 and older,1574,5.47784,5.36116,5.59453,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
1998,0-16 y.,,,,,,,,,,,,
1998,17-29 y.,3154,7.71487,7.64876,7.78098,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1998,30-45 y.,4814,7.01501,6.95741,7.07262,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1998,46-65 y.,4375,6.11012,6.04464,6.17560,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1998,66 and older,1842,5.45096,5.34180,5.56012,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1999,0-16 y.,,,,,,,,,,,,
1999,17-29 y.,2967,7.65929,7.59027,7.72831,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1999,30-45 y.,4702,7.01163,6.95425,7.06901,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1999,46-65 y.,4177,6.05281,5.98501,6.12061,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1999,66 and older,1789,5.40742,5.29363,5.52121,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2000,0-16 y.,,,,,,,,,,,,
2000,17-29 y.,4572,7.83838,7.78232,7.89445,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,30-45 y.,8157,7.22726,7.18311,7.27141,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,46-65 y.,7748,6.29249,6.24170,6.34327,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,66 and older,3588,5.54017,5.46230,5.61804,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2001,0-16 y.,,,,,,,,,,,,
2001,17-29 y.,4086,7.81762,7.75745,7.87778,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2001,30-45 y.,7310,7.17160,7.12519,7.21800,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2001,46-65 y.,7064,6.33678,6.28383,6.38972,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,66 and older,3382,5.65558,5.57674,5.73443,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2002,0-16 y.,,,,,,,,,,,,
2002,17-29 y.,4133,7.75732,7.69913,7.81551,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2002,30-45 y.,7429,7.07588,7.03014,7.12162,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2002,46-65 y.,7837,6.18393,6.13390,6.23396,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2002,66 and older,3574,5.60448,5.52858,5.68038,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2003,0-16 y.,,,,,,,,,,,,
2003,17-29 y.,4000,7.70506,7.64659,7.76353,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2003,30-45 y.,6930,7.04715,6.99987,7.09443,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2003,46-65 y.,7561,6.27074,6.22075,6.32073,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,66 and older,3635,5.58621,5.51016,5.66226,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2004,0-16 y.,,,,,,,,,,,,
2004,17-29 y.,3948,7.65687,7.59523,7.71851,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2004,30-45 y.,6502,6.93069,6.88003,6.98134,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2004,46-65 y.,7340,6.14405,6.09282,6.19528,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2004,66 and older,3743,5.37651,5.29949,5.45353,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2005,0-16 y.,,,,,,,,,,,,
2005,17-29 y.,3817,7.69193,7.62938,7.75448,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2005,30-45 y.,6071,6.90415,6.85176,6.95655,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2005,46-65 y.,6995,6.15889,6.10619,6.21159,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2005,66 and older,3751,5.47136,5.39623,5.54648,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2006,0-16 y.,,,,,,,,,,,,
2006,17-29 y.,3675,7.64746,7.58394,7.71098,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2006,30-45 y.,6271,6.95108,6.89982,7.00234,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2006,46-65 y.,7559,6.21917,6.16810,6.27023,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,66 and older,4412,5.51071,5.44037,5.58105,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2007,0-16 y.,,,,,,,,,,,,
2007,17-29 y.,3393,7.66723,7.60487,7.72960,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2007,30-45 y.,5704,6.95329,6.90033,7.00624,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.02500
2007,46-65 y.,7045,6.12801,6.07646,6.17955,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2007,66 and older,4324,5.54069,5.47241,5.60897,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2008,0-16 y.,,,,,,,,,,,,
2008,17-29 y.,3151,7.59713,7.53114,7.66312,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2008,30-45 y.,5166,6.90819,6.85221,6.96417,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2008,46-65 y.,6685,6.13982,6.08745,6.19220,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2008,66 and older,4286,5.61003,5.54275,5.67730,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2009,0-16 y.,,,,,,,,,,,,
2009,17-29 y.,2850,7.57198,7.50088,7.64307,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2009,30-45 y.,4668,6.88579,6.82817,6.94342,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2009,46-65 y.,6317,6.04819,5.99357,6.10281,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2009,66 and older,4152,5.53220,5.46091,5.60350,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2010,0-16 y.,,,,,,,,,,,,
2010,17-29 y.,3917,7.69705,7.63682,7.75729,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2010,30-45 y.,9058,6.99424,6.95171,7.03677,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2010,46-65 y.,6934,6.09964,6.04706,6.15221,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2010,66 and older,4017,5.60528,5.53278,5.67778,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2011,0-16 y.,,,,,,,,,,,,
2011,17-29 y.,3805,7.62851,7.56785,7.68917,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2011,30-45 y.,9346,7.04700,7.00463,7.08938,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2011,46-65 y.,8168,6.16012,6.11120,6.20904,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2011,66 and older,4453,5.63364,5.56464,5.70264,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2012,0-16 y.,,,,,,,,,,,,
2012,17-29 y.,3797,7.64105,7.57890,7.70320,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2012,30-45 y.,8809,7.08193,7.03992,7.12395,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2012,46-65 y.,8895,6.26667,6.22017,6.31317,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,66 and older,4905,5.80175,5.73666,5.86684,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2013,0-16 y.,,,,,,,,,,,,
2013,17-29 y.,5022,7.83626,7.78425,7.88827,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2013,30-45 y.,10356,7.07102,7.02991,7.11212,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2013,46-65 y.,10174,6.25537,6.21159,6.29915,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,66 and older,5037,5.81786,5.75392,5.88180,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2014,0-16 y.,,,,,,,,,,,,
2014,17-29 y.,4295,7.70595,7.64899,7.76291,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2014,30-45 y.,8516,7.10546,7.06202,7.14890,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2014,46-65 y.,9298,6.24372,6.19808,6.28937,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,66 and older,4947,5.85300,5.78862,5.91739,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2015,0-16 y.,,,,,,,,,,,,
2015,17-29 y.,3910,7.72478,7.66593,7.78363,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2015,30-45 y.,7346,7.08891,7.04362,7.13420,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2015,46-65 y.,8866,6.30650,6.26000,6.35301,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,66 and older,4878,5.84408,5.77945,5.90871,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2016,0-16 y.,,,,,,,,,,,,
2016,17-29 y.,4797,7.76114,7.70921,7.81307,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2016,30-45 y.,8559,7.05102,7.00800,7.09403,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2016,46-65 y.,9009,6.30717,6.26231,6.35203,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,66 and older,4725,5.86458,5.80030,5.92886,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2017,0-16 y.,,,,,,,,,,,,
2017,17-29 y.,5746,7.66766,7.61838,7.71694,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2017,30-45 y.,9082,7.04642,7.00385,7.08899,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2017,46-65 y.,10554,6.23199,6.18923,6.27475,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,66 and older,4988,5.88410,5.82244,5.94576,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2018,0-16 y.,,,,,,,,,,,,
2018,17-29 y.,5456,7.63079,7.57961,7.68197,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,30-45 y.,8414,6.98503,6.94156,7.02849,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2018,46-65 y.,10241,6.18889,6.14581,6.23197,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,66 and older,5012,5.92210,5.86004,5.98416,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2019,0-16 y.,,,,,,,,,,,,
2019,17-29 y.,4853,7.63927,7.58416,7.69438,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2019,30-45 y.,7960,7.16184,7.11791,7.20576,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2019,46-65 y.,11056,6.32336,6.28222,6.36449,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,66 and older,5198,5.94151,5.88016,6.00285,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2020,0-16 y.,,,,,,,,,,,,
2020,17-29 y.,5462,7.63399,7.58214,7.68585,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2020,30-45 y.,8490,7.16983,7.12779,7.21187,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2020,46-65 y.,10504,6.28537,6.24332,6.32742,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,66 and older,4912,5.92604,5.86321,5.98887,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2021,0-16 y.,,,,,,,,,,,,
2021,17-29 y.,3295,7.83890,7.77836,7.89944,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2021,30-45 y.,5348,7.34240,7.29253,7.39226,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2021,46-65 y.,7322,6.65659,6.60947,6.70371,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,66 and older,3591,6.20042,6.13098,6.26986,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2022,0-16 y.,,,,,,,,,,,,
2022,17-29 y.,5263,7.53307,7.48027,7.58586,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2022,30-45 y.,8034,6.97087,6.92565,7.01610,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2022,46-65 y.,8730,6.34794,6.30160,6.39428,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,66 and older,4108,6.00043,5.93249,6.06837,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
