year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,No answer / don't know,8655,6.79315,6.73635,6.84996,5.00000,7.00000,9.00000,0,10,,,
1984,Direct migration background,No answer / don't know,3362,7.03333,6.94132,7.12534,5.00000,8.00000,9.03781,0,10,,,
1984,Indirect migration background,No answer / don't know,126,6.85979,6.36555,7.35403,5.00000,7.04157,9.00000,0,10,,,
1985,No migration background,Urban regions,5981,6.76389,6.70091,6.82688,5.00000,7.00000,9.00000,0,10,,,
1985,No migration background,Rural regions,1963,6.71353,6.60260,6.82446,5.00000,7.00000,9.00000,0,10,,,
1985,Direct migration background,Urban regions,2535,6.87665,6.77794,6.97535,5.00000,7.00000,9.00000,0,10,,,
1985,Direct migration background,Rural regions,351,6.90474,6.64108,7.16840,5.00000,7.00000,9.00000,0,10,,,
1985,Indirect migration background,Urban regions,123,7.30801,6.80655,7.80946,5.00000,8.00000,10.00000,0,10,,,
1985,Indirect migration background,Rural regions,,,,,,,,,,,,
1986,No migration background,Urban regions,5739,6.70973,6.64621,6.77325,5.00000,7.00000,9.00000,0,10,,,
1986,No migration background,Rural regions,1848,6.71168,6.59939,6.82397,5.00000,7.00000,8.00000,0.50000,10,,,
1986,Direct migration background,Urban regions,2458,6.76231,6.66235,6.86227,5.00000,7.00000,9.00000,0,10,,,
1986,Direct migration background,Rural regions,359,7.05796,6.79691,7.31901,5.00000,8.00000,9.00000,0,10,,,
1986,Indirect migration background,Urban regions,133,6.73968,6.24491,7.23445,5.00000,8.00000,9.00000,0,10,,,
1986,Indirect migration background,Rural regions,,,,,,,,,,,,
1987,No migration background,Urban regions,5646,6.64022,6.57745,6.70298,5.00000,7.00000,8.00000,0.50000,10,,,
1987,No migration background,Rural regions,1812,6.63392,6.52173,6.74611,5.00000,7.00000,8.00000,0.50000,10,,,
1987,Direct migration background,Urban regions,2435,6.85058,6.75787,6.94330,5.00000,7.00000,8.00000,0.50000,10,,,
1987,Direct migration background,Rural regions,368,6.84036,6.58750,7.09322,5.00000,7.00000,9.00000,0,10,,,
1987,Indirect migration background,Urban regions,151,6.80758,6.32236,7.29280,4.00000,8.00000,9.00000,0,10,,,
1987,Indirect migration background,Rural regions,,,,,,,,,,,,
1988,No migration background,Urban regions,5376,6.57502,6.51038,6.63967,5.00000,7.00000,8.00000,0.50000,10,,,
1988,No migration background,Rural regions,1694,6.48093,6.36327,6.59859,5.00000,7.00000,8.00000,0.50000,10,,,
1988,Direct migration background,Urban regions,2326,6.62622,6.52932,6.72311,5.00000,7.00000,8.00000,0.50000,10,,,
1988,Direct migration background,Rural regions,336,6.75513,6.49731,7.01296,5.00000,7.00000,9.00000,0,10,,,
1988,Indirect migration background,Urban regions,187,7.23154,6.86513,7.59796,5.40968,8.00000,9.00000,0.02421,10,,,
1988,Indirect migration background,Rural regions,31,7.30070,6.63716,7.96423,5.00000,7.55838,9.00000,4,10,,,
1989,No migration background,Urban regions,5201,6.57790,6.51203,6.64377,5.00000,7.00000,8.00000,0.50000,10,,,
1989,No migration background,Rural regions,1603,6.37562,6.25228,6.49896,5.00000,7.00000,8.00000,0.50000,10,,,
1989,Direct migration background,Urban regions,2257,6.54005,6.43915,6.64095,5.00000,7.00000,8.00000,0.50000,10,,,
1989,Direct migration background,Rural regions,319,6.48418,6.21236,6.75599,5.00000,7.00000,8.00000,0.50000,10,,,
1989,Indirect migration background,Urban regions,221,7.54411,7.23652,7.85171,5.76060,8.00000,9.58412,0.02530,10,,,
1989,Indirect migration background,Rural regions,34,6.47060,5.54067,7.40052,5.00000,7.00000,8.16286,2,10,,,
1990,No migration background,No answer / don't know,86,7.03353,6.49399,7.57306,5.00000,8.00000,9.00000,0,10,,,
1990,No migration background,Urban regions,6442,6.57060,6.51247,6.62872,5.00000,7.00000,8.00000,0.50000,10,,,
1990,No migration background,Rural regions,4368,6.59783,6.52292,6.67275,5.00000,7.00000,8.00000,0.50000,10,,,
1990,Direct migration background,No answer / don't know,,,,,,,,,,,,
1990,Direct migration background,Urban regions,2247,6.59383,6.49855,6.68910,5.00000,7.00000,8.00000,0.50000,10,,,
1990,Direct migration background,Rural regions,417,6.50865,6.26746,6.74985,5.00000,7.00000,8.00000,0.50000,10,,,
1990,Indirect migration background,Urban regions,252,7.33189,7.02513,7.63865,6.00000,8.00000,9.00000,1.50000,10,,,
1990,Indirect migration background,Rural regions,41,8.35449,7.91106,8.79791,8.00000,8.67045,10.00000,5.00000,10,,,
1991,No migration background,No answer / don't know,89,7.00709,6.51316,7.50101,5.00000,8.00000,9.00000,0,10,,,
1991,No migration background,Urban regions,6254,6.53822,6.47891,6.59754,5.00000,7.00000,8.00000,0.50000,10,,,
1991,No migration background,Rural regions,4252,6.55187,6.48105,6.62269,5.00000,7.00000,8.00000,0.50000,10,,,
1991,Direct migration background,No answer / don't know,,,,,,,,,,,,
1991,Direct migration background,Urban regions,2210,6.64462,6.54521,6.74403,5.00000,7.00000,8.00000,0.50000,10,,,
1991,Direct migration background,Rural regions,410,6.47980,6.26594,6.69365,5.00000,7.00000,8.00000,0.50000,10,,,
1991,Indirect migration background,Urban regions,298,7.34932,7.07705,7.62159,6.00000,8.00000,9.00000,1.50000,10,,,
1991,Indirect migration background,Rural regions,46,7.94926,7.37897,8.51955,6.96131,8.00000,10.00000,4,10,,,
1992,No migration background,No answer / don't know,118,6.90681,6.47534,7.33827,5.00000,8.00000,9.00000,0,10,,,
1992,No migration background,Urban regions,6168,6.65072,6.59179,6.70965,5.00000,7.00000,8.00000,0.50000,10,,,
1992,No migration background,Rural regions,4038,6.58945,6.51580,6.66311,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Direct migration background,No answer / don't know,,,,,,,,,,,,
1992,Direct migration background,Urban regions,2134,6.61622,6.51465,6.71778,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Direct migration background,Rural regions,409,6.52072,6.29483,6.74661,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Indirect migration background,Urban regions,342,7.77702,7.55265,8.00139,7.00000,8.00000,9.00000,4.00000,10,,,
1992,Indirect migration background,Rural regions,60,8.27324,7.79525,8.75122,7.00000,9.00000,10.00000,4,10,,,
1993,No migration background,Urban regions,6140,6.48104,6.42250,6.53958,5.00000,7.00000,8.00000,0.50000,10,,,
1993,No migration background,Rural regions,3995,6.50700,6.43569,6.57831,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Direct migration background,Urban regions,2060,6.51651,6.41154,6.62148,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Direct migration background,Rural regions,410,6.33190,6.09464,6.56916,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Indirect migration background,Urban regions,389,7.97501,7.77387,8.17615,7.00000,8.00000,10.00000,2.50000,10,,,
1993,Indirect migration background,Rural regions,75,8.08646,7.60405,8.56888,7.00000,9.00000,10.00000,3,10,,,
1994,No migration background,Urban regions,6083,6.39463,6.33577,6.45348,5.00000,7.00000,8.00000,0.50000,10,,,
1994,No migration background,Rural regions,3921,6.42076,6.34689,6.49463,5.00000,7.00000,8.00000,0.50000,10,,,
1994,Direct migration background,Urban regions,1965,6.31036,6.20384,6.41687,5.00000,7.00000,8.00000,0.50000,10,,,
1994,Direct migration background,Rural regions,384,6.49474,6.27292,6.71657,5.00000,7.00000,8.00000,0.50000,10,,,
1994,Indirect migration background,Urban regions,413,7.52187,7.30305,7.74069,6.00000,8.00000,9.00000,1.50000,10,,,
1994,Indirect migration background,Rural regions,73,7.49740,6.92957,8.06523,5.95658,8.00000,9.00000,2,10,,,
1995,No migration background,Urban regions,5982,6.41411,6.35605,6.47217,5.00000,7.00000,8.00000,0.50000,10,,,
1995,No migration background,Rural regions,3983,6.43337,6.36372,6.50301,5.00000,7.00000,8.00000,0.50000,10,,,
1995,Direct migration background,Urban regions,2301,6.59634,6.49565,6.69702,5.00000,7.00000,8.00000,0.50000,10,,,
1995,Direct migration background,Rural regions,467,6.78065,6.58419,6.97710,5.00000,7.00000,8.00000,0.50000,10,,,
1995,Indirect migration background,Urban regions,422,7.59215,7.39393,7.79036,6.12304,8.00000,9.00000,1.80761,10,,,
1995,Indirect migration background,Rural regions,76,7.65641,7.19877,8.11405,6.00000,8.00000,9.00000,2,10,,,
1996,No migration background,Urban regions,5945,6.43338,6.37564,6.49112,5.00000,7.00000,8.00000,0.50000,10,,,
1996,No migration background,Rural regions,3956,6.42845,6.35888,6.49801,5.00000,7.00000,8.00000,0.50000,10,,,
1996,Direct migration background,Urban regions,2135,6.40493,6.30013,6.50972,5.00000,7.00000,8.00000,0.50000,10,,,
1996,Direct migration background,Rural regions,457,6.31106,6.11107,6.51104,5.00000,6.00000,8.00000,0.50000,10,,,
1996,Indirect migration background,Urban regions,453,7.47768,7.27885,7.67651,6.00000,8.00000,9.00000,1.50000,10,,,
1996,Indirect migration background,Rural regions,89,6.86191,6.23928,7.48454,4.00000,8.00000,9.00000,0,10,,,
1997,No migration background,No answer / don't know,,,,,,,,,,,,
